time,MINUS_DI
2011-12-19,28.6681
2011-12-16,30.6689
2011-12-15,21.1737
2011-12-14,20.5582
2011-12-13,14.4252
2011-12-12,14.2648
2011-12-09,12.1133
2011-12-08,13.3193
2011-12-07,13.8734
2011-12-06,15.3564
2011-12-05,16.6144
2011-12-02,18.5282
2011-12-01,19.4899
2011-11-30,21.1849
2011-11-29,25.8390
2011-11-28,27.6621
2011-11-25,32.5787
2011-11-23,33.6152
2011-11-22,29.3964
2011-11-21,31.6483
2011-11-18,22.7620
2011-11-17,24.2548
2011-11-16,19.5344
2011-11-15,21.6126
2011-11-14,20.7885
2011-11-11,22.6180
2011-11-10,25.6637
2011-11-09,27.8483
2011-11-08,19.4923
2011-11-07,20.8955
2011-11-04,22.7408
2011-11-03,24.4072
2011-11-02,27.1023
2011-11-01,30.1274
2011-10-31,22.3467
2011-10-28,22.2916
2011-10-27,23.9633
2011-10-26,27.2832
2011-10-25,27.0316
2011-10-24,27.5287
2011-10-21,29.4478
2011-10-20,32.7241
2011-10-19,33.1249
2011-10-18,35.2901
2011-10-17,19.1825
2011-10-14,16.6169
2011-10-13,18.2768
2011-10-12,16.7044
2011-10-11,17.9725
2011-10-10,19.0621
2011-10-07,20.9976
2011-10-06,21.9831
2011-10-05,25.2257
2011-10-04,27.9295
2011-10-03,22.0939
2011-09-30,20.5682
2011-09-29,20.8786
2011-09-28,19.8336
2011-09-27,21.5791
2011-09-26,24.2541
2011-09-23,27.4685
2011-09-22,28.1933
2011-09-21,17.2731
2011-09-20,19.5378
2011-09-19,21.9656
2011-09-16,24.5419
2011-09-15,26.5969
2011-09-14,28.5358
2011-09-13,34.4527
2011-09-12,36.5704
2011-09-09,34.7805
2011-09-08,27.7892
2011-09-07,30.9685
2011-09-06,33.0905
2011-09-02,27.6082
2011-09-01,20.4098
2011-08-31,20.7383
2011-08-30,22.1835
2011-08-29,23.4697
2011-08-26,25.2641
2011-08-25,25.1738
2011-08-24,27.1281
2011-08-23,29.0473
2011-08-22,32.3699
2011-08-19,35.0312
2011-08-18,33.7199
2011-08-17,20.0580
2011-08-16,21.4401
2011-08-15,20.2780
2011-08-12,22.8738
2011-08-11,24.6091
2011-08-10,27.9594
2011-08-09,33.4224
2011-08-08,30.8364
2011-08-05,36.6117
2011-08-04,30.8029
2011-08-03,24.0056
2011-08-02,18.2868
2011-08-01,18.9577
2011-07-29,17.8868
2011-07-28,15.6510
2011-07-27,17.3613
2011-07-26,11.2057
2011-07-25,9.1821
2011-07-22,5.8364
2011-07-21,6.1514
2011-07-20,6.7761
2011-07-19,7.3468
2011-07-18,11.1421
2011-07-15,12.8788
2011-07-14,14.1693
2011-07-13,15.0366
2011-07-12,16.9526
2011-07-11,14.4507
2011-07-08,13.7737
2011-07-07,9.1457
2011-07-06,9.8668
2011-07-05,11.2074
2011-07-01,12.2778
2011-06-30,14.3123
2011-06-29,15.7277
2011-06-28,16.5301
2011-06-27,19.1318
2011-06-24,22.3970
2011-06-23,24.2158
2011-06-22,20.9853
2011-06-21,22.9147
2011-06-20,26.4320
2011-06-17,29.4171
2011-06-16,33.5151
2011-06-15,37.0517
2011-06-14,30.1402
2011-06-13,32.5715
2011-06-10,34.9840
2011-06-09,28.1355
2011-06-08,30.6873
2011-06-07,31.4427
2011-06-06,30.6522
2011-06-03,32.7200
2011-06-02,27.9347
2011-06-01,25.9661
2011-05-31,23.3108
2011-05-27,26.1856
2011-05-26,28.1042
2011-05-25,22.7718
2011-05-24,23.7004
2011-05-23,24.8912
2011-05-20,18.0623
2011-05-19,19.4344
2011-05-18,21.1321
2011-05-17,22.6107
2011-05-16,19.6159
2011-05-13,16.6610
2011-05-12,18.7340
2011-05-11,22.4298
2011-05-10,18.5556
2011-05-09,20.1473
2011-05-06,21.5723
2011-05-05,23.9862
2011-05-04,17.8579
2011-05-03,12.5754
2011-05-02,12.6906
2011-04-29,14.6491
2011-04-28,16.6138
2011-04-27,18.0676
2011-04-26,20.0719
2011-04-25,21.9214
2011-04-21,23.5955
2011-04-20,28.2628
2011-04-19,21.2136
2011-04-18,23.6285
2011-04-15,15.8108
2011-04-14,17.2774
2011-04-13,16.4993
2011-04-12,18.2945
2011-04-11,15.0175
2011-04-08,15.5771
2011-04-07,15.9921
2011-04-06,14.1194
2011-04-05,14.8372
2011-04-04,15.6604
2011-04-01,16.5398
2011-03-31,17.6077
2011-03-30,18.3736
2011-03-29,19.2172
2011-03-28,20.7130
2011-03-25,21.8658
2011-03-24,24.0980
2011-03-23,25.7357
2011-03-22,28.0774
2011-03-21,29.0960
2011-03-18,32.7665
2011-03-17,35.7748
2011-03-16,37.8048
2011-03-15,29.1910
2011-03-14,22.0543
2011-03-11,21.1924
2011-03-10,21.0793
2011-03-09,17.4538
2011-03-08,21.4353
2011-03-07,25.4957
2011-03-04,21.8734
2011-03-03,22.8112
2011-03-02,27.8013
2011-03-01,27.8160
2011-02-28,25.0882
2011-02-25,27.7335
2011-02-24,30.3143
2011-02-23,27.7034
2011-02-22,21.7772
2011-02-18,10.3695
2011-02-17,10.8689
2011-02-16,12.1657
2011-02-15,12.8081
2011-02-14,11.6469
2011-02-11,10.0064
2011-02-10,10.9848
2011-02-09,6.8696
2011-02-08,6.3778
2011-02-07,7.1391
2011-02-04,7.5236
2011-02-03,7.8786
2011-02-02,8.4187
2011-02-01,8.8056
2011-01-31,9.5823
2011-01-28,11.0888
2011-01-27,2.0374
2011-01-26,2.1647
2011-01-25,2.3107
2011-01-24,2.9579
2011-01-21,3.7450
2011-01-20,4.1506
2011-01-19,4.5158
2011-01-18,6.3371
2011-01-14,7.3525
2011-01-13,8.2226
2011-01-12,8.8644
2011-01-11,10.2569
2011-01-10,7.7532
2011-01-07,8.2411
2011-01-06,9.4837
2011-01-05,11.0177
2011-01-04,11.8120
2011-01-03,9.2939
2010-12-31,10.3743
2010-12-30,8.9926
2010-12-29,9.5785
2010-12-28,10.9100
2010-12-27,11.8097
2010-12-23,10.1796
2010-12-22,9.1452
2010-12-21,9.6418
2010-12-20,10.7005
2010-12-17,11.4869
2010-12-16,12.2627
2010-12-15,12.1651
2010-12-14,13.2270
2010-12-13,14.5521
2010-12-10,15.5025
2010-12-09,16.4966
2010-12-08,16.9198
2010-12-07,18.3746
2010-12-06,17.2844
2010-12-03,18.4877
2010-12-02,19.5533
2010-12-01,21.0102
2010-11-30,24.9757
2010-11-29,25.8865
2010-11-26,18.5758
2010-11-24,19.4156
2010-11-23,22.7974
2010-11-22,19.7955
2010-11-19,19.4601
2010-11-18,20.8940
2010-11-17,24.5300
2010-11-16,26.0037
2010-11-15,17.8943
2010-11-12,17.8118
2010-11-11,19.9827
2010-11-10,10.3543
2010-11-09,11.0302
2010-11-08,12.2045
2010-11-05,13.0819
2010-11-04,13.9322
2010-11-03,15.9035
2010-11-02,11.7807
2010-11-01,12.6047
2010-10-29,13.8188
2010-10-28,16.1665
2010-10-27,17.4205
2010-10-26,19.7347
2010-10-25,16.4327
2010-10-22,17.9863
2010-10-21,19.2048
2010-10-20,21.3098
2010-10-19,23.3365
2010-10-18,5.7039
2010-10-15,6.5432
2010-10-14,7.2247
2010-10-13,7.4996
2010-10-12,8.3622
2010-10-11,6.8238
2010-10-08,7.4138
2010-10-07,7.9009
2010-10-06,8.5701
2010-10-05,9.1496
2010-10-04,10.6738
2010-10-01,7.3518
2010-09-30,8.3468
2010-09-29,5.2641
2010-09-28,5.7667
2010-09-27,6.2947
2010-09-24,6.8860
2010-09-23,8.0135
2010-09-22,8.8322
2010-09-21,9.4924
2010-09-20,10.7279
2010-09-17,12.1195
2010-09-16,12.8227
2010-09-15,13.7077
2010-09-14,14.8466
2010-09-13,15.5963
2010-09-10,17.3942
2010-09-09,19.4302
2010-09-08,21.0584
2010-09-07,19.7046
2010-09-03,21.3627
2010-09-02,24.3114
2010-09-01,26.3303
2010-08-31,30.9920
2010-08-30,27.7584
2010-08-27,30.5786
2010-08-26,32.6140
2010-08-25,31.1993
2010-08-24,30.7918
2010-08-23,23.4090
2010-08-20,22.5763
2010-08-19,19.1642
2010-08-18,20.8268
2010-08-17,23.6428
2010-08-16,26.4367
2010-08-13,26.2493
2010-08-12,26.8050
2010-08-11,19.8522
2010-08-10,15.3885
2010-08-09,16.7737
2010-08-06,18.7128
2010-08-05,15.1388
2010-08-04,16.2665
2010-08-03,17.6100
2010-08-02,19.0798
2010-07-30,21.7558
2010-07-29,23.3468
2010-07-28,22.4079
2010-07-27,23.9841
2010-07-26,25.3833
2010-07-23,26.8016
2010-07-22,28.8240
2010-07-21,31.8393
2010-07-20,34.3241
2010-07-19,19.3595
2010-07-16,21.5724
2010-07-15,16.1608
2010-07-14,17.2241
2010-07-13,19.2734
2010-07-12,21.4280
2010-07-09,23.1090
2010-07-08,24.0335
2010-07-07,25.4537
2010-07-06,29.5303
2010-07-02,33.1462
2010-07-01,32.6489
2010-06-30,30.2277
2010-06-29,28.2425
2010-06-28,19.7190
2010-06-25,22.0166
2010-06-24,21.3062
2010-06-23,16.9873
2010-06-22,18.9917
2010-06-21,15.5226
2010-06-18,16.8817
2010-06-17,17.7572
2010-06-16,18.6674
2010-06-15,20.5649
2010-06-14,21.4187
2010-06-11,22.7134
2010-06-10,24.8089
2010-06-09,29.2556
2010-06-08,31.9520
2010-06-07,28.8824
2010-06-04,28.7314
2010-06-03,25.5315
2010-06-02,27.1612
2010-06-01,30.2851
2010-05-28,33.1996
2010-05-27,33.9526
2010-05-26,37.6667
2010-05-25,41.4648
2010-05-24,37.5673
2010-05-21,40.0344
2010-05-20,38.0045
2010-05-19,30.0694
2010-05-18,25.4737
2010-05-17,27.3278
2010-05-14,27.7654
2010-05-13,25.0380
2010-05-12,26.8640
2010-05-11,32.5179
2010-05-10,36.2893
2010-05-07,42.4872
2010-05-06,49.8476
2010-05-05,23.5870
2010-05-04,25.5005
2010-05-03,16.1857
2010-04-30,17.2916
2010-04-29,11.0361
2010-04-28,11.7721
2010-04-27,12.9255
2010-04-26,15.6828
2010-04-23,17.1873
2010-04-22,18.6819
2010-04-21,16.0043
2010-04-20,17.7534
2010-04-19,7.6635
2010-04-16,8.7275
2010-04-15,9.9888
2010-04-14,10.7615
2010-04-13,12.7657
2010-04-12,14.3734
2010-04-09,15.1440
2010-04-08,17.1687
2010-04-07,12.7187
2010-04-06,13.6109
2010-04-05,14.2467
2010-04-01,15.9941
2010-03-31,18.1141
2010-03-30,15.2012
2010-03-29,16.0687
2010-03-26,14.7347
2010-03-25,13.0084
2010-03-24,15.0368
2010-03-23,16.6044
2010-03-22,18.7299
2010-03-19,19.6840
2010-03-18,17.7989
2010-03-17,19.5457
2010-03-16,21.1950
2010-03-15,23.4947
2010-03-12,23.6349
2010-03-11,25.0630
2010-03-10,29.0916
2010-03-09,31.4833
2010-03-08,26.0478
2010-03-05,23.4570
2010-03-04,24.7052
2010-03-03,19.5261
2010-03-02,18.3591
2010-03-01,18.4833
2010-02-26,20.4033
2010-02-25,21.9516
2010-02-24,17.1027
2010-02-23,18.9853
2010-02-22,19.0164
2010-02-19,17.0008
2010-02-18,18.1178
2010-02-17,20.1217
2010-02-16,21.5366
2010-02-12,22.8863
2010-02-11,23.4461
2010-02-10,26.0350
2010-02-09,26.6565
2010-02-08,29.7477
2010-02-05,31.8694
2010-02-04,29.6707
2010-02-03,23.1976
2010-02-02,24.2429
2010-02-01,26.2209
2010-01-29,29.1688
2010-01-28,28.0617
2010-01-27,23.8526
2010-01-26,24.2704
2010-01-25,26.9679
2010-01-22,28.6780
2010-01-21,20.7551
2010-01-20,19.0760
2010-01-19,9.8626
2010-01-15,11.4375
2010-01-14,12.6551
2010-01-13,14.8702
2010-01-12,16.7132
2010-01-11,19.2682
2010-01-08,19.8217
2010-01-07,22.4152
2010-01-06,18.2909
2010-01-05,18.4103
2010-01-04,16.0994
2009-12-31,18.6971
2009-12-30,21.8386
2009-12-29,16.0910
2009-12-28,16.8168
2009-12-24,19.1953
2009-12-23,20.8585
2009-12-22,21.9583
2009-12-21,24.1341
2009-12-18,26.3613
2009-12-17,28.1495
2009-12-16,22.4474
2009-12-15,24.4522
2009-12-14,15.7997
2009-12-11,16.2085
2009-12-10,17.3343
2009-12-09,18.8701
2009-12-08,21.7333
2009-12-07,20.6281
2009-12-04,21.8185
2009-12-03,17.7573
2009-12-02,19.1890
2009-12-01,20.6519
2009-11-30,23.3037
2009-11-27,25.7548
2009-11-25,11.8878
2009-11-24,12.3839
2009-11-23,10.0714
2009-11-20,11.3576
2009-11-19,11.9184
2009-11-18,6.6836
2009-11-17,7.1121
2009-11-16,7.6232
2009-11-13,8.1302
2009-11-12,8.8007
2009-11-11,9.5063
2009-11-10,10.1532
2009-11-09,11.0925
2009-11-06,12.4796
2009-11-05,13.3688
2009-11-04,14.7740
2009-11-03,15.6730
2009-11-02,16.8137
2009-10-30,14.3197
2009-10-29,16.8477
2009-10-28,17.9928
2009-10-27,19.3963
2009-10-26,20.1859
2009-10-23,20.7804
2009-10-22,22.1335
2009-10-21,22.4512
2009-10-20,22.8825
2009-10-19,25.0514
2009-10-16,27.0722
2009-10-15,8.3789
2009-10-14,7.7427
2009-10-13,8.6483
2009-10-12,9.2230
2009-10-09,10.1969
2009-10-08,12.5200
2009-10-07,13.3540
2009-10-06,14.8599
2009-10-05,16.4701
2009-10-02,18.4779
2009-10-01,19.3588
2009-09-30,21.8322
2009-09-29,18.4825
2009-09-28,17.8961
2009-09-25,13.6540
2009-09-24,13.0442
2009-09-23,12.0547
2009-09-22,13.7458
2009-09-21,14.7850
2009-09-18,11.1556
2009-09-17,12.0437
2009-09-16,13.3578
2009-09-15,15.7755
2009-09-14,17.1068
2009-09-11,15.9061
2009-09-10,17.8175
2009-09-09,19.0688
2009-09-08,17.9000
2009-09-04,19.6483
2009-09-03,21.2099
2009-09-02,18.0806
2009-09-01,16.4622
2009-08-31,18.8859
2009-08-28,15.3382
2009-08-27,17.6289
2009-08-26,19.4809
2009-08-25,14.8482
2009-08-24,13.7744
2009-08-21,15.2648
2009-08-20,16.5899
2009-08-19,17.8406
2009-08-18,20.6787
2009-08-17,22.2021
2009-08-14,16.9263
2009-08-13,12.9895
2009-08-12,13.8566
2009-08-11,15.9765
2009-08-10,13.4598
2009-08-07,13.7044
2009-08-06,15.7404
2009-08-05,13.7503
2009-08-04,8.4842
2009-08-03,8.8964
2009-07-31,9.8696
2009-07-30,10.0319
2009-07-29,11.1338
2009-07-28,10.3729
2009-07-27,9.9161
2009-07-24,10.2511
2009-07-23,10.9292
2009-07-22,12.3515
2009-07-21,12.2237
2009-07-20,13.0731
2009-07-17,14.4266
2009-07-16,17.6577
2009-07-15,21.3336
2009-07-14,25.9516
2009-07-13,27.4324
2009-07-10,32.7173
2009-07-09,30.9971
2009-07-08,34.7084
2009-07-07,34.9869
2009-07-06,36.3035
2009-07-02,32.8710
2009-07-01,21.2332
2009-06-30,23.5396
2009-06-29,18.5863
2009-06-26,19.6671
2009-06-25,21.2479
2009-06-24,25.3976
2009-06-23,29.8140
2009-06-22,29.1012
2009-06-19,24.3991
2009-06-18,22.4535
2009-06-17,19.9864
2009-06-16,18.9841
2009-06-15,20.8323
2009-06-12,19.9273
2009-06-11,17.5565
2009-06-10,19.5407
2009-06-09,17.0547
2009-06-08,18.4020
2009-06-05,14.5732
2009-06-04,16.0124
2009-06-03,16.9359
2009-06-02,11.4024
2009-06-01,12.4572
2009-05-29,13.7341
2009-05-28,15.2337
2009-05-27,15.8499
2009-05-26,17.3524
2009-05-22,21.0085
2009-05-21,22.4490
2009-05-20,15.6944
2009-05-19,16.3392
2009-05-18,17.7931
2009-05-15,20.3622
2009-05-14,22.5562
2009-05-13,21.9588
2009-05-12,20.0707
2009-05-11,21.7143
2009-05-08,24.3249
2009-05-07,19.8007
2009-05-06,14.1149
2009-05-05,9.8731
2009-05-04,10.3924
2009-05-01,11.2634
2009-04-30,12.0810
2009-04-29,13.5573
2009-04-28,15.3093
2009-04-27,17.4276
2009-04-24,18.2428
2009-04-23,18.5449
2009-04-22,15.8498
2009-04-21,17.5332
2009-04-20,20.5335
2009-04-17,20.3119
2009-04-16,22.1310
2009-04-15,24.7356
2009-04-14,20.4151
2009-04-13,18.8555
2009-04-09,16.3036
2009-04-08,17.5557
2009-04-07,19.2490
2009-04-06,16.1861
2009-04-03,17.3743
2009-04-02,19.0465
2009-04-01,21.8575
2009-03-31,23.4964
2009-03-30,26.7451
2009-03-27,26.2054
2009-03-26,13.8461
2009-03-25,14.5314
2009-03-24,11.4661
2009-03-23,12.2434
2009-03-20,15.0471
2009-03-19,16.6035
2009-03-18,17.6773
2009-03-17,16.1787
2009-03-16,17.2490
2009-03-13,18.8014
2009-03-12,19.6200
2009-03-11,21.5513
2009-03-10,23.4338
2009-03-09,26.1858
2009-03-06,26.8124
2009-03-05,20.2961
2009-03-04,20.4728
2009-03-03,22.8650
2009-03-02,20.0922
2009-02-27,22.1622
2009-02-26,26.0420
2009-02-25,29.8837
2009-02-24,29.9763
2009-02-23,32.8187
2009-02-20,27.2473
2009-02-19,25.6978
2009-02-18,21.6880
2009-02-17,22.9246
2009-02-13,14.2566
2009-02-12,15.0785
2009-02-11,13.8382
2009-02-10,15.1891
2009-02-09,10.9471
2009-02-06,11.8157
2009-02-05,14.2738
2009-02-04,13.1104
2009-02-03,14.5986
2009-02-02,16.5524
2009-01-30,12.1809
2009-01-29,10.4194
2009-01-28,11.4382
2009-01-27,12.7529
2009-01-26,13.3729
2009-01-23,14.7710
2009-01-22,15.1815
2009-01-21,16.8008
2009-01-20,23.3024
2009-01-16,20.9164
2009-01-15,23.1856
2009-01-14,25.6047
2009-01-13,17.9417
2009-01-12,19.2300
2009-01-09,20.8630
2009-01-08,16.7010
2009-01-07,13.6950
2009-01-06,14.7775
2009-01-05,17.1078
2009-01-02,18.0527
2008-12-31,20.5949
2008-12-30,21.7104
2008-12-29,23.5387
2008-12-26,22.2170
2008-12-24,23.1201
2008-12-23,23.3889
2008-12-22,24.6458
2008-12-19,19.3900
2008-12-18,20.5659
2008-12-17,18.0627
2008-12-16,19.2700
2008-12-15,21.2618
2008-12-12,23.1337
2008-12-11,21.6736
2008-12-10,18.2933
2008-12-09,18.7825
2008-12-08,20.1620
2008-12-05,22.6063
2008-12-04,23.8579
2008-12-03,24.5650
2008-12-02,26.8539
2008-12-01,27.7332
2008-11-28,23.2456
2008-11-26,24.1335
2008-11-25,25.6939
2008-11-24,27.8221
2008-11-21,31.9274
2008-11-20,34.8714
2008-11-19,29.2700
2008-11-18,29.8927
2008-11-17,32.5208
2008-11-14,29.7054
2008-11-13,33.5351
2008-11-12,30.7753
2008-11-11,31.4573
2008-11-10,28.6938
2008-11-07,28.7579
2008-11-06,30.2291
2008-11-05,22.9638
2008-11-04,19.7794
2008-11-03,20.6374
2008-10-31,21.6026
2008-10-30,23.6580
2008-10-29,25.4305
2008-10-28,27.5299
2008-10-27,31.5184
2008-10-24,34.5780
2008-10-23,34.1106
2008-10-22,36.9481
2008-10-21,28.5789
2008-10-20,29.1922
2008-10-17,31.0562
2008-10-16,35.2271
2008-10-15,34.1221
2008-10-14,31.2493
2008-10-13,34.9639
2008-10-10,38.9261
2008-10-09,36.2183
2008-10-08,37.6615
2008-10-07,35.0606
2008-10-06,36.1526
2008-10-03,28.5402
2008-10-02,33.0756
2008-10-01,28.1779
2008-09-30,24.8820
2008-09-29,27.7791
2008-09-26,16.6152
2008-09-25,18.2732
2008-09-24,21.0472
2008-09-23,23.1545
2008-09-22,20.7490
2008-09-19,19.1710
2008-09-18,24.0157
2008-09-17,29.7732
2008-09-16,26.0837
2008-09-15,23.4774
2008-09-12,20.8163
2008-09-11,22.6103
2008-09-10,25.2006
2008-09-09,29.8335
2008-09-08,32.7867
2008-09-05,37.8499
2008-09-04,34.0640
2008-09-03,38.4364
2008-09-02,32.7658
2008-08-29,24.6849
2008-08-28,18.8264
2008-08-27,20.6732
2008-08-26,23.3298
2008-08-25,19.2668
2008-08-22,20.7714
2008-08-21,23.2018
2008-08-20,23.0952
2008-08-19,25.0756
2008-08-18,20.7740
2008-08-15,16.2791
2008-08-14,17.6168
2008-08-13,20.4527
2008-08-12,22.5765
2008-08-11,18.6567
2008-08-08,12.4606
2008-08-07,12.5095
2008-08-06,13.7131
2008-08-05,14.7963
2008-08-04,15.9727
2008-08-01,17.0983
2008-07-31,13.0284
2008-07-30,13.9838
2008-07-29,15.0626
2008-07-28,16.1915
2008-07-25,10.5014
2008-07-24,8.3105
2008-07-23,8.9475
2008-07-22,9.5804
2008-07-21,9.1794
2008-07-18,9.8642
2008-07-17,11.4175
2008-07-16,12.5688
2008-07-15,14.6533
2008-07-14,12.1389
2008-07-11,13.5220
2008-07-10,15.1590
2008-07-09,16.9931
2008-07-08,19.8096
2008-07-07,22.6435
2008-07-03,25.6157
2008-07-02,28.7859
2008-07-01,31.7605
2008-06-30,28.8789
2008-06-27,30.9202
2008-06-26,25.0850
2008-06-25,18.1834
2008-06-24,20.4365
2008-06-23,20.3435
2008-06-20,21.8660
2008-06-19,24.4456
2008-06-18,21.7931
2008-06-17,19.2109
2008-06-16,21.3660
2008-06-13,23.9397
2008-06-12,27.1507
2008-06-11,29.7375
2008-06-10,25.4191
2008-06-09,28.0935
2008-06-06,27.6709
2008-06-05,19.9368
2008-06-04,21.9012
2008-06-03,18.9008
2008-06-02,20.5207
2008-05-30,12.2119
2008-05-29,12.9609
2008-05-28,13.8132
2008-05-27,15.5811
2008-05-23,18.3886
2008-05-22,19.4526
2008-05-21,21.1954
2008-05-20,17.4284
2008-05-19,10.8816
2008-05-16,8.1657
2008-05-15,8.3553
2008-05-14,9.1077
2008-05-13,10.3467
2008-05-12,11.2188
2008-05-09,12.6110
2008-05-08,13.0637
2008-05-07,13.9665
2008-05-06,15.7320
2008-05-05,13.0593
2008-05-02,13.8775
2008-05-01,15.3020
2008-04-30,18.0838
2008-04-29,13.0452
2008-04-28,14.0068
2008-04-25,12.9830
2008-04-24,11.3210
2008-04-23,12.4666
2008-04-22,13.6968
2008-04-21,14.5034
2008-04-18,11.2471
2008-04-17,12.1683
2008-04-16,13.9033
2008-04-15,15.9862
2008-04-14,15.6752
2008-04-11,17.0411
2008-04-10,13.3692
2008-04-09,14.8506
2008-04-08,16.1667
2008-04-07,14.9683
2008-04-04,15.9529
2008-04-03,17.2057
2008-04-02,18.7595
2008-04-01,16.9712
2008-03-31,19.3448
2008-03-28,17.7902
2008-03-27,19.6226
2008-03-26,19.7064
2008-03-25,13.2593
2008-03-24,10.4379
2008-03-20,11.0856
2008-03-19,11.8129
2008-03-18,12.5628
2008-03-17,14.6534
2008-03-14,16.8618
2008-03-13,15.6898
2008-03-12,12.0224
2008-03-11,13.3935
2008-03-10,14.7272
2008-03-07,16.3794
2008-03-06,16.5096
2008-03-05,10.6223
2008-03-04,11.5116
2008-03-03,12.8419
2008-02-29,13.4693
2008-02-28,10.1003
2008-02-27,10.7484
2008-02-26,12.1186
2008-02-25,14.8368
2008-02-22,16.4527
2008-02-21,15.4635
2008-02-20,17.3124
2008-02-19,19.7839
2008-02-15,22.0814
2008-02-14,21.2598
2008-02-13,18.8335
2008-02-12,20.4521
2008-02-11,22.3463
2008-02-08,24.4205
2008-02-07,25.7023
2008-02-06,18.7897
2008-02-05,18.3031
2008-02-04,14.5788
2008-02-01,15.7746
2008-01-31,17.5200
2008-01-30,16.2192
2008-01-29,17.6376
2008-01-28,18.8025
2008-01-25,19.0727
2008-01-24,19.4236
2008-01-23,20.9350
2008-01-22,25.9703
2008-01-18,17.3868
2008-01-17,20.7324
2008-01-16,23.1587
2008-01-15,21.6023
2008-01-14,23.7652
2008-01-11,31.3593
2008-01-10,34.5758
2008-01-09,39.9909
2008-01-08,43.2207
2008-01-07,41.2369
2008-01-04,38.8405
2008-01-03,30.9707
2008-01-02,32.2529
2007-12-31,25.0739
2007-12-28,19.6358
2007-12-27,19.3692
2007-12-26,14.7698
2007-12-24,15.5951
2007-12-21,16.5294
2007-12-20,18.0902
2007-12-19,19.7940
2007-12-18,21.7645
2007-12-17,24.2198
2007-12-14,25.6899
2007-12-13,18.4614
2007-12-12,17.9733
2007-12-11,20.2354
2007-12-10,13.0926
2007-12-07,13.8056
2007-12-06,14.8729
2007-12-05,15.9968
2007-12-04,17.0560
2007-12-03,18.6430
2007-11-30,20.2509
2007-11-29,15.7242
2007-11-28,16.5971
2007-11-27,19.2307
2007-11-26,20.5598
2007-11-23,23.1063
2007-11-21,24.6441
2007-11-20,26.8924
2007-11-19,30.2158
2007-11-16,27.7846
2007-11-15,29.4265
2007-11-14,31.9407
2007-11-13,35.7393
2007-11-12,40.9978
2007-11-09,46.6672
2007-11-08,40.5020
2007-11-07,20.7514
2007-11-06,21.7488
2007-11-05,18.4280
2007-11-02,16.8241
2007-11-01,18.1159
2007-10-31,20.6442
2007-10-30,23.8174
2007-10-29,24.6733
2007-10-26,26.1563
2007-10-25,28.4791
2007-10-24,32.0792
2007-10-23,27.9599
2007-10-22,29.8022
2007-10-19,29.9448
2007-10-18,21.6059
2007-10-17,23.6604
2007-10-16,11.9330
2007-10-15,13.6375
2007-10-12,11.8571
2007-10-11,12.4278
2007-10-10,15.6959
2007-10-09,16.7836
2007-10-08,18.9823
2007-10-05,21.8994
2007-10-04,23.6235
2007-10-03,18.1216
2007-10-02,8.5045
2007-10-01,9.2966
2007-09-28,10.5027
2007-09-27,11.4375
2007-09-26,12.2582
2007-09-25,13.4211
2007-09-24,14.8776
2007-09-21,13.3053
2007-09-20,14.6771
2007-09-19,15.8996
2007-09-18,17.1498
2007-09-17,19.3439
2007-09-14,18.4539
2007-09-13,14.1202
2007-09-12,14.9967
2007-09-11,14.5478
2007-09-10,15.9078
2007-09-07,17.5318
2007-09-06,15.1596
2007-09-05,16.9453
2007-09-04,18.2064
2007-08-31,20.5005
2007-08-30,22.3305
2007-08-29,24.7175
2007-08-28,28.1026
2007-08-27,25.3156
2007-08-24,26.4402
2007-08-23,29.1484
2007-08-22,31.1239
2007-08-21,32.8661
2007-08-20,31.4457
2007-08-17,33.6600
2007-08-16,38.6455
2007-08-15,24.2168
2007-08-14,19.1133
2007-08-13,17.8029
2007-08-10,19.0276
2007-08-09,17.6747
2007-08-08,13.6398
2007-08-07,15.1249
2007-08-06,16.4422
2007-08-03,18.0567
2007-08-02,20.0646
2007-08-01,22.3662
2007-07-31,25.0770
2007-07-30,13.3395
2007-07-27,4.2106
2007-07-26,4.7109
2007-07-25,5.5518
2007-07-24,6.5535
2007-07-23,7.3012
2007-07-20,7.9708
2007-07-19,4.8253
2007-07-18,6.6507
2007-07-17,7.5235
2007-07-16,8.6445
2007-07-13,9.6861
2007-07-12,9.6447
2007-07-11,10.6400
2007-07-10,11.6626
2007-07-09,12.3763
2007-07-06,13.3132
2007-07-05,15.1027
2007-07-03,17.6799
2007-07-02,20.3667
2007-06-29,22.1523
2007-06-28,17.7566
2007-06-27,20.1290
2007-06-26,18.5631
2007-06-25,20.2965
2007-06-22,22.3073
2007-06-21,16.9127
2007-06-20,16.0920
2007-06-19,17.4029
2007-06-18,19.7896
2007-06-15,20.9037
2007-06-14,22.9544
2007-06-13,25.3422
2007-06-12,27.4249
2007-06-11,27.0379
2007-06-08,29.7900
2007-06-07,32.7063
2007-06-06,30.6782
2007-06-05,14.8006
2007-06-04,15.6041
2007-06-01,13.6057
2007-05-31,14.7519
2007-05-30,16.4603
2007-05-29,18.6616
2007-05-25,20.5601
2007-05-24,22.8387
2007-05-23,14.4282
2007-05-22,10.5755
2007-05-21,5.1348
2007-05-18,5.5566
2007-05-17,6.7704
2007-05-16,7.5870
2007-05-15,7.0507
2007-05-14,6.9531
2007-05-11,7.7524
2007-05-10,8.5525
2007-05-09,9.4871
