time,PLUS_DI
2011-12-20,20.7744
2011-12-19,15.6716
2011-12-16,16.7654
2011-12-15,19.8886
2011-12-14,22.5612
2011-12-13,24.7488
2011-12-12,27.5413
2011-12-09,30.3544
2011-12-08,30.1385
2011-12-07,32.8007
2011-12-06,32.2615
2011-12-05,35.2705
2011-12-02,32.6843
2011-12-01,30.6812
2011-11-30,28.9201
2011-11-29,20.3310
2011-11-28,20.6800
2011-11-25,14.1517
2011-11-23,15.1863
2011-11-22,16.9582
2011-11-21,18.2572
2011-11-18,21.0895
2011-11-17,22.4726
2011-11-16,26.1008
2011-11-15,28.8776
2011-11-14,32.6361
2011-11-11,29.5921
2011-11-10,24.3794
2011-11-09,26.4548
2011-11-08,31.5272
2011-11-07,31.0663
2011-11-04,32.0613
2011-11-03,34.4107
2011-11-02,30.9729
2011-11-01,28.7347
2011-10-31,31.9345
2011-10-28,34.4364
2011-10-27,34.1428
2011-10-26,25.8728
2011-10-25,28.1398
2011-10-24,30.3173
2011-10-21,28.1020
2011-10-20,25.1119
2011-10-19,26.9890
2011-10-18,27.7493
2011-10-17,35.4509
2011-10-14,39.9154
2011-10-13,35.7443
2011-10-12,38.5465
2011-10-11,36.4119
2011-10-10,38.6195
2011-10-07,35.5722
2011-10-06,33.3382
2011-10-05,27.3177
2011-10-04,25.0768
2011-10-03,28.8027
2011-09-30,32.1970
2011-09-29,35.6186
2011-09-28,40.3116
2011-09-27,41.1496
2011-09-26,34.3154
2011-09-23,26.1046
2011-09-22,28.5022
2011-09-21,33.2417
2011-09-20,36.9770
2011-09-19,32.2195
2011-09-16,33.6738
2011-09-15,29.2020
2011-09-14,30.0867
2011-09-13,20.8076
2011-09-12,18.2643
2011-09-09,19.9727
2011-09-08,22.2306
2011-09-07,20.4837
2011-09-06,16.1158
2011-09-02,18.0197
2011-09-01,19.9401
2011-08-31,21.6473
2011-08-30,22.6696
2011-08-29,22.2424
2011-08-26,16.7029
2011-08-25,18.9009
2011-08-24,16.7820
2011-08-23,13.4154
2011-08-22,9.0167
2011-08-19,9.7580
2011-08-18,11.1103
2011-08-17,14.0162
2011-08-16,13.2038
2011-08-15,14.3491
2011-08-12,5.9893
2011-08-11,5.1400
2011-08-10,5.8398
2011-08-09,7.0553
2011-08-08,8.7484
2011-08-05,10.3868
2011-08-04,12.9104
2011-08-03,16.4936
2011-08-02,18.8440
2011-08-01,22.1365
2011-07-29,27.1357
2011-07-28,31.7339
2011-07-27,33.5556
2011-07-26,36.5650
2011-07-25,38.7545
2011-07-22,41.8128
2011-07-21,43.5575
2011-07-20,43.7625
2011-07-19,47.4487
2011-07-18,26.4401
2011-07-15,27.7469
2011-07-14,30.5274
2011-07-13,34.2618
2011-07-12,33.4098
2011-07-11,36.0468
2011-07-08,39.6223
2011-07-07,42.6172
2011-07-06,45.9775
2011-07-05,40.3661
2011-07-01,40.3184
2011-06-30,35.4461
2011-06-29,30.7219
2011-06-28,31.5044
2011-06-27,23.8921
2011-06-24,15.5867
2011-06-23,16.8524
2011-06-22,19.5539
2011-06-21,21.0291
2011-06-20,17.8938
2011-06-17,17.0633
2011-06-16,11.0132
2011-06-15,10.9205
2011-06-14,12.6026
2011-06-13,12.9854
2011-06-10,14.2652
2011-06-09,15.8679
2011-06-08,11.0928
2011-06-07,12.0589
2011-06-06,13.1125
2011-06-03,13.9971
2011-06-02,15.3956
2011-06-01,16.4444
2011-05-31,19.0294
2011-05-27,14.0490
2011-05-26,10.2436
2011-05-25,11.1707
2011-05-24,11.6262
2011-05-23,12.2103
2011-05-20,13.8825
2011-05-19,14.9370
2011-05-18,15.3599
2011-05-17,16.4346
2011-05-16,19.9844
2011-05-13,22.0290
2011-05-12,24.7700
2011-05-11,18.8828
2011-05-10,21.3693
2011-05-09,18.1984
2011-05-06,19.4854
2011-05-05,21.5030
2011-05-04,24.9679
2011-05-03,29.0713
2011-05-02,32.3541
2011-04-29,34.5318
2011-04-28,30.5415
2011-04-27,29.0991
2011-04-26,25.0879
2011-04-25,25.1984
2011-04-21,25.5359
2011-04-20,16.9012
2011-04-19,20.5617
2011-04-18,21.6114
2011-04-15,26.2565
2011-04-14,22.5081
2011-04-13,25.7218
2011-04-12,21.0077
2011-04-11,23.2432
2011-04-08,24.5845
2011-04-07,26.3614
2011-04-06,28.2703
2011-04-05,29.4370
2011-04-04,31.0702
2011-04-01,31.3012
2011-03-31,31.6379
2011-03-30,32.7066
2011-03-29,30.4857
2011-03-28,30.8123
2011-03-25,32.5272
2011-03-24,28.1724
2011-03-23,27.7974
2011-03-22,25.0813
2011-03-21,25.9911
2011-03-18,20.2301
2011-03-17,13.9670
2011-03-16,14.7595
2011-03-15,18.6214
2011-03-14,21.7867
2011-03-11,23.6652
2011-03-10,25.7115
2011-03-09,30.0815
2011-03-08,18.9544
2011-03-07,20.5249
2011-03-04,24.6353
2011-03-03,29.3181
2011-03-02,19.2680
2011-03-01,21.1078
2011-02-28,25.2878
2011-02-25,24.0378
2011-02-24,19.9326
2011-02-23,22.6376
2011-02-22,26.2768
2011-02-18,31.8238
2011-02-17,32.2500
2011-02-16,29.0832
2011-02-15,30.4324
2011-02-14,32.3303
2011-02-11,35.2099
2011-02-10,38.5950
2011-02-09,42.6093
2011-02-08,47.3592
2011-02-07,42.0508
2011-02-04,39.6910
2011-02-03,41.5635
2011-02-02,41.4537
2011-02-01,43.3589
2011-01-31,38.3628
2011-01-28,44.0157
2011-01-27,51.0929
2011-01-26,52.9776
2011-01-25,56.5505
2011-01-24,48.5159
2011-01-21,43.4675
2011-01-20,43.2955
2011-01-19,47.1051
2011-01-18,31.7703
2011-01-14,25.6024
2011-01-13,23.1404
2011-01-12,24.9466
2011-01-11,21.5189
2011-01-10,24.2478
2011-01-07,25.7738
2011-01-06,29.1102
2011-01-05,23.0627
2011-01-04,24.7254
2011-01-03,27.8645
2010-12-31,21.9816
2010-12-30,23.9098
2010-12-29,25.4676
2010-12-28,18.5237
2010-12-27,16.6466
2010-12-23,17.7205
2010-12-22,18.9572
2010-12-21,17.2716
2010-12-20,16.1915
2010-12-17,17.1258
2010-12-16,17.1772
2010-12-15,18.3646
2010-12-14,19.9677
2010-12-13,18.4762
2010-12-10,17.2131
2010-12-09,18.3169
2010-12-08,20.6850
2010-12-07,22.6567
2010-12-06,25.6056
2010-12-03,26.4084
2010-12-02,28.2856
2010-12-01,26.9320
2010-11-30,19.8267
2010-11-29,21.4231
2010-11-26,24.0177
2010-11-24,26.7378
2010-11-23,21.1899
2010-11-22,24.8459
2010-11-19,27.4508
2010-11-18,27.5230
2010-11-17,18.0015
2010-11-16,19.0830
2010-11-15,21.7079
2010-11-12,23.4548
2010-11-11,24.8311
2010-11-10,29.4946
2010-11-09,31.4197
2010-11-08,29.4416
2010-11-05,29.9409
2010-11-04,31.4227
2010-11-03,23.2563
2010-11-02,25.4802
2010-11-01,24.9980
2010-10-29,26.1149
2010-10-28,19.8353
2010-10-27,19.4473
2010-10-26,22.0307
2010-10-25,26.2716
2010-10-22,25.2032
2010-10-21,25.5452
2010-10-20,25.0936
2010-10-19,24.7407
2010-10-18,34.6104
2010-10-15,33.4545
2010-10-14,32.9330
2010-10-13,36.9521
2010-10-12,31.1209
2010-10-11,34.7619
2010-10-08,32.1141
2010-10-07,32.8846
2010-10-06,29.9404
2010-10-05,31.6148
2010-10-04,24.4324
2010-10-01,26.7462
2010-09-30,29.2911
2010-09-29,34.0156
2010-09-28,32.9294
2010-09-27,35.0480
2010-09-24,32.9817
2010-09-23,29.3369
2010-09-22,31.0243
2010-09-21,33.3434
2010-09-20,33.1085
2010-09-17,27.6416
2010-09-16,25.1904
2010-09-15,26.9291
2010-09-14,28.9323
2010-09-13,31.3955
2010-09-10,25.2074
2010-09-09,24.0065
2010-09-08,20.1123
2010-09-07,21.3323
2010-09-03,23.2413
2010-09-02,19.0625
2010-09-01,20.6454
2010-08-31,11.3839
2010-08-30,12.4507
2010-08-27,11.1625
2010-08-26,12.6328
2010-08-25,14.8520
2010-08-24,16.2198
2010-08-23,17.9904
2010-08-20,19.6020
2010-08-19,21.8390
2010-08-18,23.7336
2010-08-17,24.9949
2010-08-16,18.7448
2010-08-13,20.0466
2010-08-12,21.2271
2010-08-11,23.8064
2010-08-10,26.8278
2010-08-09,28.4577
2010-08-06,21.9737
2010-08-05,24.8067
2010-08-04,24.1887
2010-08-03,23.8839
2010-08-02,25.8774
2010-07-30,18.3868
2010-07-29,20.1490
2010-07-28,22.5110
2010-07-27,23.2331
2010-07-26,21.2158
2010-07-23,22.4012
2010-07-22,19.8155
2010-07-21,16.5537
2010-07-20,17.8456
2010-07-19,23.7832
2010-07-16,25.3831
2010-07-15,29.0305
2010-07-14,30.9406
2010-07-13,31.6232
2010-07-12,24.7534
2010-07-09,23.7359
2010-07-08,24.4657
2010-07-07,21.5949
2010-07-06,14.1575
2010-07-02,9.9676
2010-07-01,11.1572
2010-06-30,12.4552
2010-06-29,13.6779
2010-06-28,16.9579
2010-06-25,17.0745
2010-06-24,18.7247
2010-06-23,20.9483
2010-06-22,23.4201
2010-06-21,26.2290
2010-06-18,25.1505
2010-06-17,25.4361
2010-06-16,25.2066
2010-06-15,24.5977
2010-06-14,26.2171
2010-06-11,23.1490
2010-06-10,23.0174
2010-06-09,17.2683
2010-06-08,13.2320
2010-06-07,14.0795
2010-06-04,14.9910
2010-06-03,16.8593
2010-06-02,15.3242
2010-06-01,14.8301
2010-05-28,14.1006
2010-05-27,15.1272
2010-05-26,15.2242
2010-05-25,13.3639
2010-05-24,14.9722
2010-05-21,14.5956
2010-05-20,16.6935
2010-05-19,19.8536
2010-05-18,21.7727
2010-05-17,22.5565
2010-05-14,24.9493
2010-05-13,26.8420
2010-05-12,27.9893
2010-05-11,18.2366
2010-05-10,14.1448
2010-05-07,8.0398
2010-05-06,9.4326
2010-05-05,16.3676
2010-05-04,17.6954
2010-05-03,21.1258
2010-04-30,22.8955
2010-04-29,25.4692
2010-04-28,22.7215
2010-04-27,24.9476
2010-04-26,24.0448
2010-04-23,20.3398
2010-04-22,17.4789
2010-04-21,19.1977
2010-04-20,21.2957
2010-04-19,27.3234
2010-04-16,30.3133
2010-04-15,26.9411
2010-04-14,29.0250
2010-04-13,18.9630
2010-04-12,17.5689
2010-04-09,17.8669
2010-04-08,15.3662
2010-04-07,16.8491
2010-04-06,18.4243
2010-04-05,20.1758
2010-04-01,19.0299
2010-03-31,17.3349
2010-03-30,18.7589
2010-03-29,19.9159
2010-03-26,22.2922
2010-03-25,23.9013
2010-03-24,22.0999
2010-03-23,20.7409
2010-03-22,15.9588
2010-03-19,18.0761
2010-03-18,21.0446
2010-03-17,23.1099
2010-03-16,25.8693
2010-03-15,24.5789
2010-03-12,26.4969
2010-03-11,24.1634
2010-03-10,17.4049
2010-03-09,18.3353
2010-03-08,19.8832
2010-03-05,21.4163
2010-03-04,19.4786
2010-03-03,21.4598
2010-03-02,23.2416
2010-03-01,26.0936
2010-02-26,23.6414
2010-02-25,20.8581
2010-02-24,23.4228
2010-02-23,22.2914
2010-02-22,24.5191
2010-02-19,26.1032
2010-02-18,27.4864
2010-02-17,22.3972
2010-02-16,17.0469
2010-02-12,12.1032
2010-02-11,13.6280
2010-02-10,12.2949
2010-02-09,13.1760
2010-02-08,9.8055
2010-02-05,10.2360
2010-02-04,11.1456
2010-02-03,12.6194
2010-02-02,12.0164
2010-02-01,9.2245
2010-01-29,10.2616
2010-01-28,11.6945
2010-01-27,13.9511
2010-01-26,15.2233
2010-01-25,12.8543
2010-01-22,13.6694
2010-01-21,16.0535
2010-01-20,18.1135
2010-01-19,23.4602
2010-01-15,19.1333
2010-01-14,20.1062
2010-01-13,13.6861
2010-01-12,15.3823
2010-01-11,15.9623
2010-01-08,18.5852
2010-01-07,16.3295
2010-01-06,17.8345
2010-01-05,19.9044
2010-01-04,23.3105
2009-12-31,26.1585
2009-12-30,29.1935
2009-12-29,34.1052
2009-12-28,35.1686
2009-12-24,25.9991
2009-12-23,23.7207
2009-12-22,24.8206
2009-12-21,19.5317
2009-12-18,17.3059
2009-12-17,19.0515
2009-12-16,21.2591
2009-12-15,23.1577
2009-12-14,26.5559
2009-12-11,25.8132
2009-12-10,25.6403
2009-12-09,20.9783
2009-12-08,17.2403
2009-12-07,18.5634
2009-12-04,19.6346
2009-12-03,23.3809
2009-12-02,24.7540
2009-12-01,26.6411
2009-11-30,18.7950
2009-11-27,20.7719
2009-11-25,25.0315
2009-11-24,26.9060
2009-11-23,28.9237
2009-11-20,24.5549
2009-11-19,26.4431
2009-11-18,29.1311
2009-11-17,30.9988
2009-11-16,30.8501
2009-11-13,30.4833
2009-11-12,32.1940
2009-11-11,32.9529
2009-11-10,33.9445
2009-11-09,31.9181
2009-11-06,23.4045
2009-11-05,22.4898
2009-11-04,20.0975
2009-11-03,15.3717
2009-11-02,16.4904
2009-10-30,18.2394
2009-10-29,15.5900
2009-10-28,10.6528
2009-10-27,11.4838
2009-10-26,12.9904
2009-10-23,14.6638
2009-10-22,16.7158
2009-10-21,18.7709
2009-10-20,21.7052
2009-10-19,23.0990
2009-10-16,24.9623
2009-10-15,34.6309
2009-10-14,38.7001
2009-10-13,36.1275
2009-10-12,36.9089
2009-10-09,34.6931
2009-10-08,24.0515
2009-10-07,24.8873
2009-10-06,20.2548
2009-10-05,14.1459
2009-10-02,12.7782
2009-10-01,14.6613
2009-09-30,16.5345
2009-09-29,19.1688
2009-09-28,20.8000
2009-09-25,25.2091
2009-09-24,27.9057
2009-09-23,30.2547
2009-09-22,30.1453
2009-09-21,32.2235
2009-09-18,34.8008
2009-09-17,36.9394
2009-09-16,36.0505
2009-09-15,25.4815
2009-09-14,24.6225
2009-09-11,28.0026
2009-09-10,21.7812
2009-09-09,22.2705
2009-09-08,24.4293
2009-09-04,22.5661
2009-09-03,19.6154
2009-09-02,21.4991
2009-09-01,23.0634
2009-08-31,21.1879
2009-08-28,22.8044
2009-08-27,22.3248
2009-08-26,24.6701
2009-08-25,28.2640
2009-08-24,30.7446
2009-08-21,28.7827
2009-08-20,27.7138
2009-08-19,26.1201
2009-08-18,25.6529
2009-08-17,24.2943
2009-08-14,27.7082
2009-08-13,31.2596
2009-08-12,33.3463
2009-08-11,29.6540
2009-08-10,32.0517
2009-08-07,34.5280
2009-08-06,30.7906
2009-08-05,33.8301
2009-08-04,37.1967
2009-08-03,39.0037
2009-07-31,38.0432
2009-07-30,40.8784
2009-07-29,34.4886
2009-07-28,36.5976
2009-07-27,38.8394
2009-07-24,41.2175
2009-07-23,43.2912
2009-07-22,45.3838
2009-07-21,49.5487
2009-07-20,52.3222
2009-07-17,52.1260
2009-07-16,42.9151
2009-07-15,33.1730
2009-07-14,20.7248
2009-07-13,21.9073
2009-07-10,15.3817
2009-07-09,17.3658
2009-07-08,10.2657
2009-07-07,11.2278
2009-07-06,12.4406
2009-07-02,13.6507
2009-07-01,16.1489
2009-06-30,16.4938
2009-06-29,18.6858
2009-06-26,19.7724
2009-06-25,21.3617
2009-06-24,23.7148
2009-06-23,17.6951
2009-06-22,18.8494
2009-06-19,20.7191
2009-06-18,22.0849
2009-06-17,23.8175
2009-06-16,25.0730
2009-06-15,25.9000
2009-06-12,27.9849
2009-06-11,30.2599
2009-06-10,26.9678
2009-06-09,29.9327
2009-06-08,26.7436
2009-06-05,29.9433
2009-06-04,25.6011
2009-06-03,25.8515
2009-06-02,27.8063
2009-06-01,29.8165
2009-05-29,23.5656
2009-05-28,20.3155
2009-05-27,22.4430
2009-05-26,24.5706
2009-05-22,19.1441
2009-05-21,20.1930
2009-05-20,22.2239
2009-05-19,24.2892
2009-05-18,20.5323
2009-05-15,16.4073
2009-05-14,16.6236
2009-05-13,17.9763
2009-05-12,19.9244
2009-05-11,19.5067
2009-05-08,21.3303
2009-05-07,24.9452
2009-05-06,28.2001
2009-05-05,30.3509
2009-05-04,31.6663
2009-05-01,26.9180
2009-04-30,28.8720
2009-04-29,28.3905
2009-04-28,23.2500
2009-04-27,22.3319
2009-04-24,24.4300
2009-04-23,26.3619
2009-04-22,29.3550
2009-04-21,27.2381
2009-04-20,26.7411
2009-04-17,28.8820
2009-04-16,31.0113
2009-04-15,23.6970
2009-04-14,26.2612
2009-04-13,27.8726
2009-04-09,30.5431
2009-04-08,29.7471
2009-04-07,28.9993
2009-04-06,32.0168
2009-04-03,34.3671
2009-04-02,35.4889
2009-04-01,27.2819
2009-03-31,29.3276
2009-03-30,20.2909
2009-03-27,22.2578
2009-03-26,27.1083
2009-03-25,28.4501
2009-03-24,32.1770
2009-03-23,31.5532
2009-03-20,25.0759
2009-03-19,21.6175
2009-03-18,21.4339
2009-03-17,24.1023
2009-03-16,26.1627
2009-03-13,20.5062
2009-03-12,21.2390
2009-03-11,19.9747
2009-03-10,14.6263
2009-03-09,14.9422
2009-03-06,16.7134
2009-03-05,19.1078
2009-03-04,21.0250
2009-03-03,20.0771
2009-03-02,21.9766
2009-02-27,24.2407
2009-02-26,18.2530
2009-02-25,10.3791
2009-02-24,11.9554
2009-02-23,13.2160
2009-02-20,15.8027
2009-02-19,17.3224
2009-02-18,19.8069
2009-02-17,21.1376
2009-02-13,23.7933
2009-02-12,25.1650
2009-02-11,27.8582
2009-02-10,30.5777
2009-02-09,34.8435
2009-02-06,37.6082
2009-02-05,28.7045
2009-02-04,30.7879
2009-02-03,29.9480
2009-02-02,26.9458
2009-01-30,29.0744
2009-01-29,31.3661
2009-01-28,34.4331
2009-01-27,27.9832
2009-01-26,29.3436
2009-01-23,25.9348
2009-01-22,28.3599
2009-01-21,31.3849
2009-01-20,16.6589
2009-01-16,18.8110
2009-01-15,17.1403
2009-01-14,18.8882
2009-01-13,21.4112
2009-01-12,22.9487
2009-01-09,24.8974
2009-01-08,28.0988
2009-01-07,30.4400
2009-01-06,32.8461
2009-01-05,27.3308
2009-01-02,28.5438
2008-12-31,22.7058
2008-12-30,19.0248
2008-12-29,13.8618
2008-12-26,14.8205
2008-12-24,13.5811
2008-12-23,14.1052
2008-12-22,15.1929
2008-12-19,16.5657
2008-12-18,17.5703
2008-12-17,19.2926
2008-12-16,19.4824
2008-12-15,13.1152
2008-12-12,12.7777
2008-12-11,14.3445
2008-12-10,15.4221
2008-12-09,16.5678
2008-12-08,17.7846
2008-12-05,9.9028
2008-12-04,11.3522
2008-12-03,12.5988
2008-12-02,11.4492
2008-12-01,12.4545
2008-11-28,13.8150
2008-11-26,14.1093
2008-11-25,15.0216
2008-11-24,15.6515
2008-11-21,7.5032
2008-11-20,8.7021
2008-11-19,10.2558
2008-11-18,11.4907
2008-11-17,9.8388
2008-11-14,10.5096
2008-11-13,9.6575
2008-11-12,11.7316
2008-11-11,12.5897
2008-11-10,13.7427
2008-11-07,15.4300
2008-11-06,16.2543
2008-11-05,18.0676
2008-11-04,19.4679
2008-11-03,20.5078
2008-10-31,20.5689
2008-10-30,19.2254
2008-10-29,18.1684
2008-10-28,13.7764
2008-10-27,10.2029
2008-10-24,10.8574
2008-10-23,11.9050
2008-10-22,12.8953
2008-10-21,14.7106
2008-10-20,15.6817
2008-10-17,16.6831
2008-10-16,12.5197
2008-10-15,14.1110
2008-10-14,15.9147
2008-10-13,8.6534
2008-10-10,6.3161
2008-10-09,7.2168
2008-10-08,8.1224
2008-10-07,9.2262
2008-10-06,10.6866
2008-10-03,12.0927
2008-10-02,12.0481
2008-10-01,13.8171
2008-09-30,16.6804
2008-09-29,18.6226
2008-09-26,23.0676
2008-09-25,25.3695
2008-09-24,19.3417
2008-09-23,21.2782
2008-09-22,23.4566
2008-09-19,25.8960
2008-09-18,17.0441
2008-09-17,11.3185
2008-09-16,13.4020
2008-09-15,15.4324
2008-09-12,17.5229
2008-09-11,19.0330
2008-09-10,21.2135
2008-09-09,18.1866
2008-09-08,20.3081
2008-09-05,10.9727
2008-09-04,11.7677
2008-09-03,13.6176
2008-09-02,15.5416
2008-08-29,19.9666
2008-08-28,22.7910
2008-08-27,22.1833
2008-08-26,15.4080
2008-08-25,16.3725
2008-08-22,18.0390
2008-08-21,11.3398
2008-08-20,12.2943
2008-08-19,13.3485
2008-08-18,14.9893
2008-08-15,17.2711
2008-08-14,18.6902
2008-08-13,15.8197
2008-08-12,15.1909
2008-08-11,16.7261
2008-08-08,19.1485
2008-08-07,21.1783
2008-08-06,21.0314
2008-08-05,17.7408
2008-08-04,15.6566
2008-08-01,16.8847
2008-07-31,19.0839
2008-07-30,18.4002
2008-07-29,16.4592
2008-07-28,17.6927
2008-07-25,19.3237
2008-07-24,20.7589
2008-07-23,20.1910
2008-07-22,20.4750
2008-07-21,22.3896
2008-07-18,24.0597
2008-07-17,17.3960
2008-07-16,18.9116
2008-07-15,13.5054
2008-07-14,15.8510
2008-07-11,15.7266
2008-07-10,16.8667
2008-07-09,18.9073
2008-07-08,19.9794
2008-07-07,17.2234
2008-07-03,11.6085
2008-07-02,13.0452
2008-07-01,9.3328
2008-06-30,10.4351
2008-06-27,11.3391
2008-06-26,13.2272
2008-06-25,15.5807
2008-06-24,10.0672
2008-06-23,11.1814
2008-06-20,12.2739
2008-06-19,13.7219
2008-06-18,15.9068
2008-06-17,17.2170
2008-06-16,19.2626
2008-06-13,18.8292
2008-06-12,14.0566
2008-06-11,15.3958
2008-06-10,17.7934
2008-06-09,16.9396
2008-06-06,18.7376
2008-06-05,22.5233
2008-06-04,21.8508
2008-06-03,24.2465
2008-06-02,26.3245
2008-05-30,30.2024
2008-05-29,32.0549
2008-05-28,31.9379
2008-05-27,25.1844
2008-05-23,16.5546
2008-05-22,17.5125
2008-05-21,19.0815
2008-05-20,22.4860
2008-05-19,24.8992
2008-05-16,27.7357
2008-05-15,30.1314
2008-05-14,32.8447
2008-05-13,26.2955
2008-05-12,24.9283
2008-05-09,21.1789
2008-05-08,22.5136
2008-05-07,23.1762
2008-05-06,15.9327
2008-05-05,17.8890
2008-05-02,19.1363
2008-05-01,21.1006
2008-04-30,20.4038
2008-04-29,23.4958
2008-04-28,24.4954
2008-04-25,26.1497
2008-04-24,29.1520
2008-04-23,31.5424
2008-04-22,32.6722
2008-04-21,34.5961
2008-04-18,38.3249
2008-04-17,36.0034
2008-04-16,26.8790
2008-04-15,18.1943
2008-04-14,19.9287
2008-04-11,21.0522
2008-04-10,24.1664
2008-04-09,20.0602
2008-04-08,18.1159
2008-04-07,19.3506
2008-04-04,17.3957
2008-04-03,18.7617
2008-04-02,20.9783
2008-04-01,23.4178
2008-03-31,16.4090
2008-03-28,18.1048
2008-03-27,17.7393
2008-03-26,19.4422
2008-03-25,21.8050
2008-03-24,23.4678
2008-03-20,20.0271
2008-03-19,21.3410
2008-03-18,22.4556
2008-03-17,21.1856
2008-03-14,22.4387
2008-03-13,25.7498
2008-03-12,29.2259
2008-03-11,26.8765
2008-03-10,27.3270
2008-03-07,25.5457
2008-03-06,28.5038
2008-03-05,32.0603
2008-03-04,32.0700
2008-03-03,32.2353
2008-02-29,33.8101
2008-02-28,36.0634
2008-02-27,38.3774
2008-02-26,37.6497
2008-02-25,28.4603
2008-02-22,24.6257
2008-02-21,27.1792
2008-02-20,25.1861
2008-02-19,26.4928
2008-02-15,24.2307
2008-02-14,25.3416
2008-02-13,28.1272
2008-02-12,24.8149
2008-02-11,20.8450
2008-02-08,16.2685
2008-02-07,17.1225
2008-02-06,19.0332
2008-02-05,20.8232
2008-02-04,23.0764
2008-02-01,24.9693
2008-01-31,23.2625
2008-01-30,26.4381
2008-01-29,26.0906
2008-01-28,24.7217
2008-01-25,26.0892
2008-01-24,28.8180
2008-01-23,27.8296
2008-01-22,24.5616
2008-01-18,28.3621
2008-01-17,22.6236
2008-01-16,23.2404
2008-01-15,25.3789
2008-01-14,28.3191
2008-01-11,12.6356
2008-01-10,14.1114
2008-01-09,9.1028
2008-01-08,9.8473
2008-01-07,11.1741
2008-01-04,12.1369
2008-01-03,14.5044
2008-01-02,15.4821
2007-12-31,18.9712
2007-12-28,21.5359
2007-12-27,23.1824
2007-12-26,25.3697
2007-12-24,25.9643
2007-12-21,24.0491
2007-12-20,19.5231
2007-12-19,16.9132
2007-12-18,13.0046
2007-12-17,10.5789
2007-12-14,11.3891
2007-12-13,13.2637
2007-12-12,14.1362
2007-12-11,15.9154
2007-12-10,18.4855
2007-12-07,18.4808
2007-12-06,19.9096
2007-12-05,16.0111
2007-12-04,13.2177
2007-12-03,13.4827
2007-11-30,14.6455
2007-11-29,17.4246
2007-11-28,18.3920
2007-11-27,8.1232
2007-11-26,9.0164
2007-11-23,6.4860
2007-11-21,6.7444
2007-11-20,7.3597
2007-11-19,8.2692
2007-11-16,9.4556
2007-11-15,10.0144
2007-11-14,10.8700
2007-11-13,9.9038
2007-11-12,6.0450
2007-11-09,6.8809
2007-11-08,8.7800
2007-11-07,11.8244
2007-11-06,13.4461
2007-11-05,14.9790
2007-11-02,16.6917
2007-11-01,17.9734
2007-10-31,20.4818
2007-10-30,16.6432
2007-10-29,17.5852
2007-10-26,13.8995
2007-10-25,15.1339
2007-10-24,17.0470
2007-10-23,19.5034
2007-10-22,16.5494
2007-10-19,18.8295
2007-10-18,21.7158
2007-10-17,23.7807
2007-10-16,31.1571
2007-10-15,26.4167
2007-10-12,28.8818
2007-10-11,31.5120
2007-10-10,22.6963
2007-10-09,22.4129
2007-10-08,23.6486
2007-10-05,17.3428
2007-10-04,18.7081
2007-10-03,20.7867
2007-10-02,23.5904
2007-10-01,25.1498
2007-09-28,21.9258
2007-09-27,22.0337
2007-09-26,22.8174
2007-09-25,22.0211
2007-09-24,23.4462
2007-09-21,25.6447
2007-09-20,25.6375
2007-09-19,25.1305
2007-09-18,24.8201
2007-09-17,19.3344
2007-09-14,20.3178
2007-09-13,21.7314
2007-09-12,23.0803
2007-09-11,24.9737
2007-09-10,25.9863
2007-09-07,26.1573
2007-09-06,28.9515
2007-09-05,29.5461
2007-09-04,31.7450
2007-08-31,28.6629
2007-08-30,25.1352
2007-08-29,23.2409
2007-08-28,20.0357
2007-08-27,21.8033
2007-08-24,20.2333
2007-08-23,15.7152
2007-08-22,12.0200
2007-08-21,11.1976
2007-08-20,12.0410
2007-08-17,12.8889
2007-08-16,10.1809
2007-08-15,13.6956
2007-08-14,15.5336
2007-08-13,16.4888
2007-08-10,15.7355
2007-08-09,18.3710
2007-08-08,21.5915
2007-08-07,20.0674
2007-08-06,20.5451
2007-08-03,22.5624
2007-08-02,24.4885
2007-08-01,21.3596
2007-07-31,23.9484
2007-07-30,29.6395
2007-07-27,32.9870
2007-07-26,36.9066
2007-07-25,41.1143
2007-07-24,40.6028
2007-07-23,41.9507
2007-07-20,42.5712
2007-07-19,47.1874
2007-07-18,32.8125
2007-07-17,34.1944
2007-07-16,28.7417
2007-07-13,25.9570
2007-07-12,28.1833
2007-07-11,30.7309
2007-07-10,30.4808
2007-07-09,32.3460
2007-07-06,34.7947
2007-07-05,30.9362
2007-07-03,26.9395
2007-07-02,21.6365
2007-06-29,23.5334
2007-06-28,28.0294
2007-06-27,20.3783
2007-06-26,22.0469
2007-06-25,21.9218
2007-06-22,24.0936
2007-06-21,28.1733
2007-06-20,31.2366
2007-06-19,31.0404
2007-06-18,27.4273
2007-06-15,25.5639
2007-06-14,21.1168
2007-06-13,16.1846
2007-06-12,16.9480
2007-06-11,18.1889
2007-06-08,14.6795
2007-06-07,15.8484
2007-06-06,17.5539
2007-06-05,22.1511
2007-06-04,23.7929
2007-06-01,25.4934
2007-05-31,27.6411
2007-05-30,26.8895
2007-05-29,27.1598
2007-05-25,21.5036
2007-05-24,23.8867
2007-05-23,28.1730
2007-05-22,31.9157
2007-05-21,34.8699
2007-05-18,37.7345
2007-05-17,31.4677
2007-05-16,32.5291
2007-05-15,36.0800
2007-05-14,39.1944
2007-05-11,41.6531
2007-05-10,39.0716
