time,HT_TRENDLINE
2011-12-20,108.1978
2011-12-19,108.1070
2011-12-16,108.0211
2011-12-15,107.7191
2011-12-14,107.3884
2011-12-13,107.0804
2011-12-12,106.7809
2011-12-09,106.5374
2011-12-08,106.3091
2011-12-07,106.1168
2011-12-06,105.8785
2011-12-05,105.6639
2011-12-02,105.4903
2011-12-01,105.4175
2011-11-30,105.3859
2011-11-29,105.4394
2011-11-28,105.6293
2011-11-25,105.8129
2011-11-23,105.9890
2011-11-22,106.0851
2011-11-21,106.1130
2011-11-18,106.1451
2011-11-17,106.0900
2011-11-16,105.9346
2011-11-15,105.6790
2011-11-14,105.3745
2011-11-11,105.0982
2011-11-10,104.8419
2011-11-09,104.6385
2011-11-08,104.6396
2011-11-07,104.7181
2011-11-04,104.7076
2011-11-03,104.6814
2011-11-02,104.5582
2011-11-01,104.3274
2011-10-31,104.0118
2011-10-28,103.6248
2011-10-27,103.3700
2011-10-26,103.1363
2011-10-25,102.8495
2011-10-24,102.4806
2011-10-21,102.0925
2011-10-20,101.9067
2011-10-19,101.8089
2011-10-18,101.6959
2011-10-17,101.5523
2011-10-14,101.3100
2011-10-13,101.0452
2011-10-12,100.7315
2011-10-11,100.3983
2011-10-10,100.0355
2011-10-07,99.6354
2011-10-06,99.3166
2011-10-05,98.9795
2011-10-04,98.6859
2011-10-03,98.3696
2011-09-30,97.8617
2011-09-29,97.2987
2011-09-28,96.7309
2011-09-27,96.3217
2011-09-26,96.0441
2011-09-23,95.9076
2011-09-22,95.9517
2011-09-21,95.9599
2011-09-20,95.8522
2011-09-19,95.6510
2011-09-16,95.3321
2011-09-15,95.0521
2011-09-14,94.9004
2011-09-13,94.9357
2011-09-12,95.2167
2011-09-09,95.3972
2011-09-08,95.5042
2011-09-07,95.6924
2011-09-06,95.9650
2011-09-02,96.3256
2011-09-01,96.6204
2011-08-31,96.9005
2011-08-30,97.0399
2011-08-29,97.1525
2011-08-26,97.3966
2011-08-25,97.6702
2011-08-24,97.9600
2011-08-23,98.3982
2011-08-22,98.8821
2011-08-19,99.4887
2011-08-18,99.9685
2011-08-17,100.2466
2011-08-16,100.4044
2011-08-15,100.6248
2011-08-12,100.9148
2011-08-11,101.2901
2011-08-10,101.5559
2011-08-09,101.7469
2011-08-08,101.8603
2011-08-05,101.9533
2011-08-04,101.9257
2011-08-03,101.8075
2011-08-02,101.5511
2011-08-01,101.1558
2011-07-29,100.6163
2011-07-28,100.0179
2011-07-27,99.3862
2011-07-26,98.7850
2011-07-25,98.1949
2011-07-22,97.6413
2011-07-21,97.1759
2011-07-20,96.7133
2011-07-19,96.2795
2011-07-18,95.9506
2011-07-15,95.7064
2011-07-14,95.5265
2011-07-13,95.3967
2011-07-12,95.2726
2011-07-11,95.1610
2011-07-08,95.0432
2011-07-07,94.9343
2011-07-06,94.8234
2011-07-05,94.7195
2011-07-01,94.6618
2011-06-30,94.5763
2011-06-29,94.5047
2011-06-28,94.4313
2011-06-27,94.4224
2011-06-24,94.4920
2011-06-23,94.5820
2011-06-22,94.6583
2011-06-21,94.7042
2011-06-20,94.7472
2011-06-17,94.8227
2011-06-16,94.9176
2011-06-15,95.0263
2011-06-14,95.0983
2011-06-13,95.1539
2011-06-10,95.2485
2011-06-09,95.3770
2011-06-08,95.5132
2011-06-07,95.6705
2011-06-06,95.8177
2011-06-03,95.9300
2011-06-02,96.0371
2011-06-01,96.1550
2011-05-31,96.2549
2011-05-27,96.2606
2011-05-26,96.2275
2011-05-25,96.1151
2011-05-24,95.9494
2011-05-23,95.7522
2011-05-20,95.5397
2011-05-19,95.3125
2011-05-18,95.1392
2011-05-17,95.0199
2011-05-16,94.9055
2011-05-13,94.7929
2011-05-12,94.6317
2011-05-11,94.4723
2011-05-10,94.3439
2011-05-09,94.2819
2011-05-06,94.2358
2011-05-05,94.1921
2011-05-04,94.1352
2011-05-03,93.9958
2011-05-02,93.8211
2011-04-29,93.6066
2011-04-28,93.4077
2011-04-27,93.2227
2011-04-26,93.0559
2011-04-25,92.9238
2011-04-21,92.7788
2011-04-20,92.6641
2011-04-19,92.5441
2011-04-18,92.4035
2011-04-15,92.2732
2011-04-14,92.1210
2011-04-13,92.0045
2011-04-12,91.8359
2011-04-11,91.6565
2011-04-08,91.3513
2011-04-07,91.0110
2011-04-06,90.6938
2011-04-05,90.4607
2011-04-04,90.3759
2011-04-01,90.3622
2011-03-31,90.3477
2011-03-30,90.3746
2011-03-29,90.3611
2011-03-28,90.3775
2011-03-25,90.4254
2011-03-24,90.4754
2011-03-23,90.5913
2011-03-22,90.7504
2011-03-21,91.0079
2011-03-18,91.2875
2011-03-17,91.5478
2011-03-16,91.7852
2011-03-15,91.9318
2011-03-14,91.9320
2011-03-11,91.8394
2011-03-10,91.6594
2011-03-09,91.4727
2011-03-08,91.2165
2011-03-07,90.9664
2011-03-04,90.7547
2011-03-03,90.4231
2011-03-02,90.1505
2011-03-01,89.9570
2011-02-28,89.6559
2011-02-25,89.3655
2011-02-24,89.2214
2011-02-23,89.2592
2011-02-22,89.2979
2011-02-18,89.2365
2011-02-17,89.0319
2011-02-16,88.7882
2011-02-15,88.5884
2011-02-14,88.3398
2011-02-11,88.1107
2011-02-10,87.8201
2011-02-09,87.5638
2011-02-08,87.2366
2011-02-07,86.9238
2011-02-04,86.5409
2011-02-03,86.0641
2011-02-02,85.6568
2011-02-01,85.2629
2011-01-31,84.9645
2011-01-28,84.6996
2011-01-27,84.3905
2011-01-26,84.0543
2011-01-25,83.6653
2011-01-24,83.2963
2011-01-21,83.0095
2011-01-20,82.7907
2011-01-19,82.6287
2011-01-18,82.4993
2011-01-14,82.4185
2011-01-13,82.3828
2011-01-12,82.3741
2011-01-11,82.3415
2011-01-10,82.3225
2011-01-07,82.2695
2011-01-06,82.1955
2011-01-05,82.1112
2011-01-04,82.0325
2011-01-03,81.9350
2010-12-31,81.8571
2010-12-30,81.7781
2010-12-29,81.7080
2010-12-28,81.6604
2010-12-27,81.6225
2010-12-23,81.5874
2010-12-22,81.5212
2010-12-21,81.4386
2010-12-20,81.3531
2010-12-17,81.3242
2010-12-16,81.3153
2010-12-15,81.2899
2010-12-14,81.2670
2010-12-13,81.2126
2010-12-10,81.1512
2010-12-09,81.1240
2010-12-08,81.1473
2010-12-07,81.2102
2010-12-06,81.2882
2010-12-03,81.3154
2010-12-02,81.3241
2010-12-01,81.2875
2010-11-30,81.2502
2010-11-29,81.1952
2010-11-26,81.1008
2010-11-24,80.9831
2010-11-23,80.8506
2010-11-22,80.7330
2010-11-19,80.6116
2010-11-18,80.5145
2010-11-17,80.3893
2010-11-16,80.2751
2010-11-15,80.1402
2010-11-12,79.9900
2010-11-11,79.7666
2010-11-10,79.4680
2010-11-09,79.1075
2010-11-08,78.6956
2010-11-05,78.2999
2010-11-04,77.9057
2010-11-03,77.5559
2010-11-02,77.2427
2010-11-01,76.9724
2010-10-29,76.7649
2010-10-28,76.5781
2010-10-27,76.4030
2010-10-26,76.1380
2010-10-25,75.8314
2010-10-22,75.4538
2010-10-21,75.0619
2010-10-20,74.6559
2010-10-19,74.2345
2010-10-18,73.8215
2010-10-15,73.5009
2010-10-14,73.2805
2010-10-13,73.0960
2010-10-12,72.9631
2010-10-11,72.8492
2010-10-08,72.7244
2010-10-07,72.5960
2010-10-06,72.4668
2010-10-05,72.3406
2010-10-04,72.2335
2010-10-01,72.1371
2010-09-30,72.0199
2010-09-29,71.8867
2010-09-28,71.7391
2010-09-27,71.5975
2010-09-24,71.4529
2010-09-23,71.3160
2010-09-22,71.1904
2010-09-21,71.0719
2010-09-20,70.9850
2010-09-17,70.9386
2010-09-16,70.9340
2010-09-15,70.9078
2010-09-14,70.9027
2010-09-13,70.9500
2010-09-10,71.0575
2010-09-09,71.1994
2010-09-08,71.3532
2010-09-07,71.4486
2010-09-03,71.5174
2010-09-02,71.5576
2010-09-01,71.6112
2010-08-31,71.7044
2010-08-30,71.8389
2010-08-27,72.0250
2010-08-26,72.1811
2010-08-25,72.3424
2010-08-24,72.4415
2010-08-23,72.4872
2010-08-20,72.4959
2010-08-19,72.4877
2010-08-18,72.4699
2010-08-17,72.4577
2010-08-16,72.4440
2010-08-13,72.4200
2010-08-12,72.3546
2010-08-11,72.2517
2010-08-10,72.0798
2010-08-09,71.9453
2010-08-06,71.8784
2010-08-05,71.8521
2010-08-04,71.8027
2010-08-03,71.7440
2010-08-02,71.6593
2010-07-30,71.5575
2010-07-29,71.4192
2010-07-28,71.2205
2010-07-27,71.0201
2010-07-26,70.8680
2010-07-23,70.8574
2010-07-22,70.9235
2010-07-21,71.0152
2010-07-20,71.1389
2010-07-19,71.1954
2010-07-16,71.2118
2010-07-15,71.2207
2010-07-14,71.1815
2010-07-13,71.1720
2010-07-12,71.1310
2010-07-09,71.1212
2010-07-08,71.1445
2010-07-07,71.1990
2010-07-06,71.3198
2010-07-02,71.4938
2010-07-01,71.6359
2010-06-30,71.6963
2010-06-29,71.6443
2010-06-28,71.5553
2010-06-25,71.4509
2010-06-24,71.3952
2010-06-23,71.3253
2010-06-22,71.1984
2010-06-21,71.0432
2010-06-18,70.8193
2010-06-17,70.6087
2010-06-16,70.3924
2010-06-15,70.1716
2010-06-14,69.9996
2010-06-11,69.8877
2010-06-10,69.8574
2010-06-09,69.9296
2010-06-08,70.1749
2010-06-07,70.4500
2010-06-04,70.7082
2010-06-03,70.9116
2010-06-02,70.9488
2010-06-01,70.9009
2010-05-28,70.8693
2010-05-27,70.9189
2010-05-26,71.0435
2010-05-25,71.2183
2010-05-24,71.3660
2010-05-21,71.4929
2010-05-20,71.5825
2010-05-19,71.6589
2010-05-18,71.6511
2010-05-17,71.6258
2010-05-14,71.6048
2010-05-13,71.5560
2010-05-12,71.5419
2010-05-11,71.5652
2010-05-10,71.6533
2010-05-07,71.7246
2010-05-06,71.8012
2010-05-05,71.8363
2010-05-04,71.8337
2010-05-03,71.8169
2010-04-30,71.7946
2010-04-29,71.7725
2010-04-28,71.7338
2010-04-27,71.7037
2010-04-26,71.6875
2010-04-23,71.6797
2010-04-22,71.6862
2010-04-21,71.6734
2010-04-20,71.6403
2010-04-19,71.5763
2010-04-16,71.4828
2010-04-15,71.4142
2010-04-14,71.3517
2010-04-13,71.3116
2010-04-12,71.2947
2010-04-09,71.2891
2010-04-08,71.2692
2010-04-07,71.2368
2010-04-06,71.1770
2010-04-05,71.0831
2010-04-01,71.0006
2010-03-31,70.9461
2010-03-30,70.8955
2010-03-29,70.8530
2010-03-26,70.8130
2010-03-25,70.7529
2010-03-24,70.6950
2010-03-23,70.6394
2010-03-22,70.5791
2010-03-19,70.5027
2010-03-18,70.3969
2010-03-17,70.2694
2010-03-16,70.1824
2010-03-15,70.1065
2010-03-12,70.0127
2010-03-11,69.9277
2010-03-10,69.8237
2010-03-09,69.7490
2010-03-08,69.6745
2010-03-05,69.6069
2010-03-04,69.5214
2010-03-03,69.4349
2010-03-02,69.3789
2010-03-01,69.3488
2010-02-26,69.3352
2010-02-25,69.3484
2010-02-24,69.3418
2010-02-23,69.2777
2010-02-22,69.2135
2010-02-19,69.1386
2010-02-18,69.0608
2010-02-17,69.0622
2010-02-16,69.0391
2010-02-12,69.0753
2010-02-11,69.1693
2010-02-10,69.3393
2010-02-09,69.6127
2010-02-08,69.8400
2010-02-05,70.1520
2010-02-04,70.4197
2010-02-03,70.6316
2010-02-02,70.8185
2010-02-01,71.0207
2010-01-29,71.2535
2010-01-28,71.4884
2010-01-27,71.7068
2010-01-26,71.9211
2010-01-25,72.1515
2010-01-22,72.3262
2010-01-21,72.4284
2010-01-20,72.4275
2010-01-19,72.3397
2010-01-15,72.2117
2010-01-14,72.0929
2010-01-13,71.9801
2010-01-12,71.8868
2010-01-11,71.8139
2010-01-08,71.7270
2010-01-07,71.5825
2010-01-06,71.4538
2010-01-05,71.3252
2010-01-04,71.1942
2009-12-31,71.0718
2009-12-30,70.9706
2009-12-29,70.8731
2009-12-28,70.7851
2009-12-24,70.7176
2009-12-23,70.6783
2009-12-22,70.6517
2009-12-21,70.6280
2009-12-18,70.6117
2009-12-17,70.5906
2009-12-16,70.5405
2009-12-15,70.4484
2009-12-14,70.3274
2009-12-11,70.1500
2009-12-10,69.9759
2009-12-09,69.8032
2009-12-08,69.6480
2009-12-07,69.5158
2009-12-04,69.3983
2009-12-03,69.3062
2009-12-02,69.2175
2009-12-01,69.1087
2009-11-30,69.0148
2009-11-27,68.8897
2009-11-25,68.7676
2009-11-24,68.5822
2009-11-23,68.4087
2009-11-20,68.2589
2009-11-19,68.1135
2009-11-18,67.9784
2009-11-17,67.8386
2009-11-16,67.6919
2009-11-13,67.5410
2009-11-12,67.3945
2009-11-11,67.2640
2009-11-10,67.1697
2009-11-09,67.1503
2009-11-06,67.2580
2009-11-05,67.4098
2009-11-04,67.5599
2009-11-03,67.6988
2009-11-02,67.7755
2009-10-30,67.7925
2009-10-29,67.7784
2009-10-28,67.7131
2009-10-27,67.7016
2009-10-26,67.6416
2009-10-23,67.5757
2009-10-22,67.5127
2009-10-21,67.4246
2009-10-20,67.3643
2009-10-19,67.2870
2009-10-16,67.1817
2009-10-15,67.0688
2009-10-14,66.8811
2009-10-13,66.6957
2009-10-12,66.5173
2009-10-09,66.3335
2009-10-08,66.1722
2009-10-07,66.0447
2009-10-06,65.9328
2009-10-05,65.8600
2009-10-02,65.8235
2009-10-01,65.7995
2009-09-30,65.7394
2009-09-29,65.6490
2009-09-28,65.5647
2009-09-25,65.4838
2009-09-24,65.4069
2009-09-23,65.3416
2009-09-22,65.2875
2009-09-21,65.2215
2009-09-18,65.1463
2009-09-17,65.0714
2009-09-16,64.9965
2009-09-15,64.9570
2009-09-14,64.9776
2009-09-11,64.9826
2009-09-10,64.9912
2009-09-09,64.9893
2009-09-08,64.9582
2009-09-04,64.9151
2009-09-03,64.8826
2009-09-02,64.8422
2009-09-01,64.8033
2009-08-31,64.7588
2009-08-28,64.7197
2009-08-27,64.7396
2009-08-26,64.7656
2009-08-25,64.7188
2009-08-24,64.6329
2009-08-21,64.4723
2009-08-20,64.2420
2009-08-19,64.0305
2009-08-18,63.8785
2009-08-17,63.8102
2009-08-14,63.6978
2009-08-13,63.4930
2009-08-12,63.1761
2009-08-11,62.9050
2009-08-10,62.5274
2009-08-07,62.2077
2009-08-06,61.9323
2009-08-05,61.5824
2009-08-04,61.2753
2009-08-03,60.8522
2009-07-31,60.4889
2009-07-30,60.0534
2009-07-29,59.6521
2009-07-28,59.2954
2009-07-27,58.9446
2009-07-24,58.6051
2009-07-23,58.2661
2009-07-22,57.9376
2009-07-21,57.6257
2009-07-20,57.3896
2009-07-17,57.2578
2009-07-16,57.2435
2009-07-15,57.3227
2009-07-14,57.4434
2009-07-13,57.5516
2009-07-10,57.6600
2009-07-09,57.7839
2009-07-08,57.9028
2009-07-07,58.0421
2009-07-06,58.1589
2009-07-02,58.2267
2009-07-01,58.2137
2009-06-30,58.1533
2009-06-29,58.1061
2009-06-26,58.0799
2009-06-25,58.0895
2009-06-24,58.1314
2009-06-23,58.1933
2009-06-22,58.2285
2009-06-19,58.2505
2009-06-18,58.2509
2009-06-17,58.2369
2009-06-16,58.1985
2009-06-15,58.1330
2009-06-12,58.0381
2009-06-11,57.9104
2009-06-10,57.7817
2009-06-09,57.6477
2009-06-08,57.4903
2009-06-05,57.3157
2009-06-04,57.1694
2009-06-03,56.9815
2009-06-02,56.8061
2009-06-01,56.6462
2009-05-29,56.5216
2009-05-28,56.4969
2009-05-27,56.5420
2009-05-26,56.6064
2009-05-22,56.5969
2009-05-21,56.5756
2009-05-20,56.4989
2009-05-19,56.3625
2009-05-18,56.2231
2009-05-15,56.1359
2009-05-14,56.0942
2009-05-13,56.0328
2009-05-12,55.9178
2009-05-11,55.8199
2009-05-08,55.7174
2009-05-07,55.6296
2009-05-06,55.5183
2009-05-05,55.3542
2009-05-04,55.2066
2009-05-01,55.0568
2009-04-30,54.9415
2009-04-29,54.7946
2009-04-28,54.5893
2009-04-27,54.3929
2009-04-24,54.2446
2009-04-23,54.0642
2009-04-22,53.7930
2009-04-21,53.4077
2009-04-20,53.0121
2009-04-17,52.6042
2009-04-16,52.1975
2009-04-15,51.8394
2009-04-14,51.6254
2009-04-13,51.4659
2009-04-09,51.3846
2009-04-08,51.3217
2009-04-07,51.2882
2009-04-06,51.2020
2009-04-03,50.9967
2009-04-02,50.7968
2009-04-01,50.6347
2009-03-31,50.4956
2009-03-30,50.3214
2009-03-27,50.0919
2009-03-26,49.7481
2009-03-25,49.3894
2009-03-24,49.0876
2009-03-23,48.8012
2009-03-20,48.5743
2009-03-19,48.3737
2009-03-18,48.1562
2009-03-17,48.0462
2009-03-16,48.0541
2009-03-13,48.1547
2009-03-12,48.3184
2009-03-11,48.4805
2009-03-10,48.6761
2009-03-09,48.8947
2009-03-06,49.1330
2009-03-05,49.3860
2009-03-04,49.5651
2009-03-03,49.6515
2009-03-02,49.7288
2009-02-27,49.7733
2009-02-26,49.8325
2009-02-25,49.9762
2009-02-24,50.1635
2009-02-23,50.3286
2009-02-20,50.4347
2009-02-19,50.4753
2009-02-18,50.4625
2009-02-17,50.4311
2009-02-13,50.4013
2009-02-12,50.2762
2009-02-11,50.1062
2009-02-10,49.8515
2009-02-09,49.4960
2009-02-06,49.1749
2009-02-05,48.7912
2009-02-04,48.4543
2009-02-03,48.1269
2009-02-02,47.8502
2009-01-30,47.6124
2009-01-29,47.4389
2009-01-28,47.2516
2009-01-27,47.0511
2009-01-26,46.8402
2009-01-23,46.5916
2009-01-22,46.3349
2009-01-21,46.0668
2009-01-20,45.8533
2009-01-16,45.7591
2009-01-15,45.7260
2009-01-14,45.7102
2009-01-13,45.6865
2009-01-12,45.5448
2009-01-09,45.3818
2009-01-08,45.2014
2009-01-07,44.9379
2009-01-06,44.7223
2009-01-05,44.5461
2009-01-02,44.4478
2008-12-31,44.3766
2008-12-30,44.3474
2008-12-29,44.3415
2008-12-26,44.3629
2008-12-24,44.3829
2008-12-23,44.3892
2008-12-22,44.3169
2008-12-19,44.1309
2008-12-18,43.8493
2008-12-17,43.4956
2008-12-16,43.2935
2008-12-15,43.1760
2008-12-12,43.1203
2008-12-11,43.1328
2008-12-10,43.1655
2008-12-09,43.1609
2008-12-08,43.1695
2008-12-05,43.1716
2008-12-04,43.2697
2008-12-03,43.3358
2008-12-02,43.4256
2008-12-01,43.5768
2008-11-28,43.7390
2008-11-26,43.9686
2008-11-25,44.2413
2008-11-24,44.7531
2008-11-21,45.3089
2008-11-20,45.8478
2008-11-19,46.2503
2008-11-18,46.4055
2008-11-17,46.4688
2008-11-14,46.6983
2008-11-13,46.9578
2008-11-12,47.2695
2008-11-11,47.5302
2008-11-10,47.7247
2008-11-07,47.8538
2008-11-06,47.9810
2008-11-05,48.2524
2008-11-04,48.6895
2008-11-03,49.2905
2008-10-31,49.9422
2008-10-30,50.5569
2008-10-29,51.2387
2008-10-28,52.0119
2008-10-27,52.7323
2008-10-24,53.3509
2008-10-23,53.7770
2008-10-22,54.0301
2008-10-21,54.4633
2008-10-20,54.8916
2008-10-17,55.3753
2008-10-16,55.7968
2008-10-15,56.3346
2008-10-14,57.0385
2008-10-13,57.8717
2008-10-10,58.7532
2008-10-09,59.6131
2008-10-08,60.4178
2008-10-07,61.1969
2008-10-06,61.8036
2008-10-03,62.2685
2008-10-02,62.5488
2008-10-01,62.7412
2008-09-30,62.8809
2008-09-29,63.0048
2008-09-26,63.1847
2008-09-25,63.3629
2008-09-24,63.5747
2008-09-23,63.7762
2008-09-22,64.0112
2008-09-19,64.2590
2008-09-18,64.5177
2008-09-17,64.8734
2008-09-16,65.1888
2008-09-15,65.4461
2008-09-12,65.6378
2008-09-11,65.8001
2008-09-10,65.9539
2008-09-09,66.1893
2008-09-08,66.5119
2008-09-05,66.8065
2008-09-04,67.0828
2008-09-03,67.2951
2008-09-02,67.4377
2008-08-29,67.5593
2008-08-28,67.6531
2008-08-27,67.7512
2008-08-26,67.8744
2008-08-25,67.9965
2008-08-22,68.1063
2008-08-21,68.2278
2008-08-20,68.4077
2008-08-19,68.5877
2008-08-18,68.6948
2008-08-15,68.7132
2008-08-14,68.6505
2008-08-13,68.5042
2008-08-12,68.2906
2008-08-11,68.0748
2008-08-08,67.8344
2008-08-07,67.5853
2008-08-06,67.3078
2008-08-05,67.1081
2008-08-04,66.9383
2008-08-01,66.8089
2008-07-31,66.7042
2008-07-30,66.6145
2008-07-29,66.5282
2008-07-28,66.4479
2008-07-25,66.3510
2008-07-24,66.2086
2008-07-23,66.0554
2008-07-22,65.9151
2008-07-21,65.8014
2008-07-18,65.7363
2008-07-17,65.6808
2008-07-16,65.6771
2008-07-15,65.6774
2008-07-14,65.7260
2008-07-11,65.7563
2008-07-10,65.7652
2008-07-09,65.7740
2008-07-08,65.8070
2008-07-07,65.8403
2008-07-03,65.9424
2008-07-02,66.1057
2008-07-01,66.3066
2008-06-30,66.5418
2008-06-27,66.7529
2008-06-26,66.9198
2008-06-25,67.0768
2008-06-24,67.1802
2008-06-23,67.3455
2008-06-20,67.5314
2008-06-19,67.7245
2008-06-18,67.8945
2008-06-17,68.0123
2008-06-16,67.9908
2008-06-13,67.9319
2008-06-12,67.9201
2008-06-11,68.0002
2008-06-10,68.0894
2008-06-09,68.1158
2008-06-06,68.0871
2008-06-05,67.9877
2008-06-04,67.8248
2008-06-03,67.6750
2008-06-02,67.5005
2008-05-30,67.3844
2008-05-29,67.2118
2008-05-28,67.0573
2008-05-27,66.8958
2008-05-23,66.7707
2008-05-22,66.7069
2008-05-21,66.6347
2008-05-20,66.5732
2008-05-19,66.4807
2008-05-16,66.3469
2008-05-15,66.1746
2008-05-14,65.9456
2008-05-13,65.6641
2008-05-12,65.3476
2008-05-09,65.1012
2008-05-08,64.8559
2008-05-07,64.6336
2008-05-06,64.4196
2008-05-05,64.2065
2008-05-02,64.0392
2008-05-01,63.8808
2008-04-30,63.7470
2008-04-29,63.6631
2008-04-28,63.6060
2008-04-25,63.5359
2008-04-24,63.3678
2008-04-23,63.1550
2008-04-22,62.9120
2008-04-21,62.7034
2008-04-18,62.5329
2008-04-17,62.4148
2008-04-16,62.3505
2008-04-15,62.3022
2008-04-14,62.2779
2008-04-11,62.2289
2008-04-10,62.1752
2008-04-09,62.0871
2008-04-08,62.0285
2008-04-07,61.9858
2008-04-04,61.9756
2008-04-03,61.9661
2008-04-02,61.9454
2008-04-01,61.9247
2008-03-31,61.9054
2008-03-28,61.8977
2008-03-27,61.8483
2008-03-26,61.6872
2008-03-25,61.4156
2008-03-24,61.0829
2008-03-20,60.7058
2008-03-19,60.3980
2008-03-18,60.0912
2008-03-17,59.7567
2008-03-14,59.4569
2008-03-13,59.1080
2008-03-12,58.8240
2008-03-11,58.5731
2008-03-10,58.3690
2008-03-07,58.2308
2008-03-06,58.0755
2008-03-05,57.9150
2008-03-04,57.7362
2008-03-03,57.5321
2008-02-29,57.2854
2008-02-28,56.9994
2008-02-27,56.7129
2008-02-26,56.3972
2008-02-25,56.1578
2008-02-22,55.9468
2008-02-21,55.7776
2008-02-20,55.6106
2008-02-19,55.5399
2008-02-15,55.5357
2008-02-14,55.5262
2008-02-13,55.4458
2008-02-12,55.3495
2008-02-11,55.2730
2008-02-08,55.1916
2008-02-07,55.1615
2008-02-06,55.0900
2008-02-05,54.9465
2008-02-04,54.8087
2008-02-01,54.6202
2008-01-31,54.4698
2008-01-30,54.3590
2008-01-29,54.3149
2008-01-28,54.3039
2008-01-25,54.3159
2008-01-24,54.3682
2008-01-23,54.4283
2008-01-22,54.6267
2008-01-18,54.8935
2008-01-17,55.1657
2008-01-16,55.4330
2008-01-15,55.7921
2008-01-14,55.9960
2008-01-11,56.2006
2008-01-10,56.4633
2008-01-09,56.7443
2008-01-08,57.0616
2008-01-07,57.3051
2008-01-04,57.4477
2008-01-03,57.4547
2008-01-02,57.3753
2007-12-31,57.2298
2007-12-28,57.0112
2007-12-27,56.7924
2007-12-26,56.5908
2007-12-24,56.3975
2007-12-21,56.2397
2007-12-20,56.1332
2007-12-19,56.0962
2007-12-18,56.0798
2007-12-17,56.0692
2007-12-14,56.0551
2007-12-13,56.0307
2007-12-12,55.9973
2007-12-11,55.9747
2007-12-10,55.9515
2007-12-07,55.8708
2007-12-06,55.8149
2007-12-05,55.8118
2007-12-04,55.9121
2007-12-03,56.0199
2007-11-30,56.2040
2007-11-29,56.3801
2007-11-28,56.5373
2007-11-27,56.7061
2007-11-26,57.0088
2007-11-23,57.2849
2007-11-21,57.5229
2007-11-20,57.8369
2007-11-19,58.1064
2007-11-16,58.3646
2007-11-15,58.6528
2007-11-14,58.9657
2007-11-13,59.3030
2007-11-12,59.6342
2007-11-09,60.0024
2007-11-08,60.3409
2007-11-07,60.5696
2007-11-06,60.7340
2007-11-05,60.8384
2007-11-02,60.9875
2007-11-01,61.1285
2007-10-31,61.2749
2007-10-30,61.4022
2007-10-29,61.5057
2007-10-26,61.6152
2007-10-25,61.7603
2007-10-24,61.9306
2007-10-23,62.0418
2007-10-22,62.1149
2007-10-19,62.1891
2007-10-18,62.2376
2007-10-17,62.2351
2007-10-16,62.1991
2007-10-15,62.1295
2007-10-12,62.0916
2007-10-11,62.0387
2007-10-10,61.9697
2007-10-09,61.9169
2007-10-08,61.8846
2007-10-05,61.8814
2007-10-04,61.8871
2007-10-03,61.8945
2007-10-02,61.8919
2007-10-01,61.8310
2007-09-28,61.7301
2007-09-27,61.6159
2007-09-26,61.4763
2007-09-25,61.3321
2007-09-24,61.1558
2007-09-21,60.9889
2007-09-20,60.8255
2007-09-19,60.6982
2007-09-18,60.6099
2007-09-17,60.5510
2007-09-14,60.4881
2007-09-13,60.3836
2007-09-12,60.2961
2007-09-11,60.1868
2007-09-10,60.0501
2007-09-07,59.9304
2007-09-06,59.7927
2007-09-05,59.6269
2007-09-04,59.4674
2007-08-31,59.3516
2007-08-30,59.2883
2007-08-29,59.2385
2007-08-28,59.1903
2007-08-27,59.1847
2007-08-24,59.1903
2007-08-23,59.2676
2007-08-22,59.4657
2007-08-21,59.6685
2007-08-20,59.8712
2007-08-17,60.0191
2007-08-16,60.0575
2007-08-15,60.0272
2007-08-14,59.9144
2007-08-13,59.7493
2007-08-10,59.6066
2007-08-09,59.4732
2007-08-08,59.3070
2007-08-07,59.1086
2007-08-06,58.8575
2007-08-03,58.6429
2007-08-02,58.4342
2007-08-01,58.2829
2007-07-31,58.2259
2007-07-30,58.2259
2007-07-27,58.2062
2007-07-26,58.1288
2007-07-25,57.9873
2007-07-24,57.7688
2007-07-23,57.5351
2007-07-20,57.2719
2007-07-19,56.9994
2007-07-18,56.7664
2007-07-17,56.6157
2007-07-16,56.5044
2007-07-13,56.4023
2007-07-12,56.2910
2007-07-11,56.1382
2007-07-10,55.9622
2007-07-09,55.7528
2007-07-06,55.5657
2007-07-05,55.4113
2007-07-03,55.3051
2007-07-02,55.2977
2007-06-29,55.3559
2007-06-28,55.3983
2007-06-27,55.4255
2007-06-26,55.4612
2007-06-25,55.5026
2007-06-22,55.5646
2007-06-21,55.5605
2007-06-20,55.5230
2007-06-19,55.4740
2007-06-18,55.4037
2007-06-15,55.3438
2007-06-14,55.3120
2007-06-13,55.2829
2007-06-12,55.2519
2007-06-11,55.1861
2007-06-08,55.0741
2007-06-07,54.9341
2007-06-06,54.7127
2007-06-05,54.4986
2007-06-04,54.2654
2007-06-01,54.1081
2007-05-31,54.0269
2007-05-30,53.9556
2007-05-29,53.9102
2007-05-25,53.9585
2007-05-24,53.9681
2007-05-23,53.9222
2007-05-22,53.7928
2007-05-21,53.6340
2007-05-18,53.5109
2007-05-17,53.3870
2007-05-16,53.2644
2007-05-15,53.1023
2007-05-14,52.9079
2007-05-11,52.6499
2007-05-10,52.3957
