time,PHASE,QUADRATURE
2013-03-11,3.0278,2.2102
2013-03-08,1.9018,2.5517
2013-03-07,1.7142,1.3594
2013-03-06,1.3619,3.6654
2013-03-05,-0.5791,2.7505
2013-03-04,-0.2767,0.0453
2013-03-01,-0.2789,1.0904
2013-02-28,-0.9137,-0.0996
2013-02-27,-0.2930,-1.3883
2013-02-26,0.1991,-0.3181
2013-02-25,-0.0335,0.7181
2013-02-22,-0.4116,0.4065
2013-02-21,-0.3279,0.5759
2013-02-20,-0.6636,0.4948
2013-02-19,-0.4632,0.5524
2013-02-15,-1.0161,1.3761
2013-02-14,-1.5658,-0.2084
2013-02-13,-0.9715,-1.2303
2013-02-12,-0.5681,-1.3851
2013-02-11,0.1342,-0.7908
2013-02-08,-0.1147,0.4636
2013-02-07,-0.5601,-0.4147
2013-02-06,-0.2264,-2.0244
2013-02-05,0.7580,-3.6869
2013-02-04,2.3433,-3.4733
2013-02-01,3.2810,-2.4354
2013-01-31,4.4399,-0.3084
2013-01-30,3.5733,2.8165
2013-01-29,1.6425,2.6818
2013-01-28,0.9568,1.9206
2013-01-25,0.1377,1.4299
2013-01-24,-0.1503,0.5128
2013-01-23,-0.2148,-0.0805
2013-01-22,0.1899,-0.2417
2013-01-18,0.2197,0.7536
2013-01-17,-0.5368,0.9495
2013-01-16,-0.8558,0.0598
2013-01-15,-0.7534,-1.2201
2013-01-14,0.0546,-2.2062
2013-01-11,1.1097,-2.1477
2013-01-10,2.1786,-0.2866
2013-01-09,1.4126,3.1837
2013-01-08,-0.6428,3.0206
2013-01-07,-0.8812,0.9023
2013-01-04,-0.9100,0.7431
2013-01-03,-1.2936,-0.1779
2013-01-02,-0.9563,-1.5393
2012-12-31,-0.1382,-1.9233
2012-12-28,0.6420,-1.5352
2012-12-27,1.1956,-0.4850
2012-12-26,1.0310,0.9600
2012-12-24,0.1036,1.0653
2012-12-21,-0.2411,-0.1703
2012-12-20,0.1919,-1.4935
2012-12-19,1.2670,-1.6321
2012-12-18,1.7787,-0.3051
2012-12-17,1.5859,0.9654
2012-12-14,0.9443,2.1528
2012-12-13,-0.2302,2.2462
2012-12-12,-0.8242,1.2294
2012-12-11,-1.0366,0.5565
2012-12-10,-1.1631,-0.1771
2012-12-07,-0.9155,-1.1330
2012-12-06,-0.3232,-1.5533
2012-12-05,0.0856,-1.6948
2012-12-04,0.7477,-2.4091
2012-12-03,1.9412,-1.8600
2012-11-30,2.1266,0.2294
2012-11-29,1.5915,0.6191
2012-11-28,1.7889,1.3656
2012-11-27,0.9015,3.3424
2012-11-26,-0.7610,3.4232
2012-11-23,-1.8498,1.9418
2012-11-21,-1.9922,0.3101
2012-11-20,-1.6625,0.1793
2012-11-19,-1.9479,0.2148
2012-11-16,-1.9764,-0.2609
2012-11-15,-2.0232,-1.2392
2012-11-14,-1.1401,-2.8360
2012-11-13,-0.1402,-2.0177
2012-11-12,-0.1502,-2.4821
2012-11-09,1.3969,-3.1782
2012-11-08,2.3500,0.2582
2012-11-07,1.3774,3.0935
2012-11-06,0.1485,4.2268
2012-11-05,-1.3576,5.3622
2012-11-02,-3.0614,5.1047
2012-11-01,-4.1450,4.2337
2012-10-31,-5.5643,3.0844
2012-10-26,-6.8075,-0.3017
2012-10-25,-5.9524,-6.2335
2012-10-24,-1.8816,-7.7812
2012-10-23,0.8005,-3.0430
2012-10-22,0.2961,0.8580
2012-10-19,-0.6845,2.2516
2012-10-18,-1.9893,1.5851
2012-10-17,-2.0317,-0.8893
2012-10-16,-1.1731,-2.2861
2012-10-15,-0.2292,-2.5546
2012-10-12,0.4710,-2.7760
2012-10-11,1.3571,-2.7783
2012-10-10,2.1453,-2.3864
2012-10-09,3.0457,-0.6984
2012-10-08,2.7922,2.5113
2012-10-05,1.4108,4.2299
2012-10-04,-0.0071,3.7458
2012-10-03,-0.8265,1.7923
2012-10-02,-0.8226,0.3334
2012-10-01,-0.7960,-0.4561
2012-09-28,-0.5368,-1.0930
2012-09-27,-0.3021,-1.7959
2012-09-26,0.3913,-2.8667
2012-09-25,1.3560,-2.9785
2012-09-24,2.2026,-2.9556
2012-09-21,3.1741,-1.9202
2012-09-20,3.2264,-0.6198
2012-09-19,3.3624,-0.8646
2012-09-18,3.7136,0.3115
2012-09-17,3.2589,0.9359
2012-09-14,3.4138,1.8586
2012-09-13,2.3207,4.6871
2012-09-12,0.5381,3.8541
2012-09-11,0.1422,3.2396
2012-09-10,-1.1338,3.3809
2012-09-07,-1.6528,0.6838
2012-09-06,-1.2927,0.8411
2012-09-05,-1.8501,0.6860
2012-09-04,-1.4327,0.4480
2012-08-31,-2.0837,1.9787
2012-08-30,-2.9280,-0.9162
2012-08-29,-1.9587,-4.8224
2012-08-28,-0.4549,-5.1278
2012-08-27,0.9663,-3.6822
2012-08-24,1.5046,-0.1710
2012-08-23,0.7675,2.1811
2012-08-22,-0.1077,1.3575
2012-08-21,-0.0875,-0.4326
2012-08-20,0.2965,-0.9580
2012-08-17,0.4344,-1.2660
2012-08-16,0.9111,-2.2269
2012-08-15,1.8289,-1.3098
2012-08-14,1.8905,0.1909
2012-08-13,1.7729,1.4849
2012-08-10,0.6585,2.2137
2012-08-09,-0.1739,-0.0714
2012-08-08,0.6302,-2.0177
2012-08-07,1.6237,-1.9428
2012-08-06,2.4512,-0.6068
2012-08-03,2.2129,1.7337
2012-08-02,0.7666,2.3683
2012-08-01,-0.1895,-0.0113
2012-07-31,0.4974,-2.5376
2012-07-30,1.9582,-3.8436
2012-07-27,4.1328,-2.2634
2012-07-26,4.1452,2.9752
2012-07-25,1.4344,5.2040
2012-07-24,-0.0936,3.5182
2012-07-23,-0.4954,4.1172
2012-07-20,-2.3378,5.3534
2012-07-19,-4.1409,3.8824
2012-07-18,-4.9909,1.2511
2012-07-17,-4.9578,-1.9498
2012-07-16,-3.9393,-5.2392
2012-07-13,-1.8214,-7.9817
2012-07-12,0.8896,-6.4347
2012-07-11,1.9994,-3.5546
2012-07-10,2.9129,1.3780
2012-07-09,1.0153,6.6811
2012-07-06,-0.6634,5.8493
2012-07-05,-1.5835,7.2596
2012-07-03,-3.6769,5.2072
2012-07-02,-3.9748,0.5007
2012-06-29,-4.3270,-4.4575
2012-06-28,-2.0655,-12.8487
2012-06-27,1.4734,-11.0743
2012-06-26,2.6510,-6.2245
2012-06-25,4.2800,-2.5542
2012-06-22,3.8036,6.1661
2012-06-21,0.7017,6.1411
2012-06-20,0.3971,0.7025
2012-06-19,0.4447,-2.8443
2012-06-18,1.8966,-5.9455
2012-06-15,3.5308,-2.0837
2012-06-14,3.5703,5.8430
2012-06-13,0.7097,12.3471
2012-06-12,-2.6534,8.7624
2012-06-11,-3.8207,2.0031
2012-06-08,-3.1154,-2.8554
2012-06-07,-1.7705,-3.9817
2012-06-06,-0.6806,-2.1003
2012-06-05,-0.7708,-0.0983
2012-06-04,-0.9878,-0.4734
2012-06-01,-0.5732,-0.1165
2012-05-31,-0.8159,0.2125
2012-05-30,-0.6384,0.3158
2012-05-29,-1.1201,0.9680
2012-05-25,-1.4980,-0.2103
2012-05-24,-0.8766,-0.6865
2012-05-23,-0.7963,0.1776
2012-05-22,-1.0733,0.0410
2012-05-21,-0.8213,0.1330
2012-05-18,-0.9980,1.0531
2012-05-17,-1.5943,1.3308
2012-05-16,-2.1265,0.8951
2012-05-15,-2.4123,-0.2465
2012-05-14,-2.1045,-1.8890
2012-05-11,-1.1110,-3.3565
2012-05-10,0.2896,-3.7919
2012-05-09,1.3454,-3.3599
2012-05-08,2.1634,-3.1435
2012-05-07,3.1649,-2.3499
2012-05-04,3.8039,0.2593
2012-05-03,3.2848,3.2963
2012-05-02,1.6730,5.8405
2012-05-01,-0.6648,5.8415
2012-04-30,-1.9571,2.5926
2012-04-27,-2.1640,1.0071
2012-04-26,-2.6638,-1.9651
2012-04-25,-0.4824,-4.3421
2012-04-24,0.8190,-0.1891
2012-04-23,-0.5804,0.8256
2012-04-20,0.0375,0.4152
2012-04-19,-0.5887,3.4639
2012-04-18,-2.2372,2.8585
2012-04-17,-2.5264,0.1915
2012-04-16,-2.2479,-0.6836
2012-04-13,-2.1873,-2.3711
2012-04-12,-0.7908,-4.3437
2012-04-11,0.7860,-2.8908
2012-04-10,0.9796,-1.1377
2012-04-09,1.1377,-0.7956
2012-04-05,1.1842,-0.0671
2012-04-04,1.1103,-0.5065
2012-04-03,1.6547,0.0779
2012-04-02,1.2526,2.2309
2012-03-30,0.3945,2.1063
2012-03-29,-0.0519,1.5456
2012-03-28,-0.7028,-0.3383
2012-03-27,-0.0161,-3.6016
2012-03-26,1.4257,-4.5859
2012-03-23,2.5460,-3.2581
2012-03-22,2.9521,-1.2998
2012-03-21,3.0749,0.6254
2012-03-20,2.5864,2.4822
2012-03-19,1.7186,2.5809
2012-03-16,1.2181,2.2517
2012-03-15,0.4027,2.2227
2012-03-14,-0.3068,-0.0860
2012-03-13,0.6540,-1.8651
2012-03-12,1.3372,0.0418
2012-03-09,0.6135,1.2072
2012-03-08,0.0364,-0.1242
2012-03-07,0.4465,-2.3501
2012-03-06,1.5498,-2.8472
2012-03-05,2.2606,-2.3561
2012-03-02,3.1370,-0.1830
2012-03-01,2.3262,3.1691
2012-02-29,1.0630,2.6367
2012-02-28,0.8576,1.5282
2012-02-27,0.5775,1.6492
2012-02-24,0.1434,1.4614
2012-02-23,-0.2532,0.6614
2012-02-22,-0.2116,-0.1527
2012-02-21,-0.1162,-0.5049
2012-02-17,0.1121,-0.8396
2012-02-16,0.4459,-0.6991
2012-02-15,0.5533,-0.0044
2012-02-14,0.3699,-0.0245
2012-02-13,0.5438,-0.0343
2012-02-10,0.3617,0.2557
2012-02-09,0.2934,-0.3594
2012-02-08,0.6724,-0.4433
2012-02-07,0.7090,0.0122
2012-02-06,0.4247,-0.3030
2012-02-03,0.4552,-2.0996
2012-02-02,1.7791,-4.0763
2012-02-01,3.5296,-3.2295
2012-01-31,4.3558,-1.2973
2012-01-30,4.7353,1.7330
2012-01-27,2.9242,4.7623
2012-01-26,0.7469,3.7382
2012-01-25,0.1238,2.6301
2012-01-24,-0.9194,2.0230
2012-01-23,-1.1726,0.3477
2012-01-20,-0.8215,0.3065
2012-01-19,-1.1324,1.1478
2012-01-18,-1.8528,0.6393
2012-01-17,-1.8637,-0.9824
2012-01-13,-1.1745,-1.9458
2012-01-12,-0.3395,-2.3436
2012-01-11,0.5115,-1.2138
2012-01-10,0.2483,-0.3255
2012-01-09,0.5074,-1.0492
2012-01-06,1.0107,0.0584
2012-01-05,0.5651,0.8082
2012-01-04,0.6090,1.0958
2012-01-03,-0.1432,3.0649
2011-12-30,-1.6739,1.8681
2011-12-29,-1.1213,0.5814
2011-12-28,-1.5600,3.0704
2011-12-27,-3.4723,1.8142
2011-12-23,-3.1908,-0.9471
2011-12-22,-2.6132,-1.7736
2011-12-21,-1.7928,-2.3807
2011-12-20,-0.9896,-2.7373
2011-12-19,0.1876,-2.3882
2011-12-16,0.6258,-1.5537
2011-12-15,1.0875,-2.0616
2011-12-14,2.1239,-1.8552
2011-12-13,2.4362,-1.5273
2011-12-12,3.0098,-1.6705
2011-12-09,3.8226,-1.6955
2011-12-08,4.8910,1.0719
2011-12-07,3.1949,4.3647
2011-12-06,1.3909,4.7106
2011-12-05,-0.4384,5.7773
2011-12-02,-2.8943,3.3910
2011-12-01,-2.7154,0.3328
2011-11-30,-2.7846,-0.4731
2011-11-29,-2.2512,-2.3318
2011-11-28,-1.1522,-2.4157
2011-11-25,-0.5274,-2.7418
2011-11-23,0.9597,-2.3808
2011-11-22,1.4664,-0.1438
2011-11-21,1.1269,1.1806
2011-11-18,0.2409,2.2903
2011-11-17,-1.2791,0.7050
2011-11-16,-0.4505,-2.2518
2011-11-15,1.0563,-1.6001
2011-11-14,1.1748,-0.2937
2011-11-11,1.3018,0.5658
2011-11-10,0.5759,2.0136
2011-11-09,-0.9009,0.7060
2011-11-08,-0.4248,-2.6271
2011-11-07,1.5960,-3.3500
2011-11-04,2.7819,-1.1904
2011-11-03,2.3787,1.2423
2011-11-02,1.3689,1.7580
2011-11-01,1.3422,1.8274
2011-10-31,0.9934,5.3507
2011-10-28,-1.9480,7.7457
2011-10-27,-4.8119,4.3512
2011-10-26,-5.6937,-1.5408
2011-10-25,-3.6346,-8.2456
2011-10-24,0.7466,-8.5005
2011-10-21,2.1688,-3.8434
2011-10-20,2.1753,-2.4856
2011-10-19,2.6998,-3.3827
2011-10-18,4.0838,-2.6097
2011-10-17,4.4466,0.7617
2011-10-14,3.8472,3.2160
2011-10-13,2.5050,5.3033
2011-10-12,0.1959,4.5756
2011-10-11,-1.0818,1.8087
2011-10-10,-1.3194,-1.8946
2011-10-07,0.7221,-4.1529
2011-10-06,2.4103,-2.3135
2011-10-05,2.8165,0.0926
2011-10-04,2.3391,2.6778
2011-10-03,0.2502,3.6929
2011-09-30,-1.4614,1.0286
2011-09-29,-0.8195,-2.5715
2011-09-28,1.1637,-3.5648
2011-09-27,2.4465,-2.8696
2011-09-26,3.5117,-1.6616
2011-09-23,3.9122,0.6919
2011-09-22,3.0700,3.2491
2011-09-21,1.1609,4.4378
2011-09-20,-0.6653,3.8557
2011-09-19,-1.9393,2.5128
2011-09-16,-2.3165,0.5036
2011-09-15,-1.7007,0.4469
2011-09-14,-2.5326,1.2776
2011-09-13,-3.3160,-1.3315
2011-09-12,-2.0285,-4.8775
2011-09-09,0.2487,-6.2986
2011-09-08,2.3173,-5.9499
2011-09-07,4.0674,-4.4423
2011-09-06,4.9909,-0.3606
2011-09-02,4.0676,2.9773
2011-09-01,3.5127,5.1864
2011-08-31,1.9331,11.0046
2011-08-30,-2.5445,12.9107
2011-08-29,-6.6053,5.6143
2011-08-26,-6.4540,-6.0269
2011-08-25,-2.2569,-11.3734
2011-08-24,1.2174,-8.2938
2011-08-23,3.0141,-2.2387
2011-08-22,2.3958,3.6220
2011-08-19,0.2117,7.4391
2011-08-18,-2.6995,5.6604
2011-08-17,-3.0160,2.4303
2011-08-16,-3.5500,2.2784
2011-08-15,-4.2712,0.5432
2011-08-12,-4.1313,-1.0106
2011-08-11,-3.5544,-2.6859
2011-08-10,-2.0476,-2.4144
2011-08-09,-1.8035,-1.6607
2011-08-08,-0.9072,-1.2516
2011-08-05,-0.9858,0.4075
2011-08-04,-1.5231,-0.0698
2011-08-03,-1.3843,-1.7442
2011-08-02,-0.6448,-3.6988
2011-08-01,0.9781,-6.5268
2011-07-29,3.5513,-6.0016
2011-07-28,4.8399,-4.6135
2011-07-27,6.8859,-0.0763
2011-07-26,4.9663,8.2423
2011-07-25,1.5342,7.6990
2011-07-22,0.5747,5.5649
2011-07-21,-0.8631,4.3228
2011-07-20,-1.4873,1.2283
2011-07-19,-1.6608,-2.3431
2011-07-18,-0.3059,-5.6458
2011-07-15,1.2736,-6.9451
2011-07-14,3.1480,-6.7666
2011-07-13,4.4411,-4.0545
2011-07-12,4.8585,-0.7868
2011-07-11,4.4331,1.5407
2011-07-08,3.8615,1.5861
2011-07-07,4.0451,2.1561
2011-07-06,3.3645,5.7213
2011-07-05,1.1556,5.2500
2011-07-01,0.6256,0.8018
2011-06-30,1.0651,-1.4492
2011-06-29,1.7243,-1.3136
2011-06-28,1.9073,0.9754
2011-06-27,1.3525,2.4883
2011-06-24,0.5435,3.7986
2011-06-23,-0.7074,2.4681
2011-06-22,-0.5679,0.0151
2011-06-21,-0.4100,0.8357
2011-06-20,-0.9319,0.2133
2011-06-17,-0.4880,-0.6613
2011-06-16,-0.3587,1.1178
2011-06-15,-1.0477,1.6192
2011-06-14,-1.3484,0.6965
2011-06-13,-1.4510,-0.1356
2011-06-10,-1.2700,-0.8163
2011-06-09,-0.9791,-1.3580
2011-06-08,-0.2194,-1.2613
2011-06-07,0.0691,0.4728
2011-06-06,-0.6404,1.3391
2011-06-03,-1.0076,0.8091
2011-06-02,-1.2378,0.4688
2011-06-01,-1.4227,-0.5934
2011-05-31,-0.8354,-1.9391
2011-05-27,0.0717,-1.2808
2011-05-26,0.0840,-0.1876
2011-05-25,0.0890,0.1147
2011-05-24,-0.3238,0.6668
2011-05-23,-0.6170,-2.0129
2011-05-20,1.0689,-2.6272
2011-05-19,1.2445,0.5934
2011-05-18,0.7581,1.7643
2011-05-17,0.2939,3.4000
2011-05-16,-0.8944,3.3727
2011-05-13,-1.7728,0.8012
2011-05-12,-1.5835,-3.2855
2011-05-11,0.3097,-5.2642
2011-05-10,1.4782,-2.8609
2011-05-09,1.4882,-0.9830
2011-05-06,1.5174,-0.9402
2011-05-05,1.9143,-0.5480
2011-05-04,1.8887,0.8191
2011-05-03,1.4190,0.7355
2011-05-02,1.5321,0.9917
2011-04-29,0.7876,1.8175
2011-04-28,0.1131,0.2161
2011-04-27,0.6733,-0.9254
2011-04-26,1.0733,-0.2211
2011-04-25,1.0105,0.7897
2011-04-21,0.4519,1.4314
2011-04-20,-0.1053,0.9717
2011-04-19,-0.2282,0.1489
2011-04-18,-0.0918,-0.2070
2011-04-15,0.0079,-0.3115
2011-04-14,0.1261,-0.3327
2011-04-13,0.1745,-0.3501
2011-04-12,0.3361,-0.6503
2011-04-11,0.6836,-0.5520
2011-04-08,0.7056,-0.3284
2011-04-07,0.8541,-0.7538
2011-04-06,1.2931,-0.5098
2011-04-05,1.2038,-0.4483
2011-04-04,1.5793,-0.7665
2011-04-01,1.8273,-0.2598
2011-03-31,1.8309,0.0999
2011-03-30,1.9184,1.0127
2011-03-29,1.3954,2.8678
2011-03-28,0.0399,4.5816
2011-03-25,-2.0470,5.3183
2011-03-24,-4.2402,2.8331
2011-03-23,-4.2610,-1.8045
2011-03-22,-2.5618,-4.2277
2011-03-21,-1.0934,-3.9345
2011-03-18,-0.2419,-3.7142
2011-03-17,1.2049,-3.2374
2011-03-16,1.8696,0.8836
2011-03-15,0.1739,2.4968
2011-03-14,-0.0351,-0.9125
2011-03-11,1.1543,-0.2195
2011-03-10,0.4856,3.2727
2011-03-09,-0.8541,1.7744
2011-03-08,-0.3812,-0.2605
2011-03-07,-0.0865,2.1560
2011-03-04,-1.1497,4.3213
2011-03-03,-2.5730,2.4385
2011-03-02,-2.6338,-3.5074
2011-03-01,-0.5903,-5.8905
2011-02-28,0.7081,-1.8251
2011-02-25,0.1796,1.8668
2011-02-24,-0.5285,2.5871
2011-02-23,-1.1374,1.2228
2011-02-22,-1.0666,-1.4618
2011-02-18,-0.5219,-2.6036
2011-02-17,0.1223,-3.7999
2011-02-16,1.3980,-3.3775
2011-02-15,1.7968,-0.3181
2011-02-14,1.2540,0.1926
2011-02-11,1.3980,-0.5273
2011-02-10,1.5503,-0.2172
2011-02-09,1.7710,-0.0245
2011-02-08,1.6588,1.7697
2011-02-07,0.3914,0.9052
2011-02-04,0.6976,-3.3612
2011-02-03,2.4080,-4.2192
2011-02-02,3.4193,-3.3804
2011-02-01,4.2599,-1.0937
2011-01-31,3.4968,0.9698
2011-01-28,3.4105,-1.3359
2011-01-27,4.5932,0.2512
2011-01-26,3.6901,3.5158
2011-01-25,2.2883,3.6569
2011-01-24,1.4997,2.9645
2011-01-21,1.0014,2.5120
2011-01-20,0.4374,2.1845
2011-01-19,-0.0726,0.7232
2011-01-18,0.1174,-0.7777
2011-01-14,0.5424,-0.6332
2011-01-13,0.4942,0.1476
2011-01-12,0.3389,-0.2284
2011-01-11,0.6038,-0.2311
2011-01-10,0.5378,0.1945
2011-01-07,0.4765,0.1405
2011-01-06,0.4551,0.2911
2011-01-05,0.2588,0.4071
2011-01-04,0.0619,0.0558
2011-01-03,0.1969,-0.2754
2010-12-31,0.3983,-0.2397
2010-12-30,0.5009,0.2117
2010-12-29,0.1791,0.5355
2010-12-28,-0.0311,0.1756
2010-12-27,0.0090,0.0966
2010-12-23,-0.0889,-0.2289
2010-12-22,0.2802,-0.2858
2010-12-21,0.2236,0.2614
2010-12-20,0.0251,0.2920
2010-12-17,-0.0752,0.1714
2010-12-16,-0.1251,-0.0360
2010-12-15,-0.1422,-0.4046
2010-12-14,0.1107,-1.1483
2010-12-13,0.8456,-0.8872
2010-12-10,1.0315,0.2306
2010-12-09,0.7837,1.6715
2010-12-08,-0.4188,2.1506
2010-12-07,-1.1200,0.6252
2010-12-06,-0.8578,-1.1464
2010-12-03,-0.0300,-1.4767
2010-12-02,0.1584,-1.0086
2010-12-01,0.4970,-1.4735
2010-11-30,1.3103,-0.2774
2010-11-29,0.9675,2.0747
2010-11-26,-0.1301,3.3833
2010-11-24,-1.4318,2.2882
2010-11-23,-1.5462,0.3691
2010-11-22,-1.5228,-0.5429
2010-11-19,-1.1698,-1.9697
2010-11-18,-0.2780,-2.3439
2010-11-17,0.2866,-2.0853
2010-11-16,0.9039,-2.0486
2010-11-15,1.5440,-1.7037
2010-11-12,2.0716,-0.6806
2010-11-11,1.8951,0.3398
2010-11-10,1.5731,0.1853
2010-11-09,1.6936,-0.6146
2010-11-08,2.1775,-0.0972
2010-11-05,1.8475,1.4086
2010-11-04,1.3152,1.0473
2010-11-03,1.4027,1.4863
2010-11-02,0.8259,2.8286
2010-11-01,0.1914,3.3480
2010-10-29,-0.4919,2.6319
2010-10-28,-0.9792,2.5071
2010-10-27,-2.0751,-0.9978
2010-10-26,-0.5237,-5.6778
2010-10-25,1.1087,-3.4987
2010-10-22,1.2364,-2.1145
2010-10-21,1.7602,-1.1548
2010-10-20,1.4971,-0.5858
2010-10-19,1.8283,-1.7061
2010-10-18,2.1613,-2.1745
2010-10-15,2.7931,-1.8144
2010-10-14,3.0159,-0.3802
2010-10-13,3.1038,2.7951
2010-10-12,1.9917,5.4039
2010-10-11,1.0763,3.5615
2010-10-08,0.5933,0.8259
2010-10-07,0.8973,-3.1289
2010-10-06,1.9665,-2.3440
2010-10-05,1.9368,-0.4620
2010-10-04,2.1061,1.1754
2010-10-01,1.2599,2.1381
2010-09-30,1.0635,-0.1980
2010-09-29,1.4851,-0.4133
2010-09-28,1.5385,0.4432
2010-09-27,1.2529,1.1056
2010-09-24,0.7620,0.4647
2010-09-23,0.9101,-0.3884
2010-09-22,1.0498,-0.6658
2010-09-21,1.5206,-0.5514
2010-09-20,1.5646,0.9653
2010-09-17,0.7700,1.2505
2010-09-16,0.4370,0.4056
2010-09-15,0.4416,-1.1019
2010-09-14,1.4078,-1.2147
2010-09-13,1.4511,0.5242
2010-09-10,1.1641,1.1775
2010-09-09,0.6512,2.9254
2010-09-08,-0.7035,2.2175
2010-09-07,-0.5466,1.4699
2010-09-03,-1.3362,2.1488
2010-09-02,-1.6755,0.4331
2010-09-01,-1.6007,-0.0457
2010-08-31,-1.6748,-0.9904
2010-08-30,-1.0328,-1.8067
2010-08-27,-0.3333,-1.6047
2010-08-26,0.3148,-0.5933
2010-08-25,0.1629,1.0655
2010-08-24,-0.5898,1.7412
2010-08-23,-1.2900,1.1011
2010-08-20,-1.5148,-0.1980
2010-08-19,-1.1598,-1.4305
2010-08-18,-0.3059,-2.0862
2010-08-17,0.5277,-1.2153
2010-08-16,0.4386,-0.3848
2010-08-13,0.5492,-0.8695
2010-08-12,1.0708,-0.4702
2010-08-11,0.9907,0.0204
2010-08-10,1.1078,0.3037
2010-08-09,0.7444,1.0800
2010-08-06,0.0905,0.6324
2010-08-05,0.1336,-0.3014
2010-08-04,0.4746,-0.5460
2010-08-03,0.7773,0.0218
2010-08-02,0.6307,0.9808
2010-07-30,0.1618,1.9389
2010-07-29,-0.9758,2.4525
2010-07-28,-1.9293,0.3449
2010-07-27,-1.1645,-1.3087
2010-07-26,-0.8362,-1.4398
2010-07-23,-0.2166,-2.7525
2010-07-22,1.1103,-2.5373
2010-07-21,1.5515,-1.4876
2010-07-20,1.8336,-1.2168
2010-07-19,2.0984,-1.0387
2010-07-16,2.6657,-0.2008
2010-07-15,2.6639,2.2970
2010-07-14,1.2997,4.9635
2010-07-13,-0.8064,4.9733
2010-07-12,-1.9645,2.4505
2010-07-09,-2.2304,0.7834
2010-07-08,-2.2927,-0.9663
2010-07-07,-1.2758,-1.7068
2010-07-06,-0.8912,-0.3309
2010-07-02,-1.2463,-0.6392
2010-07-01,-0.6081,-1.0234
2010-06-30,-0.4744,-0.6213
2010-06-29,-0.2266,-1.0378
2010-06-28,0.2206,-1.1063
2010-06-25,0.6138,-1.1003
2010-06-24,1.0371,-0.9903
2010-06-23,1.3306,-0.7892
2010-06-22,1.5998,-0.3274
2010-06-21,1.6833,0.1742
2010-06-18,1.7159,1.4048
2010-06-17,0.5409,2.6368
2010-06-16,-0.7818,1.6219
2010-06-15,-0.9844,0.0343
2010-06-14,-0.7009,-1.0819
2010-06-11,0.1859,-1.7112
2010-06-10,1.0058,-0.6415
2010-06-09,0.6202,0.6141
2010-06-08,0.2083,0.1362
2010-06-07,0.6189,0.4923
2010-06-04,0.0389,1.5760
2010-06-03,-0.7105,1.6538
2010-06-02,-1.2553,1.5678
2010-06-01,-1.8410,1.7081
2010-05-28,-2.8361,0.7827
2010-05-27,-2.6831,-1.8642
2010-05-26,-1.2971,-2.8849
2010-05-25,-0.5287,-3.4991
2010-05-24,0.8344,-4.1065
2010-05-21,2.1697,-3.9387
2010-05-20,3.9547,-1.0109
2010-05-19,3.1583,3.5744
2010-05-18,1.1400,5.1579
2010-05-17,-0.8364,5.2673
2010-05-14,-2.5012,2.0123
2010-05-13,-1.9057,-0.8896
2010-05-12,-1.4528,-1.3593
2010-05-11,-0.7887,-1.6398
2010-05-10,-0.4468,-0.9224
2010-05-07,-0.2656,-1.1791
2010-05-06,0.3186,-0.3814
2010-05-05,-0.1217,0.2911
2010-05-04,0.1206,-0.3173
2010-05-03,0.2732,1.4302
2010-04-30,-0.6587,1.9470
2010-04-29,-1.1853,0.5911
2010-04-28,-1.2262,-1.8610
2010-04-27,0.0355,-3.6527
2010-04-26,0.8744,-1.9239
2010-04-23,0.8651,-1.2418
2010-04-22,1.4653,-0.4538
2010-04-21,1.1831,1.6680
2010-04-20,0.3424,1.4981
2010-04-19,0.1209,1.0090
2010-04-16,-0.2687,0.7544
2010-04-15,-0.3608,-0.2590
2010-04-14,-0.0059,-0.6169
2010-04-13,0.2335,-0.1197
2010-04-12,0.0880,0.6169
2010-04-09,-0.3195,0.3662
2010-04-08,-0.2271,-0.1932
2010-04-07,-0.1774,-0.2972
2010-04-06,-0.0019,-0.7980
2010-04-05,0.4048,-0.4903
2010-04-01,0.3337,-0.1037
2010-03-31,0.4892,-0.1115
2010-03-30,0.4238,0.7013
2010-03-29,-0.1160,0.3470
2010-03-26,0.0740,-0.3622
2010-03-25,0.1163,-0.6422
2010-03-24,0.5121,-1.3858
2010-03-23,1.0344,-0.7292
2010-03-22,1.0678,0.0689
2010-03-19,1.0994,1.3130
2010-03-18,0.2291,2.5800
2010-03-17,-0.6069,1.5332
2010-03-16,-0.6503,0.1178
2010-03-15,-0.4332,-0.1786
2010-03-12,-0.4386,-0.1801
2010-03-11,-0.4584,-0.4940
2010-03-10,-0.2476,-1.1816
2010-03-09,0.3778,-1.1521
2010-03-08,0.5407,0.1974
2010-03-05,0.1355,0.2719
2010-03-04,0.2666,-0.0151
2010-03-03,0.0664,-0.0829
2010-03-02,0.1205,-1.4955
2010-03-01,0.8635,-2.6502
2010-02-26,1.8042,-2.0258
2010-02-25,2.1012,0.0113
2010-02-24,1.6649,1.3608
2010-02-23,1.2158,1.4833
2010-02-22,0.9085,1.5470
2010-02-19,0.5069,1.5448
2010-02-18,0.1116,1.6567
2010-02-17,-0.5186,1.4520
2010-02-16,-0.9333,0.3505
2010-02-12,-0.8094,-0.9798
2010-02-11,-0.0780,-1.3441
2010-02-10,0.4734,-0.1650
2010-02-09,0.1481,1.2053
2010-02-08,-0.7182,1.6009
2010-02-05,-1.3264,0.5058
2010-02-04,-0.8790,0.1431
