time,ADOSC
2014-01-02,913313.8151
2013-12-31,1184748.8623
2013-12-30,626033.4365
2013-12-27,273310.2588
2013-12-26,222762.4597
2013-12-24,-350478.5753
2013-12-23,-594151.6257
2013-12-20,-671154.5619
2013-12-19,-267666.5980
2013-12-18,-1721964.8754
2013-12-17,-2889071.5058
2013-12-16,-3086315.7090
2013-12-13,-3836221.7292
2013-12-12,-2989327.4437
2013-12-11,-2217119.5886
2013-12-10,-2110690.0644
2013-12-09,-2780176.4601
2013-12-06,-3318739.7832
2013-12-05,-3989091.9799
2013-12-04,-3854415.0727
2013-12-03,-3163111.7649
2013-12-02,-2316042.0951
2013-11-29,-1630657.4635
2013-11-27,-1131652.7584
2013-11-26,-280626.0858
2013-11-25,1276815.7852
2013-11-22,2317819.6837
2013-11-21,3478743.0142
2013-11-20,4213112.0841
2013-11-19,4592206.1267
2013-11-18,4441574.8044
2013-11-15,3769216.8328
2013-11-14,2731731.5818
2013-11-13,1902400.6052
2013-11-12,979996.5441
2013-11-11,546923.3717
2013-11-08,-424511.3740
2013-11-07,-1102943.6905
2013-11-06,-521164.2306
2013-11-05,-235426.3196
2013-11-04,886344.4726
2013-11-01,1310307.2860
2013-10-31,2219268.2098
2013-10-30,3088235.5046
2013-10-29,3245754.9673
2013-10-28,2024674.1247
2013-10-25,1933630.8526
2013-10-24,1941240.0121
2013-10-23,917035.6453
2013-10-22,368707.3610
2013-10-21,459258.0079
2013-10-18,1672575.2684
2013-10-17,2095946.4536
2013-10-16,1430845.0491
2013-10-15,184551.8410
2013-10-14,-168872.5785
2013-10-11,-1275558.7276
2013-10-10,-2401019.4960
2013-10-09,-3320654.4586
2013-10-08,-3574576.6725
2013-10-07,-2707727.2672
2013-10-04,-2428567.6433
2013-10-03,-2546799.7437
2013-10-02,-2754347.1086
2013-10-01,-2943082.1794
2013-09-30,-3404568.3016
2013-09-27,-3303643.4504
2013-09-26,-3098309.4788
2013-09-25,-3083986.9018
2013-09-24,-2919591.9979
2013-09-23,-2359288.2441
2013-09-20,-1673846.3290
2013-09-19,-155610.9451
2013-09-18,167863.1972
2013-09-17,6833.7595
2013-09-16,464037.0063
2013-09-13,641356.5601
2013-09-12,317940.7706
2013-09-11,-187106.1036
2013-09-10,-899937.0909
2013-09-09,-785859.4622
2013-09-06,-1075656.8945
2013-09-05,-1020952.9041
2013-09-04,-1376852.2435
2013-09-03,-1777057.8829
2013-08-30,-2409679.1545
2013-08-29,-2691568.3523
2013-08-28,-2887855.9236
2013-08-27,-2873190.3284
2013-08-26,-2649019.8031
2013-08-23,-2707549.1313
2013-08-22,-3112017.4120
2013-08-21,-3205999.6044
2013-08-20,-3063121.3954
2013-08-19,-2969954.3082
2013-08-16,-2350832.9749
2013-08-15,-1710383.7115
2013-08-14,-1341743.5383
2013-08-13,-1118999.3688
2013-08-12,-1188931.3341
2013-08-09,-1485810.3272
2013-08-08,-1293047.4628
2013-08-07,-1023281.7371
2013-08-06,-758215.9388
2013-08-05,-706605.1628
2013-08-02,-1149710.9245
2013-08-01,-1470088.2894
2013-07-31,-1104421.3412
2013-07-30,-767390.2719
2013-07-29,-668040.8713
2013-07-26,-1032251.8322
2013-07-25,-1696267.7409
2013-07-24,-2015283.2597
2013-07-23,-1992800.5716
2013-07-22,-1694922.6264
2013-07-19,-1164047.5012
2013-07-18,-411732.2346
2013-07-17,-763106.7668
2013-07-16,-1790546.4843
2013-07-15,-2209177.7727
2013-07-12,-2481402.3650
2013-07-11,-1970250.3310
2013-07-10,-1526068.1857
2013-07-09,-1448472.0099
2013-07-08,-1250779.9716
2013-07-05,-1482966.5323
2013-07-03,-2058617.7274
2013-07-02,-2300751.7666
2013-07-01,-2229443.7725
2013-06-28,-2026334.8087
2013-06-27,-2565462.8904
2013-06-26,-2478216.8041
2013-06-25,-2607350.7991
2013-06-24,-3117598.6301
2013-06-21,-3147885.7781
2013-06-20,-2559376.5452
2013-06-19,-1789079.2242
2013-06-18,-1448330.6623
2013-06-17,-1484314.1750
2013-06-14,-1154658.7329
2013-06-13,-1007786.0929
2013-06-12,-1224849.9585
2013-06-11,-905695.0193
2013-06-10,-921016.5905
2013-06-07,-965628.4384
2013-06-06,-1621845.0232
2013-06-05,-1786577.0928
2013-06-04,-1134287.9072
2013-06-03,-823094.9728
2013-05-31,-614527.7381
2013-05-30,20654.8005
2013-05-29,-255098.3012
2013-05-28,-490621.9236
2013-05-24,-288454.3734
2013-05-23,-40628.4740
2013-05-22,699323.6009
2013-05-21,1364165.6224
2013-05-20,1574516.8084
2013-05-17,2071783.8557
2013-05-16,1921570.2924
2013-05-15,2310960.3260
2013-05-14,2156278.7213
2013-05-13,2289779.0346
2013-05-10,2733083.7939
2013-05-09,2417639.9371
2013-05-08,2456626.8256
2013-05-07,1695385.0168
2013-05-06,1131059.6333
2013-05-03,877082.8705
2013-05-02,342393.1365
2013-05-01,-716682.1483
2013-04-30,-1466635.2967
2013-04-29,-3689869.9827
2013-04-26,-5206863.3561
2013-04-25,-6049029.0087
2013-04-24,-6462444.5923
2013-04-23,-6307919.7855
2013-04-22,-5453147.2518
2013-04-19,-2327218.9725
2013-04-18,1033537.2933
2013-04-17,1993975.1050
2013-04-16,2565589.9298
2013-04-15,2581583.6887
2013-04-12,3154906.5590
2013-04-11,2629861.0924
2013-04-10,2176468.2719
2013-04-09,2004353.1021
2013-04-08,1978090.6405
2013-04-05,1618569.1438
2013-04-04,1462759.5508
2013-04-03,1923663.3721
2013-04-02,2424382.0072
2013-04-01,2190017.8957
2013-03-28,2220732.2762
2013-03-27,2033063.2604
2013-03-26,2470320.1714
2013-03-25,2779246.3662
2013-03-22,3513448.4757
2013-03-21,3998039.3180
2013-03-20,4085017.6300
2013-03-19,4617098.2839
2013-03-18,5079568.5623
2013-03-15,5343548.7910
2013-03-14,4895690.7066
2013-03-13,4021102.5303
2013-03-12,3518814.4973
2013-03-11,2956162.8279
2013-03-08,2410657.4340
2013-03-07,1845625.0638
2013-03-06,1088913.6907
2013-03-05,410496.9559
2013-03-04,40044.0879
2013-03-01,-825212.8681
2013-02-28,-1246689.1909
2013-02-27,-935740.2860
2013-02-26,-1577449.1702
2013-02-25,-1608770.3467
2013-02-22,-1229118.9078
2013-02-21,-1513650.2801
2013-02-20,-964090.2648
2013-02-19,-466845.0801
2013-02-15,-243174.9948
2013-02-14,-572934.1920
2013-02-13,-457799.2902
2013-02-12,-448683.6108
2013-02-11,-537445.3740
2013-02-08,-504908.6426
2013-02-07,-925850.8567
2013-02-06,-1040076.8757
2013-02-05,-1178023.4445
2013-02-04,-575694.4832
2013-02-01,-199999.7088
2013-01-31,-134375.1912
2013-01-30,759720.9086
2013-01-29,1547135.9668
2013-01-28,2291168.0916
2013-01-25,2611156.8548
2013-01-24,2631359.8304
2013-01-23,2961593.4711
2013-01-22,3694779.6226
2013-01-18,2884741.9438
2013-01-17,3163097.3723
2013-01-16,3476522.3710
2013-01-15,3295077.4650
2013-01-14,2902088.2681
2013-01-11,2833079.5199
2013-01-10,2558164.9236
2013-01-09,2306805.5531
2013-01-08,2538178.4713
2013-01-07,2426737.8558
2013-01-04,2386047.9122
2013-01-03,2138739.5746
2013-01-02,1880310.6755
2012-12-31,1088840.0453
2012-12-28,747069.4404
2012-12-27,1274086.8306
2012-12-26,1071141.5648
2012-12-24,1223487.2666
2012-12-21,1185487.3455
2012-12-20,709154.2200
2012-12-19,385146.0461
2012-12-18,719642.3645
2012-12-17,149025.6451
2012-12-14,20019.7370
2012-12-13,585929.7745
2012-12-12,965993.2872
2012-12-11,1279725.9692
2012-12-10,1007651.9029
2012-12-07,725268.7315
2012-12-06,153411.3989
2012-12-05,-7679.5853
2012-12-04,125538.9174
2012-12-03,791875.2609
2012-11-30,1221750.8372
2012-11-29,1642381.0336
2012-11-28,1449905.1416
2012-11-27,918378.6737
2012-11-26,843557.8547
2012-11-23,-128971.9436
2012-11-21,-1310983.9864
2012-11-20,-2205683.1219
2012-11-19,-3025723.2261
2012-11-16,-4173129.5999
2012-11-15,-4810166.9850
2012-11-14,-4772000.2676
2012-11-13,-4286500.2182
2012-11-12,-4052324.8084
2012-11-09,-4109889.6012
2012-11-08,-3673170.3720
2012-11-07,-2943676.9893
2012-11-06,-2296435.5570
2012-11-05,-2233701.4804
2012-11-02,-2464593.4233
2012-11-01,-2264888.2699
2012-10-31,-2811319.0095
2012-10-26,-2892542.1953
2012-10-25,-3339970.9515
2012-10-24,-3207093.7044
2012-10-23,-2579852.9688
2012-10-22,-2102049.9229
2012-10-19,-2018277.8621
2012-10-18,-681064.5300
2012-10-17,161389.7048
2012-10-16,-220969.5683
2012-10-15,-1427806.5885
2012-10-12,-1845258.1712
2012-10-11,-2045309.7359
2012-10-10,-1501892.5227
2012-10-09,-1050222.0265
2012-10-08,-708524.3925
2012-10-05,-845179.5544
2012-10-04,-1086400.7088
2012-10-03,-1729576.2821
2012-10-02,-2265766.5576
2012-10-01,-2805045.5770
2012-09-28,-3576271.2909
2012-09-27,-4072633.7948
2012-09-26,-3928073.9151
2012-09-25,-2998984.3590
2012-09-24,-1861451.3817
2012-09-21,-516505.9703
2012-09-20,1672423.3975
2012-09-19,2005684.1114
2012-09-18,2438807.7806
2012-09-17,2612471.6344
2012-09-14,2527611.8242
2012-09-13,2387589.2280
2012-09-12,1806652.8043
2012-09-11,1365262.2871
2012-09-10,364828.0966
2012-09-07,-519955.2605
2012-09-06,-1550114.4014
2012-09-05,-2274635.1151
2012-09-04,-2453334.4837
2012-08-31,-2341399.0098
2012-08-30,-2324410.2665
2012-08-29,-1926935.8105
2012-08-28,-1648361.2811
2012-08-27,-1380185.5687
2012-08-24,-1133851.5425
2012-08-23,-1239111.1212
2012-08-22,-660864.2458
2012-08-21,-112632.0214
2012-08-20,325964.4575
2012-08-17,382322.2671
2012-08-16,344439.1711
2012-08-15,114986.9454
2012-08-14,235015.0039
2012-08-13,233125.4747
2012-08-10,-13577.1637
2012-08-09,-384145.5416
2012-08-08,-322006.2542
2012-08-07,-376185.2025
2012-08-06,-351230.7847
2012-08-03,-185757.4913
2012-08-02,-311401.4193
2012-08-01,151728.6340
2012-07-31,819585.2925
2012-07-30,1427877.1274
2012-07-27,1485327.2811
2012-07-26,1256912.3789
2012-07-25,1196618.2766
2012-07-24,1105419.2314
2012-07-23,837998.1349
2012-07-20,557559.3431
2012-07-19,771942.8427
2012-07-18,-26994.4904
2012-07-17,-819234.3311
2012-07-16,-164917.6826
2012-07-13,-9311.6116
2012-07-12,-384173.5698
2012-07-11,-107604.7531
2012-07-10,377548.1047
2012-07-09,1072691.7148
2012-07-06,1189849.8807
2012-07-05,1386735.1389
2012-07-03,1298938.4420
2012-07-02,1017926.2600
2012-06-29,569401.6261
2012-06-28,-452477.9224
2012-06-27,-954199.8630
2012-06-26,-1108267.9066
2012-06-25,-866226.2192
2012-06-22,-506819.1990
2012-06-21,563112.3170
2012-06-20,1381061.1978
2012-06-19,1553112.2954
2012-06-18,1836193.3781
2012-06-15,1402358.6455
2012-06-14,359758.5755
2012-06-13,101620.3725
2012-06-12,166550.2546
2012-06-11,-175713.5887
2012-06-08,11538.2335
2012-06-07,-536022.6593
2012-06-06,-759980.9451
2012-06-05,-1592492.2205
2012-06-04,-1889136.1713
2012-06-01,-1776342.6160
2012-05-31,-976984.7451
2012-05-30,-450228.7624
2012-05-29,-475215.8638
2012-05-25,-579053.6401
2012-05-24,-844776.8220
2012-05-23,-1828286.0363
2012-05-22,-2564010.2678
2012-05-21,-2704617.1953
2012-05-18,-2982237.8944
2012-05-17,-2161233.6119
2012-05-16,-1419773.5516
2012-05-15,-1277945.4669
2012-05-14,-908020.0535
2012-05-11,-817432.3387
2012-05-10,-720184.3136
2012-05-09,-375418.1040
2012-05-08,-414901.1589
2012-05-07,-330790.2688
2012-05-04,-78414.7722
2012-05-03,303880.9361
2012-05-02,310958.2275
2012-05-01,-53685.7222
2012-04-30,-242227.0700
2012-04-27,-432593.4409
2012-04-26,-792491.1951
2012-04-25,-1571054.5041
2012-04-24,-2294532.4269
2012-04-23,-2350459.7775
2012-04-20,-2803165.0934
2012-04-19,-2707360.3891
2012-04-18,-2244323.1480
2012-04-17,-1039020.5388
2012-04-16,-1475546.1519
2012-04-13,-541419.5293
2012-04-12,119463.9486
2012-04-11,223287.1083
2012-04-10,1100106.1180
2012-04-09,1734196.3227
2012-04-05,1610807.6520
2012-04-04,1322995.2883
2012-04-03,1374061.8519
2012-04-02,1264832.4956
2012-03-30,796866.9163
2012-03-29,564059.7179
2012-03-28,216219.9877
2012-03-27,360016.4112
2012-03-26,434645.6846
2012-03-23,-92219.3615
2012-03-22,-240935.7496
2012-03-21,-209553.7667
2012-03-20,358915.0627
2012-03-19,907086.0333
2012-03-16,1644195.9147
2012-03-15,3033713.8374
2012-03-14,2444000.1581
2012-03-13,1880400.7563
2012-03-12,1213827.8267
2012-03-09,1122530.0025
2012-03-08,965715.5664
2012-03-07,851968.7597
2012-03-06,1217239.0470
2012-03-05,1489242.5411
2012-03-02,787334.9133
2012-03-01,689510.5754
2012-02-29,1421880.3545
2012-02-28,2378183.2616
2012-02-27,2686467.2320
2012-02-24,2692812.5172
2012-02-23,2509844.1384
2012-02-22,2070403.2535
2012-02-21,2097740.7673
2012-02-17,2034350.3087
2012-02-16,1735105.5949
2012-02-15,1468204.0733
2012-02-14,1463142.3134
2012-02-13,1184108.0500
2012-02-10,1104133.5216
2012-02-09,765222.1132
2012-02-08,1027026.9290
2012-02-07,950620.2151
2012-02-06,1057390.7442
2012-02-03,1406852.3381
2012-02-02,1819108.3718
2012-02-01,2876826.3439
2012-01-31,3588098.5879
2012-01-30,3273592.4977
2012-01-27,3067883.9120
2012-01-26,3487226.5678
2012-01-25,3539769.8624
2012-01-24,2590781.0806
2012-01-23,1338635.1475
2012-01-20,139414.0452
2012-01-19,-1036752.5129
2012-01-18,-140566.5739
2012-01-17,-550100.3198
2012-01-13,-577790.4482
2012-01-12,-1423499.9786
2012-01-11,-1891989.5548
2012-01-10,-2081900.2281
2012-01-09,-1511053.7434
2012-01-06,-1665250.4910
2012-01-05,-1279320.6958
2012-01-04,-1550891.2245
2012-01-03,-1076881.2920
2011-12-30,-260844.1219
2011-12-29,-13064.7971
2011-12-28,-559868.4815
2011-12-27,-683936.1506
2011-12-23,-1143265.4066
2011-12-22,-2046119.6251
2011-12-21,-2647066.3760
2011-12-20,-3226345.6738
2011-12-19,-3687984.1097
2011-12-16,-2843557.6486
2011-12-15,-1675667.9179
2011-12-14,-917414.8161
2011-12-13,-369498.6413
2011-12-12,134659.2533
2011-12-09,-5679.0955
2011-12-08,-575119.8006
2011-12-07,-500179.7941
2011-12-06,-1102356.2459
2011-12-05,-1300737.8130
2011-12-02,-758298.1780
2011-12-01,-863886.5798
2011-11-30,-2081169.5645
2011-11-29,-3143369.4466
2011-11-28,-2849451.3907
2011-11-25,-2971748.3754
2011-11-23,-2388811.3833
2011-11-22,-1703422.2996
2011-11-21,-1350358.7066
2011-11-18,-846409.1766
2011-11-17,-205965.6404
2011-11-16,348694.8039
2011-11-15,1089748.9714
2011-11-14,1224306.0226
2011-11-11,1916488.1401
2011-11-10,1804802.5065
2011-11-09,2108174.2676
2011-11-08,2453448.4571
2011-11-07,2062530.7209
2011-11-04,1705999.0070
2011-11-03,1606402.6232
2011-11-02,1590244.3227
2011-11-01,2455721.4911
2011-10-31,3531354.9079
2011-10-28,4229445.0470
2011-10-27,3670821.9634
2011-10-26,3047491.0920
2011-10-25,2908177.5873
2011-10-24,3596429.6282
2011-10-21,3266636.7483
2011-10-20,2601821.3535
2011-10-19,3369979.5052
2011-10-18,3756696.9045
2011-10-17,2628184.9765
2011-10-14,3435747.8840
2011-10-13,2807834.7170
2011-10-12,2904439.2201
2011-10-11,3457587.8699
2011-10-10,3156891.1311
2011-10-07,2164705.9247
2011-10-06,1776970.0257
2011-10-05,314290.3111
2011-10-04,-513527.8323
2011-10-03,-602515.1012
2011-09-30,1689382.1124
2011-09-29,3345305.5613
2011-09-28,3895650.5846
2011-09-27,5184338.6954
2011-09-26,5299694.3633
2011-09-23,4483991.8471
2011-09-22,4296432.1322
2011-09-21,4926639.7593
2011-09-20,6063026.1489
2011-09-19,5750503.9841
2011-09-16,4275404.9256
2011-09-15,2017188.8821
2011-09-14,863080.7045
2011-09-13,163166.1667
2011-09-12,-389765.1521
2011-09-09,-552797.0300
2011-09-08,717764.3693
2011-09-07,1508951.4453
2011-09-06,1157833.7181
2011-09-02,1021034.2021
2011-09-01,1891011.6418
2011-08-31,2796914.5830
2011-08-30,2746699.1241
2011-08-29,1991779.4139
2011-08-26,698102.4331
2011-08-25,-343520.2116
2011-08-24,-461833.7608
2011-08-23,-1810852.8012
2011-08-22,-2290573.2626
2011-08-19,-1118626.5852
2011-08-18,459062.5926
2011-08-17,-295018.0556
2011-08-16,-921286.7016
2011-08-15,-1928617.1412
2011-08-12,-2904828.9563
2011-08-11,-3393385.4177
2011-08-10,-3406828.6273
2011-08-09,-2252674.2871
2011-08-08,-3192051.9559
2011-08-05,-1276172.5374
2011-08-04,-1908447.7749
2011-08-03,-517133.1998
2011-08-02,-826423.7882
2011-08-01,242453.5731
2011-07-29,642319.6792
2011-07-28,1078342.3608
2011-07-27,2040558.9051
2011-07-26,3278422.2544
2011-07-25,4212152.3531
2011-07-22,4696543.1058
2011-07-21,4338254.4185
2011-07-20,3649526.7357
2011-07-19,2757112.7995
2011-07-18,669779.1766
2011-07-15,617163.4595
2011-07-14,917969.2527
2011-07-13,2256425.0932
2011-07-12,3581787.9340
2011-07-11,4756296.2453
2011-07-08,5234040.0681
2011-07-07,4826884.1360
2011-07-06,4822526.4121
2011-07-05,3637101.8266
2011-07-01,2693306.5667
2011-06-30,1995136.7342
2011-06-29,1894230.2348
2011-06-28,1414142.3081
2011-06-27,803423.2031
2011-06-24,280764.2444
2011-06-23,54628.7291
2011-06-22,-711500.2050
2011-06-21,-1143108.2727
2011-06-20,-2177500.4499
2011-06-17,-2869987.6390
2011-06-16,-3342663.9305
2011-06-15,-3564489.8967
2011-06-14,-3628559.2997
2011-06-13,-3559750.4655
2011-06-10,-2993542.3096
2011-06-09,-2350832.3781
2011-06-08,-1843826.7955
2011-06-07,-1792200.0648
2011-06-06,-1097312.9802
2011-06-03,-798569.2208
2011-06-02,-443137.3473
2011-06-01,326804.8205
2011-05-31,1194504.9657
2011-05-27,1218804.8462
2011-05-26,1320022.7681
2011-05-25,1054434.9868
2011-05-24,1456494.4446
2011-05-23,1512146.1529
2011-05-20,1213533.2850
2011-05-19,1232418.0394
2011-05-18,962226.1968
2011-05-17,587322.6509
2011-05-16,-4783.1054
2011-05-13,508633.4156
2011-05-12,678278.1326
2011-05-11,-55620.2978
2011-05-10,-286027.4316
2011-05-09,-345457.3574
2011-05-06,130194.1517
2011-05-05,1014885.4832
2011-05-04,2074981.3376
2011-05-03,2871316.0517
2011-05-02,3371318.9071
2011-04-29,4579473.3525
2011-04-28,5727268.9143
2011-04-27,5700512.5032
2011-04-26,5440428.6459
2011-04-25,5580880.8198
2011-04-21,5666056.9979
2011-04-20,4746383.1026
2011-04-19,4152830.0299
2011-04-18,3817773.9309
2011-04-15,2759696.0125
2011-04-14,2064609.0867
2011-04-13,1825441.7968
2011-04-12,2065412.5709
2011-04-11,1615710.2988
2011-04-08,939854.5374
2011-04-07,663842.1474
2011-04-06,527393.5470
2011-04-05,1004191.1351
2011-04-04,1206680.8425
2011-04-01,1113442.3729
2011-03-31,973609.7121
2011-03-30,1605476.8465
2011-03-29,1463736.9435
2011-03-28,1234411.2065
2011-03-25,1463747.7368
2011-03-24,962555.2039
2011-03-23,611686.5984
2011-03-22,324218.7247
2011-03-21,551324.4260
2011-03-18,757021.8890
2011-03-17,170345.2572
2011-03-16,-279023.0555
2011-03-15,309345.6612
2011-03-14,-455036.6506
2011-03-11,-769612.4366
2011-03-10,-791784.2128
2011-03-09,-341143.5429
2011-03-08,-727001.7523
2011-03-07,-925496.1275
2011-03-04,-474721.2379
2011-03-03,-331766.7056
2011-03-02,-539618.3646
2011-03-01,-130855.0271
2011-02-28,516417.2711
2011-02-25,442354.7694
2011-02-24,-115037.6898
2011-02-23,82257.2296
2011-02-22,1352837.7618
2011-02-18,1844029.7297
2011-02-17,1233573.7327
2011-02-16,1210748.9902
2011-02-15,1529482.6301
2011-02-14,2438581.5925
2011-02-11,3406731.5769
2011-02-10,4183572.6295
2011-02-09,4593478.0938
2011-02-08,4834584.9902
2011-02-07,4185071.9320
2011-02-04,3822078.1213
2011-02-03,3661902.3690
2011-02-02,3720390.8111
2011-02-01,3463192.0655
2011-01-31,3053718.7485
2011-01-28,2994279.1609
2011-01-27,4643795.2881
2011-01-26,5847133.1677
2011-01-25,6437150.5067
2011-01-24,6547874.8695
2011-01-21,5812467.3363
2011-01-20,5783243.8738
2011-01-19,4259055.8195
2011-01-18,2695077.3033
2011-01-14,2115234.1494
2011-01-13,1399038.4279
2011-01-12,1250906.7243
2011-01-11,936611.1552
2011-01-10,1166286.5506
2011-01-07,1049477.7457
2011-01-06,706000.3009
2011-01-05,35398.7540
2011-01-04,70434.4279
2011-01-03,-71633.7730
2010-12-31,66690.4580
2010-12-30,-166663.4609
2010-12-29,-195044.6754
2010-12-28,-245940.7881
2010-12-27,-412950.3741
2010-12-23,-522131.4617
2010-12-22,-683497.8649
2010-12-21,-818857.8300
2010-12-20,-1072095.4599
2010-12-17,-650344.9122
2010-12-16,-723396.9372
2010-12-15,-512093.6162
2010-12-14,-451755.8891
2010-12-13,-831656.3993
2010-12-10,-343727.8427
2010-12-09,-626462.4280
2010-12-08,-274115.0182
2010-12-07,-52557.9489
2010-12-06,733798.0955
2010-12-03,864155.4225
2010-12-02,714001.7262
2010-12-01,985157.2500
2010-11-30,1584364.4819
2010-11-29,2727137.4892
2010-11-26,2831672.1255
2010-11-24,3120364.7760
2010-11-23,2928901.7908
2010-11-22,2987577.7731
2010-11-19,2461395.9955
2010-11-18,2260843.2290
2010-11-17,2456386.3687
2010-11-16,3080447.7887
2010-11-15,3907571.5013
2010-11-12,4922781.9187
2010-11-11,5680945.5263
2010-11-10,5300252.2570
2010-11-09,5304264.6055
2010-11-08,5603182.2116
2010-11-05,4761474.6882
2010-11-04,3751255.1738
2010-11-03,2910896.5652
2010-11-02,2880672.1071
2010-11-01,3533661.1802
2010-10-29,3343451.4720
2010-10-28,2674232.4590
2010-10-27,2998689.0509
2010-10-26,2666976.2251
2010-10-25,3436369.3682
2010-10-22,4962059.3569
2010-10-21,5846208.6216
2010-10-20,6013111.8905
2010-10-19,6316937.1032
2010-10-18,6334440.2225
2010-10-15,5693869.2877
2010-10-14,6338334.2766
2010-10-13,6116284.9847
2010-10-12,6672146.8401
2010-10-11,6169165.4883
2010-10-08,5932875.9919
2010-10-07,5502753.8519
2010-10-06,4807289.1554
2010-10-05,4429205.5411
2010-10-04,4338482.2174
2010-10-01,5003669.1046
2010-09-30,5813704.7154
2010-09-29,6529278.1265
2010-09-28,5967909.7022
2010-09-27,5108273.7418
2010-09-24,4378375.0423
2010-09-23,3501998.7531
2010-09-22,3484183.1686
2010-09-21,2585120.7406
2010-09-20,2055593.3446
2010-09-17,1144331.8035
2010-09-16,793561.5640
2010-09-15,330844.5932
2010-09-14,144151.4963
2010-09-13,136679.1265
2010-09-10,-507019.4183
2010-09-09,-906390.0245
2010-09-08,-633452.9530
2010-09-07,-765890.4508
2010-09-03,-635629.4162
2010-09-02,-1471579.7981
2010-09-01,-1381510.5987
2010-08-31,-1813663.2869
2010-08-30,-1756372.4622
2010-08-27,-1465743.1766
2010-08-26,-1817224.6889
2010-08-25,-560333.3457
2010-08-24,-444590.7892
2010-08-23,710675.7250
2010-08-20,1859849.3592
2010-08-19,2632035.1496
2010-08-18,2910704.7450
2010-08-17,3288150.7229
2010-08-16,4082795.0641
2010-08-13,4536999.1334
2010-08-12,5186629.7106
2010-08-11,5741295.0538
2010-08-10,6475304.8833
2010-08-09,6368336.0763
2010-08-06,5852848.6801
2010-08-05,5414593.2223
2010-08-04,5087540.1709
2010-08-03,4964390.3720
2010-08-02,5144146.4317
2010-07-30,5222242.4145
2010-07-29,5811519.4751
2010-07-28,6949517.4491
2010-07-27,7599276.4148
2010-07-26,7635409.5729
2010-07-23,7064299.8981
2010-07-22,6689315.9901
2010-07-21,6045490.0859
2010-07-20,5481437.4567
2010-07-19,3066003.4245
2010-07-16,3017809.0325
2010-07-15,3600610.1633
2010-07-14,2552759.4140
2010-07-13,1620819.3503
2010-07-12,278444.3035
2010-07-09,-1118902.9283
2010-07-08,-2568266.0493
2010-07-07,-4404891.0867
2010-07-06,-6105697.1692
2010-07-02,-6620765.3528
2010-07-01,-6739433.5012
2010-06-30,-6334124.9143
2010-06-29,-5627583.8053
2010-06-28,-5029219.0069
2010-06-25,-4862872.2996
2010-06-24,-2978612.2437
2010-06-23,-2220883.5586
2010-06-22,-1421373.7444
2010-06-21,-82245.4150
2010-06-18,965674.2235
2010-06-17,1783277.2580
2010-06-16,399571.3800
2010-06-15,-701283.6949
2010-06-14,-1306323.4574
2010-06-11,-728972.7750
2010-06-10,-1525106.0579
2010-06-09,-1625731.0291
2010-06-08,-426193.3758
2010-06-07,196711.2197
2010-06-04,1554937.3141
2010-06-03,1852479.8968
2010-06-02,793204.4110
2010-06-01,123422.0518
2010-05-28,992659.2367
2010-05-27,619341.3910
2010-05-26,-187439.0897
2010-05-25,599092.9835
2010-05-24,-251739.5902
2010-05-21,293374.2472
2010-05-20,90948.8017
2010-05-19,3050724.5273
2010-05-18,4524187.8935
2010-05-17,6158914.0959
2010-05-14,5890412.3483
2010-05-13,5099535.6154
2010-05-12,4740963.0559
2010-05-11,2214721.0462
2010-05-10,1886976.2362
2010-05-07,1197713.1444
2010-05-06,1038238.8020
2010-05-05,497402.3091
2010-05-04,704642.6381
2010-05-03,772754.7617
2010-04-30,1562792.2278
2010-04-29,3118987.5172
2010-04-28,4129056.6650
2010-04-27,4824119.8337
2010-04-26,6568358.8058
2010-04-23,6076508.0873
2010-04-22,5400559.5087
2010-04-21,5076921.4997
2010-04-20,5162275.6732
2010-04-19,3764872.5201
2010-04-16,2471980.1806
2010-04-15,2952268.3568
2010-04-14,1828988.9399
2010-04-13,450539.5250
2010-04-12,-74377.8360
2010-04-09,-53326.1589
2010-04-08,-779969.3163
2010-04-07,-708321.7808
2010-04-06,-854111.1687
2010-04-05,-1407035.2342
2010-04-01,-1798942.4192
2010-03-31,-1769664.6001
2010-03-30,-1815359.3688
2010-03-29,-1567870.4543
2010-03-26,-758911.5858
2010-03-25,-13698.5499
2010-03-24,1383731.1324
2010-03-23,1886544.0942
2010-03-22,818068.9791
2010-03-19,388935.0517
2010-03-18,461277.1680
2010-03-17,121569.2270
2010-03-16,105368.1560
2010-03-15,-840699.5580
2010-03-12,-1222756.8400
2010-03-11,-1738018.9167
2010-03-10,-2489552.8443
2010-03-09,-1749276.7289
2010-03-08,-774390.4581
2010-03-05,316248.6122
2010-03-04,637377.5882
2010-03-03,840458.5770
2010-03-02,2105293.3431
2010-03-01,2887809.4789
2010-02-26,2771385.0062
2010-02-25,3071526.0703
2010-02-24,2817145.4024
2010-02-23,3347190.8363
2010-02-22,4042197.6005
2010-02-19,4272478.8792
2010-02-18,4180424.7609
2010-02-17,2695309.9899
2010-02-16,973641.1636
2010-02-12,-1110836.5614
2010-02-11,-2839770.8282
2010-02-10,-3459841.2225
2010-02-09,-3383067.7753
2010-02-08,-3119159.7582
2010-02-05,-2530998.2671
2010-02-04,-2518676.3416
2010-02-03,-1699593.1564
2010-02-02,-2452159.5841
2010-02-01,-3340940.2255
2010-01-29,-3401025.0712
2010-01-28,-1571911.8950
2010-01-27,-343107.2952
