time,MACD,MACD_Hist,MACD_Signal
2006-02-15,-0.3200,0.0675,-0.3875
2006-02-14,-0.3519,0.0524,-0.4043
2006-02-13,-0.3712,0.0462,-0.4174
2006-02-10,-0.4316,-0.0027,-0.4290
2006-02-09,-0.4533,-0.0250,-0.4283
2006-02-08,-0.4638,-0.0418,-0.4221
2006-02-07,-0.4917,-0.0800,-0.4116
2006-02-06,-0.4515,-0.0599,-0.3916
2006-02-03,-0.4169,-0.0402,-0.3766
2006-02-02,-0.3988,-0.0322,-0.3666
2006-02-01,-0.4173,-0.0588,-0.3585
2006-01-31,-0.4060,-0.0622,-0.3438
2006-01-30,-0.4172,-0.0889,-0.3283
2006-01-27,-0.4001,-0.0940,-0.3061
2006-01-26,-0.3583,-0.0757,-0.2825
2006-01-25,-0.3392,-0.0756,-0.2636
2006-01-24,-0.2862,-0.0414,-0.2447
2006-01-23,-0.2323,0.0021,-0.2344
2006-01-20,-0.1569,0.0779,-0.2349
2006-01-19,-0.1487,0.1057,-0.2544
2006-01-18,-0.1940,0.0868,-0.2808
2006-01-17,-0.2416,0.0610,-0.3025
2006-01-13,-0.2355,0.0822,-0.3177
2006-01-12,-0.2349,0.1034,-0.3383
2006-01-11,-0.2740,0.0901,-0.3641
2006-01-10,-0.3489,0.0378,-0.3867
2006-01-09,-0.3751,0.0210,-0.3961
2006-01-06,-0.4426,-0.0412,-0.4014
2006-01-05,-0.5250,-0.1339,-0.3911
2006-01-04,-0.4880,-0.1304,-0.3576
2006-01-03,-0.4759,-0.1509,-0.3250
2005-12-30,-0.4667,-0.1794,-0.2873
2005-12-29,-0.4166,-0.1741,-0.2425
2005-12-28,-0.3966,-0.1977,-0.1989
2005-12-27,-0.3812,-0.2316,-0.1495
2005-12-23,-0.3760,-0.2844,-0.0916
2005-12-22,-0.3913,-0.3707,-0.0205
2005-12-21,-0.3318,-0.4040,0.0722
2005-12-20,-0.2432,-0.4163,0.1732
2005-12-19,-0.1524,-0.4296,0.2772
2005-12-16,-0.0490,-0.4337,0.3847
2005-12-15,0.0488,-0.4442,0.4931
2005-12-14,0.2263,-0.3779,0.6041
2005-12-13,0.4088,-0.2898,0.6986
2005-12-12,0.5911,-0.1799,0.7710
2005-12-09,0.6828,-0.1332,0.8160
2005-12-08,0.8009,-0.0484,0.8493
2005-12-07,0.8467,-0.0147,0.8614
2005-12-06,0.8702,0.0052,0.8651
2005-12-05,0.9108,0.0470,0.8638
2005-12-02,0.9577,0.1057,0.8521
2005-12-01,0.9720,0.1464,0.8256
2005-11-30,0.9683,0.1792,0.7890
2005-11-29,0.9547,0.2105,0.7442
2005-11-28,0.9166,0.2250,0.6916
2005-11-25,0.8746,0.2393,0.6354
2005-11-23,0.8005,0.2249,0.5756
2005-11-22,0.7380,0.2187,0.5193
2005-11-21,0.7128,0.2482,0.4647
2005-11-18,0.6324,0.2298,0.4026
2005-11-17,0.4994,0.1543,0.3452
2005-11-16,0.4184,0.1118,0.3066
2005-11-15,0.3475,0.0688,0.2786
2005-11-14,0.3267,0.0653,0.2614
2005-11-11,0.2838,0.0387,0.2451
2005-11-10,0.2277,-0.0078,0.2354
2005-11-09,0.2317,-0.0057,0.2374
2005-11-08,0.2330,-0.0058,0.2388
2005-11-07,0.1943,-0.0459,0.2402
2005-11-04,0.1690,-0.0827,0.2517
2005-11-03,0.1443,-0.1281,0.2724
2005-11-02,0.1821,-0.1223,0.3044
2005-11-01,0.2462,-0.0888,0.3350
2005-10-31,0.2901,-0.0670,0.3572
2005-10-28,0.3599,-0.0140,0.3739
2005-10-27,0.4012,0.0238,0.3774
2005-10-26,0.4369,0.0655,0.3715
2005-10-25,0.4531,0.0980,0.3551
2005-10-24,0.4613,0.1307,0.3306
2005-10-21,0.4614,0.1635,0.2979
2005-10-20,0.4585,0.2014,0.2571
2005-10-19,0.3997,0.1930,0.2067
2005-10-18,0.4025,0.2441,0.1585
2005-10-17,0.2993,0.2019,0.0974
2005-10-14,0.2668,0.2198,0.0470
2005-10-13,0.2088,0.2168,-0.0080
2005-10-12,0.1790,0.2412,-0.0622
2005-10-11,0.0833,0.2057,-0.1225
2005-10-10,-0.0139,0.1600,-0.1739
2005-10-07,-0.0846,0.1293,-0.2139
2005-10-06,-0.1215,0.1248,-0.2463
2005-10-05,-0.1442,0.1332,-0.2774
2005-10-04,-0.1864,0.1244,-0.3108
2005-10-03,-0.2659,0.0760,-0.3419
2005-09-30,-0.3409,0.0200,-0.3608
2005-09-29,-0.4211,-0.0553,-0.3658
2005-09-28,-0.4769,-0.1249,-0.3520
2005-09-27,-0.4786,-0.1578,-0.3208
2005-09-26,-0.4269,-0.1456,-0.2814
2005-09-23,-0.4148,-0.1698,-0.2450
2005-09-22,-0.3611,-0.1586,-0.2025
2005-09-21,-0.2800,-0.1172,-0.1629
2005-09-20,-0.1956,-0.0620,-0.1336
2005-09-19,-0.1518,-0.0338,-0.1181
2005-09-16,-0.1184,-0.0088,-0.1096
2005-09-15,-0.1078,-0.0003,-0.1074
2005-09-14,-0.0952,0.0121,-0.1073
2005-09-13,-0.0947,0.0157,-0.1104
2005-09-12,-0.1315,-0.0172,-0.1143
2005-09-09,-0.1524,-0.0424,-0.1100
2005-09-08,-0.1679,-0.0685,-0.0994
2005-09-07,-0.2073,-0.1250,-0.0823
2005-09-06,-0.2241,-0.1731,-0.0510
2005-09-02,-0.1897,-0.1820,-0.0078
2005-09-01,-0.1325,-0.1703,0.0377
2005-08-31,-0.0923,-0.1726,0.0803
2005-08-30,-0.0497,-0.1731,0.1234
2005-08-29,-0.0287,-0.1954,0.1667
2005-08-26,0.0511,-0.1645,0.2156
2005-08-25,0.1096,-0.1471,0.2567
2005-08-24,0.1490,-0.1445,0.2935
2005-08-23,0.1929,-0.1367,0.3296
2005-08-22,0.1846,-0.1792,0.3638
2005-08-19,0.1687,-0.2398,0.4086
2005-08-18,0.2191,-0.2494,0.4685
2005-08-17,0.2939,-0.2370,0.5309
2005-08-16,0.3693,-0.2209,0.5901
2005-08-15,0.4249,-0.2205,0.6454
2005-08-12,0.4986,-0.2018,0.7005
2005-08-11,0.5724,-0.1786,0.7509
2005-08-10,0.6697,-0.1259,0.7956
2005-08-09,0.6938,-0.1333,0.8270
2005-08-08,0.7275,-0.1329,0.8604
2005-08-05,0.7594,-0.1341,0.8936
2005-08-04,0.8343,-0.0928,0.9271
2005-08-03,0.8653,-0.0851,0.9503
2005-08-02,0.9153,-0.0563,0.9716
2005-08-01,0.9679,-0.0178,0.9857
2005-07-29,1.0351,0.0450,0.9901
2005-07-28,1.0902,0.1113,0.9789
2005-07-27,1.1314,0.1804,0.9510
2005-07-26,1.1545,0.2486,0.9060
2005-07-25,1.1488,0.3050,0.8438
2005-07-22,1.1338,0.3662,0.7676
2005-07-21,1.0981,0.4220,0.6760
2005-07-20,1.0040,0.4335,0.5705
2005-07-19,0.9428,0.4806,0.4621
2005-07-18,0.7712,0.4292,0.3420
2005-07-15,0.6842,0.4495,0.2347
2005-07-14,0.5401,0.4178,0.1223
2005-07-13,0.3709,0.3531,0.0178
2005-07-12,0.1937,0.2641,-0.0704
2005-07-11,0.0675,0.2040,-0.1365
2005-07-08,-0.1050,0.0824,-0.1874
2005-07-07,-0.2177,-0.0097,-0.2080
2005-07-06,-0.2414,-0.0358,-0.2056
2005-07-05,-0.2497,-0.0530,-0.1967
2005-07-01,-0.2346,-0.0512,-0.1834
2005-06-30,-0.2078,-0.0371,-0.1706
2005-06-29,-0.1967,-0.0353,-0.1614
2005-06-28,-0.2039,-0.0513,-0.1525
2005-06-27,-0.1350,0.0047,-0.1397
2005-06-24,-0.0546,0.0863,-0.1409
2005-06-23,-0.0121,0.1504,-0.1625
2005-06-22,-0.0436,0.1564,-0.2001
2005-06-21,-0.0844,0.1548,-0.2392
2005-06-20,-0.1283,0.1496,-0.2779
2005-06-17,-0.1473,0.1679,-0.3153
2005-06-16,-0.2571,0.1001,-0.3572
2005-06-15,-0.3253,0.0570,-0.3823
2005-06-14,-0.3709,0.0256,-0.3965
2005-06-13,-0.3895,0.0134,-0.4029
2005-06-10,-0.3788,0.0275,-0.4063
2005-06-09,-0.3464,0.0667,-0.4131
2005-06-08,-0.3175,0.1124,-0.4298
2005-06-07,-0.3058,0.1521,-0.4579
2005-06-06,-0.2785,0.2174,-0.4959
2005-06-03,-0.2817,0.2686,-0.5503
2005-06-02,-0.3477,0.2697,-0.6175
2005-06-01,-0.4107,0.2742,-0.6849
2005-05-31,-0.4232,0.3303,-0.7534
2005-05-27,-0.4870,0.3490,-0.8360
2005-05-26,-0.5882,0.3351,-0.9233
2005-05-25,-0.6741,0.3330,-1.0070
2005-05-24,-0.7199,0.3704,-1.0903
2005-05-23,-0.8056,0.3772,-1.1829
2005-05-20,-0.9118,0.3654,-1.2772
2005-05-19,-1.0854,0.2831,-1.3686
2005-05-18,-1.2504,0.1890,-1.4393
2005-05-17,-1.3640,0.1226,-1.4866
2005-05-16,-1.4330,0.0843,-1.5172
2005-05-13,-1.4561,0.0822,-1.5383
2005-05-12,-1.4351,0.1237,-1.5588
2005-05-11,-1.4399,0.1499,-1.5898
2005-05-10,-1.4303,0.1969,-1.6272
2005-05-09,-1.4560,0.2205,-1.6765
2005-05-06,-1.4944,0.2372,-1.7316
2005-05-05,-1.5374,0.2534,-1.7909
2005-05-04,-1.6872,0.1671,-1.8542
2005-05-03,-1.7805,0.1155,-1.8960
2005-05-02,-1.8831,0.0417,-1.9249
2005-04-29,-1.9920,-0.0567,-1.9353
2005-04-28,-2.1108,-0.1897,-1.9211
2005-04-27,-2.2318,-0.3582,-1.8737
2005-04-26,-2.2826,-0.4985,-1.7842
2005-04-25,-2.2614,-0.6019,-1.6595
2005-04-22,-2.2307,-0.7216,-1.5091
2005-04-21,-2.0968,-0.7682,-1.3287
2005-04-20,-1.8399,-0.7033,-1.1366
2005-04-19,-1.6156,-0.6549,-0.9608
2005-04-18,-1.3843,-0.5873,-0.7971
2005-04-15,-1.0779,-0.4276,-0.6502
2005-04-14,-0.7935,-0.2502,-0.5433
2005-04-13,-0.6881,-0.2073,-0.4808
2005-04-12,-0.6026,-0.1736,-0.4290
2005-04-11,-0.4921,-0.1065,-0.3856
2005-04-08,-0.4197,-0.0608,-0.3589
2005-04-07,-0.3699,-0.0262,-0.3437
2005-04-06,-0.3387,-0.0015,-0.3372
2005-04-05,-0.2966,0.0402,-0.3368
2005-04-04,-0.3002,0.0467,-0.3468
2005-04-01,-0.2926,0.0659,-0.3585
2005-03-31,-0.3524,0.0226,-0.3750
2005-03-30,-0.3698,0.0109,-0.3806
2005-03-29,-0.3792,0.0041,-0.3834
2005-03-28,-0.4078,-0.0234,-0.3844
2005-03-24,-0.4367,-0.0581,-0.3785
2005-03-23,-0.4719,-0.1079,-0.3640
2005-03-22,-0.4666,-0.1296,-0.3370
2005-03-21,-0.4342,-0.1296,-0.3046
2005-03-18,-0.3766,-0.1043,-0.2722
2005-03-17,-0.3206,-0.0744,-0.2462
2005-03-16,-0.2775,-0.0499,-0.2276
2005-03-15,-0.2314,-0.0163,-0.2151
2005-03-14,-0.2352,-0.0243,-0.2110
2005-03-11,-0.2105,-0.0056,-0.2049
2005-03-10,-0.2152,-0.0117,-0.2035
2005-03-09,-0.2232,-0.0226,-0.2006
2005-03-08,-0.2130,-0.0180,-0.1950
2005-03-07,-0.1801,0.0104,-0.1904
2005-03-04,-0.1694,0.0236,-0.1930
2005-03-03,-0.1843,0.0147,-0.1989
2005-03-02,-0.2115,-0.0089,-0.2026
2005-03-01,-0.2223,-0.0220,-0.2004
2005-02-28,-0.2271,-0.0322,-0.1949
2005-02-25,-0.2241,-0.0373,-0.1868
2005-02-24,-0.2077,-0.0302,-0.1775
2005-02-23,-0.1643,0.0057,-0.1699
2005-02-22,-0.1227,0.0486,-0.1714
2005-02-18,-0.0878,0.0957,-0.1835
2005-02-17,-0.0984,0.1090,-0.2074
2005-02-16,-0.1498,0.0849,-0.2347
2005-02-15,-0.1992,0.0568,-0.2559
2005-02-14,-0.2210,0.0491,-0.2701
2005-02-11,-0.2279,0.0545,-0.2824
2005-02-10,-0.2092,0.0868,-0.2960
2005-02-09,-0.1955,0.1222,-0.3177
2005-02-08,-0.2374,0.1108,-0.3483
2005-02-07,-0.2948,0.0812,-0.3760
2005-02-04,-0.3580,0.0383,-0.3963
2005-02-03,-0.3634,0.0425,-0.4058
2005-02-02,-0.4099,0.0065,-0.4164
2005-02-01,-0.4587,-0.0406,-0.4181
2005-01-31,-0.5085,-0.1006,-0.4079
2005-01-28,-0.5637,-0.1809,-0.3828
2005-01-27,-0.5752,-0.2377,-0.3375
2005-01-26,-0.5199,-0.2418,-0.2781
2005-01-25,-0.4836,-0.2659,-0.2177
2005-01-24,-0.4134,-0.2622,-0.1512
2005-01-21,-0.3555,-0.2699,-0.0856
2005-01-20,-0.2920,-0.2739,-0.0182
2005-01-19,-0.1865,-0.2368,0.0503
2005-01-18,-0.1712,-0.2807,0.1095
2005-01-14,-0.0813,-0.2610,0.1797
2005-01-13,0.0158,-0.2292,0.2449
2005-01-12,0.0674,-0.2349,0.3022
2005-01-11,0.1526,-0.2083,0.3609
2005-01-10,0.2237,-0.1893,0.4130
2005-01-07,0.3059,-0.1545,0.4604
2005-01-06,0.3688,-0.1302,0.4990
2005-01-05,0.4416,-0.0899,0.5315
2005-01-04,0.5250,-0.0290,0.5540
2005-01-03,0.5643,0.0031,0.5612
2004-12-31,0.5419,-0.0185,0.5605
2004-12-30,0.5248,-0.0403,0.5651
2004-12-29,0.5215,-0.0536,0.5752
2004-12-28,0.5248,-0.0637,0.5886
2004-12-27,0.5428,-0.0617,0.6045
2004-12-23,0.5428,-0.0771,0.6199
2004-12-22,0.5448,-0.0944,0.6392
2004-12-21,0.5472,-0.1156,0.6628
2004-12-20,0.5820,-0.1097,0.6917
2004-12-17,0.6305,-0.0886,0.7191
2004-12-16,0.6494,-0.0919,0.7413
2004-12-15,0.6744,-0.0899,0.7643
2004-12-14,0.6902,-0.0965,0.7867
2004-12-13,0.7328,-0.0780,0.8108
2004-12-10,0.7478,-0.0826,0.8304
2004-12-09,0.7952,-0.0558,0.8510
2004-12-08,0.8389,-0.0261,0.8650
2004-12-07,0.8705,-0.0010,0.8715
2004-12-06,0.8317,-0.0400,0.8717
2004-12-03,0.8131,-0.0687,0.8817
2004-12-02,0.7947,-0.1042,0.8989
2004-12-01,0.8066,-0.1183,0.9249
2004-11-30,0.8702,-0.0843,0.9545
2004-11-29,0.9048,-0.0709,0.9756
2004-11-26,0.9467,-0.0467,0.9933
2004-11-24,0.9807,-0.0244,1.0050
2004-11-23,1.0103,-0.0008,1.0111
2004-11-22,1.0512,0.0399,1.0113
2004-11-19,1.1090,0.1076,1.0013
2004-11-18,1.1326,0.1582,0.9744
2004-11-17,1.1250,0.1901,0.9349
2004-11-16,1.1020,0.2146,0.8873
2004-11-15,1.0592,0.2255,0.8337
2004-11-12,0.9980,0.2207,0.7773
2004-11-11,0.9274,0.2053,0.7221
2004-11-10,0.8791,0.2083,0.6708
2004-11-09,0.8403,0.2216,0.6187
2004-11-08,0.7743,0.2109,0.5633
2004-11-05,0.7049,0.1943,0.5106
2004-11-04,0.6206,0.1586,0.4620
2004-11-03,0.5743,0.1520,0.4224
2004-11-02,0.4965,0.1121,0.3844
2004-11-01,0.4786,0.1223,0.3564
2004-10-29,0.4603,0.1345,0.3258
2004-10-28,0.4266,0.1344,0.2921
2004-10-27,0.3564,0.0979,0.2585
2004-10-26,0.3254,0.0913,0.2341
2004-10-25,0.2940,0.0827,0.2112
2004-10-22,0.3002,0.1097,0.1906
2004-10-21,0.2590,0.0959,0.1631
2004-10-20,0.1933,0.0541,0.1392
2004-10-19,0.1039,-0.0218,0.1257
2004-10-18,0.0014,-0.1297,0.1311
2004-10-15,0.0738,-0.0897,0.1635
2004-10-14,0.1402,-0.0458,0.1860
2004-10-13,0.2244,0.0270,0.1974
2004-10-12,0.2500,0.0593,0.1906
2004-10-11,0.2914,0.1156,0.1758
2004-10-08,0.3010,0.1541,0.1469
2004-10-07,0.2745,0.1661,0.1084
2004-10-06,0.2048,0.1380,0.0668
2004-10-05,0.1598,0.1274,0.0323
2004-10-04,0.0578,0.0573,0.0005
2004-10-01,-0.0237,-0.0098,-0.0138
2004-09-30,-0.0726,-0.0612,-0.0114
2004-09-29,-0.0918,-0.0957,0.0039
2004-09-28,-0.0805,-0.1083,0.0279
2004-09-27,-0.0581,-0.1130,0.0549
2004-09-24,-0.0157,-0.0989,0.0832
2004-09-23,0.0543,-0.0536,0.1079
2004-09-22,0.1304,0.0091,0.1213
2004-09-21,0.1573,0.0383,0.1190
2004-09-20,0.1711,0.0617,0.1094
2004-09-17,0.2019,0.1078,0.0940
2004-09-16,0.1860,0.1190,0.0671
2004-09-15,0.1736,0.1363,0.0373
2004-09-14,0.1687,0.1655,0.0032
2004-09-13,0.1256,0.1637,-0.0381
2004-09-10,0.0479,0.1270,-0.0791
2004-09-09,-0.0222,0.0886,-0.1108
2004-09-08,-0.0817,0.0513,-0.1329
2004-09-07,-0.1064,0.0394,-0.1458
2004-09-03,-0.1259,0.0297,-0.1556
2004-09-02,-0.1281,0.0349,-0.1630
2004-09-01,-0.1249,0.0469,-0.1718
2004-08-31,-0.1101,0.0734,-0.1835
2004-08-30,-0.1158,0.0861,-0.2018
2004-08-27,-0.1223,0.1011,-0.2234
2004-08-26,-0.1330,0.1156,-0.2486
2004-08-25,-0.1631,0.1145,-0.2775
2004-08-24,-0.1990,0.1071,-0.3061
2004-08-23,-0.2420,0.0909,-0.3329
2004-08-20,-0.3053,0.0503,-0.3556
2004-08-19,-0.3447,0.0235,-0.3682
2004-08-18,-0.4019,-0.0279,-0.3741
2004-08-17,-0.4092,-0.0421,-0.3671
2004-08-16,-0.4386,-0.0820,-0.3566
2004-08-13,-0.4488,-0.1127,-0.3361
2004-08-12,-0.3949,-0.0870,-0.3079
2004-08-11,-0.3470,-0.0608,-0.2862
2004-08-10,-0.3146,-0.0436,-0.2710
2004-08-09,-0.2843,-0.0242,-0.2601
2004-08-06,-0.2144,0.0396,-0.2540
2004-08-05,-0.1691,0.0949,-0.2640
2004-08-04,-0.1819,0.1057,-0.2877
2004-08-03,-0.1609,0.1532,-0.3141
2004-08-02,-0.2045,0.1480,-0.3524
2004-07-30,-0.2660,0.1234,-0.3894
2004-07-29,-0.3188,0.1015,-0.4203
2004-07-28,-0.3712,0.0745,-0.4456
2004-07-27,-0.4133,0.0509,-0.4642
2004-07-26,-0.4466,0.0304,-0.4770
2004-07-23,-0.4435,0.0410,-0.4846
2004-07-22,-0.4774,0.0175,-0.4948
2004-07-21,-0.4772,0.0220,-0.4992
2004-07-20,-0.5611,-0.0565,-0.5047
2004-07-19,-0.6018,-0.1112,-0.4906
2004-07-16,-0.5862,-0.1234,-0.4628
2004-07-15,-0.6383,-0.2064,-0.4319
2004-07-14,-0.5958,-0.2155,-0.3803
2004-07-13,-0.5697,-0.2432,-0.3264
2004-07-12,-0.5832,-0.3176,-0.2656
2004-07-09,-0.4932,-0.3070,-0.1862
2004-07-08,-0.3919,-0.2824,-0.1095
2004-07-07,-0.2882,-0.2493,-0.0389
2004-07-06,-0.1672,-0.1906,0.0234
2004-07-02,-0.0727,-0.1438,0.0711
2004-07-01,-0.0006,-0.1076,0.1070
2004-06-30,0.0484,-0.0856,0.1340
2004-06-29,0.1091,-0.0462,0.1553
2004-06-28,0.1825,0.0156,0.1669
2004-06-25,0.2026,0.0396,0.1630
2004-06-24,0.2130,0.0599,0.1531
2004-06-23,0.2059,0.0677,0.1381
2004-06-22,0.2032,0.0820,0.1212
2004-06-21,0.2395,0.1388,0.1007
2004-06-18,0.2241,0.1581,0.0660
2004-06-17,0.2116,0.1851,0.0265
2004-06-16,0.1769,0.1967,-0.0198
2004-06-15,0.1430,0.2120,-0.0690
2004-06-14,0.0853,0.2072,-0.1220
2004-06-10,0.0332,0.2070,-0.1738
2004-06-09,-0.0431,0.1824,-0.2255
2004-06-08,-0.1227,0.1484,-0.2711
2004-06-07,-0.1570,0.1512,-0.3082
2004-06-04,-0.2042,0.1419,-0.3460
2004-06-03,-0.2198,0.1617,-0.3815
2004-06-02,-0.2313,0.1906,-0.4219
2004-06-01,-0.2838,0.1858,-0.4696
2004-05-28,-0.3180,0.1980,-0.5160
2004-05-27,-0.3774,0.1881,-0.5655
2004-05-26,-0.4617,0.1509,-0.6126
2004-05-25,-0.5569,0.0934,-0.6503
2004-05-24,-0.5719,0.1017,-0.6736
2004-05-21,-0.6348,0.0642,-0.6990
2004-05-20,-0.6975,0.0176,-0.7151
2004-05-19,-0.7399,-0.0204,-0.7195
2004-05-18,-0.8009,-0.0865,-0.7144
2004-05-17,-0.7984,-0.1056,-0.6928
2004-05-14,-0.7430,-0.0767,-0.6664
2004-05-13,-0.7318,-0.0846,-0.6472
2004-05-12,-0.7141,-0.0880,-0.6261
2004-05-11,-0.7051,-0.1010,-0.6040
2004-05-10,-0.6807,-0.1019,-0.5788
2004-05-07,-0.6604,-0.1071,-0.5533
2004-05-06,-0.6328,-0.1062,-0.5266
2004-05-05,-0.6065,-0.1065,-0.5000
2004-05-04,-0.6405,-0.1672,-0.4734
2004-05-03,-0.5848,-0.1532,-0.4316
2004-04-30,-0.5108,-0.1176,-0.3933
2004-04-29,-0.4547,-0.0908,-0.3639
2004-04-28,-0.4284,-0.0872,-0.3412
2004-04-27,-0.4036,-0.0843,-0.3194
2004-04-26,-0.3843,-0.0860,-0.2983
2004-04-23,-0.3593,-0.0825,-0.2768
2004-04-22,-0.3351,-0.0789,-0.2562
2004-04-21,-0.2734,-0.0369,-0.2364
2004-04-20,-0.2243,0.0028,-0.2272
2004-04-19,-0.2026,0.0253,-0.2279
2004-04-16,-0.1668,0.0674,-0.2342
2004-04-15,-0.1394,0.1117,-0.2511
2004-04-14,-0.1803,0.0987,-0.2790
2004-04-13,-0.1416,0.1621,-0.3037
2004-04-12,-0.1779,0.1663,-0.3442
2004-04-08,-0.2065,0.1792,-0.3857
2004-04-07,-0.2661,0.1645,-0.4305
2004-04-06,-0.3055,0.1661,-0.4717
2004-04-05,-0.3633,0.1499,-0.5132
2004-04-02,-0.4500,0.1006,-0.5507
2004-04-01,-0.5333,0.0425,-0.5758
2004-03-31,-0.5343,0.0521,-0.5864
2004-03-30,-0.5486,0.0509,-0.5995
2004-03-29,-0.5899,0.0223,-0.6122
2004-03-26,-0.6508,-0.0330,-0.6178
2004-03-25,-0.6878,-0.0783,-0.6095
2004-03-24,-0.7126,-0.1226,-0.5899
2004-03-23,-0.7037,-0.1445,-0.5593
2004-03-22,-0.6838,-0.1606,-0.5232
2004-03-19,-0.6312,-0.1482,-0.4830
2004-03-18,-0.6375,-0.1916,-0.4460
2004-03-17,-0.6461,-0.2481,-0.3981
2004-03-16,-0.6228,-0.2868,-0.3361
2004-03-15,-0.5752,-0.3108,-0.2644
2004-03-12,-0.5164,-0.3297,-0.1867
2004-03-11,-0.4027,-0.2985,-0.1042
2004-03-10,-0.2517,-0.2221,-0.0296
2004-03-09,-0.1789,-0.2049,0.0259
2004-03-08,-0.0793,-0.1564,0.0771
2004-03-05,-0.0646,-0.1808,0.1162
2004-03-04,-0.0169,-0.1784,0.1615
2004-03-03,0.0115,-0.1945,0.2061
2004-03-02,0.0481,-0.2066,0.2547
2004-03-01,0.0407,-0.2657,0.3063
2004-02-27,0.0877,-0.2850,0.3727
2004-02-26,0.1309,-0.3131,0.4440
2004-02-25,0.2116,-0.3107,0.5223
2004-02-24,0.2995,-0.3004,0.6000
2004-02-23,0.4750,-0.2001,0.6751
2004-02-20,0.5778,-0.1473,0.7251
2004-02-19,0.6383,-0.1237,0.7619
2004-02-18,0.7156,-0.0773,0.7929
2004-02-17,0.7576,-0.0546,0.8122
2004-02-13,0.7649,-0.0610,0.8258
2004-02-12,0.8093,-0.0318,0.8411
2004-02-11,0.8043,-0.0447,0.8490
2004-02-10,0.8310,-0.0292,0.8602
2004-02-09,0.8919,0.0243,0.8675
2004-02-06,0.9119,0.0505,0.8614
2004-02-05,0.9481,0.0994,0.8488
2004-02-04,0.9293,0.1053,0.8240
2004-02-03,0.9238,0.1262,0.7976
2004-02-02,0.9231,0.1570,0.7661
2004-01-30,0.9010,0.1741,0.7268
2004-01-29,0.9182,0.2349,0.6833
2004-01-28,0.9227,0.2981,0.6246
2004-01-27,0.8606,0.3105,0.5500
2004-01-26,0.7558,0.2834,0.4724
2004-01-23,0.6889,0.2873,0.4016
2004-01-22,0.5976,0.2678,0.3297
2004-01-21,0.4713,0.2085,0.2628
2004-01-20,0.3349,0.1242,0.2106
2004-01-16,0.2196,0.0400,0.1796
2004-01-15,0.1212,-0.0484,0.1696
2004-01-14,-0.0098,-0.1915,0.1817
2004-01-13,0.0911,-0.1385,0.2296
2004-01-12,0.1382,-0.1260,0.2642
2004-01-09,0.2087,-0.0870,0.2957
2004-01-08,0.2677,-0.0497,0.3174
2004-01-07,0.2635,-0.0664,0.3299
2004-01-06,0.2579,-0.0886,0.3465
2004-01-05,0.2957,-0.0729,0.3686
2004-01-02,0.3500,-0.0368,0.3868
2003-12-31,0.3697,-0.0264,0.3961
2003-12-30,0.3997,-0.0029,0.4027
2003-12-29,0.4007,-0.0027,0.4034
2003-12-26,0.4049,0.0009,0.4040
2003-12-24,0.4423,0.0384,0.4038
2003-12-23,0.4612,0.0670,0.3942
2003-12-22,0.4646,0.0871,0.3775
2003-12-19,0.4747,0.1190,0.3557
2003-12-18,0.4600,0.1340,0.3259
2003-12-17,0.4463,0.1539,0.2924
2003-12-16,0.3784,0.1245,0.2540
2003-12-15,0.3764,0.1536,0.2229
2003-12-12,0.3000,0.1155,0.1845
2003-12-11,0.2358,0.0802,0.1556
2003-12-10,0.1889,0.0534,0.1355
2003-12-09,0.1921,0.0700,0.1222
2003-12-08,0.1696,0.0649,0.1047
2003-12-05,0.1710,0.0826,0.0885
2003-12-04,0.1299,0.0621,0.0678
2003-12-03,0.1404,0.0881,0.0523
2003-12-02,0.0946,0.0644,0.0302
2003-12-01,0.0650,0.0508,0.0141
2003-11-28,0.0090,0.0076,0.0014
2003-11-26,-0.0107,-0.0102,-0.0005
2003-11-25,-0.0299,-0.0320,0.0021
2003-11-24,-0.0473,-0.0574,0.0101
2003-11-21,-0.0362,-0.0607,0.0245
2003-11-20,0.0111,-0.0285,0.0396
2003-11-19,0.0248,-0.0220,0.0468
2003-11-18,0.0926,0.0403,0.0523
2003-11-17,0.0949,0.0527,0.0422
2003-11-14,0.0975,0.0685,0.0290
2003-11-13,0.0414,0.0295,0.0119
2003-11-12,0.0012,-0.0032,0.0045
2003-11-11,-0.0007,-0.0060,0.0053
2003-11-10,-0.0318,-0.0386,0.0068
2003-11-07,-0.0476,-0.0641,0.0165
2003-11-06,-0.0594,-0.0919,0.0325
2003-11-05,-0.0180,-0.0735,0.0554
2003-11-04,0.0333,-0.0405,0.0738
2003-11-03,0.0384,-0.0455,0.0839
2003-10-31,0.0329,-0.0624,0.0953
2003-10-30,-0.0164,-0.1273,0.1109
2003-10-29,-0.0425,-0.1852,0.1427
2003-10-28,-0.0544,-0.2434,0.1890
2003-10-27,-0.0404,-0.2903,0.2499
2003-10-24,-0.0089,-0.3314,0.3225
2003-10-23,0.0650,-0.3403,0.4053
2003-10-22,0.1868,-0.3036,0.4904
2003-10-21,0.3033,-0.2630,0.5663
2003-10-20,0.3985,-0.2335,0.6320
2003-10-17,0.5090,-0.1814,0.6904
2003-10-16,0.6463,-0.0895,0.7358
2003-10-15,0.8126,0.0545,0.7581
2003-10-14,0.7736,0.0290,0.7445
2003-10-13,0.7771,0.0398,0.7373
2003-10-10,0.7470,0.0197,0.7273
