time,MACD,MACD_Hist,MACD_Signal
2005-10-18,0.6596,0.5443,0.1154
2005-10-17,0.5397,0.5491,-0.0094
2005-10-14,0.4356,0.5580,-0.1224
2005-10-13,0.2663,0.4918,-0.2255
2005-10-12,0.0912,0.4027,-0.3115
2005-10-11,-0.0394,0.3385,-0.3779
2005-10-10,-0.1806,0.2460,-0.4266
2005-10-07,-0.3176,0.1382,-0.4558
2005-10-06,-0.4165,0.0450,-0.4614
2005-10-05,-0.4636,-0.0156,-0.4480
2005-10-04,-0.4773,-0.0542,-0.4231
2005-10-03,-0.4921,-0.0957,-0.3965
2005-09-30,-0.5075,-0.1379,-0.3696
2005-09-29,-0.5061,-0.1630,-0.3431
2005-09-28,-0.4782,-0.1595,-0.3187
2005-09-27,-0.4435,-0.1419,-0.3016
2005-09-26,-0.3679,-0.0709,-0.2971
2005-09-23,-0.2955,0.0109,-0.3065
2005-09-22,-0.2399,0.0866,-0.3264
2005-09-21,-0.2374,0.1184,-0.3558
2005-09-20,-0.2503,0.1313,-0.3816
2005-09-19,-0.2692,0.1336,-0.4028
2005-09-16,-0.2864,0.1370,-0.4235
2005-09-15,-0.3247,0.1183,-0.4430
2005-09-14,-0.4022,0.0555,-0.4577
2005-09-13,-0.4525,0.0097,-0.4623
2005-09-12,-0.4753,-0.0136,-0.4617
2005-09-09,-0.5039,-0.0446,-0.4593
2005-09-08,-0.4694,-0.0165,-0.4529
2005-09-07,-0.4417,0.0029,-0.4445
2005-09-06,-0.4550,-0.0216,-0.4334
2005-09-02,-0.4623,-0.0439,-0.4184
2005-09-01,-0.4570,-0.0557,-0.4013
2005-08-31,-0.4431,-0.0633,-0.3798
2005-08-30,-0.4479,-0.0955,-0.3524
2005-08-29,-0.4536,-0.1388,-0.3149
2005-08-26,-0.4456,-0.1810,-0.2646
2005-08-25,-0.3946,-0.1906,-0.2041
2005-08-24,-0.3415,-0.2097,-0.1318
2005-08-23,-0.3199,-0.2772,-0.0427
2005-08-22,-0.3083,-0.3781,0.0698
2005-08-19,-0.2636,-0.4660,0.2025
2005-08-18,-0.1970,-0.5495,0.3525
2005-08-17,-0.1095,-0.6288,0.5192
2005-08-16,-0.0017,-0.6966,0.6949
2005-08-15,0.0995,-0.7856,0.8851
2005-08-12,0.2554,-0.8228,1.0782
2005-08-11,0.4605,-0.8073,1.2678
2005-08-10,0.6926,-0.7509,1.4435
2005-08-09,0.8859,-0.7115,1.5975
2005-08-08,1.0866,-0.6377,1.7243
2005-08-05,1.3038,-0.5211,1.8249
2005-08-04,1.4716,-0.4117,1.8833
2005-08-03,1.7099,-0.1877,1.8975
2005-08-02,1.8375,-0.0223,1.8598
2005-08-01,1.9620,0.1819,1.7801
2005-07-29,2.0418,0.3785,1.6633
2005-07-28,2.0781,0.5648,1.5133
2005-07-27,2.0271,0.6835,1.3435
2005-07-26,1.9921,0.8377,1.1544
2005-07-25,1.8292,0.8828,0.9464
2005-07-22,1.6002,0.8604,0.7398
2005-07-21,1.3701,0.8181,0.5519
2005-07-20,1.1204,0.7372,0.3832
2005-07-19,0.9106,0.6677,0.2429
2005-07-18,0.6921,0.5651,0.1270
2005-07-15,0.5500,0.5059,0.0441
2005-07-14,0.3249,0.3429,-0.0180
2005-07-13,0.1205,0.1713,-0.0508
2005-07-12,-0.0305,0.0321,-0.0627
2005-07-11,-0.0908,-0.0271,-0.0637
2005-07-08,-0.1486,-0.0850,-0.0636
2005-07-07,-0.1419,-0.0821,-0.0598
2005-07-06,-0.1329,-0.0764,-0.0565
2005-07-05,-0.0541,0.0024,-0.0565
2005-07-01,-0.0084,0.0536,-0.0620
2005-06-30,0.0295,0.0911,-0.0616
2005-06-29,0.0137,0.0702,-0.0564
2005-06-28,-0.0395,0.0112,-0.0508
2005-06-27,-0.0899,-0.0553,-0.0346
2005-06-24,-0.1148,-0.1097,-0.0051
2005-06-23,-0.1123,-0.1449,0.0327
2005-06-22,-0.1329,-0.2002,0.0673
2005-06-21,-0.1030,-0.2116,0.1086
2005-06-20,-0.0049,-0.1552,0.1503
2005-06-17,0.0756,-0.1123,0.1879
2005-06-16,0.0648,-0.1549,0.2197
2005-06-15,0.1061,-0.1405,0.2466
2005-06-14,0.1754,-0.0820,0.2574
2005-06-13,0.2254,-0.0226,0.2480
2005-06-10,0.1996,-0.0201,0.2197
2005-06-09,0.2382,0.0525,0.1857
2005-06-08,0.2725,0.1323,0.1403
2005-06-07,0.3338,0.2482,0.0855
2005-06-06,0.3616,0.3414,0.0202
2005-06-03,0.3065,0.3593,-0.0527
2005-06-02,0.2032,0.3222,-0.1190
2005-06-01,0.0910,0.2847,-0.1937
2005-05-31,-0.0291,0.2464,-0.2755
2005-05-27,-0.1065,0.2529,-0.3594
2005-05-26,-0.1705,0.2793,-0.4498
2005-05-25,-0.2203,0.3279,-0.5482
2005-05-24,-0.2541,0.4086,-0.6626
2005-05-23,-0.2949,0.5075,-0.8025
2005-05-20,-0.2899,0.6772,-0.9671
2005-05-19,-0.4690,0.7007,-1.1697
2005-05-18,-0.6448,0.7547,-1.3995
2005-05-17,-0.7844,0.8589,-1.6433
2005-05-16,-0.9206,0.9830,-1.9035
2005-05-13,-1.0557,1.1214,-2.1771
2005-05-12,-1.2504,1.2029,-2.4533
2005-05-11,-1.5125,1.1891,-2.7016
2005-05-10,-1.7763,1.1315,-2.9077
2005-05-09,-2.1139,0.9561,-3.0700
2005-05-06,-2.5366,0.6328,-3.1694
2005-05-05,-2.8393,0.3512,-3.1905
2005-05-04,-3.1265,0.0194,-3.1459
2005-05-03,-3.3825,-0.3479,-3.0347
2005-05-02,-3.5419,-0.6871,-2.8547
2005-04-29,-3.4851,-0.8623,-2.6228
2005-04-28,-3.3674,-1.0058,-2.3616
2005-04-27,-3.2366,-1.1530,-2.0836
2005-04-26,-3.0086,-1.2126,-1.7961
2005-04-25,-2.7262,-1.2058,-1.5203
2005-04-22,-2.4382,-1.1714,-1.2669
2005-04-21,-2.1257,-1.0881,-1.0376
2005-04-20,-1.7630,-0.9198,-0.8432
2005-04-19,-1.4543,-0.7616,-0.6927
2005-04-18,-1.1347,-0.5522,-0.5825
2005-04-15,-0.8650,-0.3535,-0.5116
2005-04-14,-0.6488,-0.1748,-0.4740
2005-04-13,-0.5269,-0.0654,-0.4615
2005-04-12,-0.4451,0.0168,-0.4619
2005-04-11,-0.3744,0.0969,-0.4713
2005-04-08,-0.3769,0.1100,-0.4869
2005-04-07,-0.4083,0.0945,-0.5028
2005-04-06,-0.4622,0.0545,-0.5167
2005-04-05,-0.4963,0.0299,-0.5263
2005-04-04,-0.5271,0.0006,-0.5277
2005-04-01,-0.5364,-0.0197,-0.5167
2005-03-31,-0.5304,-0.0357,-0.4946
2005-03-30,-0.5295,-0.0606,-0.4689
2005-03-29,-0.5147,-0.0733,-0.4413
2005-03-28,-0.5200,-0.1056,-0.4145
2005-03-24,-0.5335,-0.1464,-0.3871
2005-03-23,-0.5483,-0.1875,-0.3609
2005-03-22,-0.5095,-0.1738,-0.3357
2005-03-21,-0.4279,-0.1121,-0.3158
2005-03-18,-0.3379,-0.0379,-0.3000
2005-03-17,-0.2987,-0.0161,-0.2826
2005-03-16,-0.2816,-0.0232,-0.2584
2005-03-15,-0.2727,-0.0411,-0.2316
2005-03-14,-0.2742,-0.0714,-0.2027
2005-03-11,-0.2969,-0.1234,-0.1735
2005-03-10,-0.3219,-0.1813,-0.1407
2005-03-09,-0.3308,-0.2336,-0.0972
2005-03-08,-0.2854,-0.2365,-0.0488
2005-03-07,-0.1813,-0.1829,0.0016
2005-03-04,-0.0805,-0.1202,0.0397
2005-03-03,-0.0404,-0.1063,0.0659
2005-03-02,-0.0133,-0.0979,0.0846
2005-03-01,-0.0110,-0.1042,0.0932
2005-02-28,-0.0013,-0.0963,0.0950
2005-02-25,0.0695,-0.0153,0.0848
2005-02-24,0.1044,0.0534,0.0510
2005-02-23,0.1687,0.1664,0.0023
2005-02-22,0.1615,0.2305,-0.0690
2005-02-18,0.1551,0.3125,-0.1574
2005-02-17,0.1275,0.3887,-0.2611
2005-02-16,0.0646,0.4429,-0.3783
2005-02-15,0.0051,0.4948,-0.4898
2005-02-14,-0.0933,0.5101,-0.6034
2005-02-11,-0.2351,0.4785,-0.7136
2005-02-10,-0.3332,0.4751,-0.8083
2005-02-09,-0.4733,0.4204,-0.8937
2005-02-08,-0.6343,0.3236,-0.9579
2005-02-07,-0.7784,0.2161,-0.9945
2005-02-04,-0.9268,0.0787,-1.0055
2005-02-03,-0.9386,0.0503,-0.9889
2005-02-02,-1.0177,-0.0560,-0.9617
2005-02-01,-1.0850,-0.1746,-0.9104
2005-01-31,-1.0870,-0.2563,-0.8308
2005-01-28,-1.1023,-0.3663,-0.7360
2005-01-27,-1.0512,-0.4271,-0.6241
2005-01-26,-0.9639,-0.4589,-0.5051
2005-01-25,-0.8771,-0.4858,-0.3912
2005-01-24,-0.7772,-0.4988,-0.2784
2005-01-21,-0.6938,-0.5238,-0.1700
2005-01-20,-0.5562,-0.4932,-0.0630
2005-01-19,-0.3680,-0.4014,0.0334
2005-01-18,-0.2346,-0.3458,0.1111
2005-01-14,-0.0947,-0.2742,0.1795
2005-01-13,0.0200,-0.2138,0.2338
2005-01-12,0.0604,-0.2139,0.2743
2005-01-11,0.1383,-0.1695,0.3078
2005-01-10,0.1989,-0.1362,0.3352
2005-01-07,0.2686,-0.0852,0.3539
2005-01-06,0.3119,-0.0517,0.3636
2005-01-05,0.3312,-0.0366,0.3678
2005-01-04,0.3811,0.0054,0.3757
2005-01-03,0.3940,0.0131,0.3809
2004-12-31,0.3839,-0.0047,0.3886
2004-12-30,0.3625,-0.0376,0.4002
2004-12-29,0.3841,-0.0271,0.4112
2004-12-28,0.3674,-0.0529,0.4203
2004-12-27,0.3563,-0.0752,0.4315
2004-12-23,0.3496,-0.0974,0.4470
2004-12-22,0.4026,-0.0652,0.4677
2004-12-21,0.4273,-0.0597,0.4869
2004-12-20,0.4637,-0.0457,0.5093
2004-12-17,0.4880,-0.0486,0.5366
2004-12-16,0.4616,-0.1070,0.5686
2004-12-15,0.4661,-0.1459,0.6120
2004-12-14,0.4686,-0.1979,0.6665
2004-12-13,0.4956,-0.2388,0.7345
2004-12-10,0.5362,-0.2801,0.8162
2004-12-09,0.5755,-0.3262,0.9017
2004-12-08,0.6289,-0.3590,0.9879
2004-12-07,0.7091,-0.3641,1.0732
2004-12-06,0.7762,-0.3768,1.1530
2004-12-03,0.8518,-0.3849,1.2367
2004-12-02,0.9568,-0.3601,1.3169
2004-12-01,1.0803,-0.3095,1.3898
2004-11-30,1.2313,-0.2095,1.4408
2004-11-29,1.3051,-0.1615,1.4667
2004-11-26,1.3512,-0.1234,1.4746
2004-11-24,1.3971,-0.0716,1.4687
2004-11-23,1.4269,-0.0160,1.4429
2004-11-22,1.5293,0.1269,1.4024
2004-11-19,1.5740,0.2393,1.3347
2004-11-18,1.6128,0.3608,1.2519
2004-11-17,1.5398,0.3805,1.1593
2004-11-16,1.4636,0.3916,1.0720
2004-11-15,1.3768,0.3828,0.9940
2004-11-12,1.2979,0.3901,0.9078
2004-11-11,1.1647,0.3450,0.8197
2004-11-10,1.0629,0.3262,0.7367
2004-11-09,0.9194,0.2575,0.6619
2004-11-08,0.8295,0.2346,0.5949
2004-11-05,0.7794,0.2438,0.5356
2004-11-04,0.7539,0.2699,0.4840
2004-11-03,0.7616,0.3211,0.4405
2004-11-02,0.6010,0.2054,0.3955
2004-11-01,0.5047,0.1331,0.3716
2004-10-29,0.4182,0.0626,0.3556
2004-10-28,0.3898,0.0487,0.3411
2004-10-27,0.3161,-0.0130,0.3291
2004-10-26,0.2956,-0.0259,0.3215
2004-10-25,0.3149,0.0009,0.3140
2004-10-22,0.3628,0.0654,0.2975
2004-10-21,0.3565,0.0877,0.2689
2004-10-20,0.3858,0.1522,0.2336
2004-10-19,0.3603,0.1677,0.1926
2004-10-18,0.2880,0.1369,0.1510
2004-10-15,0.2819,0.1670,0.1148
2004-10-14,0.2478,0.1686,0.0792
2004-10-13,0.2278,0.1798,0.0479
2004-10-12,0.1663,0.1454,0.0209
2004-10-11,0.1055,0.0975,0.0080
2004-10-08,0.0392,0.0271,0.0121
2004-10-07,0.0170,-0.0160,0.0330
2004-10-06,-0.0141,-0.0775,0.0634
2004-10-05,-0.0377,-0.1406,0.1028
2004-10-04,-0.0389,-0.1868,0.1479
2004-10-01,-0.0336,-0.2254,0.1918
2004-09-30,-0.0154,-0.2503,0.2349
2004-09-29,0.0497,-0.2251,0.2748
2004-09-28,0.1425,-0.1621,0.3046
2004-09-27,0.2279,-0.0933,0.3211
2004-09-24,0.2902,-0.0373,0.3275
2004-09-23,0.3410,0.0169,0.3242
2004-09-22,0.3680,0.0597,0.3084
2004-09-21,0.3557,0.0700,0.2857
2004-09-20,0.3548,0.0949,0.2599
2004-09-17,0.3435,0.1149,0.2286
2004-09-16,0.3177,0.1224,0.1953
2004-09-15,0.2915,0.1338,0.1577
2004-09-14,0.2849,0.1656,0.1192
2004-09-13,0.2603,0.1835,0.0769
2004-09-10,0.1989,0.1715,0.0274
2004-09-09,0.1638,0.1883,-0.0245
2004-09-08,0.1240,0.2014,-0.0774
2004-09-07,0.0727,0.2066,-0.1340
2004-09-03,0.0440,0.2371,-0.1931
2004-09-02,-0.0206,0.2298,-0.2504
2004-09-01,-0.0548,0.2446,-0.2993
2004-08-31,-0.0966,0.2438,-0.3404
2004-08-30,-0.1847,0.1835,-0.3682
2004-08-27,-0.2682,0.1081,-0.3763
2004-08-26,-0.3120,0.0522,-0.3642
2004-08-25,-0.3855,-0.0483,-0.3372
2004-08-24,-0.4591,-0.1671,-0.2920
2004-08-23,-0.4722,-0.2402,-0.2320
2004-08-20,-0.4610,-0.2894,-0.1716
2004-08-19,-0.4243,-0.3118,-0.1124
2004-08-18,-0.3472,-0.2861,-0.0611
2004-08-17,-0.2573,-0.2412,-0.0161
2004-08-16,-0.1594,-0.1715,0.0121
2004-08-13,-0.0687,-0.0847,0.0159
2004-08-12,0.0211,0.0215,-0.0004
2004-08-11,0.0813,0.1285,-0.0472
2004-08-10,0.0711,0.1873,-0.1162
2004-08-09,0.0715,0.2639,-0.1924
2004-08-06,0.0378,0.3252,-0.2874
2004-08-05,0.0575,0.4518,-0.3943
2004-08-04,-0.0037,0.5114,-0.5151
2004-08-03,-0.1245,0.5164,-0.6409
2004-08-02,-0.2160,0.5422,-0.7582
2004-07-30,-0.3997,0.4695,-0.8692
2004-07-29,-0.5400,0.4173,-0.9573
2004-07-28,-0.6144,0.4091,-1.0236
2004-07-27,-0.7833,0.2931,-1.0764
2004-07-26,-0.9248,0.1693,-1.0942
2004-07-23,-1.0295,0.0493,-1.0788
2004-07-22,-1.1359,-0.1006,-1.0353
2004-07-21,-1.1799,-0.2186,-0.9613
2004-07-20,-1.2150,-0.3476,-0.8674
2004-07-19,-1.1925,-0.4409,-0.7516
2004-07-16,-1.1369,-0.5142,-0.6227
2004-07-15,-1.0898,-0.6041,-0.4857
2004-07-14,-0.9430,-0.6039,-0.3391
2004-07-13,-0.7866,-0.5893,-0.1973
2004-07-12,-0.6384,-0.5754,-0.0630
2004-07-09,-0.4698,-0.5364,0.0665
2004-07-08,-0.3346,-0.5178,0.1833
2004-07-07,-0.1730,-0.4603,0.2873
2004-07-06,-0.0322,-0.4091,0.3769
2004-07-02,0.0961,-0.3522,0.4483
2004-07-01,0.2291,-0.2750,0.5041
2004-06-30,0.3336,-0.2101,0.5437
2004-06-29,0.4221,-0.1461,0.5682
2004-06-28,0.5275,-0.0522,0.5797
2004-06-25,0.5810,0.0032,0.5778
2004-06-24,0.6012,0.0348,0.5664
2004-06-23,0.6340,0.0957,0.5383
2004-06-22,0.6102,0.1103,0.4999
2004-06-21,0.5983,0.1407,0.4576
2004-06-18,0.5852,0.1765,0.4087
2004-06-17,0.5543,0.2019,0.3525
2004-06-16,0.5253,0.2392,0.2861
2004-06-15,0.5106,0.3053,0.2052
2004-06-14,0.4788,0.3664,0.1123
2004-06-10,0.3477,0.3368,0.0109
2004-06-09,0.2891,0.3749,-0.0858
2004-06-08,0.2290,0.4172,-0.1882
2004-06-07,0.1580,0.4538,-0.2958
2004-06-04,0.0794,0.4809,-0.4015
2004-06-03,-0.0428,0.4636,-0.5064
2004-06-02,-0.2028,0.3987,-0.6015
2004-06-01,-0.3254,0.3604,-0.6858
2004-05-28,-0.4343,0.3330,-0.7673
2004-05-27,-0.5227,0.3168,-0.8395
2004-05-26,-0.6323,0.2668,-0.8991
2004-05-25,-0.7389,0.2054,-0.9443
2004-05-24,-0.7939,0.1809,-0.9748
2004-05-21,-0.8647,0.1330,-0.9977
2004-05-20,-0.8988,0.1103,-1.0090
2004-05-19,-0.9609,0.0513,-1.0122
2004-05-18,-1.0593,-0.0569,-1.0024
2004-05-17,-1.0843,-0.1108,-0.9735
2004-05-14,-1.0588,-0.1199,-0.9389
2004-05-13,-1.0395,-0.1432,-0.8963
2004-05-12,-1.0131,-0.1751,-0.8379
2004-05-11,-0.9998,-0.2264,-0.7735
2004-05-10,-0.9669,-0.2709,-0.6961
2004-05-07,-0.9276,-0.3183,-0.6093
2004-05-06,-0.8720,-0.3560,-0.5160
2004-05-05,-0.8000,-0.3785,-0.4214
2004-05-04,-0.7721,-0.4461,-0.3261
2004-05-03,-0.6760,-0.4544,-0.2216
2004-04-30,-0.5139,-0.3942,-0.1197
2004-04-29,-0.4328,-0.3955,-0.0373
2004-04-28,-0.3033,-0.3400,0.0366
2004-04-27,-0.1864,-0.2798,0.0934
2004-04-26,-0.0874,-0.2196,0.1323
2004-04-23,-0.0211,-0.1731,0.1519
2004-04-22,0.0585,-0.0932,0.1518
2004-04-21,0.1679,0.0409,0.1270
2004-04-20,0.2414,0.1684,0.0731
2004-04-19,0.2274,0.2356,-0.0082
2004-04-16,0.2327,0.3303,-0.0976
2004-04-15,0.2076,0.4057,-0.1981
2004-04-14,0.1634,0.4698,-0.3064
2004-04-13,0.0896,0.5065,-0.4169
2004-04-12,-0.0225,0.5010,-0.5234
2004-04-08,-0.1649,0.4661,-0.6310
2004-04-07,-0.3173,0.4224,-0.7397
2004-04-06,-0.4895,0.3457,-0.8351
2004-04-05,-0.5778,0.3391,-0.9169
2004-04-02,-0.6719,0.3121,-0.9840
2004-04-01,-0.7669,0.2696,-1.0365
2004-03-31,-0.8306,0.2418,-1.0724
2004-03-30,-0.8695,0.2281,-1.0976
2004-03-29,-0.9907,0.1181,-1.1088
2004-03-26,-1.1428,-0.0402,-1.1026
2004-03-25,-1.1765,-0.1037,-1.0728
2004-03-24,-1.2256,-0.1879,-1.0377
2004-03-23,-1.1817,-0.1900,-0.9916
2004-03-22,-1.1439,-0.1936,-0.9503
2004-03-19,-1.0907,-0.1818,-0.9089
2004-03-18,-1.0573,-0.1965,-0.8608
2004-03-17,-0.9699,-0.1594,-0.8105
2004-03-16,-0.9351,-0.1743,-0.7607
2004-03-15,-0.8746,-0.1701,-0.7045
2004-03-12,-0.8606,-0.2150,-0.6456
2004-03-11,-0.8110,-0.2342,-0.5768
2004-03-10,-0.8092,-0.3059,-0.5033
2004-03-09,-0.7713,-0.3485,-0.4228
2004-03-08,-0.6584,-0.3272,-0.3312
2004-03-05,-0.6048,-0.3673,-0.2375
2004-03-04,-0.5217,-0.3945,-0.1272
2004-03-03,-0.4289,-0.4280,-0.0009
2004-03-02,-0.3444,-0.4765,0.1321
2004-03-01,-0.2411,-0.5155,0.2744
2004-02-27,-0.1496,-0.5648,0.4153
2004-02-26,-0.0848,-0.6362,0.5514
2004-02-25,0.0527,-0.6403,0.6931
2004-02-24,0.1850,-0.6480,0.8331
2004-02-23,0.3877,-0.5798,0.9675
2004-02-20,0.6149,-0.4732,1.0882
2004-02-19,0.7683,-0.4225,1.1908
2004-02-18,0.9368,-0.3436,1.2804
2004-02-17,1.0264,-0.3210,1.3475
2004-02-13,1.0753,-0.3239,1.3992
2004-02-12,1.1905,-0.2500,1.4404
2004-02-11,1.3127,-0.1258,1.4385
2004-02-10,1.3948,-0.0085,1.4033
2004-02-09,1.4739,0.1368,1.3371
2004-02-06,1.5381,0.2975,1.2406
2004-02-05,1.5750,0.4551,1.1199
2004-02-04,1.5404,0.5552,0.9852
2004-02-03,1.4918,0.6544,0.8375
2004-02-02,1.4465,0.7677,0.6788
2004-01-30,1.1731,0.6572,0.5160
2004-01-29,0.9960,0.6167,0.3793
2004-01-28,0.7991,0.5365,0.2626
2004-01-27,0.6055,0.4372,0.1684
2004-01-26,0.4516,0.3473,0.1043
2004-01-23,0.3630,0.2964,0.0666
2004-01-22,0.2106,0.1628,0.0478
2004-01-21,0.0634,0.0099,0.0535
2004-01-20,-0.0188,-0.0994,0.0807
2004-01-16,-0.0565,-0.1799,0.1234
2004-01-15,-0.0545,-0.2378,0.1833
2004-01-14,-0.0490,-0.2976,0.2486
2004-01-13,0.0284,-0.2960,0.3244
2004-01-12,0.1131,-0.2879,0.4010
2004-01-09,0.1932,-0.2774,0.4706
2004-01-08,0.2621,-0.2683,0.5304
2004-01-07,0.3082,-0.2739,0.5821
2004-01-06,0.3657,-0.2585,0.6242
2004-01-05,0.4829,-0.1732,0.6561
2004-01-02,0.5333,-0.1337,0.6671
2003-12-31,0.6325,-0.0384,0.6709
2003-12-30,0.7176,0.0588,0.6588
2003-12-29,0.7398,0.1071,0.6327
2003-12-26,0.7311,0.1316,0.5996
2003-12-24,0.7274,0.1660,0.5614
2003-12-23,0.6874,0.1687,0.5187
2003-12-22,0.6525,0.1805,0.4720
2003-12-19,0.5821,0.1617,0.4204
2003-12-18,0.5679,0.1987,0.3692
2003-12-17,0.5235,0.2128,0.3107
2003-12-16,0.4826,0.2279,0.2547
2003-12-15,0.4419,0.2368,0.2051
2003-12-12,0.3873,0.2225,0.1648
2003-12-11,0.3433,0.2079,0.1354
2003-12-10,0.2668,0.1552,0.1115
2003-12-09,0.1882,0.0877,0.1005
2003-12-08,0.1215,0.0229,0.0986
2003-12-05,0.0415,-0.0624,0.1039
2003-12-04,0.0194,-0.0952,0.1146
2003-12-03,0.0357,-0.0902,0.1260
2003-12-02,0.0793,-0.0476,0.1270
2003-12-01,0.1226,0.0019,0.1207
2003-11-28,0.1288,0.0227,0.1061
2003-11-26,0.1674,0.0820,0.0854
2003-11-25,0.1709,0.1225,0.0484
2003-11-24,0.1691,0.1684,0.0008
2003-11-21,0.1376,0.1901,-0.0524
2003-11-20,0.1221,0.2350,-0.1129
2003-11-19,0.0446,0.2289,-0.1843
2003-11-18,0.0233,0.2763,-0.2530
2003-11-17,-0.0091,0.3073,-0.3163
2003-11-14,-0.0574,0.3163,-0.3736
2003-11-13,-0.1658,0.2608,-0.4265
2003-11-12,-0.2579,0.2114,-0.4693
2003-11-11,-0.3096,0.1743,-0.4839
2003-11-10,-0.4061,0.0766,-0.4827
2003-11-07,-0.5207,-0.0622,-0.4584
2003-11-06,-0.5738,-0.1613,-0.4126
2003-11-05,-0.5467,-0.1991,-0.3476
2003-11-04,-0.5248,-0.2520,-0.2729
2003-11-03,-0.5334,-0.3404,-0.1930
2003-10-31,-0.5505,-0.4493,-0.1011
2003-10-30,-0.3898,-0.3897,-0.0001
2003-10-29,-0.2987,-0.3865,0.0878
2003-10-28,-0.1876,-0.3562,0.1686
2003-10-27,-0.1081,-0.3454,0.2373
2003-10-24,0.0112,-0.2743,0.2855
2003-10-23,0.1257,-0.1886,0.3144
2003-10-22,0.1938,-0.1325,0.3263
2003-10-21,0.2934,-0.0442,0.3377
2003-10-20,0.3588,0.0139,0.3448
2003-10-17,0.4014,0.0347,0.3667
2003-10-16,0.4284,0.0169,0.4116
2003-10-15,0.4310,-0.0410,0.4719
2003-10-14,0.3259,-0.2228,0.5487
2003-10-13,0.2708,-0.3785,0.6493
2003-10-10,0.2333,-0.5400,0.7734
2003-10-09,0.2961,-0.6087,0.9048
2003-10-08,0.3578,-0.6724,1.0302
2003-10-07,0.5556,-0.6072,1.1628
2003-10-06,0.8053,-0.4809,1.2863
2003-10-03,0.9715,-0.4177,1.3892
2003-10-02,1.1220,-0.3515,1.4735
2003-10-01,1.2315,-0.3062,1.5378
2003-09-30,1.3871,-0.1970,1.5840
2003-09-29,1.4161,-0.1782,1.5943
2003-09-26,1.4247,-0.1575,1.5822
2003-09-25,1.5518,-0.0030,1.5548
2003-09-24,1.6664,0.1677,1.4987
2003-09-23,1.7316,0.3124,1.4191
2003-09-22,1.7306,0.4041,1.3265
2003-09-19,1.7000,0.4701,1.2299
2003-09-18,1.6481,0.5209,1.1272
2003-09-17,1.4790,0.4642,1.0148
2003-09-16,1.3074,0.3945,0.9130
2003-09-15,1.1780,0.3593,0.8187
2003-09-12,1.0476,0.3238,0.7238
2003-09-11,0.9500,0.3111,0.6389
2003-09-10,0.8979,0.3362,0.5617
2003-09-09,0.8613,0.3734,0.4880
2003-09-08,0.7758,0.3635,0.4123
2003-09-05,0.6358,0.2956,0.3403
2003-09-04,0.5628,0.2957,0.2672
2003-09-03,0.4587,0.2742,0.1845
2003-09-02,0.3242,0.2297,0.0945
2003-08-29,0.2837,0.2796,0.0041
2003-08-28,0.2547,0.3523,-0.0976
2003-08-27,0.2346,0.4367,-0.2021
2003-08-26,0.1802,0.4888,-0.3086
2003-08-25,0.1278,0.5411,-0.4133
2003-08-22,-0.0223,0.4905,-0.5128
2003-08-21,-0.1815,0.4210,-0.6025
2003-08-20,-0.3512,0.3213,-0.6725
2003-08-19,-0.4887,0.2372,-0.7259
2003-08-18,-0.6315,0.1234,-0.7549
2003-08-15,-0.6858,0.0753,-0.7611
2003-08-14,-0.7245,0.0306,-0.7551
2003-08-13,-0.7622,-0.0202,-0.7420
2003-08-12,-0.7671,-0.0647,-0.7025
2003-08-11,-0.8299,-0.1854,-0.6444
2003-08-08,-0.8116,-0.2438,-0.5678
2003-08-07,-0.8317,-0.3404,-0.4913
2003-08-06,-0.7499,-0.3409,-0.4090
2003-08-05,-0.6876,-0.3673,-0.3203
2003-08-04,-0.6315,-0.4035,-0.2280
2003-08-01,-0.6067,-0.4754,-0.1312
2003-07-31,-0.4062,-0.3737,-0.0326
2003-07-30,-0.2448,-0.2887,0.0439
2003-07-29,-0.1404,-0.2337,0.0933
2003-07-28,-0.1227,-0.2602,0.1375
2003-07-25,-0.0915,-0.2729,0.1815
2003-07-24,0.0490,-0.1700,0.2190
2003-07-23,0.1427,-0.0910,0.2337
2003-07-22,0.2396,0.0068,0.2328
2003-07-21,0.2814,0.0597,0.2216
2003-07-18,0.2818,0.0875,0.1944
2003-07-17,0.1997,0.0410,0.1588
2003-07-16,0.2573,0.1341,0.1232
2003-07-15,0.2734,0.1961,0.0773
2003-07-14,0.2459,0.2215,0.0244
2003-07-11,0.1814,0.2033,-0.0220
2003-07-10,0.1347,0.1968,-0.0620
2003-07-09,0.1391,0.2461,-0.1070
2003-07-08,0.0361,0.2011,-0.1650
2003-07-07,-0.0387,0.1994,-0.2380
2003-07-03,-0.1202,0.2004,-0.3206
2003-07-02,-0.1559,0.2521,-0.4080
2003-07-01,-0.2028,0.3042,-0.5070
2003-06-30,-0.1714,0.4406,-0.6120
2003-06-27,-0.1792,0.5260,-0.7052
2003-06-26,-0.2700,0.5199,-0.7899
2003-06-25,-0.3832,0.4674,-0.8506
2003-06-24,-0.6210,0.2676,-0.8887
2003-06-23,-0.7817,0.1228,-0.9045
2003-06-20,-0.9070,-0.0092,-0.8978
2003-06-19,-1.0468,-0.1838,-0.8630
2003-06-18,-1.1481,-0.3514,-0.7967
2003-06-17,-1.0094,-0.3035,-0.7059
2003-06-16,-0.9418,-0.3278,-0.6140
2003-06-13,-0.8167,-0.3139,-0.5028
2003-06-12,-0.7255,-0.3427,-0.3828
