time,MIDPRICE
2011-12-21,107.0477
2011-12-20,107.8780
2011-12-19,107.8780
2011-12-16,107.8780
2011-12-15,109.3037
2011-12-14,109.2694
2011-12-13,108.5364
2011-12-12,107.5716
2011-12-09,107.5230
2011-12-08,106.4895
2011-12-07,106.4895
2011-12-06,106.1201
2011-12-05,106.1201
2011-12-02,105.4674
2011-12-01,105.0838
2011-11-30,105.0580
2011-11-29,105.0780
2011-11-28,105.0780
2011-11-25,105.0780
2011-11-23,105.2097
2011-11-22,105.9197
2011-11-21,105.9197
2011-11-18,106.2518
2011-11-17,106.2518
2011-11-16,106.2518
2011-11-15,106.2518
2011-11-14,105.8879
2011-11-11,105.3268
2011-11-10,105.3268
2011-11-09,105.3268
2011-11-08,104.8392
2011-11-07,104.6788
2011-11-04,104.6788
2011-11-03,104.5990
2011-11-02,103.8633
2011-11-01,103.8633
2011-10-31,103.8633
2011-10-28,104.4592
2011-10-27,104.5647
2011-10-26,104.5647
2011-10-25,104.5647
2011-10-24,104.5647
2011-10-21,104.5647
2011-10-20,104.5647
2011-10-19,104.4193
2011-10-18,103.5696
2011-10-17,102.4860
2011-10-14,102.4860
2011-10-13,101.7646
2011-10-12,101.7646
2011-10-11,101.3739
2011-10-10,101.3739
2011-10-07,100.5441
2011-10-06,99.1611
2011-10-05,98.8532
2011-10-04,98.8532
2011-10-03,98.8532
2011-09-30,98.8532
2011-09-29,98.8532
2011-09-28,98.8075
2011-09-27,97.4103
2011-09-26,96.7259
2011-09-23,95.9332
2011-09-22,95.9332
2011-09-21,95.9332
2011-09-20,95.8648
2011-09-19,94.8497
2011-09-16,94.5987
2011-09-15,94.7955
2011-09-14,94.8069
2011-09-13,94.8069
2011-09-12,94.8069
2011-09-09,95.3914
2011-09-08,95.7878
2011-09-07,95.7878
2011-09-06,95.0264
2011-09-02,94.4818
2011-09-01,94.3421
2011-08-31,94.3421
2011-08-30,94.2822
2011-08-29,94.1339
2011-08-26,94.4219
2011-08-25,94.4219
2011-08-24,94.4219
2011-08-23,94.4219
2011-08-22,94.4219
2011-08-19,94.4219
2011-08-18,95.2859
2011-08-17,96.6577
2011-08-16,97.0296
2011-08-15,97.8982
2011-08-12,98.2957
2011-08-11,98.2957
2011-08-10,98.2957
2011-08-09,98.3384
2011-08-08,99.5162
2011-08-05,99.7745
2011-08-04,101.2876
2011-08-03,102.4883
2011-08-02,103.1838
2011-08-01,103.3655
2011-07-29,101.9689
2011-07-28,101.9689
2011-07-27,101.9689
2011-07-26,101.9689
2011-07-25,101.9689
2011-07-22,101.9689
2011-07-21,101.9320
2011-07-20,101.8496
2011-07-19,101.8496
2011-07-18,99.7206
2011-07-15,99.1444
2011-07-14,98.9343
2011-07-13,98.6703
2011-07-12,98.1565
2011-07-11,97.3617
2011-07-08,97.1800
2011-07-07,96.9614
2011-07-06,96.9614
2011-07-05,96.2974
2011-07-01,96.0161
2011-06-30,95.3879
2011-06-29,94.4264
2011-06-28,94.3072
2011-06-27,93.6089
2011-06-24,93.2030
2011-06-23,93.2030
2011-06-22,93.2030
2011-06-21,93.1859
2011-06-20,92.9617
2011-06-17,92.9617
2011-06-16,92.9617
2011-06-15,93.2853
2011-06-14,94.3328
2011-06-13,94.4208
2011-06-10,94.4605
2011-06-09,94.5712
2011-06-08,94.5712
2011-06-07,94.6706
2011-06-06,94.8182
2011-06-03,95.1759
2011-06-02,95.6953
2011-06-01,95.7493
2011-05-31,95.7521
2011-05-27,95.7521
2011-05-26,95.9622
2011-05-25,96.3170
2011-05-24,96.3170
2011-05-23,96.3170
2011-05-20,96.3170
2011-05-19,96.3170
2011-05-18,96.3170
2011-05-17,96.3170
2011-05-16,96.3822
2011-05-13,96.3829
2011-05-12,96.3829
2011-05-11,96.3829
2011-05-10,96.3829
2011-05-09,96.3547
2011-05-06,96.3066
2011-05-05,95.6368
2011-05-04,94.8823
2011-05-03,94.8823
2011-05-02,94.8823
2011-04-29,94.7296
2011-04-28,94.2718
2011-04-27,94.0485
2011-04-26,93.6557
2011-04-25,93.5342
2011-04-21,93.4437
2011-04-20,92.8587
2011-04-19,92.8898
2011-04-18,92.8785
2011-04-15,92.8785
2011-04-14,92.6015
2011-04-13,92.4800
2011-04-12,92.4292
2011-04-11,92.1041
2011-04-08,92.0957
2011-04-07,91.9939
2011-04-06,91.4513
2011-04-05,91.0754
2011-04-04,91.0726
2011-04-01,90.8578
2011-03-31,89.9789
2011-03-30,89.5013
2011-03-29,88.9671
2011-03-28,88.8682
2011-03-25,88.8682
2011-03-24,89.0095
2011-03-23,89.4137
2011-03-22,90.2756
2011-03-21,90.2756
2011-03-18,90.2756
2011-03-17,90.2756
2011-03-16,90.2756
2011-03-15,91.7367
2011-03-14,92.2935
2011-03-11,92.2935
2011-03-10,92.2935
2011-03-09,92.2935
2011-03-08,91.3298
2011-03-07,91.3298
2011-03-04,91.5304
2011-03-03,91.5304
2011-03-02,91.5304
2011-03-01,91.5304
2011-02-28,91.5304
2011-02-25,91.5785
2011-02-24,91.5785
2011-02-23,92.1635
2011-02-22,92.7061
2011-02-18,92.9153
2011-02-17,92.9153
2011-02-16,92.8178
2011-02-15,92.7615
2011-02-14,92.5898
2011-02-11,91.6551
2011-02-10,91.6523
2011-02-09,91.6523
2011-02-08,91.6523
2011-02-07,91.1144
2011-02-04,89.9940
2011-02-03,89.8898
2011-02-02,89.7463
2011-02-01,89.2902
2011-01-31,88.3190
2011-01-28,88.0628
2011-01-27,88.0009
2011-01-26,87.8376
2011-01-25,87.5786
2011-01-24,86.2949
2011-01-21,85.4476
2011-01-20,85.2646
2011-01-19,85.2590
2011-01-18,83.9204
2011-01-14,83.5079
2011-01-13,83.1166
2011-01-12,83.1166
2011-01-11,82.9252
2011-01-10,82.7422
2011-01-07,82.7253
2011-01-06,82.7056
2011-01-05,82.5452
2011-01-04,82.3566
2011-01-03,82.3509
2010-12-31,82.1539
2010-12-30,82.1032
2010-12-29,82.1032
2010-12-28,81.7935
2010-12-27,81.7935
2010-12-23,81.6753
2010-12-22,81.6162
2010-12-21,81.5064
2010-12-20,81.5880
2010-12-17,81.5880
2010-12-16,81.5880
2010-12-15,81.5880
2010-12-14,81.5852
2010-12-13,80.9574
2010-12-10,80.9574
2010-12-09,80.9574
2010-12-08,80.9969
2010-12-07,80.9969
2010-12-06,80.9969
2010-12-03,80.9969
2010-12-02,80.9969
2010-12-01,80.9969
2010-11-30,80.9687
2010-11-29,80.9687
2010-11-26,80.9687
2010-11-24,80.9687
2010-11-23,81.0672
2010-11-22,81.2756
2010-11-19,81.2756
2010-11-18,81.2756
2010-11-17,81.2756
2010-11-16,81.2756
2010-11-15,81.5063
2010-11-12,81.4195
2010-11-11,80.9794
2010-11-10,80.8869
2010-11-09,80.4890
2010-11-08,80.0898
2010-11-05,80.0056
2010-11-04,79.9803
2010-11-03,79.3469
2010-11-02,79.2713
2010-11-01,78.7444
2010-10-29,78.6715
2010-10-28,78.3996
2010-10-27,78.3996
2010-10-26,78.3996
2010-10-25,78.3996
2010-10-22,78.3996
2010-10-21,78.3996
2010-10-20,78.3996
2010-10-19,78.3996
2010-10-18,78.2371
2010-10-15,77.4916
2010-10-14,77.3234
2010-10-13,77.1160
2010-10-12,76.6984
2010-10-11,76.6844
2010-10-08,76.4013
2010-10-07,76.0145
2010-10-06,75.4428
2010-10-05,75.4264
2010-10-04,74.8486
2010-10-01,74.6608
2010-09-30,74.4983
2010-09-29,74.1606
2010-09-28,73.9013
2010-09-27,73.8312
2010-09-24,73.5930
2010-09-23,72.6065
2010-09-22,72.5756
2010-09-21,72.3626
2010-09-20,72.1636
2010-09-17,71.7460
2010-09-16,71.3705
2010-09-15,71.3340
2010-09-14,70.7062
2010-09-13,70.7062
2010-09-10,70.2270
2010-09-09,70.0336
2010-09-08,70.0336
2010-09-07,70.0336
2010-09-03,70.1541
2010-09-02,70.4204
2010-09-01,70.5913
2010-08-31,70.7609
2010-08-30,70.8001
2010-08-27,70.8001
2010-08-26,70.9010
2010-08-25,71.2430
2010-08-24,71.5414
2010-08-23,72.5700
2010-08-20,72.7158
2010-08-19,72.7158
2010-08-18,72.7158
2010-08-17,72.7158
2010-08-16,72.7158
2010-08-13,72.8195
2010-08-12,72.5612
2010-08-11,72.5612
2010-08-10,72.5612
2010-08-09,72.5192
2010-08-06,72.2345
2010-08-05,72.2233
2010-08-04,71.8245
2010-08-03,71.3421
2010-08-02,70.8708
2010-07-30,70.6421
2010-07-29,70.6421
2010-07-28,70.7927
2010-07-27,70.9823
2010-07-26,70.9823
2010-07-23,70.9823
2010-07-22,70.9823
2010-07-21,70.9823
2010-07-20,70.9823
2010-07-19,70.7704
2010-07-16,70.3353
2010-07-15,70.3353
2010-07-14,70.3353
2010-07-13,70.1624
2010-07-12,69.7413
2010-07-09,69.7413
2010-07-08,69.8138
2010-07-07,70.2991
2010-07-06,70.2991
2010-07-02,70.4301
2010-07-01,70.7090
2010-06-30,71.0967
2010-06-29,71.4090
2010-06-28,72.2456
2010-06-25,72.2456
2010-06-24,72.0560
2010-06-23,71.8775
2010-06-22,71.2584
2010-06-21,71.0465
2010-06-18,70.8540
2010-06-17,70.7927
2010-06-16,70.6951
2010-06-15,70.4971
2010-06-14,70.4971
2010-06-11,70.1708
2010-06-10,70.0090
2010-06-09,70.0090
2010-06-08,69.6326
2010-06-07,69.6326
2010-06-04,69.6130
2010-06-03,69.6130
2010-06-02,70.2489
2010-06-01,70.6644
2010-05-28,70.6644
2010-05-27,70.6644
2010-05-26,70.9740
2010-05-25,70.9740
2010-05-24,70.9740
2010-05-21,70.9740
2010-05-20,70.5835
2010-05-19,69.4680
2010-05-18,69.4680
2010-05-17,69.4680
2010-05-14,69.4680
2010-05-13,69.4680
2010-05-12,69.3983
2010-05-11,68.7500
2010-05-10,68.9692
2010-05-07,68.9692
2010-05-06,68.9692
2010-05-05,71.7342
2010-05-04,71.7342
2010-05-03,72.0656
2010-04-30,72.1433
2010-04-29,72.1433
2010-04-28,72.1433
2010-04-27,72.1433
2010-04-26,72.1433
2010-04-23,72.1433
2010-04-22,71.9630
2010-04-21,71.9630
2010-04-20,71.9630
2010-04-19,71.9630
2010-04-16,71.9325
2010-04-15,71.7244
2010-04-14,71.7244
2010-04-13,71.2750
2010-04-12,71.3166
2010-04-09,71.3166
2010-04-08,71.5552
2010-04-07,71.6523
2010-04-06,71.6523
2010-04-05,71.3804
2010-04-01,71.3804
2010-03-31,71.3804
2010-03-30,71.3804
2010-03-29,71.3804
2010-03-26,71.3804
2010-03-25,71.3804
2010-03-24,70.9254
2010-03-23,70.6425
2010-03-22,70.5010
2010-03-19,70.5010
2010-03-18,70.5010
2010-03-17,70.5010
2010-03-16,70.4871
2010-03-15,70.5454
2010-03-12,70.5454
2010-03-11,70.5454
2010-03-10,70.5454
2010-03-09,70.5454
2010-03-08,70.6203
2010-03-05,70.6203
2010-03-04,70.6203
2010-03-03,70.6480
2010-03-02,70.5481
2010-03-01,70.1708
2010-02-26,69.3219
2010-02-25,69.3219
2010-02-24,69.3219
2010-02-23,69.2637
2010-02-22,69.2637
2010-02-19,69.1729
2010-02-18,69.1562
2010-02-17,68.7484
2010-02-16,68.4637
2010-02-12,68.4637
2010-02-11,68.4637
2010-02-10,68.7316
2010-02-09,68.7316
2010-02-08,68.9277
2010-02-05,68.9277
2010-02-04,69.2618
2010-02-03,69.7589
2010-02-02,69.8860
2010-02-01,70.7421
2010-01-29,70.7421
2010-01-28,71.0597
2010-01-27,71.6093
2010-01-26,71.7005
2010-01-25,71.7005
2010-01-22,71.7005
2010-01-21,72.4434
2010-01-20,72.6118
2010-01-19,72.6118
2010-01-15,72.2583
2010-01-14,72.2583
2010-01-13,72.2583
2010-01-12,72.2583
2010-01-11,72.2583
2010-01-08,72.3246
2010-01-07,72.3246
2010-01-06,72.4019
2010-01-05,71.9849
2010-01-04,71.7971
2009-12-31,71.7640
2009-12-30,71.7170
2009-12-29,71.6314
2009-12-28,71.6148
2009-12-24,71.1343
2009-12-23,70.9769
2009-12-22,70.7256
2009-12-21,70.7256
2009-12-18,70.7256
2009-12-17,70.6952
2009-12-16,70.6952
2009-12-15,70.6952
2009-12-14,70.6952
2009-12-11,70.3389
2009-12-10,70.0738
2009-12-09,69.9164
2009-12-08,69.9164
2009-12-07,69.9274
2009-12-04,69.9274
2009-12-03,69.9274
2009-12-02,69.9274
2009-12-01,69.9274
2009-11-30,69.9274
2009-11-27,69.9274
2009-11-25,70.4383
2009-11-24,70.3914
2009-11-23,70.1787
2009-11-20,69.6360
2009-11-19,69.2881
2009-11-18,69.0751
2009-11-17,68.8442
2009-11-16,68.2814
2009-11-13,68.1516
2009-11-12,68.1102
2009-11-11,68.0136
2009-11-10,67.9445
2009-11-09,67.5583
2009-11-06,66.9366
2009-11-05,66.9366
2009-11-04,66.9366
2009-11-03,66.9366
2009-11-02,66.9366
2009-10-30,66.9366
2009-10-29,66.8843
2009-10-28,67.9539
2009-10-27,68.1216
2009-10-26,68.2316
2009-10-23,68.3553
2009-10-22,68.4488
2009-10-21,68.5918
2009-10-20,68.6138
2009-10-19,68.4158
2009-10-16,67.8412
2009-10-15,67.6020
2009-10-14,67.6020
2009-10-13,67.2665
2009-10-12,67.1868
2009-10-09,66.8843
2009-10-08,66.0540
2009-10-07,66.0183
2009-10-06,65.9880
2009-10-05,65.9880
2009-10-02,65.9880
2009-10-01,66.1062
2009-09-30,66.1062
2009-09-29,66.3949
2009-09-28,66.2740
2009-09-25,65.9385
2009-09-24,65.9385
2009-09-23,65.8863
2009-09-22,65.7241
2009-09-21,65.7241
2009-09-18,65.7241
2009-09-17,65.4189
2009-09-16,65.2044
2009-09-15,64.5033
2009-09-14,64.4483
2009-09-11,64.7177
2009-09-10,64.7177
2009-09-09,64.7177
2009-09-08,64.7177
2009-09-04,64.8965
2009-09-03,64.8965
2009-09-02,65.1302
2009-09-01,65.1632
2009-08-31,65.1632
2009-08-28,65.1632
2009-08-27,65.1632
2009-08-26,65.1632
2009-08-25,65.1632
2009-08-24,65.1632
2009-08-21,64.9240
2009-08-20,64.9102
2009-08-19,64.9102
2009-08-18,64.9349
2009-08-17,64.9349
2009-08-14,65.0697
2009-08-13,65.0697
2009-08-12,65.0697
2009-08-11,64.7284
2009-08-10,64.7284
2009-08-07,64.7284
2009-08-06,64.5883
2009-08-05,64.3174
2009-08-04,64.3174
2009-08-03,64.3174
2009-07-31,63.9726
2009-07-30,63.6360
2009-07-29,61.5588
2009-07-28,60.9595
2009-07-27,60.3903
2009-07-24,59.7526
2009-07-23,59.6048
2009-07-22,59.3859
2009-07-21,59.2600
2009-07-20,59.2162
2009-07-17,58.8468
2009-07-16,57.5988
2009-07-15,56.5726
2009-07-14,56.3126
2009-07-13,56.3126
2009-07-10,56.3756
2009-07-09,56.4535
2009-07-08,56.4535
2009-07-07,56.5986
2009-07-06,56.7190
2009-07-02,57.0638
2009-07-01,57.7548
2009-06-30,57.8506
2009-06-29,58.1954
2009-06-26,58.1954
2009-06-25,58.2338
2009-06-24,58.6634
2009-06-23,58.6826
2009-06-22,58.8030
2009-06-19,59.1505
2009-06-18,59.1505
2009-06-17,59.1505
2009-06-16,59.0438
2009-06-15,59.0438
2009-06-12,59.0438
2009-06-11,58.7264
2009-06-10,58.0066
2009-06-09,57.9683
2009-06-08,57.4210
2009-06-05,57.4210
2009-06-04,57.4210
2009-06-03,57.4210
2009-06-02,57.4210
2009-06-01,57.3854
2009-05-29,56.6684
2009-05-28,56.5644
2009-05-27,56.5644
2009-05-26,56.5644
2009-05-22,56.5644
2009-05-21,56.3619
2009-05-20,56.3619
2009-05-19,56.3619
2009-05-18,56.4006
2009-05-15,56.4006
2009-05-14,56.4006
2009-05-13,56.4006
2009-05-12,56.4006
2009-05-11,56.0998
2009-05-08,56.0998
2009-05-07,56.0998
2009-05-06,56.0998
2009-05-05,56.0998
2009-05-04,55.7949
2009-05-01,55.6043
2009-04-30,55.6043
2009-04-29,55.3185
2009-04-28,54.5290
2009-04-27,54.5290
2009-04-24,54.5290
2009-04-23,54.5290
2009-04-22,54.5290
2009-04-21,54.1533
2009-04-20,54.1451
2009-04-17,54.2023
2009-04-16,54.2023
2009-04-15,54.0008
2009-04-14,53.7694
2009-04-13,52.9391
2009-04-09,52.9391
2009-04-08,52.9391
2009-04-07,52.9391
2009-04-06,52.9391
2009-04-03,52.9391
2009-04-02,52.7567
2009-04-01,52.0979
2009-03-31,51.5262
2009-03-30,51.5262
2009-03-27,51.5262
2009-03-26,51.4935
2009-03-25,51.0035
2009-03-24,50.7095
2009-03-23,49.6423
2009-03-20,48.4635
2009-03-19,48.0144
2009-03-18,47.9191
2009-03-17,47.9191
2009-03-16,47.9191
2009-03-13,47.6196
2009-03-12,47.9953
2009-03-11,47.9953
2009-03-10,47.9490
2009-03-09,47.9490
2009-03-06,47.9490
2009-03-05,47.9490
2009-03-04,47.9490
2009-03-03,47.9490
2009-03-02,47.9490
2009-02-27,48.4663
2009-02-26,48.4717
2009-02-25,48.6269
2009-02-24,49.2530
2009-02-23,49.3211
2009-02-20,50.2113
2009-02-19,50.5135
2009-02-18,51.0554
2009-02-17,50.8520
2009-02-13,50.7247
2009-02-12,50.7247
2009-02-11,50.7247
2009-02-10,50.7247
2009-02-09,50.7247
2009-02-06,50.6787
2009-02-05,49.4938
2009-02-04,49.4938
2009-02-03,49.0036
2009-02-02,47.8553
2009-01-30,47.8553
2009-01-29,47.8553
2009-01-28,47.8553
2009-01-27,47.2405
2009-01-26,47.2405
2009-01-23,46.9507
2009-01-22,46.9507
2009-01-21,46.9507
2009-01-20,46.6285
2009-01-16,46.7233
2009-01-15,46.7233
2009-01-14,46.7233
2009-01-13,46.5635
2009-01-12,46.0651
2009-01-09,46.0651
2009-01-08,46.0651
2009-01-07,46.0651
2009-01-06,46.0651
2009-01-05,45.3231
2009-01-02,45.3014
2008-12-31,45.2147
2008-12-30,45.2147
2008-12-29,45.2147
2008-12-26,44.7760
2008-12-24,44.7760
2008-12-23,44.7760
2008-12-22,44.7760
2008-12-19,44.7760
2008-12-18,44.0312
2008-12-17,44.0312
2008-12-16,43.9148
2008-12-15,43.6548
2008-12-12,43.6548
2008-12-11,43.6548
2008-12-10,43.6548
2008-12-09,43.6548
2008-12-08,43.5708
2008-12-05,41.1388
2008-12-04,41.1388
2008-12-03,41.1388
2008-12-02,41.1388
2008-12-01,41.1388
2008-11-28,41.9513
2008-11-26,41.9513
2008-11-25,41.9513
2008-11-24,41.9513
2008-11-21,42.6825
2008-11-20,42.9560
2008-11-19,44.4781
2008-11-18,45.5681
2008-11-17,45.9343
2008-11-14,45.9343
2008-11-13,45.9343
2008-11-12,47.0636
2008-11-11,47.2478
2008-11-10,46.9244
2008-11-07,46.7871
2008-11-06,46.7359
2008-11-05,46.7359
2008-11-04,46.7359
2008-11-03,46.7117
2008-10-31,46.5824
2008-10-30,47.0455
2008-10-29,47.0455
2008-10-28,47.0455
2008-10-27,47.8775
2008-10-24,47.8775
2008-10-23,48.4106
2008-10-22,48.4106
2008-10-21,49.1403
2008-10-20,50.1149
2008-10-17,50.2173
2008-10-16,52.3578
2008-10-15,52.3578
2008-10-14,53.9329
2008-10-13,53.9759
2008-10-10,54.3717
2008-10-09,56.3372
2008-10-08,57.0723
2008-10-07,58.2193
2008-10-06,58.8547
2008-10-03,60.5860
2008-10-02,61.1298
2008-10-01,62.3980
2008-09-30,62.9903
2008-09-29,62.9903
2008-09-26,63.1680
2008-09-25,63.1680
2008-09-24,63.1680
2008-09-23,63.1680
2008-09-22,63.1680
2008-09-19,63.1680
2008-09-18,62.0776
2008-09-17,62.0776
2008-09-16,62.7669
2008-09-15,63.8573
2008-09-12,63.8573
2008-09-11,64.2477
2008-09-10,64.2477
2008-09-09,64.2477
2008-09-08,64.2477
2008-09-05,64.2477
2008-09-04,64.7135
2008-09-03,64.7808
2008-09-02,65.5213
2008-08-29,66.9079
2008-08-28,66.9590
2008-08-27,67.2444
2008-08-26,67.2444
2008-08-25,67.2579
2008-08-22,67.3064
2008-08-21,67.6968
2008-08-20,67.8449
2008-08-19,67.8449
2008-08-18,68.2945
2008-08-15,68.4884
2008-08-14,68.4884
2008-08-13,68.4884
2008-08-12,68.4884
2008-08-11,68.8518
2008-08-08,68.8232
2008-08-07,68.8232
2008-08-06,68.9457
2008-08-05,68.9457
2008-08-04,68.9457
2008-08-01,68.9457
2008-07-31,68.7553
2008-07-30,68.3745
2008-07-29,67.9051
2008-07-28,67.2748
2008-07-25,67.2748
2008-07-24,67.2748
2008-07-23,67.1139
2008-07-22,67.0254
2008-07-21,67.0254
2008-07-18,66.9503
2008-07-17,65.6709
2008-07-16,65.6521
2008-07-15,64.6651
2008-07-14,64.6651
2008-07-11,64.6651
2008-07-10,64.6651
2008-07-09,65.0218
2008-07-08,65.0218
2008-07-07,65.0218
2008-07-03,65.0218
2008-07-02,65.0218
2008-07-01,65.0218
2008-06-30,65.7782
2008-06-27,65.8184
2008-06-26,66.4889
2008-06-25,66.7947
2008-06-24,66.7947
2008-06-23,66.9181
2008-06-20,66.9181
2008-06-19,67.1863
2008-06-18,67.5618
2008-06-17,67.5618
2008-06-16,67.5618
2008-06-13,67.6503
2008-06-12,67.8166
2008-06-11,67.8166
2008-06-10,68.1384
2008-06-09,68.1223
2008-06-06,68.0606
2008-06-05,68.0016
2008-06-04,67.8595
2008-06-03,67.8595
2008-06-02,67.8595
2008-05-30,67.8595
2008-05-29,67.8595
2008-05-28,67.7388
2008-05-27,67.5484
2008-05-23,67.5484
2008-05-22,67.5484
2008-05-21,67.5484
2008-05-20,67.3848
2008-05-19,66.8176
2008-05-16,66.8176
2008-05-15,66.8176
2008-05-14,66.8176
2008-05-13,66.1715
2008-05-12,65.9811
2008-05-09,65.7612
2008-05-08,65.7612
2008-05-07,65.7102
2008-05-06,65.5544
2008-05-05,65.5544
2008-05-02,65.5544
2008-05-01,65.5811
2008-04-30,65.5811
2008-04-29,64.6916
2008-04-28,64.2561
2008-04-25,64.2561
2008-04-24,64.2481
2008-04-23,64.2481
2008-04-22,64.2481
2008-04-21,64.1867
2008-04-18,64.1867
2008-04-17,63.6631
2008-04-16,62.5972
2008-04-15,62.2633
2008-04-14,62.2633
2008-04-11,62.1244
2008-04-10,62.1244
2008-04-09,61.8973
2008-04-08,61.8973
2008-04-07,62.0923
2008-04-04,62.2767
2008-04-03,62.2767
2008-04-02,62.2767
2008-04-01,62.2767
2008-03-31,62.1858
2008-03-28,62.1030
2008-03-27,62.1030
2008-03-26,62.1030
2008-03-25,62.1030
2008-03-24,62.1030
2008-03-20,61.5207
2008-03-19,61.5207
2008-03-18,61.5020
2008-03-17,61.3871
2008-03-14,61.3871
2008-03-13,61.3871
2008-03-12,61.3871
2008-03-11,61.0211
2008-03-10,60.2865
2008-03-07,59.8538
2008-03-06,59.3943
2008-03-05,59.3943
2008-03-04,59.0791
2008-03-03,59.0791
2008-02-29,59.0791
2008-02-28,59.0791
2008-02-27,59.0791
2008-02-26,58.6410
2008-02-25,56.9500
2008-02-22,56.5440
2008-02-21,56.1513
2008-02-20,55.9723
2008-02-19,55.9723
2008-02-15,55.9723
2008-02-14,55.9855
2008-02-13,55.9855
2008-02-12,55.9855
2008-02-11,55.9855
2008-02-08,55.9855
2008-02-07,55.9855
2008-02-06,56.7070
2008-02-05,55.3233
2008-02-04,55.3233
2008-02-01,55.3233
2008-01-31,54.9428
2008-01-30,54.8949
2008-01-29,54.8949
2008-01-28,54.8949
2008-01-25,54.5063
2008-01-24,54.4318
2008-01-23,54.2216
2008-01-22,54.2216
2008-01-18,54.2216
2008-01-17,53.9209
2008-01-16,53.9209
2008-01-15,54.8257
2008-01-14,55.0944
2008-01-11,55.2967
2008-01-10,55.4696
2008-01-09,55.7091
2008-01-08,55.7118
2008-01-07,56.2068
2008-01-04,56.5926
2008-01-03,57.5240
2008-01-02,57.5639
2007-12-31,57.5293
2007-12-28,57.5293
2007-12-27,57.5293
2007-12-26,57.5293
2007-12-24,57.4787
2007-12-21,57.2552
2007-12-20,57.0530
2007-12-19,57.0530
2007-12-18,57.0530
2007-12-17,57.0530
2007-12-14,57.0796
2007-12-13,57.0343
2007-12-12,57.0343
2007-12-11,57.0343
2007-12-10,56.3505
2007-12-07,56.2813
2007-12-06,56.2813
2007-12-05,56.0418
2007-12-04,56.0338
2007-12-03,56.0231
2007-11-30,56.0231
2007-11-29,55.7783
2007-11-28,55.7783
2007-11-27,55.2860
2007-11-26,55.1157
2007-11-23,54.7352
2007-11-21,55.7730
2007-11-20,56.6565
2007-11-19,56.6565
2007-11-16,56.9377
2007-11-15,56.9483
2007-11-14,57.1976
2007-11-13,57.2400
2007-11-12,57.2400
2007-11-09,57.2400
2007-11-08,58.4960
2007-11-07,60.3348
2007-11-06,60.4331
2007-11-05,60.4357
2007-11-02,60.2448
2007-11-01,60.2448
2007-10-31,60.2873
2007-10-30,60.7115
2007-10-29,61.2232
2007-10-26,61.2232
2007-10-25,61.2232
2007-10-24,61.6263
2007-10-23,61.6263
2007-10-22,61.6263
2007-10-19,61.8490
2007-10-18,62.4721
2007-10-17,62.4721
2007-10-16,62.6975
2007-10-15,62.6975
2007-10-12,62.6975
2007-10-11,62.6975
2007-10-10,62.2043
2007-10-09,62.2043
2007-10-08,62.2043
2007-10-05,62.2043
2007-10-04,62.2043
2007-10-03,62.4138
2007-10-02,62.4111
2007-10-01,62.1327
2007-09-28,61.7270
2007-09-27,61.6501
2007-09-26,61.6210
2007-09-25,61.6210
2007-09-24,61.6210
2007-09-21,61.6210
2007-09-20,61.5361
2007-09-19,61.7933
2007-09-18,61.7933
2007-09-17,61.8304
2007-09-14,61.9232
2007-09-13,61.6501
2007-09-12,61.2392
2007-09-11,61.1225
2007-09-10,61.1225
2007-09-07,60.9051
2007-09-06,60.6929
2007-09-05,60.4649
2007-09-04,60.1812
2007-08-31,59.7729
2007-08-30,59.4149
2007-08-29,57.9831
2007-08-28,57.6835
2007-08-27,57.6835
2007-08-24,57.7100
2007-08-23,57.7100
2007-08-22,57.8532
2007-08-21,57.8823
2007-08-20,57.8823
2007-08-17,57.8823
2007-08-16,57.8823
2007-08-15,59.4732
2007-08-14,59.4657
2007-08-13,59.4552
2007-08-10,59.6518
2007-08-09,60.2331
2007-08-08,60.4630
2007-08-07,60.4630
2007-08-06,60.4630
2007-08-03,60.4630
2007-08-02,60.4630
2007-08-01,60.4630
2007-07-31,60.4630
2007-07-30,60.3124
2007-07-27,60.0402
2007-07-26,59.9557
2007-07-25,59.8394
2007-07-24,59.4748
2007-07-23,59.3374
2007-07-20,59.3374
2007-07-19,59.2212
2007-07-18,57.5619
2007-07-17,57.2580
2007-07-16,56.7058
2007-07-13,56.4786
2007-07-12,56.4786
2007-07-11,56.4786
2007-07-10,56.4786
2007-07-09,56.4786
2007-07-06,56.4786
2007-07-05,56.1431
2007-07-03,55.7969
2007-07-02,55.7811
2007-06-29,55.7811
2007-06-28,55.7229
2007-06-27,55.4402
2007-06-26,55.2526
2007-06-25,55.2526
2007-06-22,55.2526
2007-06-21,55.1602
2007-06-20,55.1100
2007-06-19,55.0149
2007-06-18,54.9858
2007-06-15,54.9964
2007-06-14,55.1681
2007-06-13,55.2817
2007-06-12,55.2817
2007-06-11,55.2817
2007-06-08,55.2817
2007-06-07,55.2817
2007-06-06,55.5010
2007-06-05,55.8128
2007-06-04,55.9000
2007-06-01,55.9132
2007-05-31,55.9132
2007-05-30,55.9132
2007-05-29,55.9132
2007-05-25,55.9132
2007-05-24,55.9132
2007-05-23,55.9502
2007-05-22,55.9475
2007-05-21,55.5539
2007-05-18,55.4997
2007-05-17,54.9846
2007-05-16,54.7477
2007-05-15,54.7477
2007-05-14,54.7477
2007-05-11,54.5790
