time,MIDPOINT
2011-12-19,108.0612
2011-12-16,108.2559
2011-12-15,109.3753
2011-12-14,109.7303
2011-12-13,109.5242
2011-12-12,107.5029
2011-12-09,107.5029
2011-12-08,106.2461
2011-12-07,106.2461
2011-12-06,105.9283
2011-12-05,105.3271
2011-12-02,104.9893
2011-12-01,104.9292
2011-11-30,104.5140
2011-11-29,104.7287
2011-11-28,104.7287
2011-11-25,104.7287
2011-11-23,104.9836
2011-11-22,105.9455
2011-11-21,105.9942
2011-11-18,106.2117
2011-11-17,106.2117
2011-11-16,106.2117
2011-11-15,106.2117
2011-11-14,105.3576
2011-11-11,105.3576
2011-11-10,105.3204
2011-11-09,105.3204
2011-11-08,105.3204
2011-11-07,104.8813
2011-11-04,104.8813
2011-11-03,104.8813
2011-11-02,103.9944
2011-11-01,103.9944
2011-10-31,103.9944
2011-10-28,103.9944
2011-10-27,104.8727
2011-10-26,104.8727
2011-10-25,104.8727
2011-10-24,104.8727
2011-10-21,104.8727
2011-10-20,104.8727
2011-10-19,104.9126
2011-10-18,104.7586
2011-10-17,104.1570
2011-10-14,103.7435
2011-10-13,102.6856
2011-10-12,102.6286
2011-10-11,102.6286
2011-10-10,102.6286
2011-10-07,101.4224
2011-10-06,100.0964
2011-10-05,99.1725
2011-10-04,99.1725
2011-10-03,99.1725
2011-09-30,99.1725
2011-09-29,99.1725
2011-09-28,98.7562
2011-09-27,98.3627
2011-09-26,96.4237
2011-09-23,96.1357
2011-09-22,95.8363
2011-09-21,95.8363
2011-09-20,95.8363
2011-09-19,95.3829
2011-09-16,95.3430
2011-09-15,94.5845
2011-09-14,95.0350
2011-09-13,95.2061
2011-09-12,95.2375
2011-09-09,95.2375
2011-09-08,96.3039
2011-09-07,96.3039
2011-09-06,96.0787
2011-09-02,94.5559
2011-09-01,94.1453
2011-08-31,94.1453
2011-08-30,94.1453
2011-08-29,94.1453
2011-08-26,94.2508
2011-08-25,94.2508
2011-08-24,94.2508
2011-08-23,94.2508
2011-08-22,94.2508
2011-08-19,94.2508
2011-08-18,95.6766
2011-08-17,95.6766
2011-08-16,97.1128
2011-08-15,97.1128
2011-08-12,97.6578
2011-08-11,97.9701
2011-08-10,97.9701
2011-08-09,99.0195
2011-08-08,99.3260
2011-08-05,100.8249
2011-08-04,101.2450
2011-08-03,103.1100
2011-08-02,103.1100
2011-08-01,103.8850
2011-07-29,102.3322
2011-07-28,102.3322
2011-07-27,102.0342
2011-07-26,102.0342
2011-07-25,101.9831
2011-07-22,101.9831
2011-07-21,101.9831
2011-07-20,101.9831
2011-07-19,101.9831
2011-07-18,99.8540
2011-07-15,99.8540
2011-07-14,99.1444
2011-07-13,98.8576
2011-07-12,98.7072
2011-07-11,98.0287
2011-07-08,97.3049
2011-07-07,97.3049
2011-07-06,97.3049
2011-07-05,96.6577
2011-07-01,96.3908
2011-06-30,95.3774
2011-06-29,94.5882
2011-06-28,94.3413
2011-06-27,93.6628
2011-06-24,93.2654
2011-06-23,93.2654
2011-06-22,93.2654
2011-06-21,93.2654
2011-06-20,92.9248
2011-06-17,92.8737
2011-06-16,92.9333
2011-06-15,93.2285
2011-06-14,93.6004
2011-06-13,94.2732
2011-06-10,94.2760
2011-06-09,94.4208
2011-06-08,94.4208
2011-06-07,94.4208
2011-06-06,94.7217
2011-06-03,95.1560
2011-06-02,95.5733
2011-06-01,95.7067
2011-05-31,95.8827
2011-05-27,95.8827
2011-05-26,95.8827
2011-05-25,96.5129
2011-05-24,96.5810
2011-05-23,96.6577
2011-05-20,96.8280
2011-05-19,96.8280
2011-05-18,96.5030
2011-05-17,96.5030
2011-05-16,96.5030
2011-05-13,96.5030
2011-05-12,96.5030
2011-05-11,96.4649
2011-05-10,96.4649
2011-05-09,96.4649
2011-05-06,96.2416
2011-05-05,96.2416
2011-05-04,95.4164
2011-05-03,95.4164
2011-05-02,95.2129
2011-04-29,94.8257
2011-04-28,94.8257
2011-04-27,94.4838
2011-04-26,93.7546
2011-04-25,93.6953
2011-04-21,93.6953
2011-04-20,93.1103
2011-04-19,93.1103
2011-04-18,93.1103
2011-04-15,93.1103
2011-04-14,92.7598
2011-04-13,92.5422
2011-04-12,92.5422
2011-04-11,92.4885
2011-04-08,92.0618
2011-04-07,92.0618
2011-04-06,91.6548
2011-04-05,91.5107
2011-04-04,91.0783
2011-04-01,90.9878
2011-03-31,90.2926
2011-03-30,89.8093
2011-03-29,89.2723
2011-03-28,89.0745
2011-03-25,89.0745
2011-03-24,89.1452
2011-03-23,89.1452
2011-03-22,90.1145
2011-03-21,90.1145
2011-03-18,90.1145
2011-03-17,90.1145
2011-03-16,90.1145
2011-03-15,91.8159
2011-03-14,92.0731
2011-03-11,92.0731
2011-03-10,92.0731
2011-03-09,92.0731
2011-03-08,91.4004
2011-03-07,91.4004
2011-03-04,91.7961
2011-03-03,91.7961
2011-03-02,91.7961
2011-03-01,91.7961
2011-02-28,91.8554
2011-02-25,91.8554
2011-02-24,91.8554
2011-02-23,91.8554
2011-02-22,92.6976
2011-02-18,92.9492
2011-02-17,92.9492
2011-02-16,92.9492
2011-02-15,92.8992
2011-02-14,92.8992
2011-02-11,92.5332
2011-02-10,91.7478
2011-02-09,91.7478
2011-02-08,91.7478
2011-02-07,91.2186
2011-02-04,90.9877
2011-02-03,89.8195
2011-02-02,89.8195
2011-02-01,89.8195
2011-01-31,88.0150
2011-01-28,87.6743
2011-01-27,87.3422
2011-01-26,87.3422
2011-01-25,86.9086
2011-01-24,86.3991
2011-01-21,85.3209
2011-01-20,85.3209
2011-01-19,85.2252
2011-01-18,83.8064
2011-01-14,83.6234
2011-01-13,83.2884
2011-01-12,83.2630
2011-01-11,83.0969
2011-01-10,82.8689
2011-01-07,82.7648
2011-01-06,82.7648
2011-01-05,82.4776
2011-01-04,82.4776
2011-01-03,82.1989
2010-12-31,81.9962
2010-12-30,81.9709
2010-12-29,81.9287
2010-12-28,81.7682
2010-12-27,81.7035
2010-12-23,81.7035
2010-12-22,81.7035
2010-12-21,81.6669
2010-12-20,81.5937
2010-12-17,81.5937
2010-12-16,81.5937
2010-12-15,81.5937
2010-12-14,81.5937
2010-12-13,80.7491
2010-12-10,80.7491
2010-12-09,80.7491
2010-12-08,80.8702
2010-12-07,80.8702
2010-12-06,80.8702
2010-12-03,80.8702
2010-12-02,80.8702
2010-12-01,80.8702
2010-11-30,80.8702
2010-11-29,81.0081
2010-11-26,81.0081
2010-11-24,81.0081
2010-11-23,81.2164
2010-11-22,81.2164
2010-11-19,81.2164
2010-11-18,81.2164
2010-11-17,81.2164
2010-11-16,81.2981
2010-11-15,81.5696
2010-11-12,81.4238
2010-11-11,81.4238
2010-11-10,80.7456
2010-11-09,80.7203
2010-11-08,80.6558
2010-11-05,80.3699
2010-11-04,80.2858
2010-11-03,79.5515
2010-11-02,79.2909
2010-11-01,78.9321
2010-10-29,78.9321
2010-10-28,78.7163
2010-10-27,78.7163
2010-10-26,78.7163
2010-10-25,78.7163
2010-10-22,78.7163
2010-10-21,78.7163
2010-10-20,78.7163
2010-10-19,78.6631
2010-10-18,78.6126
2010-10-15,77.5644
2010-10-14,77.5644
2010-10-13,76.9366
2010-10-12,76.7909
2010-10-11,76.7376
2010-10-08,76.5106
2010-10-07,76.4658
2010-10-06,75.5353
2010-10-05,75.4848
2010-10-04,74.9187
2010-10-01,74.9187
2010-09-30,74.4590
2010-09-29,74.3133
2010-09-28,74.0807
2010-09-27,73.8509
2010-09-24,73.6995
2010-09-23,73.0269
2010-09-22,72.5700
2010-09-21,72.3262
2010-09-20,72.2365
2010-09-17,71.7881
2010-09-16,71.3873
2010-09-15,71.3705
2010-09-14,70.8352
2010-09-13,70.8352
2010-09-10,70.3811
2010-09-09,70.1681
2010-09-08,70.1681
2010-09-07,70.1681
2010-09-03,70.1681
2010-09-02,70.1457
2010-09-01,70.5381
2010-08-31,70.6761
2010-08-30,70.6761
2010-08-27,70.6761
2010-08-26,70.6761
2010-08-25,71.2703
2010-08-24,71.3929
2010-08-23,72.3963
2010-08-20,72.7298
2010-08-19,72.8055
2010-08-18,72.8055
2010-08-17,72.8055
2010-08-16,72.8055
2010-08-13,72.8335
2010-08-12,72.8032
2010-08-11,72.6972
2010-08-10,72.6972
2010-08-09,72.6972
2010-08-06,72.4659
2010-08-05,72.4659
2010-08-04,72.1564
2010-08-03,71.4006
2010-08-02,71.4006
2010-07-30,71.1301
2010-07-29,71.1301
2010-07-28,71.3895
2010-07-27,71.3895
2010-07-26,71.3895
2010-07-23,71.3895
2010-07-22,71.3895
2010-07-21,71.3895
2010-07-20,71.7464
2010-07-19,70.8847
2010-07-16,70.4385
2010-07-15,70.4385
2010-07-14,70.4385
2010-07-13,70.3716
2010-07-12,69.9533
2010-07-09,69.9533
2010-07-08,69.9533
2010-07-07,70.2684
2010-07-06,70.2684
2010-07-02,70.4190
2010-07-01,70.6170
2010-06-30,70.9628
2010-06-29,71.4118
2010-06-28,71.9779
2010-06-25,71.9779
2010-06-24,72.2763
2010-06-23,72.1341
2010-06-22,71.0799
2010-06-21,71.0297
2010-06-18,71.0297
2010-06-17,71.0297
2010-06-16,70.8540
2010-06-15,70.6979
2010-06-14,70.3381
2010-06-11,70.3242
2010-06-10,70.1875
2010-06-09,70.0509
2010-06-08,70.0509
2010-06-07,70.0509
2010-06-04,70.0509
2010-06-03,70.0509
2010-06-02,70.3019
2010-06-01,70.6058
2010-05-28,70.7425
2010-05-27,70.9516
2010-05-26,71.0325
2010-05-25,71.5261
2010-05-24,71.5261
2010-05-21,71.5261
2010-05-20,71.0520
2010-05-19,71.0520
2010-05-18,71.0520
2010-05-17,71.0520
2010-05-14,71.0520
2010-05-13,71.0520
2010-05-12,71.0520
2010-05-11,70.2431
2010-05-10,70.2431
2010-05-07,70.3180
2010-05-06,70.8256
2010-05-05,71.6273
2010-05-04,71.8104
2010-05-03,72.0046
2010-04-30,72.4207
2010-04-29,72.4207
2010-04-28,72.4207
2010-04-27,72.4207
2010-04-26,72.4679
2010-04-23,72.2931
2010-04-22,72.2931
2010-04-21,72.0850
2010-04-20,72.0850
2010-04-19,72.0850
2010-04-16,71.8132
2010-04-15,71.8132
2010-04-14,71.8132
2010-04-13,71.2861
2010-04-12,71.2861
2010-04-09,71.2861
2010-04-08,71.2861
2010-04-07,71.4636
2010-04-06,71.4692
2010-04-05,71.3943
2010-04-01,71.3194
2010-03-31,71.3194
2010-03-30,71.3194
2010-03-29,71.3194
2010-03-26,71.3194
2010-03-25,71.3194
2010-03-24,71.2888
2010-03-23,70.7395
2010-03-22,70.5259
2010-03-19,70.5259
2010-03-18,70.5259
2010-03-17,70.5259
2010-03-16,70.5259
2010-03-15,70.3234
2010-03-12,70.4982
2010-03-11,70.4982
2010-03-10,70.4982
2010-03-09,70.4982
2010-03-08,70.7368
2010-03-05,70.7506
2010-03-04,70.7506
2010-03-03,70.7506
2010-03-02,70.7146
2010-03-01,70.4094
2010-02-26,69.8574
2010-02-25,69.7824
2010-02-24,69.5272
2010-02-23,69.5272
2010-02-22,69.2692
2010-02-19,69.2692
2010-02-18,69.2692
2010-02-17,68.8586
2010-02-16,68.5535
2010-02-12,68.5162
2010-02-11,68.5051
2010-02-10,68.5051
2010-02-09,68.6901
2010-02-08,68.6901
2010-02-05,68.6901
2010-02-04,68.6901
2010-02-03,69.4275
2010-02-02,69.7728
2010-02-01,70.8471
2010-01-29,70.8471
2010-01-28,71.2227
2010-01-27,71.7060
2010-01-26,71.7060
2010-01-25,71.7060
2010-01-22,71.7060
2010-01-21,72.6726
2010-01-20,72.8051
2010-01-19,72.8051
2010-01-15,72.3384
2010-01-14,72.3384
2010-01-13,72.3716
2010-01-12,72.3716
2010-01-11,72.3716
2010-01-08,72.3909
2010-01-07,72.3909
2010-01-06,72.4958
2010-01-05,72.1423
2010-01-04,71.9380
2009-12-31,71.7971
2009-12-30,71.7971
2009-12-29,71.7253
2009-12-28,71.7253
2009-12-24,71.2448
2009-12-23,71.0873
2009-12-22,71.0680
2009-12-21,70.9023
2009-12-18,70.9023
2009-12-17,70.9023
2009-12-16,70.9023
2009-12-15,70.9023
2009-12-14,70.9023
2009-12-11,70.7090
2009-12-10,70.4356
2009-12-09,70.1732
2009-12-08,70.0489
2009-12-07,70.1207
2009-12-04,70.1207
2009-12-03,70.1207
2009-12-02,70.1207
2009-12-01,70.2395
2009-11-30,70.2395
2009-11-27,70.2395
2009-11-25,70.3941
2009-11-24,70.3941
2009-11-23,70.3941
2009-11-20,70.3223
2009-11-19,69.6291
2009-11-18,69.2195
2009-11-17,68.8730
2009-11-16,68.7213
2009-11-13,68.2746
2009-11-12,68.2746
2009-11-11,68.2746
2009-11-10,68.1973
2009-11-09,67.9460
2009-11-06,67.1291
2009-11-05,66.8074
2009-11-04,66.8074
2009-11-03,66.8074
2009-11-02,66.8074
2009-10-30,66.8596
2009-10-29,66.8596
2009-10-28,68.2124
2009-10-27,68.3141
2009-10-26,68.3141
2009-10-23,68.3828
2009-10-22,68.5230
2009-10-21,68.5230
2009-10-20,68.7348
2009-10-19,68.6550
2009-10-16,68.2151
2009-10-15,68.0144
2009-10-14,67.7064
2009-10-13,67.3463
2009-10-12,67.3463
2009-10-09,67.0411
2009-10-08,66.1750
2009-10-07,66.1750
2009-10-06,65.7818
2009-10-05,65.8533
2009-10-02,65.8533
2009-10-01,65.9908
2009-09-30,66.2410
2009-09-29,66.2410
2009-09-28,66.3839
2009-09-25,66.2602
2009-09-24,66.0320
2009-09-23,65.9275
2009-09-22,65.6773
2009-09-21,65.6773
2009-09-18,65.6773
2009-09-17,65.4958
2009-09-16,65.4134
2009-09-15,64.7342
2009-09-14,64.6050
2009-09-11,64.4235
2009-09-10,64.7562
2009-09-09,64.7672
2009-09-08,64.7672
2009-09-04,64.7672
2009-09-03,64.8855
2009-09-02,64.8855
2009-09-01,65.0504
2009-08-31,65.3089
2009-08-28,65.0972
2009-08-27,65.0972
2009-08-26,65.0972
2009-08-25,65.0972
2009-08-24,65.0972
2009-08-21,65.0972
2009-08-20,65.0092
2009-08-19,65.0092
2009-08-18,65.0092
2009-08-17,65.0092
2009-08-14,65.1494
2009-08-13,65.1494
2009-08-12,65.0727
2009-08-11,64.9085
2009-08-10,64.9085
2009-08-07,64.9085
2009-08-06,64.9085
2009-08-05,64.8538
2009-08-04,64.4460
2009-08-03,64.4460
2009-07-31,63.9014
2009-07-30,63.8412
2009-07-29,62.4729
2009-07-28,61.5369
2009-07-27,60.4505
2009-07-24,60.4505
2009-07-23,59.6295
2009-07-22,59.6240
2009-07-21,59.5829
2009-07-20,59.2846
2009-07-17,59.0055
2009-07-16,57.6974
2009-07-15,56.7614
2009-07-14,56.1101
2009-07-13,56.3810
2009-07-10,56.3810
2009-07-09,56.4440
2009-07-08,56.4440
2009-07-07,56.4440
2009-07-06,56.8435
2009-07-02,56.8654
2009-07-01,57.6016
2009-06-30,57.7849
2009-06-29,57.8725
2009-06-26,57.9546
2009-06-25,58.1161
2009-06-24,58.4417
2009-06-23,58.5211
2009-06-22,58.5430
2009-06-19,58.9179
2009-06-18,59.0383
2009-06-17,59.0383
2009-06-16,59.0383
2009-06-15,59.0383
2009-06-12,59.0383
2009-06-11,59.0247
2009-06-10,58.3076
2009-06-09,57.8260
2009-06-08,57.8260
2009-06-05,57.5414
2009-06-04,57.5414
2009-06-03,57.5414
2009-06-02,57.5414
2009-06-01,57.5414
2009-05-29,56.8271
2009-05-28,56.5288
2009-05-27,56.5288
2009-05-26,56.5288
2009-05-22,56.5288
2009-05-21,56.5288
2009-05-20,56.5288
2009-05-19,56.5288
2009-05-18,56.4704
2009-05-15,56.5629
2009-05-14,56.5629
2009-05-13,56.6833
2009-05-12,56.6833
2009-05-11,56.6606
2009-05-08,56.1188
2009-05-07,56.1188
2009-05-06,56.1188
2009-05-05,56.1188
2009-05-04,56.1188
2009-05-01,55.6887
2009-04-30,55.5335
2009-04-29,55.5335
2009-04-28,54.8284
2009-04-27,54.8284
2009-04-24,54.8284
2009-04-23,54.8284
2009-04-22,54.8284
2009-04-21,54.7359
2009-04-20,54.5698
2009-04-17,54.7114
2009-04-16,54.7114
2009-04-15,54.4010
2009-04-14,54.2050
2009-04-13,53.5598
2009-04-09,53.4591
2009-04-08,53.4591
2009-04-07,53.4591
2009-04-06,53.4591
2009-04-03,53.4591
2009-04-02,52.6315
2009-04-01,52.0761
2009-03-31,51.9237
2009-03-30,51.9237
2009-03-27,51.7249
2009-03-26,51.4908
2009-03-25,51.4718
2009-03-24,50.9981
2009-03-23,50.6251
2009-03-20,48.0198
2009-03-19,48.0198
2009-03-18,48.0198
2009-03-17,48.0198
2009-03-16,47.5597
2009-03-13,47.3365
2009-03-12,47.7802
2009-03-11,47.7802
2009-03-10,47.7802
2009-03-09,47.7802
2009-03-06,48.0225
2009-03-05,48.0225
2009-03-04,48.0225
2009-03-03,48.0225
2009-03-02,48.0225
2009-02-27,48.5153
2009-02-26,48.8501
2009-02-25,48.8746
2009-02-24,48.8746
2009-02-23,49.3265
2009-02-20,50.5298
2009-02-19,50.5679
2009-02-18,51.0416
2009-02-17,51.0416
2009-02-13,50.9843
2009-02-12,50.9843
2009-02-11,50.9843
2009-02-10,50.9843
2009-02-09,50.9843
2009-02-06,50.7992
2009-02-05,49.9163
2009-02-04,49.9163
2009-02-03,49.9163
2009-02-02,47.8824
2009-01-30,47.8824
2009-01-29,47.8824
2009-01-28,47.8824
2009-01-27,47.0266
2009-01-26,47.0103
2009-01-23,46.9616
2009-01-22,46.9616
2009-01-21,46.9616
2009-01-20,46.3685
2009-01-16,46.6962
2009-01-15,46.6962
2009-01-14,46.6962
2009-01-13,46.7937
2009-01-12,46.1708
2009-01-09,46.1708
2009-01-08,45.9731
2009-01-07,45.9731
2009-01-06,45.9731
2009-01-05,45.4693
2009-01-02,45.4693
2008-12-31,45.0550
2008-12-30,45.2066
2008-12-29,45.2066
2008-12-26,45.2066
2008-12-24,45.2066
2008-12-23,45.2229
2008-12-22,45.2229
2008-12-19,45.2229
2008-12-18,45.2229
2008-12-17,44.3725
2008-12-16,44.3725
2008-12-15,43.9554
2008-12-12,43.8091
2008-12-11,43.8091
2008-12-10,43.8091
2008-12-09,43.8091
2008-12-08,43.8091
2008-12-05,42.3981
2008-12-04,41.5477
2008-12-03,41.5477
2008-12-02,41.5477
2008-12-01,41.5477
2008-11-28,41.5477
2008-11-26,42.2356
2008-11-25,42.2356
2008-11-24,42.2356
2008-11-21,42.2356
2008-11-20,42.7935
2008-11-19,43.9391
2008-11-18,45.1998
2008-11-17,46.1314
2008-11-14,46.7435
2008-11-13,46.7435
2008-11-12,46.7435
2008-11-11,47.5560
2008-11-10,47.8620
2008-11-07,46.5959
2008-11-06,46.5959
2008-11-05,46.5959
2008-11-04,46.5959
2008-11-03,46.4801
2008-10-31,46.4801
2008-10-30,46.3563
2008-10-29,46.3563
2008-10-28,46.3563
2008-10-27,46.6497
2008-10-24,47.2986
2008-10-23,47.7106
2008-10-22,47.7106
2008-10-21,48.8279
2008-10-20,49.3799
2008-10-17,50.7181
2008-10-16,51.4773
2008-10-15,51.8274
2008-10-14,53.2786
2008-10-13,55.1176
2008-10-10,55.1176
2008-10-09,56.1165
2008-10-08,56.7196
2008-10-07,58.0927
2008-10-06,59.4309
2008-10-03,60.1902
2008-10-02,60.5402
2008-10-01,61.9914
2008-09-30,62.3522
2008-09-29,62.3522
2008-09-26,62.3522
2008-09-25,62.3522
2008-09-24,62.1072
2008-09-23,62.1072
2008-09-22,62.1072
2008-09-19,62.1072
2008-09-18,62.1072
2008-09-17,62.1072
2008-09-16,62.8773
2008-09-15,62.8773
2008-09-12,63.5585
2008-09-11,64.3258
2008-09-10,64.3258
2008-09-09,64.3258
2008-09-08,64.3258
2008-09-05,64.4200
2008-09-04,64.6004
2008-09-03,65.4997
2008-09-02,65.5186
2008-08-29,66.4125
2008-08-28,67.0048
2008-08-27,67.1610
2008-08-26,67.1610
2008-08-25,67.1637
2008-08-22,67.1637
2008-08-21,67.6672
2008-08-20,67.7318
2008-08-19,67.7749
2008-08-18,68.3214
2008-08-15,68.4911
2008-08-14,68.4911
2008-08-13,68.4911
2008-08-12,68.4911
2008-08-11,68.7419
2008-08-08,68.6373
2008-08-07,68.6373
2008-08-06,68.7285
2008-08-05,68.7285
2008-08-04,68.7285
2008-08-01,68.7285
2008-07-31,68.7285
2008-07-30,68.7285
2008-07-29,68.6453
2008-07-28,67.9105
2008-07-25,67.4652
2008-07-24,67.4652
2008-07-23,67.4652
2008-07-22,67.1595
2008-07-21,67.1300
2008-07-18,67.1300
2008-07-17,65.9954
2008-07-16,65.7219
2008-07-15,65.1694
2008-07-14,65.0165
2008-07-11,65.0165
2008-07-10,65.0165
2008-07-09,65.2042
2008-07-08,65.2042
2008-07-07,65.2042
2008-07-03,65.2042
2008-07-02,65.3222
2008-07-01,65.3222
2008-06-30,65.3437
2008-06-27,66.1832
2008-06-26,66.4729
2008-06-25,66.9047
2008-06-24,66.9047
2008-06-23,66.9047
2008-06-20,66.9047
2008-06-19,67.0415
2008-06-18,67.5135
2008-06-17,67.5135
2008-06-16,67.5135
2008-06-13,67.5135
2008-06-12,67.7710
2008-06-11,67.8461
2008-06-10,68.2994
2008-06-09,68.2994
2008-06-06,68.1009
2008-06-05,68.1009
2008-06-04,67.9453
2008-06-03,67.9453
2008-06-02,67.9453
2008-05-30,67.9453
2008-05-29,67.9453
2008-05-28,67.8997
2008-05-27,67.6101
2008-05-23,67.6101
2008-05-22,67.6101
2008-05-21,67.6101
2008-05-20,67.7281
2008-05-19,67.2633
2008-05-16,67.0523
2008-05-15,67.0523
2008-05-14,66.8002
2008-05-13,66.1928
2008-05-12,65.8334
2008-05-09,65.7476
2008-05-08,65.7476
2008-05-07,65.5384
2008-05-06,65.4182
2008-05-05,65.4182
2008-05-02,65.4609
2008-05-01,65.4743
2008-04-30,65.4743
2008-04-29,65.4128
2008-04-28,64.5313
2008-04-25,64.5313
2008-04-24,64.2187
2008-04-23,64.2187
2008-04-22,64.2187
2008-04-21,64.2187
2008-04-18,64.2187
2008-04-17,63.8020
2008-04-16,63.1048
2008-04-15,62.3996
2008-04-14,62.3996
2008-04-11,62.3996
2008-04-10,62.3354
2008-04-09,61.7985
2008-04-08,61.8359
2008-04-07,62.1191
2008-04-04,62.4102
2008-04-03,62.4102
2008-04-02,62.4102
2008-04-01,62.4102
2008-03-31,62.4102
2008-03-28,62.4102
2008-03-27,62.5866
2008-03-26,62.5866
2008-03-25,62.5866
2008-03-24,62.2606
2008-03-20,62.0683
2008-03-19,61.6890
2008-03-18,61.6890
2008-03-17,61.3310
2008-03-14,61.3310
2008-03-13,61.3310
2008-03-12,61.3310
2008-03-11,61.1761
2008-03-10,61.1681
2008-03-07,60.5163
2008-03-06,59.9793
2008-03-05,59.6748
2008-03-04,59.6748
2008-03-03,59.1592
2008-02-29,59.1592
2008-02-28,59.1592
2008-02-27,59.1592
2008-02-26,58.6036
2008-02-25,57.4549
2008-02-22,56.5493
2008-02-21,56.3009
2008-02-20,56.3009
2008-02-19,56.3009
2008-02-15,56.3009
2008-02-14,56.3651
2008-02-13,56.3651
2008-02-12,56.3651
2008-02-11,56.3651
2008-02-08,56.3651
2008-02-07,56.3651
2008-02-06,56.6991
2008-02-05,56.8401
2008-02-04,55.9619
2008-02-01,55.9619
2008-01-31,55.4058
2008-01-30,55.3526
2008-01-29,55.3526
2008-01-28,55.3526
2008-01-25,54.4398
2008-01-24,54.4398
2008-01-23,54.2243
2008-01-22,53.4845
2008-01-18,53.4845
2008-01-17,53.3594
2008-01-16,53.8837
2008-01-15,53.8837
2008-01-14,54.7352
2008-01-11,55.2647
2008-01-10,55.2647
2008-01-09,55.6559
2008-01-08,55.6799
2008-01-07,56.3345
2008-01-04,56.6219
2008-01-03,57.5692
2008-01-02,57.5692
2007-12-31,57.5266
2007-12-28,57.5266
2007-12-27,57.5266
2007-12-26,57.5266
2007-12-24,57.5266
2007-12-21,57.3670
2007-12-20,56.9252
2007-12-19,57.0077
2007-12-18,57.0077
2007-12-17,57.0077
2007-12-14,57.3377
2007-12-13,57.1807
2007-12-12,57.1807
2007-12-11,57.1807
2007-12-10,56.8215
2007-12-07,56.3265
2007-12-06,56.3265
2007-12-05,55.9167
2007-12-04,55.7411
2007-12-03,55.7411
2007-11-30,55.7411
2007-11-29,55.7411
2007-11-28,55.7065
2007-11-27,55.1477
2007-11-26,55.0093
2007-11-23,54.6911
2007-11-21,54.9146
2007-11-20,56.2371
2007-11-19,56.6852
2007-11-16,56.7462
2007-11-15,57.0618
2007-11-14,57.0618
2007-11-13,57.4674
2007-11-12,57.4674
2007-11-09,57.4674
2007-11-08,59.0257
2007-11-07,60.3482
2007-11-06,60.7009
2007-11-05,60.7009
2007-11-02,60.7009
2007-11-01,60.5604
2007-10-31,60.5604
2007-10-30,60.4702
2007-10-29,61.4831
2007-10-26,61.4831
2007-10-25,61.4831
2007-10-24,61.4831
2007-10-23,61.4831
2007-10-22,61.4831
2007-10-19,61.4831
2007-10-18,62.1513
2007-10-17,62.3873
2007-10-16,62.3873
2007-10-15,62.1274
2007-10-12,62.2361
2007-10-11,62.2361
2007-10-10,62.2361
2007-10-09,62.2361
2007-10-08,62.2361
2007-10-05,62.2361
2007-10-04,62.2361
2007-10-03,62.3846
2007-10-02,62.3846
2007-10-01,62.3846
2007-09-28,61.5998
2007-09-27,61.5759
2007-09-26,61.4672
2007-09-25,61.3505
2007-09-24,61.4804
2007-09-21,61.4804
2007-09-20,61.4804
2007-09-19,61.5520
2007-09-18,61.6210
2007-09-17,61.7032
2007-09-14,61.8649
2007-09-13,61.9285
2007-09-12,61.7164
2007-09-11,61.0350
2007-09-10,61.0350
2007-09-07,61.0350
2007-09-06,60.8892
2007-09-05,60.5047
2007-09-04,60.2501
2007-08-31,59.8524
2007-08-30,59.5024
2007-08-29,59.2903
2007-08-28,58.9907
2007-08-27,58.9907
2007-08-24,58.9376
2007-08-23,58.7971
2007-08-22,58.7971
2007-08-21,58.8687
2007-08-20,58.9561
2007-08-17,59.1758
2007-08-16,59.1758
2007-08-15,59.4516
2007-08-14,59.4516
2007-08-13,59.3268
2007-08-10,59.4933
2007-08-09,59.7839
2007-08-08,60.0244
2007-08-07,60.4392
2007-08-06,60.4392
2007-08-03,60.4392
2007-08-02,60.4392
2007-08-01,60.4392
2007-07-31,60.4392
2007-07-30,60.4709
2007-07-27,60.1776
2007-07-26,59.8975
2007-07-25,59.8975
2007-07-24,59.4431
2007-07-23,59.4431
2007-07-20,59.3057
2007-07-19,59.3057
2007-07-18,57.8974
2007-07-17,57.4271
2007-07-16,56.7190
2007-07-13,56.6186
2007-07-12,56.6186
2007-07-11,56.5711
2007-07-10,56.5526
2007-07-09,56.5526
2007-07-06,56.4020
2007-07-05,56.1431
2007-07-03,55.7599
2007-07-02,55.7599
2007-06-29,55.7599
2007-06-28,55.7599
2007-06-27,55.6041
2007-06-26,55.4112
2007-06-25,55.2051
2007-06-22,55.2051
2007-06-21,55.2051
2007-06-20,55.0360
2007-06-19,55.0360
2007-06-18,54.8616
2007-06-15,54.9647
2007-06-14,55.0466
2007-06-13,55.0624
2007-06-12,55.1496
2007-06-11,55.1496
2007-06-08,55.1496
2007-06-07,55.1496
2007-06-06,55.3108
2007-06-05,55.7177
2007-06-04,55.7467
2007-06-01,55.9977
2007-05-31,55.9977
2007-05-30,55.9977
2007-05-29,55.9977
2007-05-25,55.9977
2007-05-24,55.9977
2007-05-23,56.1906
2007-05-22,56.1113
2007-05-21,55.8233
2007-05-18,55.5786
2007-05-17,55.0475
2007-05-16,55.0475
2007-05-15,54.9054
2007-05-14,54.9054
2007-05-11,54.9027
2007-05-10,54.2855
2007-05-09,54.1352
