time,TRANGE
2012-01-18,1.2024
2012-01-17,1.6261
2012-01-13,1.8339
2012-01-12,2.2560
2012-01-11,1.3227
2012-01-10,1.4429
2012-01-09,1.2998
2012-01-06,1.3456
2012-01-05,1.3971
2012-01-04,0.7959
2012-01-03,2.7656
2011-12-30,1.5059
2011-12-29,1.2826
2011-12-28,1.1795
2011-12-27,0.8360
2011-12-23,1.6949
2011-12-22,1.0307
2011-12-21,4.6952
2011-12-20,2.5423
2011-12-19,1.3971
2011-12-16,3.4928
2011-12-15,2.4678
2011-12-14,1.8036
2011-12-13,2.0957
2011-12-12,1.9124
2011-12-09,1.8838
2011-12-08,1.7063
2011-12-07,2.0728
2011-12-06,1.8380
2011-12-05,2.2617
2011-12-02,1.0765
2011-12-01,1.8437
2011-11-30,4.2429
2011-11-29,1.4143
2011-11-28,3.3611
2011-11-25,1.4315
2011-11-23,2.2732
2011-11-22,1.5403
2011-11-21,3.0003
2011-11-18,1.3227
2011-11-17,3.1149
2011-11-16,2.0613
2011-11-15,2.4793
2011-11-14,1.7120
2011-11-11,2.5652
2011-11-10,1.6605
2011-11-09,3.4870
2011-11-08,1.3570
2011-11-07,1.6995
2011-11-04,1.4600
2011-11-03,2.2014
2011-11-02,2.2242
2011-11-01,2.2185
2011-10-31,1.6082
2011-10-28,1.5911
2011-10-27,2.8686
2011-10-26,1.8535
2011-10-25,1.6881
2011-10-24,1.5797
2011-10-21,2.5207
2011-10-20,1.7508
2011-10-19,1.5968
2011-10-18,5.8969
2011-10-17,2.6405
2011-10-14,2.1158
2011-10-13,1.7109
2011-10-12,1.7109
2011-10-11,1.4315
2011-10-10,2.4181
2011-10-07,1.1862
2011-10-06,3.6100
2011-10-05,2.6326
2011-10-04,3.5302
2011-10-03,2.7831
2011-09-30,2.5207
2011-09-29,3.0682
2011-09-28,2.0930
2011-09-27,2.9142
2011-09-26,3.0568
2011-09-23,2.1557
2011-09-22,3.7184
2011-09-21,2.8800
2011-09-20,2.6975
2011-09-19,2.5321
2011-09-16,1.8535
2011-09-15,1.6710
2011-09-14,4.3742
2011-09-13,1.3573
2011-09-12,2.0987
2011-09-09,2.5321
2011-09-08,2.5549
2011-09-07,1.5911
2011-09-06,2.7260
2011-09-02,2.4694
2011-09-01,2.0303
2011-08-31,1.7166
2011-08-30,1.4999
2011-08-29,2.0417
2011-08-26,3.4503
2011-08-25,2.0987
2011-08-24,1.9846
2011-08-23,3.1994
2011-08-22,2.3610
2011-08-19,3.8838
2011-08-18,6.4558
2011-08-17,1.7679
2011-08-16,2.2755
2011-08-15,3.3077
2011-08-12,2.0246
2011-08-11,3.5530
2011-08-10,4.9958
2011-08-09,5.1612
2011-08-08,3.7697
2011-08-05,4.3716
2011-08-04,4.3432
2011-08-03,2.1688
2011-08-02,2.5151
2011-08-01,2.9466
2011-07-29,2.1006
2011-07-28,1.3569
2011-07-27,1.1355
2011-07-26,0.7948
2011-07-25,1.0787
2011-07-22,0.7778
2011-07-21,1.4761
2011-07-20,1.2547
2011-07-19,5.6377
2011-07-18,1.6351
2011-07-15,1.0617
2011-07-14,1.2831
2011-07-13,1.3172
2011-07-12,0.8403
2011-07-11,1.0674
2011-07-08,0.8403
2011-07-07,0.9027
2011-07-06,1.5215
2011-07-05,1.0849
2011-07-01,1.7941
2011-06-30,1.0826
2011-06-29,0.5904
2011-06-28,1.7486
2011-06-27,1.7997
2011-06-24,0.8800
2011-06-23,1.6635
2011-06-22,0.9708
2011-06-21,1.5613
2011-06-20,1.1468
2011-06-17,1.3796
2011-06-16,1.0503
2011-06-15,1.4761
2011-06-14,0.7948
2011-06-13,0.9822
2011-06-10,1.1184
2011-06-09,0.9197
2011-06-08,0.9027
2011-06-07,0.9254
2011-06-06,0.7437
2011-06-03,1.1128
2011-06-02,0.7892
2011-06-01,1.7486
2011-05-31,1.3569
2011-05-27,0.8346
2011-05-26,1.0503
2011-05-25,0.5053
2011-05-24,0.6586
2011-05-23,1.7543
2011-05-20,1.0049
2011-05-19,1.1809
2011-05-18,0.9822
2011-05-17,2.7706
2011-05-16,1.3228
2011-05-13,1.5897
2011-05-12,2.3391
2011-05-11,1.5329
2011-05-10,1.0219
2011-05-09,0.8743
2011-05-06,1.3823
2011-05-05,1.9048
2011-05-04,1.8540
2011-05-03,1.2718
2011-05-02,1.6731
2011-04-29,1.4244
2011-04-28,0.9496
2011-04-27,1.2039
2011-04-26,1.0174
2011-04-25,0.8705
2011-04-21,2.0913
2011-04-20,2.0913
2011-04-19,1.0965
2011-04-18,1.8935
2011-04-15,0.8309
2011-04-14,1.2435
2011-04-13,0.9496
2011-04-12,0.9326
2011-04-11,0.5313
2011-04-08,0.6896
2011-04-07,0.7158
2011-04-06,0.5313
2011-04-05,0.6104
2011-04-04,0.6500
2011-04-01,0.7800
2011-03-31,0.5596
2011-03-30,0.6274
2011-03-29,1.0965
2011-03-28,0.8252
2011-03-25,1.5261
2011-03-24,1.0570
2011-03-23,1.4413
2011-03-22,0.6161
2011-03-21,2.1140
2011-03-18,1.5657
2011-03-17,1.0174
2011-03-16,4.1318
2011-03-15,2.5492
2011-03-14,1.3226
2011-03-11,1.3566
2011-03-10,2.5322
2011-03-09,3.0748
2011-03-08,2.3853
2011-03-07,2.3344
2011-03-04,2.0687
2011-03-03,2.1705
2011-03-02,0.9609
2011-03-01,1.8483
2011-02-28,0.9892
2011-02-25,0.8874
2011-02-24,1.2661
2011-02-23,1.4357
2011-02-22,1.7296
2011-02-18,0.4183
2011-02-17,1.0287
2011-02-16,0.4804
2011-02-15,0.5935
2011-02-14,0.8648
2011-02-11,0.9609
2011-02-10,1.0287
2011-02-09,1.1022
2011-02-08,1.1715
2011-02-07,0.5574
2011-02-04,0.5180
2011-02-03,0.7826
2011-02-02,0.5574
2011-02-01,1.0923
2011-01-31,1.8692
2011-01-28,1.8299
2011-01-27,0.7432
2011-01-26,0.8355
2011-01-25,3.0122
2011-01-24,2.5111
2011-01-21,1.0247
2011-01-20,0.8502
2011-01-19,3.0854
2011-01-18,1.1739
2011-01-14,0.8614
2011-01-13,0.5855
2011-01-12,1.1317
2011-01-11,0.9008
2011-01-10,0.4673
2011-01-07,1.0810
2011-01-06,1.1092
2011-01-05,0.5124
2011-01-04,0.8896
2011-01-03,0.8108
2010-12-31,0.6250
2010-12-30,0.4842
2010-12-29,1.0078
2010-12-28,0.6137
2010-12-27,0.5011
2010-12-23,0.5630
2010-12-22,0.4617
2010-12-21,0.9346
2010-12-20,0.6475
2010-12-17,0.6193
2010-12-16,0.6587
2010-12-15,0.8502
2010-12-14,0.9853
2010-12-13,0.6700
2010-12-10,0.6869
2010-12-09,1.3625
2010-12-08,1.0191
2010-12-07,1.3681
2010-12-06,0.7601
2010-12-03,0.8051
2010-12-02,0.8727
2010-12-01,2.0663
2010-11-30,0.9065
2010-11-29,1.3513
2010-11-26,1.2612
2010-11-24,1.8355
2010-11-23,1.7229
2010-11-22,1.0529
2010-11-19,0.7657
2010-11-18,1.7116
2010-11-17,0.6193
2010-11-16,1.3850
2010-11-15,0.8333
2010-11-12,1.2499
2010-11-11,1.8017
2010-11-10,0.6531
2010-11-09,1.0697
2010-11-08,0.7488
2010-11-05,0.7063
2010-11-04,1.4966
2010-11-03,1.0258
2010-11-02,0.7791
2010-11-01,1.0874
2010-10-29,1.8217
2010-10-28,0.8576
2010-10-27,1.4406
2010-10-26,1.9451
2010-10-25,0.9697
2010-10-22,0.7231
2010-10-21,1.1715
2010-10-20,1.0314
2010-10-19,3.4361
2010-10-18,1.2276
2010-10-15,0.8744
2010-10-14,1.0146
2010-10-13,0.9529
2010-10-12,0.9641
2010-10-11,0.7287
2010-10-08,0.5774
2010-10-07,0.7623
2010-10-06,0.6334
2010-10-05,1.4863
2010-10-04,0.8576
2010-10-01,1.1996
2010-09-30,1.3677
2010-09-29,0.8212
2010-09-28,0.8016
2010-09-27,0.8352
2010-09-24,1.3901
2010-09-23,0.8744
2010-09-22,0.6614
2010-09-21,1.1323
2010-09-20,1.1099
2010-09-17,0.5213
2010-09-16,0.6446
2010-09-15,0.7960
2010-09-14,0.8352
2010-09-13,1.1267
2010-09-10,1.1379
2010-09-09,0.8352
2010-09-08,0.6334
2010-09-07,0.9529
2010-09-03,1.4350
2010-09-02,0.8856
2010-09-01,1.7825
2010-08-31,0.9585
2010-08-30,1.0481
2010-08-27,1.3341
2010-08-26,1.6816
2010-08-25,0.8969
2010-08-24,1.0650
2010-08-23,0.8913
2010-08-20,1.1323
2010-08-19,0.8800
2010-08-18,1.3425
2010-08-17,1.1659
2010-08-16,0.7119
2010-08-13,0.6334
2010-08-12,1.2948
2010-08-11,1.3335
2010-08-10,0.9641
2010-08-09,1.2332
2010-08-06,1.3536
2010-08-05,0.8087
2010-08-04,0.9203
2010-08-03,0.9538
2010-08-02,1.5617
2010-07-30,1.0820
2010-07-29,1.3163
2010-07-28,0.8199
2010-07-27,0.7139
2010-07-26,0.7195
2010-07-23,1.0040
2010-07-22,1.4000
2010-07-21,1.0765
2010-07-20,3.8262
2010-07-19,1.3107
2010-07-16,1.6007
2010-07-15,0.7641
2010-07-14,1.3721
2010-07-13,1.2884
2010-07-12,0.9314
2010-07-09,0.5076
2010-07-08,0.7864
2010-07-07,2.0414
2010-07-06,1.5450
2010-07-02,1.4948
2010-07-01,1.4502
2010-06-30,1.2382
2010-06-29,2.7107
2010-06-28,1.3107
2010-06-25,1.1016
2010-06-24,1.3442
2010-06-23,1.3274
2010-06-22,1.3386
2010-06-21,0.9984
2010-06-18,0.6247
2010-06-17,0.6526
2010-06-16,1.3051
2010-06-15,0.8812
2010-06-14,0.8478
2010-06-11,1.3163
2010-06-10,2.4095
2010-06-09,1.2605
2010-06-08,0.9147
2010-06-07,0.9649
2010-06-04,1.8350
2010-06-03,0.9816
2010-06-02,1.7625
2010-06-01,1.4948
2010-05-28,1.1713
2010-05-27,1.7625
2010-05-26,1.6398
2010-05-25,1.9410
2010-05-24,1.1043
2010-05-21,2.3481
2010-05-20,2.8892
2010-05-19,1.4948
2010-05-18,1.1657
2010-05-17,1.7067
2010-05-14,1.2605
2010-05-13,1.2549
2010-05-12,3.3242
2010-05-11,1.8238
2010-05-10,2.5489
2010-05-07,2.4485
2010-05-06,6.6540
2010-05-05,0.7546
2010-05-04,1.6782
2010-05-03,0.7435
2010-04-30,0.9965
2010-04-29,0.6159
2010-04-28,0.9155
2010-04-27,1.8254
2010-04-26,0.8323
2010-04-23,0.7712
2010-04-22,0.8822
2010-04-21,0.9821
2010-04-20,2.2027
2010-04-19,1.0542
2010-04-16,1.0653
2010-04-15,0.5880
2010-04-14,1.3261
2010-04-13,0.8850
2010-04-12,0.3973
2010-04-09,0.9710
2010-04-08,0.7102
2010-04-07,0.6991
2010-04-06,0.7213
2010-04-05,0.9210
2010-04-01,0.9765
2010-03-31,0.6214
2010-03-30,0.4883
2010-03-29,0.9377
2010-03-26,0.5879
2010-03-25,1.2207
2010-03-24,0.8212
2010-03-23,0.9932
2010-03-22,1.0098
2010-03-19,1.1929
2010-03-18,0.7213
2010-03-17,0.8711
2010-03-16,0.7934
2010-03-15,0.5881
2010-03-12,0.4772
2010-03-11,1.2151
2010-03-10,0.6381
2010-03-09,0.6714
2010-03-08,0.6325
2010-03-05,0.4605
2010-03-04,0.8877
2010-03-03,0.7435
2010-03-02,1.0875
2010-03-01,0.9266
2010-02-26,0.6991
2010-02-25,1.1208
2010-02-24,1.0043
2010-02-23,0.9210
2010-02-22,0.6214
2010-02-19,0.6589
2010-02-18,1.1097
2010-02-17,0.7324
2010-02-16,0.6825
2010-02-12,1.3538
2010-02-11,1.1874
2010-02-10,0.7990
2010-02-09,1.2872
2010-02-08,0.8212
2010-02-05,1.0439
2010-02-04,1.5245
2010-02-03,0.5523
2010-02-02,1.0274
2010-02-01,1.4140
2010-01-29,1.7123
2010-01-28,2.2039
2010-01-27,1.0605
2010-01-26,1.2925
2010-01-25,0.7705
2010-01-22,2.0050
2010-01-21,1.4527
2010-01-20,2.8667
2010-01-19,1.4858
2010-01-15,0.9948
2010-01-14,1.5466
2010-01-13,1.0826
2010-01-12,1.2870
2010-01-11,1.3201
2010-01-08,1.0328
2010-01-07,0.7401
2010-01-06,0.9279
2010-01-05,1.2980
2010-01-04,1.1710
2009-12-31,1.1599
2009-12-30,1.1047
2009-12-29,0.3148
2009-12-28,0.9611
2009-12-24,0.6021
2009-12-23,0.3866
2009-12-22,0.7346
2009-12-21,0.6960
2009-12-18,0.7678
2009-12-17,0.8782
2009-12-16,0.6904
2009-12-15,1.0992
2009-12-14,0.2099
2009-12-11,0.5855
2009-12-10,0.7622
2009-12-09,1.2594
2009-12-08,0.6573
2009-12-07,0.5192
2009-12-04,1.6018
2009-12-03,0.6960
2009-12-02,0.6794
2009-12-01,1.1268
2009-11-30,0.9279
2009-11-27,1.6681
2009-11-25,0.6297
2009-11-24,0.6518
2009-11-23,1.0937
2009-11-20,0.6794
2009-11-19,0.9059
2009-11-18,0.5965
2009-11-17,0.6932
2009-11-16,0.6683
2009-11-13,0.8506
2009-11-12,0.8506
2009-11-11,0.7512
2009-11-10,1.0384
2009-11-09,1.3864
2009-11-06,0.8194
2009-11-05,1.2153
2009-11-04,0.7369
2009-11-03,0.9128
2009-11-02,1.3363
2009-10-30,2.1006
2009-10-29,0.8413
2009-10-28,0.9953
2009-10-27,1.6442
2009-10-26,1.5892
2009-10-23,1.6827
2009-10-22,1.4627
2009-10-21,1.7872
2009-10-20,1.0998
2009-10-19,0.9623
2009-10-16,3.7008
2009-10-15,1.1163
2009-10-14,1.1053
2009-10-13,0.6544
2009-10-12,1.0448
2009-10-09,2.0401
2009-10-08,0.6214
2009-10-07,1.0503
2009-10-06,1.0118
2009-10-05,1.1273
2009-10-02,1.3198
2009-10-01,1.1273
2009-09-30,1.3473
2009-09-29,0.7369
2009-09-28,1.6827
2009-09-25,0.8523
2009-09-24,0.6874
2009-09-23,1.1163
2009-09-22,0.6214
2009-09-21,0.6764
2009-09-18,0.6929
2009-09-17,0.9513
2009-09-16,1.4847
2009-09-15,0.7094
2009-09-14,1.1273
2009-09-11,0.9788
2009-09-10,0.5939
2009-09-09,0.8303
2009-09-08,0.8468
2009-09-04,0.7094
2009-09-03,0.8688
2009-09-02,0.6819
2009-09-01,1.3363
2009-08-31,0.7149
2009-08-28,1.3528
2009-08-27,0.9568
2009-08-26,1.2868
2009-08-25,0.7919
2009-08-24,0.9788
2009-08-21,0.8029
2009-08-20,0.7204
2009-08-19,1.4572
2009-08-18,0.6984
2009-08-17,1.2978
2009-08-14,1.1658
2009-08-13,0.6324
2009-08-12,1.3967
2009-08-11,0.7589
2009-08-10,0.7479
2009-08-07,1.3912
2009-08-06,0.9348
2009-08-05,0.9524
2009-08-04,0.4926
2009-08-03,1.1111
2009-07-31,0.7827
2009-07-30,1.1549
2009-07-29,0.6732
2009-07-28,0.7061
2009-07-27,0.7389
2009-07-24,0.8319
2009-07-23,1.6092
2009-07-22,1.1549
2009-07-21,0.9086
2009-07-20,1.3629
2009-07-17,2.6765
2009-07-16,2.2879
2009-07-15,2.1729
2009-07-14,0.6021
2009-07-13,1.8938
2009-07-10,1.2479
2009-07-09,1.1494
2009-07-08,0.9141
2009-07-07,1.0564
2009-07-06,0.9633
2009-07-02,1.7022
2009-07-01,1.0126
2009-06-30,1.2151
2009-06-29,0.5583
2009-06-26,0.7936
2009-06-25,1.7925
2009-06-24,1.5106
2009-06-23,0.5911
2009-06-22,0.9086
2009-06-19,0.6294
2009-06-18,0.7717
2009-06-17,0.5473
2009-06-16,1.0235
2009-06-15,0.8703
2009-06-12,0.9031
2009-06-11,1.2534
2009-06-10,1.2206
2009-06-09,0.9031
2009-06-08,1.3574
2009-06-05,1.1330
2009-06-04,0.6951
2009-06-03,0.9414
2009-06-02,1.1713
2009-06-01,1.3081
2009-05-29,1.3957
2009-05-28,1.3464
2009-05-27,1.2370
2009-05-26,2.5232
2009-05-22,0.8538
2009-05-21,1.2643
2009-05-20,1.1877
2009-05-19,1.1604
2009-05-18,1.8281
2009-05-15,1.3683
2009-05-14,1.0618
2009-05-13,1.4176
2009-05-12,1.1001
2009-05-11,1.6021
2009-05-08,2.1456
2009-05-07,1.6236
2009-05-06,0.9797
2009-05-05,0.7133
2009-05-04,1.1652
2009-05-01,1.0454
2009-04-30,1.7423
2009-04-29,1.8131
2009-04-28,1.8948
2009-04-27,1.3067
2009-04-24,1.1325
2009-04-23,1.6225
2009-04-22,1.5245
2009-04-21,2.3303
2009-04-20,1.1216
2009-04-17,1.2795
2009-04-16,1.6715
2009-04-15,1.5409
2009-04-14,0.9147
2009-04-13,1.4483
2009-04-09,1.1978
2009-04-08,1.5245
2009-04-07,1.6552
2009-04-06,1.2087
2009-04-03,1.6062
2009-04-02,2.3848
2009-04-01,1.2523
2009-03-31,2.2541
2009-03-30,1.6008
2009-03-27,3.2832
2009-03-26,0.7895
2009-03-25,2.0527
2009-03-24,1.1053
2009-03-23,3.3757
2009-03-20,1.5354
2009-03-19,1.0018
2009-03-18,1.9057
2009-03-17,1.3394
2009-03-16,1.4374
2009-03-13,0.7405
2009-03-12,1.6933
2009-03-11,1.5354
2009-03-10,2.0527
2009-03-09,2.0581
2009-03-06,2.4175
2009-03-05,1.7096
2009-03-04,1.9808
2009-03-03,1.6280
2009-03-02,1.7859
2009-02-27,2.8694
2009-02-26,2.3412
2009-02-25,2.3249
2009-02-24,1.6225
2009-02-23,2.7986
2009-02-20,1.3939
2009-02-19,2.0200
2009-02-18,0.9852
2009-02-17,1.8185
2009-02-13,0.8766
2009-02-12,1.6334
2009-02-11,1.5082
2009-02-10,2.1017
2009-02-09,1.2305
2009-02-06,2.9674
2009-02-05,1.0725
2009-02-04,1.6737
2009-02-03,1.9337
2009-02-02,1.1754
2009-01-30,1.2079
2009-01-29,1.5166
2009-01-28,1.7766
2009-01-27,0.7962
2009-01-26,1.7225
2009-01-23,1.5654
2009-01-22,1.7929
2009-01-21,5.2107
2009-01-20,1.7116
2009-01-16,1.4408
2009-01-15,1.3942
2009-01-14,1.7495
2009-01-13,0.9750
2009-01-12,1.1808
2009-01-09,1.7604
2009-01-08,1.1700
2009-01-07,1.1429
2009-01-06,2.1883
2009-01-05,0.8071
2009-01-02,2.0041
2008-12-31,0.8125
2008-12-30,1.2946
2008-12-29,1.1050
2008-12-26,0.6933
2008-12-24,0.7042
2008-12-23,1.4516
2008-12-22,1.7333
2008-12-19,1.2187
2008-12-18,1.9933
2008-12-17,1.4156
2008-12-16,2.2045
2008-12-15,1.9175
2008-12-12,2.6433
2008-12-11,1.6737
2008-12-10,1.7116
2008-12-09,1.7517
2008-12-08,2.8654
2008-12-05,3.3529
2008-12-04,2.5187
2008-12-03,2.1720
2008-12-02,2.0908
2008-12-01,2.6054
2008-11-28,0.9750
2008-11-26,1.7225
2008-11-25,2.2641
2008-11-24,3.9053
2008-11-21,4.0516
2008-11-20,4.2682
2008-11-19,2.8545
2008-11-18,2.1287
2008-11-17,1.7170
2008-11-14,3.1958
2008-11-13,4.8695
2008-11-12,1.7170
2008-11-11,2.1883
2008-11-10,2.9033
2008-11-07,1.3325
2008-11-06,2.7814
2008-11-05,1.9924
2008-11-04,1.4485
2008-11-03,1.3462
2008-10-31,2.7786
2008-10-30,2.2617
2008-10-29,2.5578
2008-10-28,4.3564
2008-10-27,2.9563
2008-10-24,2.9779
2008-10-23,2.6332
2008-10-22,4.3403
2008-10-21,2.1217
2008-10-20,2.1432
2008-10-17,4.4157
2008-10-16,4.1195
2008-10-15,4.0818
2008-10-14,3.7695
2008-10-13,3.5864
2008-10-10,4.3887
2008-10-09,3.8125
2008-10-08,4.0387
2008-10-07,4.5126
2008-10-06,3.6833
2008-10-03,4.2649
2008-10-02,3.8179
2008-10-01,4.9595
2008-09-30,2.7732
2008-09-29,5.0995
2008-09-26,2.1540
2008-09-25,3.1610
2008-09-24,2.1055
2008-09-23,2.1701
2008-09-22,2.2186
2008-09-19,4.7818
2008-09-18,4.0656
2008-09-17,2.9294
2008-09-16,2.3263
2008-09-15,2.0355
2008-09-12,1.3247
2008-09-11,1.7555
2008-09-10,2.6440
2008-09-09,1.6693
2008-09-08,2.1271
2008-09-05,1.0339
2008-09-04,2.1540
2008-09-03,1.8847
2008-09-02,3.2848
2008-08-29,1.5886
2008-08-28,1.1147
2008-08-27,1.4378
2008-08-26,0.7324
2008-08-25,1.2008
2008-08-22,1.3732
2008-08-21,1.0124
2008-08-20,1.0554
2008-08-19,1.4970
2008-08-18,1.7878
2008-08-15,0.9908
2008-08-14,1.8578
2008-08-13,1.2062
2008-08-12,1.1847
2008-08-11,1.6478
2008-08-08,1.2116
2008-08-07,1.1147
2008-08-06,0.9424
2008-08-05,0.9763
2008-08-04,0.9924
2008-08-01,1.6200
2008-07-31,0.9441
2008-07-30,1.0246
2008-07-29,1.0288
2008-07-28,1.2874
2008-07-25,1.0728
2008-07-24,1.1426
2008-07-23,1.0943
2008-07-22,1.4698
2008-07-21,1.2123
2008-07-18,2.4568
2008-07-17,1.5878
2008-07-16,2.4890
2008-07-15,2.4675
2008-07-14,1.6146
2008-07-11,1.7004
2008-07-10,1.6844
2008-07-09,2.1993
2008-07-08,1.8453
2008-07-07,1.6629
2008-07-03,1.5502
2008-07-02,1.3035
2008-07-01,1.4805
2008-06-30,1.1104
2008-06-27,2.0330
2008-06-26,2.0491
2008-06-25,1.4108
2008-06-24,1.2606
2008-06-23,1.1265
2008-06-20,1.3518
2008-06-19,1.7487
2008-06-18,0.9286
2008-06-17,1.3303
2008-06-16,1.3375
2008-06-13,1.4591
2008-06-12,1.0514
2008-06-11,1.6522
2008-06-10,1.1222
2008-06-09,1.1372
2008-06-06,2.0008
2008-06-05,0.9870
2008-06-04,1.0997
2008-06-03,0.8797
2008-06-02,1.4644
2008-05-30,0.6383
2008-05-29,0.7134
2008-05-28,1.3679
2008-05-27,1.8131
2008-05-23,0.6115
2008-05-22,0.9656
2008-05-21,1.8131
2008-05-20,1.0943
2008-05-19,1.1587
2008-05-16,0.8985
2008-05-15,0.9548
2008-05-14,1.4108
2008-05-13,0.8958
2008-05-12,1.3035
2008-05-09,0.6920
2008-05-08,0.7885
2008-05-07,1.4230
2008-05-06,1.3677
2008-05-05,0.8067
2008-05-02,1.1968
2008-05-01,1.9928
2008-04-30,1.6028
2008-04-29,0.8067
2008-04-28,0.7693
2008-04-25,1.3036
2008-04-24,1.1594
2008-04-23,1.1433
2008-04-22,0.7159
2008-04-21,1.3143
2008-04-18,1.0258
2008-04-17,1.7364
2008-04-16,1.7631
2008-04-15,1.1380
2008-04-14,1.0632
2008-04-11,1.7470
2008-04-10,1.3090
2008-04-09,1.0685
2008-04-08,0.8548
2008-04-07,0.8602
2008-04-04,1.0578
2008-04-03,1.5814
2008-04-02,1.5494
2008-04-01,1.8165
2008-03-31,1.3517
2008-03-28,1.3570
2008-03-27,1.2822
2008-03-26,1.6081
2008-03-25,1.0418
2008-03-24,0.8869
2008-03-20,0.9777
2008-03-19,0.9884
2008-03-18,2.4683
2008-03-17,2.1584
2008-03-14,2.0462
2008-03-13,1.8325
2008-03-12,1.5440
2008-03-11,1.3624
2008-03-10,1.5333
2008-03-07,1.5761
2008-03-06,1.6776
2008-03-05,1.1540
2008-03-04,1.5868
2008-03-03,0.7106
2008-02-29,1.0098
2008-02-28,1.0151
2008-02-27,1.9875
2008-02-26,3.1735
2008-02-25,1.5440
2008-02-22,1.4799
2008-02-21,1.6936
2008-02-20,1.9661
2008-02-19,1.5921
2008-02-15,0.6678
2008-02-14,1.6028
2008-02-13,1.2822
2008-02-12,1.4051
2008-02-11,1.4318
2008-02-08,0.8548
2008-02-07,1.8165
2008-02-06,1.5547
2008-02-05,1.7935
2008-02-04,1.3961
2008-02-01,1.8840
2008-01-31,2.2725
2008-01-30,1.4875
2008-01-29,1.1709
2008-01-28,1.0325
2008-01-25,1.9639
2008-01-24,1.5062
2008-01-23,4.1699
2008-01-22,2.5812
2008-01-18,2.9910
2008-01-17,1.8095
2008-01-16,1.4476
2008-01-15,1.8148
2008-01-14,4.2151
2008-01-11,1.5328
2008-01-10,1.9745
2008-01-09,1.0591
2008-01-08,1.7084
2008-01-07,1.1176
2008-01-04,2.3524
2008-01-03,0.8462
2008-01-02,2.5653
2007-12-31,1.5062
2007-12-28,0.8792
2007-12-27,1.1017
2007-12-26,0.6866
2007-12-24,0.7717
2007-12-21,1.2347
2007-12-20,1.2507
2007-12-19,1.3358
2007-12-18,1.5115
2007-12-17,1.0591
2007-12-14,2.1714
2007-12-13,0.9048
2007-12-12,1.7084
2007-12-11,2.0969
2007-12-10,0.7451
2007-12-07,1.0910
2007-12-06,1.1017
2007-12-05,1.0059
2007-12-04,1.4370
2007-12-03,1.3625
2007-11-30,2.7994
2007-11-29,0.8622
2007-11-28,2.3630
2007-11-27,1.6392
2007-11-26,1.8255
2007-11-23,1.0218
2007-11-21,1.4263
2007-11-20,1.9106
2007-11-19,2.1555
2007-11-16,0.9314
2007-11-15,1.3784
2007-11-14,1.9053
2007-11-13,2.2832
2007-11-12,2.0947
2007-11-09,3.6403
2007-11-08,3.7734
2007-11-07,1.4583
2007-11-06,1.2091
2007-11-05,1.2091
2007-11-02,0.8379
2007-11-01,1.4848
2007-10-31,1.5750
2007-10-30,0.6098
2007-10-29,0.6788
2007-10-26,1.0235
2007-10-25,1.4371
2007-10-24,1.5909
2007-10-23,0.7583
2007-10-22,1.5485
2007-10-19,1.6598
2007-10-18,1.0447
2007-10-17,2.8901
2007-10-16,1.2939
2007-10-15,0.8591
2007-10-12,0.8538
2007-10-11,2.1689
2007-10-10,0.5939
2007-10-09,1.1030
2007-10-08,1.2462
2007-10-05,0.6576
2007-10-04,0.9280
2007-10-03,1.1030
2007-10-02,0.7742
2007-10-01,1.0606
2007-09-28,0.7424
2007-09-27,0.6205
2007-09-26,0.8326
2007-09-25,0.9545
2007-09-24,0.8379
2007-09-21,0.9280
2007-09-20,0.7689
2007-09-19,0.7477
2007-09-18,1.1985
2007-09-17,0.5038
2007-09-14,0.7159
2007-09-13,0.6682
2007-09-12,0.9068
2007-09-11,1.0500
2007-09-10,1.1561
2007-09-07,1.2144
2007-09-06,1.3311
2007-09-05,0.8697
2007-09-04,1.4530
2007-08-31,1.0500
2007-08-30,1.2621
2007-08-29,1.5803
2007-08-28,1.0394
2007-08-27,0.5568
2007-08-24,1.2939
2007-08-23,0.8909
2007-08-22,0.7742
2007-08-21,1.0765
2007-08-20,1.0447
2007-08-17,2.1265
2007-08-16,4.0939
2007-08-15,1.5591
2007-08-14,0.7477
2007-08-13,0.8697
2007-08-10,2.0151
2007-08-09,1.9939
2007-08-08,1.2409
2007-08-07,1.0146
2007-08-06,1.1573
2007-08-03,1.3105
2007-08-02,1.3475
2007-08-01,1.4109
2007-07-31,2.4836
2007-07-30,1.1784
2007-07-27,1.2312
2007-07-26,1.7438
2007-07-25,1.6593
2007-07-24,1.0463
2007-07-23,0.8561
2007-07-20,1.0146
2007-07-19,2.8535
2007-07-18,0.9723
2007-07-17,1.0674
2007-07-16,0.8561
2007-07-13,0.6235
2007-07-12,0.7557
2007-07-11,0.7134
2007-07-10,0.4756
2007-07-09,0.6077
2007-07-06,1.0569
2007-07-05,1.2735
2007-07-03,1.0939
2007-07-02,0.6447
2007-06-29,1.3105
2007-06-28,0.8983
2007-06-27,0.5654
2007-06-26,0.6553
2007-06-25,0.7028
2007-06-22,1.1414
2007-06-21,0.7345
2007-06-20,0.5654
2007-06-19,0.9300
2007-06-18,0.4016
2007-06-15,0.7081
2007-06-14,0.7557
2007-06-13,0.6130
2007-06-12,0.5654
2007-06-11,0.7926
2007-06-08,0.7715
2007-06-07,0.8508
2007-06-06,1.8231
2007-06-05,0.5337
