time,ATR
2015-11-09,1.6681
2015-11-06,1.6367
2015-11-05,1.6829
2015-11-04,1.6832
2015-11-03,1.7493
2015-11-02,1.7476
2015-10-30,1.8376
2015-10-29,1.9118
2015-10-28,1.9739
2015-10-27,1.9505
2015-10-26,1.7953
2015-10-23,1.8493
2015-10-22,1.9075
2015-10-21,1.8593
2015-10-20,1.8445
2015-10-19,1.5660
2015-10-16,1.5921
2015-10-15,1.6234
2015-10-14,1.6233
2015-10-13,1.6717
2015-10-12,1.7082
2015-10-09,1.7583
2015-10-08,1.8054
2015-10-07,1.7692
2015-10-06,1.8137
2015-10-05,1.8752
2015-10-02,1.7700
2015-10-01,1.7168
2015-09-30,1.6573
2015-09-29,1.6326
2015-09-28,1.6872
2015-09-25,1.6785
2015-09-24,1.7202
2015-09-23,1.7060
2015-09-22,1.7517
2015-09-21,1.7592
2015-09-18,1.7785
2015-09-17,1.7199
2015-09-16,1.7405
2015-09-15,1.8105
2015-09-14,1.8426
2015-09-11,1.8923
2015-09-10,1.9519
2015-09-09,1.9776
2015-09-08,1.9329
2015-09-04,1.9107
2015-09-03,1.8951
2015-09-02,1.9009
2015-09-01,1.9345
2015-08-31,1.7996
2015-08-28,1.8375
2015-08-27,1.9150
2015-08-26,1.9068
2015-08-25,1.7707
2015-08-24,1.6021
2015-08-21,1.4186
2015-08-20,1.3169
2015-08-19,1.3505
2015-08-18,1.3323
2015-08-17,1.3752
2015-08-14,1.3875
2015-08-13,1.4176
2015-08-12,1.4401
2015-08-11,1.4302
2015-08-10,1.4515
2015-08-07,1.4530
2015-08-06,1.4715
2015-08-05,1.5208
2015-08-04,1.5418
2015-08-03,1.5696
2015-07-31,1.4998
2015-07-30,1.5486
2015-07-29,1.5908
2015-07-28,1.6149
2015-07-27,1.6604
2015-07-24,1.7146
2015-07-23,1.7291
2015-07-22,1.7261
2015-07-21,1.7019
2015-07-20,1.3111
2015-07-17,1.3355
2015-07-16,1.3255
2015-07-15,1.3083
2015-07-14,1.3497
2015-07-13,1.3930
2015-07-10,1.3632
2015-07-09,1.3027
2015-07-08,1.2935
2015-07-07,1.2849
2015-07-06,1.2385
2015-07-02,1.2541
2015-07-01,1.3086
2015-06-30,1.2719
2015-06-29,1.2822
2015-06-26,1.2611
2015-06-25,1.2844
2015-06-24,1.2877
2015-06-23,1.2931
2015-06-22,1.2810
2015-06-19,1.3166
2015-06-18,1.3410
2015-06-17,1.3664
2015-06-16,1.3901
2015-06-15,1.4276
2015-06-12,1.4098
2015-06-11,1.4209
2015-06-10,1.4417
2015-06-09,1.3798
2015-06-08,1.3625
2015-06-05,1.3564
2015-06-04,1.3811
2015-06-03,1.3630
2015-06-02,1.3779
2015-06-01,1.3898
2015-05-29,1.4031
2015-05-28,1.4151
2015-05-27,1.4615
2015-05-26,1.4645
2015-05-22,1.4332
2015-05-21,1.4876
2015-05-20,1.5505
2015-05-19,1.5775
2015-05-18,1.6141
2015-05-15,1.6829
2015-05-14,1.7280
2015-05-13,1.7622
2015-05-12,1.7957
2015-05-11,1.8104
2015-05-08,1.8504
2015-05-07,1.8838
2015-05-06,1.8917
2015-05-05,1.7955
2015-05-04,1.8287
2015-05-01,1.8478
2015-04-30,1.8646
2015-04-29,1.8185
2015-04-28,1.8507
2015-04-27,1.7772
2015-04-24,1.8349
2015-04-23,1.8785
2015-04-22,1.7100
2015-04-21,1.6978
2015-04-20,1.6744
2015-04-17,1.5273
2015-04-16,1.5014
2015-04-15,1.5434
2015-04-14,1.5392
2015-04-13,1.5677
2015-04-10,1.6124
2015-04-09,1.6403
2015-04-08,1.6856
2015-04-07,1.6978
2015-04-06,1.7258
2015-04-02,1.6691
2015-04-01,1.6288
2015-03-31,1.6510
2015-03-30,1.6731
2015-03-27,1.6538
2015-03-26,1.7039
2015-03-25,1.7268
2015-03-24,1.6802
2015-03-23,1.7175
2015-03-20,1.7285
2015-03-19,1.7140
2015-03-18,1.7483
2015-03-17,1.6562
2015-03-16,1.6949
2015-03-13,1.6954
2015-03-12,1.6141
2015-03-11,1.6250
2015-03-10,1.6018
2015-03-09,1.5882
2015-03-06,1.5740
2015-03-05,1.5388
2015-03-04,1.5610
2015-03-03,1.5743
2015-03-02,1.6145
2015-02-27,1.6403
2015-02-26,1.6680
2015-02-25,1.5943
2015-02-24,1.6069
2015-02-23,1.5696
2015-02-20,1.6025
2015-02-19,1.6218
2015-02-18,1.6055
2015-02-17,1.6444
2015-02-13,1.6933
2015-02-12,1.7181
2015-02-11,1.7851
2015-02-10,1.8337
2015-02-09,1.8139
2015-02-06,1.8563
2015-02-05,1.9136
2015-02-04,1.9860
2015-02-03,2.0465
2015-02-02,2.0230
2015-01-30,2.0340
2015-01-29,2.0785
2015-01-28,1.9602
2015-01-27,1.9742
2015-01-26,1.9530
2015-01-23,1.9338
2015-01-22,1.9582
2015-01-21,1.9270
2015-01-20,1.8053
2015-01-16,1.7927
2015-01-15,1.7557
2015-01-14,1.7617
2015-01-13,1.7563
2015-01-12,1.6945
2015-01-09,1.6646
2015-01-08,1.6508
2015-01-07,1.5945
2015-01-06,1.5716
2015-01-05,1.4726
2015-01-02,1.4542
2014-12-31,1.4343
2014-12-30,1.4780
2014-12-29,1.5445
2014-12-26,1.5306
2014-12-24,1.5900
2014-12-23,1.6490
2014-12-22,1.7088
2014-12-19,1.6759
2014-12-18,1.6708
2014-12-17,1.5354
2014-12-16,1.5526
2014-12-15,1.4705
2014-12-12,1.4046
2014-12-11,1.2492
2014-12-10,1.2342
2014-12-09,1.1776
2014-12-08,1.1663
2014-12-05,1.1757
2014-12-04,1.1931
2014-12-03,1.2156
2014-12-02,1.1934
2014-12-01,1.2306
2014-11-28,1.2350
2014-11-26,1.2414
2014-11-25,1.2869
2014-11-24,1.2968
2014-11-21,1.2616
2014-11-20,1.2985
2014-11-19,1.3204
2014-11-18,1.3696
2014-11-17,1.3437
2014-11-14,1.3896
2014-11-13,1.3680
2014-11-12,1.4273
2014-11-11,1.4664
2014-11-10,1.5195
2014-11-07,1.5051
2014-11-06,1.5586
2014-11-05,1.6106
2014-11-04,1.6442
2014-11-03,1.6740
2014-10-31,1.7497
2014-10-30,1.7943
2014-10-29,1.8593
2014-10-28,1.9178
2014-10-27,1.9832
2014-10-24,2.0857
2014-10-23,2.2009
2014-10-22,2.3114
2014-10-21,2.2927
2014-10-20,2.1308
2014-10-17,1.5944
2014-10-16,1.5802
2014-10-15,1.5622
2014-10-14,1.4521
2014-10-13,1.4635
2014-10-10,1.4288
2014-10-09,1.4184
2014-10-08,1.3720
2014-10-07,1.2956
2014-10-06,1.2357
2014-10-03,1.2295
2014-10-02,1.2119
2014-10-01,1.2349
2014-09-30,1.1653
2014-09-29,1.1775
2014-09-26,1.1796
2014-09-25,1.1919
2014-09-24,1.1226
2014-09-23,1.0918
2014-09-22,1.1033
2014-09-19,1.1193
2014-09-18,1.1229
2014-09-17,1.1445
2014-09-16,1.1715
2014-09-15,1.1362
2014-09-12,1.1365
2014-09-11,1.1715
2014-09-10,1.1404
2014-09-09,1.1296
2014-09-08,1.1727
2014-09-05,1.1859
2014-09-04,1.2014
2014-09-03,1.1739
2014-09-02,1.2008
2014-08-29,1.2002
2014-08-28,1.2191
2014-08-27,1.2382
2014-08-26,1.2161
2014-08-25,1.1952
2014-08-22,1.2233
2014-08-21,1.2449
2014-08-20,1.2509
2014-08-19,1.2951
2014-08-18,1.3541
2014-08-15,1.3475
2014-08-14,1.3559
2014-08-13,1.4036
2014-08-12,1.4596
2014-08-11,1.4862
2014-08-08,1.5057
2014-08-07,1.4806
2014-08-06,1.4532
2014-08-05,1.4537
2014-08-04,1.4205
2014-08-01,1.4686
2014-07-31,1.4542
2014-07-30,1.4414
2014-07-29,1.4122
2014-07-28,1.4596
2014-07-25,1.4472
2014-07-24,1.4629
2014-07-23,1.4853
2014-07-22,1.5392
2014-07-21,1.4822
2014-07-18,1.4489
2014-07-17,1.4045
2014-07-16,1.3335
2014-07-15,1.2153
2014-07-14,1.2240
2014-07-11,1.2076
2014-07-10,1.2259
2014-07-09,1.2201
2014-07-08,1.2228
2014-07-07,1.2394
2014-07-03,1.2853
2014-07-02,1.3182
2014-07-01,1.2917
2014-06-30,1.1191
2014-06-27,1.1295
2014-06-26,1.0895
2014-06-25,1.0781
2014-06-24,1.1198
2014-06-23,1.0994
2014-06-20,1.1273
2014-06-19,1.1497
2014-06-18,1.1423
2014-06-17,1.1477
2014-06-16,1.1793
2014-06-13,1.2032
2014-06-12,1.2151
2014-06-11,1.2342
2014-06-10,1.2258
2014-06-09,1.2113
2014-06-06,1.2283
2014-06-05,1.2435
2014-06-04,1.2408
2014-06-03,1.2796
2014-06-02,1.3037
2014-05-30,1.3169
2014-05-29,1.3239
2014-05-28,1.3601
2014-05-27,1.3767
2014-05-23,1.3915
2014-05-22,1.4610
2014-05-21,1.5090
2014-05-20,1.5222
2014-05-19,1.5350
2014-05-16,1.6037
2014-05-15,1.6599
2014-05-14,1.6562
2014-05-13,1.6014
2014-05-12,1.6670
2014-05-09,1.6620
2014-05-08,1.6894
2014-05-07,1.7133
2014-05-06,1.6923
2014-05-05,1.7319
2014-05-02,1.7890
2014-05-01,1.8099
2014-04-30,1.7873
2014-04-29,1.8117
2014-04-28,1.8249
2014-04-25,1.7688
2014-04-24,1.8345
2014-04-23,1.8770
2014-04-22,1.9177
2014-04-21,1.9841
2014-04-17,1.9986
2014-04-16,1.7292
2014-04-15,1.6950
2014-04-14,1.7195
2014-04-11,1.7143
2014-04-10,1.7232
2014-04-09,1.6957
2014-04-08,1.6590
2014-04-07,1.7041
2014-04-04,1.6667
2014-04-03,1.6737
2014-04-02,1.7484
2014-04-01,1.7923
2014-03-31,1.8112
2014-03-28,1.8009
2014-03-27,1.7812
2014-03-26,1.7674
2014-03-25,1.7379
2014-03-24,1.5497
2014-03-21,1.5440
2014-03-20,1.5591
2014-03-19,1.4948
2014-03-18,1.4606
2014-03-17,1.4666
2014-03-14,1.3928
2014-03-13,1.4062
2014-03-12,1.3662
2014-03-11,1.4009
2014-03-10,1.4001
2014-03-07,1.3942
2014-03-06,1.4230
2014-03-05,1.4654
2014-03-04,1.5082
2014-03-03,1.4936
2014-02-28,1.5025
2014-02-27,1.5068
2014-02-26,1.5263
2014-02-25,1.5513
2014-02-24,1.5931
2014-02-21,1.6089
2014-02-20,1.5934
2014-02-19,1.6227
2014-02-18,1.6015
2014-02-14,1.6490
2014-02-13,1.6208
2014-02-12,1.5427
2014-02-11,1.5717
2014-02-10,1.5308
2014-02-07,1.5854
2014-02-06,1.5772
2014-02-05,1.6285
2014-02-04,1.6292
2014-02-03,1.6922
2014-01-31,1.6449
2014-01-30,1.6596
2014-01-29,1.7200
2014-01-28,1.7340
2014-01-27,1.7647
2014-01-24,1.8113
2014-01-23,1.8084
2014-01-22,1.8126
2014-01-21,1.5594
2014-01-17,1.5179
2014-01-16,1.5025
2014-01-15,1.5199
2014-01-14,1.4952
2014-01-13,1.4961
2014-01-10,1.4588
2014-01-09,1.4684
2014-01-08,1.4491
2014-01-07,1.4507
2014-01-06,1.3674
2014-01-03,1.3804
2014-01-02,1.3947
2013-12-31,1.3958
2013-12-30,1.4364
2013-12-27,1.4559
2013-12-26,1.4809
2013-12-24,1.4900
2013-12-23,1.5333
2013-12-20,1.5208
2013-12-19,1.5491
2013-12-18,1.5490
2013-12-17,1.4939
2013-12-16,1.4864
2013-12-13,1.3489
2013-12-12,1.3787
2013-12-11,1.3727
2013-12-10,1.3591
2013-12-09,1.3915
2013-12-06,1.4393
2013-12-05,1.4608
2013-12-04,1.5023
2013-12-03,1.5130
2013-12-02,1.5133
2013-11-29,1.5150
2013-11-27,1.5513
2013-11-26,1.5420
2013-11-25,1.5876
2013-11-22,1.5537
2013-11-21,1.4460
2013-11-20,1.4524
2013-11-19,1.4926
2013-11-18,1.5156
2013-11-15,1.5515
2013-11-14,1.5758
2013-11-13,1.5226
2013-11-12,1.5519
2013-11-11,1.5911
2013-11-08,1.5611
2013-11-07,1.5589
2013-11-06,1.5802
2013-11-05,1.5745
2013-11-04,1.5815
2013-11-01,1.6331
2013-10-31,1.6937
2013-10-30,1.7068
2013-10-29,1.7346
2013-10-28,1.6465
2013-10-25,1.6978
2013-10-24,1.7017
2013-10-23,1.7381
2013-10-22,1.8009
2013-10-21,1.8186
2013-10-18,1.8640
2013-10-17,1.9294
2013-10-16,1.4465
2013-10-15,1.4655
2013-10-14,1.4556
2013-10-11,1.4530
2013-10-10,1.4707
2013-10-09,1.4300
2013-10-08,1.4085
2013-10-07,1.3697
2013-10-04,1.3747
2013-10-03,1.4114
2013-10-02,1.4325
2013-10-01,1.4549
2013-09-30,1.4777
2013-09-27,1.4763
2013-09-26,1.4218
2013-09-25,1.4284
2013-09-24,1.4437
2013-09-23,1.4701
2013-09-20,1.4458
2013-09-19,1.3604
2013-09-18,1.3906
2013-09-17,1.3688
2013-09-16,1.3706
2013-09-13,1.3583
2013-09-12,1.3572
2013-09-11,1.3960
2013-09-10,1.3130
2013-09-09,1.2950
2013-09-06,1.2849
2013-09-05,1.2794
2013-09-04,1.2918
2013-09-03,1.3074
2013-08-30,1.3165
2013-08-29,1.3518
2013-08-28,1.3550
2013-08-27,1.3536
2013-08-26,1.3610
2013-08-23,1.3622
2013-08-22,1.4149
2013-08-21,1.4345
2013-08-20,1.4428
2013-08-19,1.4440
2013-08-16,1.4427
2013-08-15,1.5037
2013-08-14,1.5267
2013-08-13,1.5716
2013-08-12,1.5842
2013-08-09,1.5872
2013-08-08,1.6130
2013-08-07,1.5997
2013-08-06,1.6344
2013-08-05,1.5281
2013-08-02,1.5778
2013-08-01,1.5843
2013-07-31,1.6117
2013-07-30,1.6283
2013-07-29,1.6640
2013-07-26,1.7112
2013-07-25,1.7377
2013-07-24,1.7751
2013-07-23,1.8088
2013-07-22,1.8441
2013-07-19,1.8746
2013-07-18,1.8081
2013-07-17,1.6637
2013-07-16,1.7092
2013-07-15,1.7566
2013-07-12,1.7493
2013-07-11,1.7903
2013-07-10,1.8455
2013-07-09,1.8917
2013-07-08,1.8509
2013-07-05,1.9414
2013-07-03,1.9660
2013-07-02,1.9527
2013-07-01,1.9712
2013-06-28,2.0035
2013-06-27,1.8364
2013-06-26,1.8872
2013-06-25,1.9556
2013-06-24,1.9978
2013-06-21,1.9687
2013-06-20,1.8992
2013-06-19,1.8386
2013-06-18,1.8425
2013-06-17,1.8414
2013-06-14,1.8512
2013-06-13,1.8634
2013-06-12,1.8266
2013-06-11,1.7578
2013-06-10,1.7404
2013-06-07,1.7820
2013-06-06,1.8059
2013-06-05,1.8238
2013-06-04,1.7915
2013-06-03,1.7554
2013-05-31,1.7698
2013-05-30,1.7302
2013-05-29,1.6850
2013-05-28,1.7090
2013-05-24,1.7132
2013-05-23,1.7558
2013-05-22,1.7365
2013-05-21,1.6913
2013-05-20,1.7114
2013-05-17,1.7663
2013-05-16,1.6888
2013-05-15,1.6737
2013-05-14,1.7296
2013-05-13,1.7922
2013-05-10,1.8302
2013-05-09,1.8951
2013-05-08,1.9398
2013-05-07,1.9852
2013-05-06,2.0460
2013-05-03,2.0714
2013-05-02,2.1014
2013-05-01,2.1394
2013-04-30,2.1565
2013-04-29,2.0910
2013-04-26,2.0148
2013-04-25,2.1053
2013-04-24,2.1144
2013-04-23,2.2148
2013-04-22,2.1766
2013-04-19,2.1806
2013-04-18,1.5805
2013-04-17,1.5210
2013-04-16,1.5276
2013-04-15,1.5215
2013-04-12,1.5312
2013-04-11,1.5104
2013-04-10,1.5276
2013-04-09,1.4999
2013-04-08,1.5539
2013-04-05,1.5815
2013-04-04,1.4838
2013-04-03,1.4703
2013-04-02,1.4835
2013-04-01,1.4589
2013-03-28,1.4718
2013-03-27,1.4214
2013-03-26,1.4310
2013-03-25,1.4632
2013-03-22,1.4538
2013-03-21,1.4972
2013-03-20,1.3938
2013-03-19,1.3959
2013-03-18,1.3580
2013-03-15,1.3617
2013-03-14,1.3565
2013-03-13,1.2931
2013-03-12,1.2782
2013-03-11,1.3041
2013-03-08,1.3453
2013-03-07,1.3905
2013-03-06,1.4374
2013-03-05,1.4614
2013-03-04,1.4630
2013-03-01,1.4589
2013-02-28,1.4131
2013-02-27,1.4188
2013-02-26,1.3446
2013-02-25,1.3426
2013-02-22,1.2259
2013-02-21,1.1984
2013-02-20,1.2376
2013-02-19,1.2065
2013-02-15,1.2255
2013-02-14,1.2491
2013-02-13,1.2984
2013-02-12,1.3374
2013-02-11,1.3645
2013-02-08,1.3723
2013-02-07,1.3715
2013-02-06,1.3737
2013-02-05,1.3744
2013-02-04,1.3816
2013-02-01,1.4171
2013-01-31,1.4259
2013-01-30,1.4692
2013-01-29,1.5077
2013-01-28,1.5318
2013-01-25,1.5648
2013-01-24,1.6390
2013-01-23,1.6780
2013-01-22,1.2574
2013-01-18,1.2631
2013-01-17,1.3009
2013-01-16,1.3188
2013-01-15,1.3397
2013-01-14,1.3399
2013-01-11,1.3243
2013-01-10,1.3329
2013-01-09,1.3616
2013-01-08,1.3854
2013-01-07,1.4174
2013-01-04,1.4539
2013-01-03,1.4563
2013-01-02,1.4843
2012-12-31,1.3874
2012-12-28,1.3693
2012-12-27,1.3480
2012-12-26,1.3382
2012-12-24,1.3277
2012-12-21,1.3503
2012-12-20,1.3135
2012-12-19,1.3301
2012-12-18,1.3686
2012-12-17,1.3728
2012-12-14,1.3838
2012-12-13,1.3962
2012-12-12,1.4297
2012-12-11,1.4390
2012-12-10,1.4538
2012-12-07,1.4826
2012-12-06,1.4867
2012-12-05,1.5232
2012-12-04,1.5296
2012-12-03,1.5712
2012-11-30,1.5628
2012-11-29,1.5731
2012-11-28,1.5754
2012-11-27,1.5748
2012-11-26,1.6058
2012-11-23,1.6537
2012-11-21,1.6402
2012-11-20,1.6810
2012-11-19,1.7180
2012-11-16,1.6985
2012-11-15,1.7210
2012-11-14,1.7469
2012-11-13,1.7059
2012-11-12,1.7215
2012-11-09,1.7060
2012-11-08,1.7159
2012-11-07,1.7722
2012-11-06,1.7746
2012-11-05,1.7969
2012-11-02,1.8055
2012-11-01,1.7382
2012-10-31,1.7248
2012-10-26,1.7201
2012-10-25,1.7473
2012-10-24,1.8060
2012-10-23,1.8254
2012-10-22,1.8144
2012-10-19,1.8559
2012-10-18,1.8717
2012-10-17,1.7285
2012-10-16,1.3164
2012-10-15,1.3271
2012-10-12,1.3591
2012-10-11,1.3586
2012-10-10,1.3913
2012-10-09,1.3591
2012-10-08,1.3306
2012-10-05,1.3704
2012-10-04,1.4001
2012-10-03,1.4009
2012-10-02,1.4209
2012-10-01,1.4002
2012-09-28,1.3197
2012-09-27,1.2895
2012-09-26,1.2617
2012-09-25,1.2677
2012-09-24,1.2615
2012-09-21,1.3077
2012-09-20,1.3199
2012-09-19,1.3475
2012-09-18,1.3828
2012-09-17,1.4279
2012-09-14,1.4310
2012-09-13,1.4710
2012-09-12,1.4375
2012-09-11,1.4741
2012-09-10,1.4584
2012-09-07,1.4353
2012-09-06,1.4835
2012-09-05,1.4041
2012-09-04,1.4264
2012-08-31,1.3645
2012-08-30,1.3565
2012-08-29,1.3606
2012-08-28,1.4140
2012-08-27,1.4523
2012-08-24,1.4463
2012-08-23,1.3864
2012-08-22,1.4085
2012-08-21,1.4405
2012-08-20,1.4362
2012-08-17,1.4946
2012-08-16,1.5509
2012-08-15,1.5299
2012-08-14,1.5859
2012-08-13,1.6374
2012-08-10,1.6675
2012-08-09,1.7025
2012-08-08,1.7647
2012-08-07,1.8335
2012-08-06,1.8821
2012-08-03,1.9650
2012-08-02,1.9200
2012-08-01,1.9117
2012-07-31,1.9223
2012-07-30,1.9961
2012-07-27,2.0659
2012-07-26,2.0740
2012-07-25,2.0648
2012-07-24,2.0733
2012-07-23,2.1125
2012-07-20,2.0897
2012-07-19,2.1123
2012-07-18,1.8999
2012-07-17,1.8264
2012-07-16,1.8322
2012-07-13,1.9068
2012-07-12,1.9097
2012-07-11,1.9084
2012-07-10,1.8874
2012-07-09,1.7910
2012-07-06,1.7824
2012-07-05,1.6775
2012-07-03,1.6662
2012-07-02,1.7321
2012-06-29,1.7629
2012-06-28,1.7062
2012-06-27,1.6588
2012-06-26,1.6643
2012-06-25,1.6646
2012-06-22,1.7046
2012-06-21,1.7634
2012-06-20,1.6262
2012-06-19,1.6536
2012-06-18,1.7067
2012-06-15,1.7304
2012-06-14,1.6817
2012-06-13,1.6764
2012-06-12,1.6813
2012-06-11,1.7003
2012-06-08,1.6424
2012-06-07,1.6624
2012-06-06,1.7079
2012-06-05,1.6300
2012-06-04,1.6556
2012-06-01,1.6792
2012-05-31,1.6209
2012-05-30,1.6179
2012-05-29,1.6251
2012-05-25,1.5854
2012-05-24,1.6162
2012-05-23,1.6411
2012-05-22,1.6096
2012-05-21,1.6375
2012-05-18,1.6196
2012-05-17,1.5864
2012-05-16,1.5711
2012-05-15,1.5538
2012-05-14,1.5553
2012-05-11,1.5612
2012-05-10,1.5867
2012-05-09,1.5679
2012-05-08,1.5168
2012-05-07,1.4878
2012-05-04,1.5115
2012-05-03,1.5045
2012-05-02,1.5174
2012-05-01,1.5751
2012-04-30,1.5999
2012-04-27,1.6518
2012-04-26,1.6665
2012-04-25,1.6727
2012-04-24,1.6412
2012-04-23,1.5999
2012-04-20,1.6010
2012-04-19,1.6795
2012-04-18,1.6464
2012-04-17,1.4496
2012-04-16,1.3476
2012-04-13,1.3102
2012-04-12,1.3016
2012-04-11,1.2723
