time,MOM
2002-02-12,1.8612
2002-02-11,-0.3156
2002-02-08,-2.0830
2002-02-07,-2.3446
2002-02-06,-0.5669
2002-02-05,-2.1070
2002-02-04,-3.7374
2002-02-01,-5.9699
2002-01-31,-4.7709
2002-01-30,-6.6722
2002-01-29,-7.5501
2002-01-28,-6.1003
2002-01-25,-6.4515
2002-01-24,-7.9113
2002-01-23,-8.4281
2002-01-22,-6.7976
2002-01-18,-5.6940
2002-01-17,-1.8863
2002-01-16,-2.0568
2002-01-15,-1.0585
2002-01-14,-2.4331
2002-01-11,-1.6003
2002-01-10,-0.1304
2002-01-09,1.5251
2002-01-08,1.3545
2002-01-07,0.6773
2002-01-04,0.8579
2002-01-03,0.7324
2002-01-02,0.0803
2001-12-31,-0.0702
2001-12-28,1.3294
2001-12-27,0.1505
2001-12-26,0.4515
2001-12-24,0.8980
2001-12-21,0.8027
2001-12-20,1.2843
2001-12-19,1.2492
2001-12-18,2.7893
2001-12-17,3.6170
2001-12-14,2.7642
2001-12-13,2.9197
2001-12-12,5.5435
2001-12-11,3.6622
2001-12-10,1.6706
2001-12-07,2.5334
2001-12-06,2.9097
2001-12-05,2.9900
2001-12-04,0.8227
2001-12-03,-0.1856
2001-11-30,0.4214
2001-11-29,0.0401
2001-11-28,-2.2826
2001-11-27,-0.3311
2001-11-26,1.1288
2001-11-23,0.7726
2001-11-21,0.2458
2001-11-20,0.9881
2001-11-19,2.5912
2001-11-16,2.5758
2001-11-15,2.5058
2001-11-14,3.2171
2001-11-13,4.1054
2001-11-12,3.1973
2001-11-09,1.5334
2001-11-08,1.6484
2001-11-07,2.7157
2001-11-06,3.9082
2001-11-05,2.3650
2001-11-02,3.4322
2001-11-01,4.3241
2001-10-31,2.5904
2001-10-30,3.4072
2001-10-29,3.3170
2001-10-26,5.1709
2001-10-25,5.6419
2001-10-24,5.6719
2001-10-23,4.3441
2001-10-22,3.3821
2001-10-19,2.3199
2001-10-18,1.9792
2001-10-17,2.9813
2001-10-16,4.0485
2001-10-15,4.6548
2001-10-12,4.5696
2001-10-11,4.7099
2001-10-10,2.9813
2001-10-09,1.3478
2001-10-08,1.8539
2001-10-05,3.7679
2001-10-04,1.9591
2001-10-03,0.4760
2001-10-02,-1.3178
2001-10-01,-0.3157
2001-09-28,-2.3800
2001-09-27,-3.3019
2001-09-26,-3.3571
2001-09-25,-2.9562
2001-09-24,-3.3521
2001-09-21,-4.7350
2001-09-20,-3.4873
2001-09-19,-4.0736
2001-09-18,-4.2840
2001-09-17,-6.7743
2001-09-10,-5.2711
2001-09-07,-3.2118
2001-09-06,-2.9863
2001-09-05,-0.7716
2001-09-04,-1.3078
2001-08-31,-2.3249
2001-08-30,-2.7007
2001-08-29,-0.4409
2001-08-28,-0.6263
2001-08-27,0.5011
2001-08-24,1.0222
2001-08-23,-0.5411
2001-08-22,-0.1152
2001-08-21,-2.1132
2001-08-20,-1.1359
2001-08-17,-1.7260
2001-08-16,-1.4551
2001-08-15,-0.9552
2001-08-14,0.5668
2001-08-13,0.0762
2001-08-10,0.1957
2001-08-09,-0.8908
2001-08-08,-0.2802
2001-08-07,0.8707
2001-08-06,0.3303
2001-08-03,1.2409
2001-08-02,2.4018
2001-08-01,1.3911
2001-07-31,-1.6613
2001-07-30,-0.9858
2001-07-27,-1.9165
2001-07-26,-0.6255
2001-07-25,0.5204
2001-07-24,1.2760
2001-07-23,0.5654
2001-07-20,-0.4003
2001-07-19,-4.0531
2001-07-18,-4.3533
2001-07-17,-2.9122
2001-07-16,-2.8422
2001-07-13,-3.2875
2001-07-12,-3.1374
2001-07-11,-4.5985
2001-07-10,-5.3491
2001-07-09,-4.0781
2001-07-06,-3.0523
2001-07-05,-0.4954
2001-07-03,-0.9307
2001-07-02,0.0400
2001-06-29,-0.0500
2001-06-28,-0.3252
2001-06-27,-1.5112
2001-06-26,-2.1066
2001-06-25,-2.3568
2001-06-22,-1.6162
2001-06-21,-2.3268
2001-06-20,-2.2067
2001-06-19,-1.0658
2001-06-18,0.3152
2001-06-15,0.3553
2001-06-14,1.9765
2001-06-13,1.9465
2001-06-12,0.9908
2001-06-11,-0.2202
2001-06-08,-1.7513
2001-06-07,-0.0751
2001-06-06,-0.2552
2001-06-05,-1.0358
2001-06-04,-1.9015
2001-06-01,-1.0908
2001-05-31,-2.0015
2001-05-30,-0.4654
2001-05-29,1.3560
2001-05-25,2.9973
2001-05-24,2.2017
2001-05-23,0.2102
2001-05-22,0.1551
2001-05-21,1.6401
2001-05-18,0.8595
2001-05-17,0.7531
2001-05-16,0.2688
2001-05-15,-2.3964
2001-05-14,-1.2225
2001-05-11,-2.1276
2001-05-10,0.7982
2001-05-09,1.1341
2001-05-08,2.5839
2001-05-07,1.9492
2001-05-04,0.5148
2001-05-03,-0.3848
2001-05-02,4.4481
2001-05-01,9.4010
2001-04-30,9.1911
2001-04-27,9.9957
2001-04-26,8.1515
2001-04-25,7.8966
2001-04-24,8.3315
2001-04-23,7.0220
2001-04-20,8.3065
2001-04-19,11.2302
2001-04-18,8.0516
2001-04-17,2.5189
2001-04-16,0.2849
2001-04-12,0.5798
2001-04-11,1.5094
2001-04-10,-0.2249
2001-04-09,0.2999
2001-04-06,2.2191
2001-04-05,4.5531
2001-04-04,1.4594
2001-04-03,1.0446
2001-04-02,1.0296
2001-03-30,3.0387
2001-03-29,-0.2599
2001-03-28,-0.2749
2001-03-27,0.5548
2001-03-26,-0.0450
2001-03-23,-2.8888
2001-03-22,-8.6813
2001-03-21,-9.2311
2001-03-20,-8.8462
2001-03-19,-6.1524
2001-03-16,-6.0974
2001-03-15,-5.2428
2001-03-14,-2.4689
2001-03-13,-2.0991
2001-03-12,-4.9029
2001-03-09,-2.3540
2001-03-08,-1.2145
2001-03-07,0.0200
2001-03-06,-2.7488
2001-03-05,-5.0429
2001-03-02,-7.2369
2001-03-01,-4.5231
2001-02-28,-6.9221
2001-02-27,-6.1524
2001-02-26,-3.3486
2001-02-23,-5.0479
2001-02-22,-4.0033
2001-02-21,-3.2752
2001-02-20,-0.2976
2001-02-16,2.4252
2001-02-15,1.4277
2001-02-14,1.6115
2001-02-13,-1.3647
2001-02-12,0.0238
2001-02-09,-1.0311
2001-02-08,1.7358
2001-02-07,3.2949
2001-02-06,2.5611
2001-02-05,1.8272
2001-02-02,-0.4892
2001-02-01,2.8656
2001-01-31,7.6432
2001-01-30,11.9117
2001-01-29,10.5687
2001-01-26,10.2343
2001-01-25,8.6417
2001-01-24,8.9263
2001-01-23,7.7381
2001-01-22,7.2688
2001-01-19,9.0161
2001-01-18,6.8345
2001-01-17,5.9309
2001-01-16,3.8690
2001-01-12,4.2734
2001-01-11,4.4931
2001-01-10,4.3084
2001-01-09,1.7773
2001-01-08,5.9908
2001-01-05,3.9939
2001-01-04,1.5326
2001-01-03,2.0568
2001-01-02,-1.4977
2000-12-29,-3.7143
2000-12-28,-2.9954
2000-12-27,-4.5830
2000-12-26,-5.0872
2000-12-22,-3.9939
2000-12-21,-5.7711
2000-12-20,-5.3667
2000-12-19,-6.6148
2000-12-18,-3.9290
2000-12-15,-3.8990
2000-12-14,-0.5292
2000-12-13,-4.2734
2000-12-12,-1.9969
2000-12-11,-1.7174
2000-12-08,-1.4677
2000-12-07,-2.6859
2000-12-06,-0.8737
2000-12-05,0.0599
2000-12-04,-1.7823
2000-12-01,-1.3130
2000-11-30,-2.9305
2000-11-29,0.1548
2000-11-28,0.2147
2000-11-27,2.7158
2000-11-24,0.2496
2000-11-22,-0.7488
2000-11-21,-1.8358
2000-11-20,1.5328
2000-11-17,0.9735
2000-11-16,-1.7761
2000-11-15,0.4683
2000-11-14,0.5631
2000-11-13,2.1223
2000-11-10,-0.2837
2000-11-09,3.4000
2000-11-08,6.2672
2000-11-07,5.4196
2000-11-06,3.7095
2000-11-03,2.6774
2000-11-02,2.7422
2000-11-01,1.5556
2000-10-31,-7.2295
2000-10-30,-8.8798
2000-10-27,-7.6632
2000-10-26,-5.1703
2000-10-25,-12.1854
2000-10-24,-11.6818
2000-10-23,-12.4995
2000-10-20,-10.5949
2000-10-19,-8.3513
2000-10-18,-9.4382
2000-10-17,1.2165
2000-10-16,-3.3355
2000-10-13,-1.7750
2000-10-12,-6.0478
2000-10-11,-2.9915
2000-10-10,-2.1190
2000-10-09,-2.5228
2000-10-06,-3.9239
2000-10-05,-4.1432
2000-10-04,-5.1753
2000-10-03,-7.1696
2000-10-02,-2.7123
2000-09-29,-6.1725
2000-09-28,-5.7935
2000-09-27,-4.8313
2000-09-26,-2.9317
2000-09-25,-0.7479
2000-09-22,-2.8070
2000-09-21,-5.9232
2000-09-20,-3.3355
2000-09-19,-3.1161
2000-09-18,-5.1753
2000-09-15,-3.5001
2000-09-14,-1.7151
2000-09-13,-2.5877
2000-09-12,-3.2408
2000-09-11,-2.2436
2000-09-08,2.3384
2000-09-07,5.0507
2000-09-06,5.0207
2000-09-05,4.8612
2000-09-01,6.5763
2000-08-31,4.7465
2000-08-30,3.9588
2000-08-29,5.4246
2000-08-28,4.1133
2000-08-25,4.1781
2000-08-24,2.5228
2000-08-23,2.2436
2000-08-22,1.2465
2000-08-21,2.6211
2000-08-18,2.3416
2000-08-17,3.3040
2000-08-16,4.1107
2000-08-15,5.7939
2000-08-14,5.5456
2000-08-11,4.4534
2000-08-10,4.7667
2000-08-09,4.4873
2000-08-08,3.4863
2000-08-07,1.8975
2000-08-04,0.5578
2000-08-03,-0.6225
2000-08-02,2.7392
2000-08-01,3.5809
2000-07-31,3.3618
2000-07-28,3.9196
2000-07-27,3.1426
2000-07-26,2.6147
2000-07-25,4.9804
2000-07-24,4.5770
2000-07-21,4.8260
2000-07-20,7.9686
2000-07-19,1.8676
2000-07-18,-3.0829
2000-07-17,-2.0220
2000-07-14,-5.0103
2000-07-13,-4.8708
2000-07-12,-2.5549
2000-07-11,-6.1807
2000-07-10,-4.2632
2000-07-07,-3.3618
2000-07-06,-6.5990
2000-07-05,-5.6627
2000-07-03,-5.4137
2000-06-30,-1.8378
2000-06-29,-1.3995
2000-06-28,-1.1056
2000-06-27,-4.7613
2000-06-26,-2.2063
2000-06-23,-3.8947
2000-06-22,-3.9544
2000-06-21,-3.2373
2000-06-20,1.9922
2000-06-19,3.7652
2000-06-16,2.2113
2000-06-15,5.3838
2000-06-14,4.3280
2000-06-13,4.1686
2000-06-12,5.9267
2000-06-09,6.5691
2000-06-08,5.0451
2000-06-07,6.7883
2000-06-06,1.5539
2000-06-05,3.1725
2000-06-02,1.3696
2000-06-01,-0.9313
2000-05-31,-0.8417
2000-05-30,3.3618
2000-05-26,1.2451
2000-05-25,1.0260
2000-05-24,3.2970
2000-05-23,-0.8118
2000-05-22,-0.2490
2000-05-19,-0.6486
2000-05-18,-0.7135
2000-05-17,-0.0608
2000-05-16,-1.1147
2000-05-15,-3.8237
2000-05-12,-3.4505
2000-05-11,-3.0127
2000-05-10,-3.6702
2000-05-09,-1.6768
2000-05-08,1.6814
2000-05-05,1.9251
2000-05-04,1.3033
2000-05-03,-1.6814
2000-05-02,-0.2487
2000-05-01,3.4821
2000-04-28,0.4378
2000-04-27,-1.5570
2000-04-26,-4.4124
2000-04-25,-4.7855
2000-04-24,-8.2676
2000-04-20,-9.3272
2000-04-19,-9.9490
2000-04-18,-4.8203
2000-04-17,-5.0392
2000-04-14,-6.6509
2000-04-13,-6.0341
2000-04-12,-2.6116
2000-04-11,-1.5570
2000-04-10,-2.3629
2000-04-07,1.2436
2000-04-06,3.7309
2000-04-05,5.3476
2000-04-04,3.8254
2000-04-03,4.6014
2000-03-31,4.1637
2000-03-30,6.8399
2000-03-29,5.9694
2000-03-28,6.9046
2000-03-27,9.5411
2000-03-24,7.6458
2000-03-23,3.6065
2000-03-22,3.9796
2000-03-21,5.2232
2000-03-20,4.8203
2000-03-17,0.9949
2000-03-16,2.9250
2000-03-15,3.3578
2000-03-14,2.9200
2000-03-13,1.5869
2000-03-10,-1.3680
2000-03-09,-1.2436
2000-03-08,-1.2436
2000-03-07,-3.9796
2000-03-06,-4.6959
2000-03-03,-4.3527
2000-03-02,-6.2828
2000-03-01,-8.3920
2000-02-29,-6.6211
2000-02-28,-5.4073
2000-02-25,-5.5316
2000-02-24,-3.4175
2000-02-23,-5.0043
2000-02-22,-1.4948
2000-02-18,-1.4940
2000-02-17,-0.1253
2000-02-16,1.1762
2000-02-15,3.5971
2000-02-14,1.9516
2000-02-11,1.9513
2000-02-10,2.8526
2000-02-09,0.3670
2000-02-08,-0.0944
2000-02-07,-3.6675
2000-02-04,-2.9221
2000-02-03,-0.9343
2000-02-02,-2.9817
2000-02-01,-2.8575
2000-01-31,-3.6625
2000-01-28,-3.3246
2000-01-27,-2.9817
2000-01-26,-1.1181
2000-01-25,0.5566
2000-01-24,3.9756
2000-01-21,3.7271
2000-01-20,1.4908
2000-01-19,3.6973
2000-01-18,-0.1242
2000-01-14,5.8391
2000-01-13,4.7210
2000-01-12,5.2180
2000-01-11,4.5670
2000-01-10,4.0998
2000-01-07,2.4251
2000-01-06,2.9817
2000-01-05,2.9221
2000-01-04,1.4213
2000-01-03,2.9817
1999-12-31,-0.6560
1999-12-30,0.8697
1999-12-29,-0.1242
1999-12-28,0.0547
1999-12-27,0.3727
1999-12-23,-2.3605
1999-12-22,-5.1086
1999-12-21,-3.2302
1999-12-20,-3.3792
1999-12-17,-0.9293
1999-12-16,1.9480
1999-12-15,1.7791
1999-12-14,3.0761
1999-12-13,2.7382
1999-12-10,1.9878
1999-12-09,4.4079
1999-12-08,6.0727
1999-12-07,4.3483
1999-12-06,5.9932
1999-12-03,6.8927
1999-12-02,5.7248
1999-12-01,4.3731
1999-11-30,4.4725
1999-11-29,4.1346
1999-11-26,4.9695
1999-11-24,3.7271
1999-11-23,6.1820
1999-11-22,6.9225
1999-11-19,6.8604
1999-11-18,3.2584
1999-11-17,-0.2483
1999-11-16,-0.0343
1999-11-15,-1.2755
