time,ROC
2012-06-20,2.4692
2012-06-19,5.1427
2012-06-18,5.1713
2012-06-15,5.2993
2012-06-14,1.1405
2012-06-13,-0.7351
2012-06-12,-0.9722
2012-06-11,-0.9213
2012-06-08,-0.4845
2012-06-07,-0.8566
2012-06-06,-1.4379
2012-06-05,-4.3285
2012-06-04,-3.7472
2012-06-01,-4.4520
2012-05-31,-3.4196
2012-05-30,-2.2659
2012-05-29,-1.4942
2012-05-25,-3.4150
2012-05-24,-2.2483
2012-05-23,-2.5394
2012-05-22,-2.3129
2012-05-21,-2.5304
2012-05-18,-4.0410
2012-05-17,-4.1088
2012-05-16,-3.5987
2012-05-15,-3.9040
2012-05-14,-3.2831
2012-05-11,-2.3168
2012-05-10,-2.0108
2012-05-09,-0.7325
2012-05-08,1.1650
2012-05-07,2.5828
2012-05-04,2.7004
2012-05-03,3.8745
2012-05-02,3.9624
2012-05-01,0.2651
2012-04-30,2.1507
2012-04-27,1.9773
2012-04-26,0.1266
2012-04-25,0.4887
2012-04-24,-1.1516
2012-04-23,-3.0838
2012-04-20,-2.8569
2012-04-19,-3.1740
2012-04-18,-4.4726
2012-04-17,-0.9643
2012-04-16,-2.8421
2012-04-13,-2.6264
2012-04-12,-0.9504
2012-04-11,-2.2203
2012-04-10,-2.6183
2012-04-09,-0.2628
2012-04-05,-0.0097
2012-04-04,0.6644
2012-04-03,2.5704
2012-04-02,1.8229
2012-03-30,1.2815
2012-03-29,1.1019
2012-03-28,1.2554
2012-03-27,1.6685
2012-03-26,3.3682
2012-03-23,2.4225
2012-03-22,2.8427
2012-03-21,3.4990
2012-03-20,3.5435
2012-03-19,2.5217
2012-03-16,3.6215
2012-03-15,4.2880
2012-03-14,4.0614
2012-03-13,2.9296
2012-03-12,1.7567
2012-03-09,1.4462
2012-03-08,1.1133
2012-03-07,2.0117
2012-03-06,2.0011
2012-03-05,3.7431
2012-03-02,2.9997
2012-03-01,2.7464
2012-02-29,2.3463
2012-02-28,2.7827
2012-02-27,2.6556
2012-02-24,2.3973
2012-02-23,2.4151
2012-02-22,0.6587
2012-02-21,0.6855
2012-02-17,0.2746
2012-02-16,1.1697
2012-02-15,0.1959
2012-02-14,0.1906
2012-02-13,0.4513
2012-02-10,1.4218
2012-02-09,1.5188
2012-02-08,1.0275
2012-02-07,0.7399
2012-02-06,1.4949
2012-02-03,2.7159
2012-02-02,6.0990
2012-02-01,6.3787
2012-01-31,7.0000
2012-01-30,7.4459
2012-01-27,5.4888
2012-01-26,4.7499
2012-01-25,5.7471
2012-01-24,5.6941
2012-01-23,4.0758
2012-01-20,2.0903
2012-01-19,-2.7056
2012-01-18,-2.8073
2012-01-17,-2.1101
2012-01-13,-3.7705
2012-01-12,-1.8697
2012-01-11,-1.4220
2012-01-10,-1.8620
2012-01-09,-0.2472
2012-01-06,0.5896
2012-01-05,-1.3779
2012-01-04,1.4490
2012-01-03,1.4872
2011-12-30,-1.9202
2011-12-29,-1.3459
2011-12-28,-3.7457
2011-12-27,-3.7621
2011-12-23,-5.0421
2011-12-22,-4.9796
2011-12-21,-6.4829
2011-12-20,-2.9543
2011-12-19,-4.1658
2011-12-16,-3.2110
2011-12-15,-1.0399
2011-12-14,0.3830
2011-12-13,5.6428
2011-12-12,5.4717
2011-12-09,9.8837
2011-12-08,7.6595
2011-12-07,7.0266
2011-12-06,6.3147
2011-12-05,3.0231
2011-12-02,2.1160
2011-12-01,1.5165
2011-11-30,-0.3974
2011-11-29,-3.4214
2011-11-28,-2.7591
2011-11-25,-3.4306
2011-11-23,-2.3540
2011-11-22,-3.1722
2011-11-21,-2.7296
2011-11-18,-0.2136
2011-11-17,-0.4411
2011-11-16,1.8744
2011-11-15,4.4974
2011-11-14,1.8797
2011-11-11,0.3630
2011-11-10,-1.2105
2011-11-09,0.5495
2011-11-08,4.2360
2011-11-07,2.7819
2011-11-04,2.6152
2011-11-03,5.6700
2011-11-02,3.6812
2011-11-01,1.3695
2011-10-31,-1.0504
2011-10-28,-1.6165
2011-10-27,-0.2569
2011-10-26,-2.2297
2011-10-25,-2.5081
2011-10-24,-2.3417
2011-10-21,-0.4167
2011-10-20,-2.4437
2011-10-19,0.3053
2011-10-18,2.3807
2011-10-17,7.6750
2011-10-14,8.9552
2011-10-13,4.2697
2011-10-12,4.8268
2011-10-11,4.1022
2011-10-10,6.9394
2011-10-07,7.7064
2011-10-06,7.7512
2011-10-05,2.2136
2011-10-04,0.0114
2011-10-03,0.0924
2011-09-30,1.0868
2011-09-29,5.3384
2011-09-28,6.1648
2011-09-27,8.7377
2011-09-26,7.4437
2011-09-23,4.9390
2011-09-22,2.0393
2011-09-21,3.4128
2011-09-20,5.8204
2011-09-19,3.6831
2011-09-16,1.5617
2011-09-15,-1.0587
2011-09-14,-3.0549
2011-09-13,-5.3238
2011-09-12,-3.9730
2011-09-09,-2.5426
2011-09-08,-0.9055
2011-09-07,1.8196
2011-09-06,3.8558
2011-09-02,5.9921
2011-09-01,3.9675
2011-08-31,0.2508
2011-08-30,0.7416
2011-08-29,-0.2139
2011-08-26,0.5589
2011-08-25,-0.6897
2011-08-24,2.5963
2011-08-23,-3.6868
2011-08-22,-4.3557
2011-08-19,-8.5150
2011-08-18,-4.0301
2011-08-17,-3.6774
2011-08-16,-3.3908
2011-08-15,-3.8614
2011-08-12,-7.0888
2011-08-11,-7.8755
2011-08-10,-9.9678
2011-08-09,-6.3140
2011-08-08,-9.1072
2011-08-05,-6.5882
2011-08-04,-7.2580
2011-08-03,-2.6246
2011-08-02,-3.8659
2011-08-01,3.1207
2011-07-29,3.5946
2011-07-28,4.3448
2011-07-27,4.0328
2011-07-26,5.1020
2011-07-25,4.9774
2011-07-22,4.9238
2011-07-21,4.7711
2011-07-20,3.3425
2011-07-19,5.5749
2011-07-18,0.4240
2011-07-15,2.3259
2011-07-14,2.1637
2011-07-13,2.5351
2011-07-12,3.8361
2011-07-11,6.0096
2011-07-08,6.2425
2011-07-07,6.5186
2011-07-06,6.9125
2011-07-05,6.3083
2011-07-01,6.1421
2011-06-30,5.4589
2011-06-29,5.0576
2011-06-28,3.5888
2011-06-27,2.7272
2011-06-24,1.1582
2011-06-23,0.7765
2011-06-22,0.8154
2011-06-21,1.5456
2011-06-20,0.1639
2011-06-17,-0.3696
2011-06-16,-2.0591
2011-06-15,-2.5396
2011-06-14,-2.8473
2011-06-13,-2.5851
2011-06-10,-2.3926
2011-06-09,-1.7347
2011-06-08,-2.1727
2011-06-07,-2.7160
2011-06-06,-3.1794
2011-06-03,-3.2476
2011-06-02,-2.5522
2011-06-01,-2.3109
2011-05-31,0.0415
2011-05-27,-1.4242
2011-05-26,-2.9378
2011-05-25,-1.0324
2011-05-24,-1.4027
2011-05-23,-0.4967
2011-05-20,0.7520
2011-05-19,1.7141
2011-05-18,0.3381
2011-05-17,-0.9330
2011-05-16,-1.4755
2011-05-13,0.0554
2011-05-12,1.3028
2011-05-11,-0.0688
2011-05-10,1.5708
2011-05-09,1.3007
2011-05-06,0.8082
2011-05-05,2.2519
2011-05-04,3.1560
2011-05-03,4.1762
2011-05-02,3.5738
2011-04-29,3.4006
2011-04-28,4.1659
2011-04-27,4.3614
2011-04-26,2.7691
2011-04-25,2.2066
2011-04-21,2.3726
2011-04-20,0.4328
2011-04-19,0.8598
2011-04-18,1.0289
2011-04-15,1.1810
2011-04-14,1.1651
2011-04-13,0.2139
2011-04-12,0.2272
2011-04-11,1.5988
2011-04-08,1.1530
2011-04-07,2.7118
2011-04-06,2.8271
2011-04-05,3.7911
2011-04-04,4.1667
2011-04-01,5.3756
2011-03-31,5.7660
2011-03-30,6.9281
2011-03-29,2.4274
2011-03-28,-0.0124
2011-03-25,-0.1539
2011-03-24,-1.2221
2011-03-23,-3.8165
2011-03-22,-2.6374
2011-03-21,-1.4069
2011-03-18,-3.6705
2011-03-17,-5.6888
2011-03-16,-4.4705
2011-03-15,-0.5939
2011-03-14,-0.3027
2011-03-11,0.0924
2011-03-10,0.7775
2011-03-09,3.5460
2011-03-08,0.2038
2011-03-07,-2.9786
2011-03-04,-1.4674
2011-03-03,0.0490
2011-03-02,-1.6458
2011-03-01,-1.9912
2011-02-28,-1.2023
2011-02-25,-1.1031
2011-02-24,-2.3565
2011-02-23,-3.5351
2011-02-22,-1.3567
2011-02-18,0.9056
2011-02-17,0.8273
2011-02-16,0.4529
2011-02-15,-0.0505
2011-02-14,1.1475
2011-02-11,3.3172
2011-02-10,2.2737
2011-02-09,2.6419
2011-02-08,3.2582
2011-02-07,3.2513
2011-02-04,5.4662
2011-02-03,4.9615
2011-02-02,4.8879
2011-02-01,8.5695
2011-01-31,8.0000
2011-01-28,6.9816
2011-01-27,8.0282
2011-01-26,9.3427
2011-01-25,9.3471
2011-01-24,7.9091
2011-01-21,4.6011
2011-01-20,5.9504
2011-01-19,5.4525
2011-01-18,2.1494
2011-01-14,2.2077
2011-01-13,1.4659
2011-01-12,1.7609
2011-01-11,1.0775
2011-01-10,1.5825
2011-01-07,1.3983
2011-01-06,1.8568
2011-01-05,0.8989
2011-01-04,2.1659
2011-01-03,1.7103
2010-12-31,1.5289
2010-12-30,1.3474
2010-12-29,0.4800
2010-12-28,0.9911
2010-12-27,0.3591
2010-12-23,1.1019
2010-12-22,0.6691
2010-12-21,1.1943
2010-12-20,-0.3311
2010-12-17,-0.2614
2010-12-16,-0.4339
2010-12-15,0.2147
2010-12-14,3.0821
2010-12-13,0.9728
2010-12-10,0.6393
2010-12-09,-1.0356
2010-12-08,1.2572
2010-12-07,-0.9423
2010-12-06,-0.0414
2010-12-03,0.7066
2010-12-02,2.2754
2010-12-01,1.5256
2010-11-30,-1.5177
2010-11-29,-0.5913
2010-11-26,-1.0521
2010-11-24,-0.5049
2010-11-23,-2.0255
2010-11-22,-0.7306
2010-11-19,-0.8346
2010-11-18,-1.2190
2010-11-17,-1.1029
2010-11-16,-0.6735
2010-11-15,0.6681
2010-11-12,0.5417
2010-11-11,3.6731
2010-11-10,4.0800
2010-11-09,4.3496
2010-11-08,5.1988
2010-11-05,5.1908
2010-11-04,4.9775
2010-11-03,3.6672
2010-11-02,4.2092
2010-11-01,0.3431
2010-10-29,1.8007
2010-10-28,-0.4240
2010-10-27,0.7551
2010-10-26,0.5863
2010-10-25,0.1289
2010-10-22,0.5906
2010-10-21,0.8002
2010-10-20,0.8923
2010-10-19,0.2688
2010-10-18,5.6044
2010-10-15,3.9959
2010-10-14,5.4868
2010-10-13,3.6094
2010-10-12,3.6771
2010-10-11,3.7208
2010-10-08,3.5344
2010-10-07,5.3543
2010-10-06,3.9753
2010-10-05,4.3037
2010-10-04,2.6254
2010-10-01,4.1862
2010-09-30,3.4472
2010-09-29,4.6743
2010-09-28,4.6876
2010-09-27,3.8886
2010-09-24,4.7816
2010-09-23,4.2023
2010-09-22,5.1475
2010-09-21,4.7876
2010-09-20,3.2999
2010-09-17,4.1187
2010-09-16,3.1009
2010-09-15,5.1165
2010-09-14,4.4165
2010-09-13,3.9125
2010-09-10,4.2434
2010-09-09,0.8701
2010-09-08,0.9448
2010-09-07,-0.4112
2010-09-03,0.0627
2010-09-02,-2.9946
2010-09-01,-2.7996
2010-08-31,-4.1417
2010-08-30,-3.4202
2010-08-27,-2.4556
2010-08-26,-4.3024
2010-08-25,-3.5123
2010-08-24,-5.2640
2010-08-23,-4.1894
2010-08-20,-2.0286
2010-08-19,-1.7342
2010-08-18,-0.9379
2010-08-17,-0.9806
2010-08-16,-1.7986
2010-08-13,0.0846
2010-08-12,0.7193
2010-08-11,1.5950
2010-08-10,3.0075
2010-08-09,3.3092
2010-08-06,1.8772
2010-08-05,3.4204
2010-08-04,4.7897
2010-08-03,3.0186
2010-08-02,0.7474
2010-07-30,0.2890
2010-07-29,-2.0655
2010-07-28,-1.7518
2010-07-27,-1.4178
2010-07-26,-0.2021
2010-07-23,0.3282
2010-07-22,-0.3907
2010-07-21,-1.3622
2010-07-20,2.5028
2010-07-19,6.5075
2010-07-16,4.4546
2010-07-15,5.8633
2010-07-14,4.5008
2010-07-13,1.1630
2010-07-12,1.2193
2010-07-09,-0.1794
2010-07-08,-1.6448
2010-07-07,-1.7788
2010-07-06,-5.5033
2010-07-02,-6.3696
2010-07-01,-6.4208
2010-06-30,-5.2704
2010-06-29,-3.6212
2010-06-28,0.3735
2010-06-25,-1.0354
2010-06-24,0.3994
2010-06-23,5.0121
2010-06-22,4.5102
2010-06-21,5.2526
2010-06-18,3.8873
2010-06-17,2.3601
2010-06-16,2.3075
2010-06-15,4.3831
2010-06-14,2.5866
2010-06-11,1.6299
2010-06-10,3.6111
2010-06-09,-0.4979
2010-06-08,-0.5866
2010-06-07,-1.0285
2010-06-04,1.1955
2010-06-03,-0.6984
2010-06-02,-1.9546
2010-06-01,-4.6765
2010-05-28,-4.5202
2010-05-27,-3.8713
2010-05-26,-7.1224
2010-05-25,-1.8678
2010-05-24,-1.4414
2010-05-21,2.7191
2010-05-20,-0.0968
2010-05-19,1.6287
2010-05-18,1.9604
2010-05-17,1.1761
2010-05-14,2.2311
2010-05-13,1.3105
2010-05-12,2.5180
2010-05-11,-0.9815
2010-05-10,-2.9050
2010-05-07,-5.5770
2010-05-06,-3.5313
2010-05-05,-1.1861
2010-05-04,-1.2106
2010-05-03,-1.9890
2010-04-30,-1.2478
2010-04-29,-0.3285
2010-04-28,-0.8762
2010-04-27,-0.1628
2010-04-26,1.8464
2010-04-23,0.9553
2010-04-22,1.1911
2010-04-21,0.3969
2010-04-20,0.5895
2010-04-19,2.2265
2010-04-16,1.8558
2010-04-15,2.0585
2010-04-14,1.9259
2010-04-13,0.3422
2010-04-12,-0.6963
2010-04-09,-0.3714
2010-04-08,-0.7158
2010-04-07,-0.6879
2010-04-06,0.7423
2010-04-05,1.2842
2010-04-01,-0.1013
2010-03-31,0.3835
2010-03-30,0.0777
2010-03-29,0.5945
2010-03-26,1.0317
2010-03-25,1.2853
2010-03-24,2.3165
2010-03-23,3.0426
2010-03-22,1.2420
2010-03-19,0.3615
2010-03-18,1.3100
2010-03-17,0.6936
2010-03-16,0.9810
2010-03-15,-0.5756
2010-03-12,0.6134
2010-03-11,0.4171
2010-03-10,-1.5440
2010-03-09,-0.7196
2010-03-08,-0.3469
2010-03-05,0.0472
2010-03-04,-0.8528
2010-03-03,0.4354
2010-03-02,1.7488
2010-03-01,3.6855
2010-02-26,2.7722
2010-02-25,3.4688
2010-02-24,3.5549
2010-02-23,3.7578
2010-02-22,3.6207
2010-02-19,3.8731
2010-02-18,2.1700
2010-02-17,1.0914
2010-02-16,0.9025
2010-02-12,1.7727
2010-02-11,0.4350
2010-02-10,-2.3477
2010-02-09,-1.5777
2010-02-08,-2.9258
2010-02-05,-2.0159
2010-02-04,-4.6512
2010-02-03,-3.5240
2010-02-02,-6.4187
2010-02-01,-5.3954
2010-01-29,-7.4975
2010-01-28,-4.9758
2010-01-27,-3.2028
2010-01-26,-2.8808
2010-01-25,-3.6148
2010-01-22,-3.1262
2010-01-21,-0.7692
2010-01-20,-0.4585
2010-01-19,1.2760
2010-01-15,0.6723
2010-01-14,-0.1961
2010-01-13,-1.2287
2010-01-12,-1.3604
2010-01-11,-0.8348
2010-01-08,0.6538
2010-01-07,-0.2925
2010-01-06,1.0494
2010-01-05,2.2985
2010-01-04,3.9639
2009-12-31,1.7015
2009-12-30,3.1753
2009-12-29,1.4777
2009-12-28,2.0281
2009-12-24,0.9510
2009-12-23,1.2540
2009-12-22,2.4685
2009-12-21,1.2673
2009-12-18,0.5187
2009-12-17,-0.1176
2009-12-16,1.1792
2009-12-15,0.4299
2009-12-14,2.8334
2009-12-11,3.1663
2009-12-10,1.6185
2009-12-09,0.3596
2009-12-08,-1.0920
2009-12-07,0.0630
2009-12-04,-0.2274
2009-12-03,-0.4682
2009-12-02,-1.1039
2009-12-01,-0.2106
2009-11-30,-0.5353
2009-11-27,-0.4435
2009-11-25,0.0708
2009-11-24,0.8037
2009-11-23,1.7460
2009-11-20,2.8099
2009-11-19,4.5353
2009-11-18,6.1264
2009-11-17,6.6382
2009-11-16,6.8190
2009-11-13,5.7920
2009-11-12,3.2167
2009-11-11,5.1494
2009-11-10,5.6571
2009-11-09,5.3711
2009-11-06,3.0575
2009-11-05,-0.1141
2009-11-04,0.3475
2009-11-03,-1.3516
2009-11-02,-2.0315
2009-10-30,-0.8468
2009-10-29,-3.9928
2009-10-28,-5.3370
2009-10-27,-5.0150
2009-10-26,-5.4550
2009-10-23,-4.4231
2009-10-22,0.3271
2009-10-21,-1.5556
2009-10-20,1.2114
2009-10-19,2.7641
2009-10-16,2.2013
2009-10-15,8.5496
2009-10-14,7.3071
2009-10-13,6.9102
2009-10-12,6.4611
2009-10-09,4.0056
2009-10-08,1.1163
2009-10-07,1.6222
2009-10-06,-0.2138
2009-10-05,-1.4971
2009-10-02,-2.5305
2009-10-01,-3.2655
2009-09-30,-1.8142
2009-09-29,-0.4525
2009-09-28,0.3785
2009-09-25,2.5667
2009-09-24,2.7790
2009-09-23,3.4772
2009-09-22,3.7982
2009-09-21,3.4991
2009-09-18,4.9686
2009-09-17,4.9875
2009-09-16,4.3963
2009-09-15,1.1012
2009-09-14,0.5583
2009-09-11,-1.1555
2009-09-10,-1.5067
2009-09-09,-1.7420
2009-09-08,-1.8103
2009-09-04,-2.0350
2009-09-03,-2.2026
2009-09-02,-2.0916
2009-09-01,-0.7991
2009-08-31,1.0183
2009-08-28,-0.2952
2009-08-27,-0.1254
2009-08-26,0.1509
2009-08-25,0.8829
2009-08-24,0.5223
2009-08-21,0.4777
2009-08-20,1.3375
2009-08-19,1.0224
2009-08-18,-1.1863
2009-08-17,-2.0951
2009-08-14,1.0138
2009-08-13,1.9348
2009-08-12,2.2079
2009-08-11,0.9055
2009-08-10,1.3825
2009-08-07,1.9119
2009-08-06,0.7432
2009-08-05,2.0334
2009-08-04,2.1873
2009-08-03,2.9887
2009-07-31,2.1747
2009-07-30,6.5257
2009-07-29,9.3639
2009-07-28,13.5884
2009-07-27,13.5206
2009-07-24,16.6716
2009-07-23,14.6748
2009-07-22,14.7894
2009-07-21,16.8180
2009-07-20,14.5499
2009-07-17,13.4572
2009-07-16,5.5322
2009-07-15,2.6815
2009-07-14,-2.4379
2009-07-13,-1.9493
2009-07-10,-4.9312
2009-07-09,-1.9875
2009-07-08,-3.6002
2009-07-07,-4.1427
2009-07-06,-4.0042
2009-07-02,-4.3262
2009-07-01,-2.0187
2009-06-30,-2.7022
2009-06-29,-1.6633
2009-06-26,-2.3380
2009-06-25,-3.0530
2009-06-24,-3.8763
2009-06-23,-3.4215
2009-06-22,-2.7630
2009-06-19,-1.2589
2009-06-18,0.0000
2009-06-17,0.4789
2009-06-16,0.4587
2009-06-15,-0.6921
2009-06-12,1.8160
2009-06-11,4.4990
2009-06-10,5.2657
2009-06-09,2.9709
2009-06-08,5.4961
2009-06-05,4.2988
2009-06-04,2.1913
2009-06-03,0.9288
2009-06-02,2.1515
2009-06-01,6.9054
2009-05-29,5.1757
2009-05-28,2.3763
2009-05-27,-0.9717
2009-05-26,2.0603
2009-05-22,0.3941
2009-05-21,0.2242
2009-05-20,-0.5448
2009-05-19,0.2028
2009-05-18,-0.9984
2009-05-15,-2.5878
2009-05-14,-1.5781
2009-05-13,-1.1942
2009-05-12,2.4980
2009-05-11,3.4927
2009-05-08,1.9420
2009-05-07,1.6854
2009-05-06,2.5549
2009-05-05,3.4601
2009-05-04,5.7353
2009-05-01,3.2981
2009-04-30,1.7549
2009-04-29,5.2504
2009-04-28,2.6896
2009-04-27,0.0000
2009-04-24,-1.5929
2009-04-23,0.2273
2009-04-22,3.8481
2009-04-21,0.7385
2009-04-20,-1.7511
2009-04-17,0.4463
2009-04-16,3.9135
2009-04-15,2.0229
2009-04-14,5.0254
2009-04-13,6.1604
2009-04-09,2.9561
2009-04-08,3.3078
2009-04-07,0.4578
2009-04-06,2.8872
2009-04-03,10.4962
2009-04-02,8.8064
2009-04-01,6.1555
2009-03-31,4.2837
2009-03-30,3.6176
2009-03-27,4.1943
2009-03-26,9.2699
2009-03-25,10.5281
2009-03-24,12.6648
2009-03-23,18.2439
2009-03-20,7.8079
2009-03-19,5.9214
2009-03-18,2.7489
2009-03-17,5.8562
2009-03-16,2.4368
2009-03-13,-1.8146
2009-03-12,1.6073
2009-03-11,3.1665
2009-03-10,0.9838
2009-03-09,-1.0549
2009-03-06,-3.3562
2009-03-05,-1.6305
2009-03-04,-2.2074
2009-03-03,-3.1984
2009-03-02,-5.1044
2009-02-27,-3.1976
2009-02-26,-6.5048
2009-02-25,-7.9018
2009-02-24,-10.7622
2009-02-23,-12.2426
2009-02-20,-3.4176
2009-02-19,-3.7030
2009-02-18,-1.5983
2009-02-17,0.2327
2009-02-13,2.9220
2009-02-12,3.3017
2009-02-11,0.8805
2009-02-10,2.2857
2009-02-09,6.2484
2009-02-06,7.9897
2009-02-05,2.5980
2009-02-04,1.5423
2009-02-03,14.0278
2009-02-02,7.0772
2009-01-30,8.9515
2009-01-29,11.2033
2009-01-28,11.1085
2009-01-27,6.9420
2009-01-26,8.1464
2009-01-23,2.6497
2009-01-22,2.5971
2009-01-21,2.4543
2009-01-20,-5.5748
2009-01-16,-2.8042
2009-01-15,-0.0475
2009-01-14,-0.4309
2009-01-13,5.0338
2009-01-12,5.3855
2009-01-09,5.1913
2009-01-08,8.1638
2009-01-07,7.0740
2009-01-06,6.8367
2009-01-05,3.3571
2009-01-02,1.7824
2008-12-31,-2.5926
2008-12-30,0.9424
2008-12-29,-1.1557
2008-12-26,0.9308
2008-12-24,-2.8240
2008-12-23,-2.5275
2008-12-22,-3.3820
2008-12-19,3.6357
2008-12-18,8.4711
2008-12-17,6.4088
2008-12-16,8.2164
2008-12-15,7.6333
2008-12-12,0.7353
2008-12-11,-1.3346
2008-12-10,2.7402
2008-12-09,3.5048
2008-12-08,13.3280
2008-12-05,12.3362
2008-12-04,1.9350
2008-12-03,0.7368
2008-12-02,3.0459
2008-12-01,-4.2699
2008-11-28,-3.0994
2008-11-26,2.4204
2008-11-25,-2.5260
2008-11-24,-4.7454
2008-11-21,-13.2027
2008-11-20,-15.7487
2008-11-19,-15.0366
2008-11-18,-13.7578
2008-11-17,-15.9096
2008-11-14,-13.0884
2008-11-13,-6.6000
2008-11-12,-9.0610
2008-11-11,-4.6450
2008-11-10,5.9032
2008-11-07,5.7348
2008-11-06,1.5412
2008-11-05,7.5837
2008-11-04,5.1092
2008-11-03,0.1838
2008-10-31,2.4124
2008-10-30,-0.9069
2008-10-29,-0.1019
2008-10-28,-6.7521
2008-10-27,-13.6102
2008-10-24,-6.4729
2008-10-23,-5.2247
2008-10-22,-7.6753
2008-10-21,-7.0988
2008-10-20,-8.0600
2008-10-17,-12.2390
2008-10-16,-12.6217
2008-10-15,-19.8311
2008-10-14,-19.9726
2008-10-13,-19.4391
2008-10-10,-26.5198
2008-10-09,-25.9013
2008-10-08,-22.2480
2008-10-07,-17.0856
2008-10-06,-13.4154
2008-10-03,-12.9659
2008-10-02,-9.0167
2008-10-01,-1.2021
2008-09-30,0.7841
2008-09-29,-0.6337
2008-09-26,0.3782
2008-09-25,0.7634
2008-09-24,-1.3385
2008-09-23,0.2782
2008-09-22,-0.9208
2008-09-19,3.9535
2008-09-18,0.1043
2008-09-17,-5.8053
2008-09-16,-1.9931
2008-09-15,-5.3725
2008-09-12,-4.5031
2008-09-11,-3.3879
2008-09-10,-3.6408
2008-09-09,-6.3650
2008-09-08,-6.1154
2008-09-05,-7.0412
2008-09-04,-6.1301
2008-09-03,-3.4432
2008-09-02,-4.9603
2008-08-29,-3.6641
2008-08-28,-1.8591
2008-08-27,-1.9237
2008-08-26,-2.1722
2008-08-25,-2.9542
2008-08-22,-3.0122
2008-08-21,-4.6959
2008-08-20,-5.1487
2008-08-19,-4.5282
2008-08-18,-1.9502
2008-08-15,0.1652
2008-08-14,-0.4287
2008-08-13,-1.9967
2008-08-12,-1.5316
2008-08-11,0.6654
2008-08-08,0.6058
2008-08-07,-0.3465
2008-08-06,0.1081
2008-08-05,-0.8692
2008-08-04,-0.8550
2008-08-01,-2.5021
2008-07-31,1.1540
2008-07-30,2.3186
2008-07-29,3.6201
2008-07-28,3.8753
2008-07-25,5.2489
2008-07-24,5.5366
2008-07-23,7.5748
2008-07-22,4.9403
2008-07-21,5.8930
2008-07-18,8.6582
2008-07-17,6.2301
2008-07-16,5.5924
2008-07-15,3.9399
2008-07-14,1.2411
2008-07-11,0.8173
2008-07-10,-1.1238
2008-07-09,-2.4785
2008-07-08,0.3402
2008-07-07,-1.0103
2008-07-03,-4.3833
2008-07-02,-4.0754
2008-07-01,-4.6603
2008-06-30,-6.4557
2008-06-27,-4.8355
2008-06-26,-2.1962
2008-06-25,1.0791
2008-06-24,-1.9692
2008-06-23,-1.9069
2008-06-20,-1.7608
2008-06-19,-2.6855
2008-06-18,-2.6578
2008-06-17,-2.1433
2008-06-16,-0.5104
2008-06-13,-2.5342
2008-06-12,-4.5178
2008-06-11,-4.8556
2008-06-10,-1.0839
2008-06-09,1.3366
2008-06-06,0.1925
2008-06-05,3.9233
2008-06-04,1.8933
2008-06-03,1.0673
2008-06-02,-0.3599
2008-05-30,0.7551
2008-05-29,1.7174
2008-05-28,2.3384
2008-05-27,1.6608
2008-05-23,0.1128
2008-05-22,-0.1761
2008-05-21,-0.4189
2008-05-20,2.3320
2008-05-19,4.0723
2008-05-16,4.1848
2008-05-15,4.3422
2008-05-14,6.0759
2008-05-13,3.4512
2008-05-12,3.3318
2008-05-09,1.2022
2008-05-08,0.9929
2008-05-07,0.8414
2008-05-06,-0.6873
2008-05-05,-1.8657
2008-05-02,-0.9807
2008-05-01,0.4306
2008-04-30,0.1909
2008-04-29,4.8477
2008-04-28,3.7602
2008-04-25,6.1034
2008-04-24,4.5546
2008-04-23,5.8491
2008-04-22,6.3645
2008-04-21,6.9126
2008-04-18,7.4637
2008-04-17,6.0852
2008-04-16,4.9299
2008-04-15,0.5837
2008-04-14,1.8586
2008-04-11,1.2481
2008-04-10,2.8220
2008-04-09,-0.1198
2008-04-08,-1.4410
2008-04-07,-2.3098
2008-04-04,-2.1719
2008-04-03,-0.7867
2008-04-02,-3.0403
2008-04-01,0.8135
2008-03-31,-0.0782
2008-03-28,-1.1561
2008-03-27,-1.3240
2008-03-26,0.3605
2008-03-25,3.4734
2008-03-24,4.4936
2008-03-20,5.1635
2008-03-19,1.3433
2008-03-18,2.3334
2008-03-17,1.1556
2008-03-14,1.2033
2008-03-13,0.5814
2008-03-12,0.5238
2008-03-11,1.8447
2008-03-10,3.5701
2008-03-07,5.4317
2008-03-06,5.2277
2008-03-05,6.9912
2008-03-04,10.2000
2008-03-03,7.6017
2008-02-29,7.2835
2008-02-28,6.2904
2008-02-27,9.3213
2008-02-26,8.7883
2008-02-25,6.5944
2008-02-22,5.5990
2008-02-21,3.2242
2008-02-20,3.0913
2008-02-19,-2.3391
2008-02-15,-2.3011
2008-02-14,-0.5323
2008-02-13,3.0181
2008-02-12,0.7930
2008-02-11,0.5391
2008-02-08,-0.8144
2008-02-07,-3.9050
2008-02-06,-1.9887
2008-02-05,3.7542
2008-02-04,4.3810
2008-02-01,7.8932
2008-01-31,5.3921
2008-01-30,3.7514
2008-01-29,3.0798
2008-01-28,7.4844
2008-01-25,4.6037
2008-01-24,8.7478
2008-01-23,8.7202
2008-01-22,1.1694
2008-01-18,2.2446
2008-01-17,-3.6225
2008-01-16,-2.9229
2008-01-15,-5.8002
2008-01-14,-6.5038
2008-01-11,-10.8850
2008-01-10,-10.4338
2008-01-09,-11.9481
2008-01-08,-12.1207
2008-01-07,-8.0761
2008-01-04,-5.6095
2008-01-03,-1.3263
2008-01-02,0.1531
2007-12-31,2.2029
