time,APO
2012-06-13,-1.7177
2012-06-12,-1.8774
2012-06-11,-2.0160
2012-06-08,-2.1501
2012-06-07,-2.3367
2012-06-06,-2.4586
2012-06-05,-2.6390
2012-06-04,-2.5927
2012-06-01,-2.4136
2012-05-31,-2.2372
2012-05-30,-2.0615
2012-05-29,-1.8144
2012-05-25,-1.6664
2012-05-24,-1.4301
2012-05-23,-1.2418
2012-05-22,-1.1482
2012-05-21,-0.9087
2012-05-18,-0.5875
2012-05-17,-0.2341
2012-05-16,0.1250
2012-05-15,0.3978
2012-05-14,0.6179
2012-05-11,0.7570
2012-05-10,0.7422
2012-05-09,0.4949
2012-05-08,0.1658
2012-05-07,-0.1047
2012-05-04,-0.4077
2012-05-03,-0.6914
2012-05-02,-0.6800
2012-05-01,-0.9294
2012-04-30,-1.1228
2012-04-27,-1.1719
2012-04-26,-1.3277
2012-04-25,-1.4539
2012-04-24,-1.4358
2012-04-23,-1.3067
2012-04-20,-1.1140
2012-04-19,-0.7529
2012-04-18,-0.3702
2012-04-17,0.0186
2012-04-16,0.2089
2012-04-13,0.4922
2012-04-12,0.8132
2012-04-11,1.1087
2012-04-10,1.2901
2012-04-09,1.5193
2012-04-05,1.6711
2012-04-04,1.8059
2012-04-03,1.9685
2012-04-02,2.0660
2012-03-30,2.1586
2012-03-29,2.2145
2012-03-28,2.3177
2012-03-27,2.3237
2012-03-26,2.3137
2012-03-23,2.2585
2012-03-22,2.1817
2012-03-21,2.0809
2012-03-20,2.1547
2012-03-19,2.1556
2012-03-16,2.0416
2012-03-15,1.8859
2012-03-14,1.7979
2012-03-13,1.7331
2012-03-12,1.6855
2012-03-09,1.7489
2012-03-08,1.6189
2012-03-07,1.4872
2012-03-06,1.4119
2012-03-05,1.3754
2012-03-02,1.2029
2012-03-01,1.0602
2012-02-29,0.9652
2012-02-28,0.9243
2012-02-27,0.9172
2012-02-24,1.0894
2012-02-23,1.2267
2012-02-22,1.3663
2012-02-21,1.6599
2012-02-17,1.8346
2012-02-16,2.0215
2012-02-15,2.2401
2012-02-14,2.4676
2012-02-13,2.5776
2012-02-10,2.6554
2012-02-09,2.7548
2012-02-08,2.8286
2012-02-07,2.8674
2012-02-06,2.7948
2012-02-03,2.4024
2012-02-02,1.9940
2012-02-01,1.5931
2012-01-31,1.1839
2012-01-30,0.8540
2012-01-27,0.4841
2012-01-26,0.2142
2012-01-25,-0.0706
2012-01-24,-0.4155
2012-01-23,-0.6917
2012-01-20,-0.9294
2012-01-19,-1.1159
2012-01-18,-1.2648
2012-01-17,-1.2524
2012-01-13,-1.3714
2012-01-12,-1.3986
2012-01-11,-1.4248
2012-01-10,-1.5998
2012-01-09,-1.7715
2012-01-06,-1.6430
2012-01-05,-1.5911
2012-01-04,-1.5891
2012-01-03,-1.3098
2011-12-30,-1.0105
2011-12-29,-0.6070
2011-12-28,-0.2172
2011-12-27,0.2596
2011-12-23,0.5588
2011-12-22,0.9614
2011-12-21,1.3337
2011-12-20,1.6513
2011-12-19,1.7637
2011-12-16,2.0666
2011-12-15,2.3073
2011-12-14,2.0003
2011-12-13,1.7369
2011-12-12,1.1860
2011-12-09,0.6310
2011-12-08,0.2492
2011-12-07,0.0085
2011-12-06,-0.1882
2011-12-05,-0.3948
2011-12-02,-0.4807
2011-12-01,-0.3388
2011-11-30,-0.2230
2011-11-29,-0.1099
2011-11-28,0.0058
2011-11-25,0.1321
2011-11-23,0.6266
2011-11-22,1.0328
2011-11-21,1.1394
2011-11-18,1.1989
2011-11-17,1.0825
2011-11-16,0.8468
2011-11-15,0.7686
2011-11-14,0.7342
2011-11-11,0.7758
2011-11-10,0.6243
2011-11-09,0.6059
2011-11-08,0.7522
2011-11-07,0.7722
2011-11-04,0.5667
2011-11-03,0.2976
2011-11-02,0.1122
2011-11-01,0.3753
2011-10-31,0.9617
2011-10-28,1.4011
2011-10-27,1.7509
2011-10-26,1.9794
2011-10-25,2.3594
2011-10-24,2.6145
2011-10-21,2.7910
2011-10-20,2.8170
2011-10-19,2.9172
2011-10-18,3.0286
2011-10-17,3.1985
2011-10-14,3.3991
2011-10-13,3.3367
2011-10-12,3.3317
2011-10-11,3.2408
2011-10-10,2.8918
2011-10-07,2.3937
2011-10-06,2.1783
2011-10-05,2.0484
2011-10-04,1.9644
2011-10-03,2.0040
2011-09-30,2.0211
2011-09-29,1.8363
2011-09-28,1.4140
2011-09-27,1.1023
2011-09-26,0.7682
2011-09-23,0.5623
2011-09-22,0.4189
2011-09-21,0.1946
2011-09-20,-0.0918
2011-09-19,-0.1574
2011-09-16,-0.0750
2011-09-15,0.1314
2011-09-14,0.2403
2011-09-13,0.3529
2011-09-12,0.2627
2011-09-09,0.2871
2011-09-08,0.0619
2011-09-07,-0.4993
2011-09-06,-1.2406
2011-09-02,-1.6507
2011-09-01,-1.7440
2011-08-31,-1.9246
2011-08-30,-2.0969
2011-08-29,-2.5291
2011-08-26,-3.0663
2011-08-25,-3.7074
2011-08-24,-3.8467
2011-08-23,-4.2588
2011-08-22,-4.1073
2011-08-19,-3.8957
2011-08-18,-3.2710
2011-08-17,-2.8462
2011-08-16,-2.4834
2011-08-15,-2.0830
2011-08-12,-1.7625
2011-08-11,-1.3405
2011-08-10,-0.8330
2011-08-09,-0.1320
2011-08-08,0.4519
2011-08-05,1.2002
2011-08-04,1.7583
2011-08-03,2.4400
2011-08-02,2.5168
2011-08-01,2.6815
2011-07-29,2.6925
2011-07-28,2.6893
2011-07-27,2.6628
2011-07-26,2.7185
2011-07-25,2.8176
2011-07-22,2.9352
2011-07-21,3.0808
2011-07-20,3.0865
2011-07-19,3.1027
2011-07-18,2.9374
2011-07-15,2.9411
2011-07-14,2.9241
2011-07-13,2.8415
2011-07-12,2.6128
2011-07-11,2.4342
2011-07-08,2.1881
2011-07-07,1.9190
2011-07-06,1.5417
2011-07-05,1.1368
2011-07-01,0.7132
2011-06-30,0.2838
2011-06-29,0.0100
2011-06-28,-0.2889
2011-06-27,-0.6153
2011-06-24,-0.8116
2011-06-23,-0.9634
2011-06-22,-1.1741
2011-06-21,-1.2875
2011-06-20,-1.4236
2011-06-17,-1.5307
2011-06-16,-1.5409
2011-06-15,-1.4131
2011-06-14,-1.3163
2011-06-13,-1.2757
2011-06-10,-1.1582
2011-06-09,-1.0767
2011-06-08,-1.0735
2011-06-07,-0.9521
2011-06-06,-0.7596
2011-06-03,-0.6056
2011-06-02,-0.4475
2011-06-01,-0.3525
2011-05-31,-0.2016
2011-05-27,-0.0146
2011-05-26,0.1560
2011-05-25,0.3622
2011-05-24,0.4816
2011-05-23,0.5791
2011-05-20,0.6411
2011-05-19,0.7786
2011-05-18,1.0264
2011-05-17,1.2288
2011-05-16,1.3536
2011-05-13,1.5224
2011-05-12,1.6523
2011-05-11,1.6356
2011-05-10,1.6445
2011-05-09,1.6592
2011-05-06,1.5663
2011-05-05,1.4979
2011-05-04,1.5005
2011-05-03,1.4939
2011-05-02,1.3542
2011-04-29,1.2312
2011-04-28,1.1262
2011-04-27,1.0823
2011-04-26,1.0605
2011-04-25,1.1408
2011-04-21,1.2631
2011-04-20,1.3932
2011-04-19,1.4942
2011-04-18,1.5282
2011-04-15,1.4693
2011-04-14,1.4375
2011-04-13,1.3197
2011-04-12,1.2344
2011-04-11,1.2562
2011-04-08,1.1181
2011-04-07,0.9176
2011-04-06,0.7089
2011-04-05,0.4978
2011-04-04,0.1621
2011-04-01,-0.2694
2011-03-31,-0.7241
2011-03-30,-0.8521
2011-03-29,-0.9203
2011-03-28,-0.9841
2011-03-25,-1.0159
2011-03-24,-0.8691
2011-03-23,-0.8244
2011-03-22,-0.8858
2011-03-21,-0.8326
2011-03-18,-0.6987
2011-03-17,-0.6881
2011-03-16,-0.6734
2011-03-15,-0.4981
2011-03-14,-0.4389
2011-03-11,-0.5008
2011-03-10,-0.6118
2011-03-09,-0.6347
2011-03-08,-0.5851
2011-03-07,-0.4126
2011-03-04,-0.2603
2011-03-03,-0.1819
2011-03-02,-0.1361
2011-03-01,0.0628
2011-02-28,0.3672
2011-02-25,0.6431
2011-02-24,0.9771
2011-02-23,1.3704
2011-02-22,1.7542
2011-02-18,2.0966
2011-02-17,2.3489
2011-02-16,2.6681
2011-02-15,2.9275
2011-02-14,3.0639
2011-02-11,3.2622
2011-02-10,3.4780
2011-02-09,3.6936
2011-02-08,3.8136
2011-02-07,3.7199
2011-02-04,3.6898
2011-02-03,3.6784
2011-02-02,3.4600
2011-02-01,3.2249
2011-01-31,2.9159
2011-01-28,2.6582
2011-01-27,2.3902
2011-01-26,2.1187
2011-01-25,1.8509
2011-01-24,1.6170
2011-01-21,1.3497
2011-01-20,1.1905
2011-01-19,1.0496
2011-01-18,0.8660
2011-01-14,0.8168
2011-01-13,0.7622
2011-01-12,0.7202
2011-01-11,0.6328
2011-01-10,0.6088
2011-01-07,0.5827
2011-01-06,0.5562
2011-01-05,0.5174
2011-01-04,0.5113
2011-01-03,0.4473
2010-12-31,0.3540
2010-12-30,0.3874
2010-12-29,0.3030
2010-12-28,0.2551
2010-12-27,0.2181
2010-12-23,0.2747
2010-12-22,0.2660
2010-12-21,0.2709
2010-12-20,0.2974
2010-12-17,0.3089
2010-12-16,0.2476
2010-12-15,0.0682
2010-12-14,-0.0553
2010-12-13,-0.1552
2010-12-10,-0.1237
2010-12-09,-0.1728
2010-12-08,-0.0979
2010-12-07,-0.0450
2010-12-06,-0.0062
2010-12-03,-0.0468
2010-12-02,-0.0950
2010-12-01,-0.0561
2010-11-30,0.0248
2010-11-29,0.2632
2010-11-26,0.5145
2010-11-24,0.7375
2010-11-23,0.9497
2010-11-22,1.1160
2010-11-19,1.2585
2010-11-18,1.2777
2010-11-17,1.3233
2010-11-16,1.4168
2010-11-15,1.5200
2010-11-12,1.4793
2010-11-11,1.4635
2010-11-10,1.3886
2010-11-09,1.2505
2010-11-08,1.1667
2010-11-05,1.0739
2010-11-04,0.9828
2010-11-03,0.8174
2010-11-02,0.9549
2010-11-01,1.0232
2010-10-29,1.1367
2010-10-28,1.2430
2010-10-27,1.3736
2010-10-26,1.4946
2010-10-25,1.6011
2010-10-22,1.7568
2010-10-21,1.8869
2010-10-20,2.0097
2010-10-19,2.0516
2010-10-18,2.1215
2010-10-15,2.0355
2010-10-14,2.0918
2010-10-13,2.1155
2010-10-12,2.1592
2010-10-11,2.1556
2010-10-08,2.0976
2010-10-07,2.0862
2010-10-06,2.1075
2010-10-05,2.1362
2010-10-04,2.0660
2010-10-01,2.0742
2010-09-30,2.0077
2010-09-29,1.9598
2010-09-28,1.8798
2010-09-27,1.7169
2010-09-24,1.4536
2010-09-23,1.1802
2010-09-22,0.9824
2010-09-21,0.8528
2010-09-20,0.6173
2010-09-17,0.4113
2010-09-16,0.0893
2010-09-15,-0.2504
2010-09-14,-0.5253
2010-09-13,-0.8367
2010-09-10,-1.0732
2010-09-09,-1.2741
2010-09-08,-1.3415
2010-09-07,-1.3620
2010-09-03,-1.2633
2010-09-02,-1.1744
2010-09-01,-1.0745
2010-08-31,-1.0289
2010-08-30,-0.9076
2010-08-27,-0.7723
2010-08-26,-0.5795
2010-08-25,-0.1965
2010-08-24,0.1038
2010-08-23,0.2571
2010-08-20,0.4569
2010-08-19,0.5471
2010-08-18,0.5603
2010-08-17,0.5843
2010-08-16,0.5612
2010-08-13,0.5528
2010-08-12,0.5607
2010-08-11,0.5879
2010-08-10,0.6423
2010-08-09,0.6791
2010-08-06,0.6544
2010-08-05,0.5546
2010-08-04,0.4538
2010-08-03,0.4341
2010-08-02,0.3951
2010-07-30,0.4483
2010-07-29,0.5195
2010-07-28,0.6064
2010-07-27,0.5699
2010-07-26,0.5062
2010-07-23,0.4306
2010-07-22,0.3242
2010-07-21,0.0880
2010-07-20,-0.1398
2010-07-19,-0.3655
2010-07-16,-0.6135
2010-07-15,-0.6616
2010-07-14,-0.5923
2010-07-13,-0.6182
2010-07-12,-0.6131
2010-07-09,-0.5310
2010-07-08,-0.4569
2010-07-07,-0.2545
2010-07-06,-0.0707
2010-07-02,0.2160
2010-07-01,0.5812
2010-06-30,0.8749
2010-06-29,1.0874
2010-06-28,1.2365
2010-06-25,1.2872
2010-06-24,1.1002
2010-06-23,0.8547
2010-06-22,0.5697
2010-06-21,0.3423
2010-06-18,0.1995
2010-06-17,0.0178
2010-06-16,-0.2030
2010-06-15,-0.3521
2010-06-14,-0.3452
2010-06-11,-0.4919
2010-06-10,-0.6390
2010-06-09,-0.7842
2010-06-08,-0.8214
2010-06-07,-0.9165
2010-06-04,-0.8178
2010-06-03,-0.6896
2010-06-02,-0.5784
2010-06-01,-0.4592
2010-05-28,-0.2340
2010-05-27,0.0423
2010-05-26,0.0242
2010-05-25,0.0414
2010-05-24,-0.2217
2010-05-21,-0.3642
2010-05-20,-0.4030
2010-05-19,-0.3784
2010-05-18,-0.3647
2010-05-17,-0.3916
2010-05-14,-0.3719
2010-05-13,-0.3630
2010-05-12,-0.4392
2010-05-11,-0.4666
2010-05-10,-0.3924
2010-05-07,-0.3189
2010-05-06,-0.1475
2010-05-05,-0.0004
2010-05-04,0.1960
2010-05-03,0.2878
2010-04-30,0.3551
2010-04-29,0.4692
2010-04-28,0.4263
2010-04-27,0.3911
2010-04-26,0.4120
2010-04-23,0.3179
2010-04-22,0.2957
2010-04-21,0.2962
2010-04-20,0.3376
2010-04-19,0.3084
2010-04-16,0.2232
2010-04-15,0.2441
2010-04-14,0.2517
2010-04-13,0.2630
2010-04-12,0.3107
2010-04-09,0.3535
2010-04-08,0.4219
2010-04-07,0.4430
2010-04-06,0.4055
2010-04-05,0.4178
2010-04-01,0.3930
2010-03-31,0.4265
2010-03-30,0.4453
2010-03-29,0.4479
2010-03-26,0.4320
2010-03-25,0.2946
2010-03-24,0.1861
2010-03-23,0.1585
2010-03-22,0.1751
2010-03-19,0.2075
2010-03-18,0.2737
2010-03-17,0.3396
2010-03-16,0.5026
2010-03-15,0.5662
2010-03-12,0.6459
2010-03-11,0.6904
2010-03-10,0.6939
2010-03-09,0.7830
2010-03-08,0.9380
2010-03-05,1.0714
2010-03-04,1.0606
2010-03-03,1.0244
2010-03-02,0.9196
2010-03-01,0.8020
2010-02-26,0.5388
2010-02-25,0.3027
2010-02-24,-0.0752
2010-02-23,-0.3912
2010-02-22,-0.6889
2010-02-19,-0.8296
2010-02-18,-0.9908
2010-02-17,-1.1851
2010-02-16,-1.4766
2010-02-12,-1.6505
2010-02-11,-1.6846
2010-02-10,-1.7567
2010-02-09,-1.8229
2010-02-08,-1.8946
2010-02-05,-1.8076
2010-02-04,-1.6612
2010-02-03,-1.3462
2010-02-02,-1.1688
2010-02-01,-0.9517
2010-01-29,-0.8075
2010-01-28,-0.5668
2010-01-27,-0.3914
2010-01-26,-0.2061
2010-01-25,-0.0940
2010-01-22,0.0342
2010-01-21,0.1863
2010-01-20,0.3307
2010-01-19,0.3800
2010-01-15,0.4298
2010-01-14,0.5389
2010-01-13,0.6508
2010-01-12,0.7298
2010-01-11,0.7692
2010-01-08,0.8381
2010-01-07,0.7987
2010-01-06,0.7912
2010-01-05,0.7628
2010-01-04,0.7402
2009-12-31,0.6539
2009-12-30,0.6666
2009-12-29,0.6528
2009-12-28,0.6288
2009-12-24,0.5368
2009-12-23,0.4045
2009-12-22,0.3062
2009-12-21,0.2445
2009-12-18,0.2446
2009-12-17,0.2277
2009-12-16,0.2630
2009-12-15,0.2119
2009-12-14,0.1897
2009-12-11,0.2361
2009-12-10,0.3452
2009-12-09,0.4779
2009-12-08,0.5898
2009-12-07,0.7667
2009-12-04,0.9179
2009-12-03,1.1151
2009-12-02,1.3034
2009-12-01,1.4573
2009-11-30,1.5523
2009-11-27,1.6803
2009-11-25,1.8500
2009-11-24,1.8974
2009-11-23,1.8080
2009-11-20,1.6738
2009-11-19,1.3784
2009-11-18,1.0549
2009-11-17,0.7169
2009-11-16,0.3689
2009-11-13,0.1583
2009-11-12,-0.0088
2009-11-11,-0.2061
2009-11-10,-0.4210
2009-11-09,-0.5837
2009-11-06,-0.6016
2009-11-05,-0.6170
2009-11-04,-0.5425
2009-11-03,-0.4089
2009-11-02,-0.3482
2009-10-30,-0.0192
2009-10-29,0.3285
2009-10-28,0.5621
2009-10-27,0.8136
2009-10-26,1.0361
2009-10-23,1.0937
2009-10-22,1.1725
2009-10-21,1.1294
2009-10-20,1.1103
2009-10-19,1.0195
2009-10-16,0.8890
2009-10-15,0.8799
2009-10-14,0.6970
2009-10-13,0.5203
2009-10-12,0.4503
2009-10-09,0.3973
2009-10-08,0.3713
2009-10-07,0.4585
2009-10-06,0.5031
2009-10-05,0.6041
2009-10-02,0.7085
2009-10-01,0.8273
2009-09-30,0.8741
2009-09-29,0.8468
2009-09-28,0.7889
2009-09-25,0.7209
2009-09-24,0.5760
2009-09-23,0.4728
2009-09-22,0.4026
2009-09-21,0.2249
2009-09-18,0.0159
2009-09-17,-0.1729
2009-09-16,-0.2619
2009-09-15,-0.3609
2009-09-14,-0.3568
2009-09-11,-0.2980
2009-09-10,-0.2479
2009-09-09,-0.2013
2009-09-08,-0.1124
2009-09-04,-0.0350
2009-09-03,0.0190
2009-09-02,0.0705
2009-09-01,0.0922
2009-08-31,0.1700
2009-08-28,0.2604
2009-08-27,0.3455
2009-08-26,0.3634
2009-08-25,0.3911
2009-08-24,0.4760
2009-08-21,0.4810
2009-08-20,0.5718
2009-08-19,0.8347
2009-08-18,1.2051
2009-08-17,1.5002
2009-08-14,1.8698
2009-08-13,2.1436
2009-08-12,2.4228
2009-08-11,2.7354
2009-08-10,3.0548
2009-08-07,3.3236
2009-08-06,3.4434
2009-08-05,3.6872
2009-08-04,3.8742
2009-08-03,3.9766
2009-07-31,3.8451
2009-07-30,3.6467
2009-07-29,3.2628
2009-07-28,2.9088
2009-07-27,2.3983
2009-07-24,1.9269
2009-07-23,1.3774
2009-07-22,0.8129
2009-07-21,0.3454
2009-07-20,-0.1670
2009-07-17,-0.5479
2009-07-16,-0.9008
2009-07-15,-1.0676
2009-07-14,-1.1435
2009-07-13,-1.0993
2009-07-10,-1.1322
2009-07-09,-1.0867
2009-07-08,-1.0754
2009-07-07,-0.9997
2009-07-06,-0.8478
2009-07-02,-0.6678
2009-07-01,-0.4381
2009-06-30,-0.3151
2009-06-29,-0.0889
2009-06-26,0.1373
2009-06-25,0.2934
2009-06-24,0.3998
2009-06-23,0.5431
2009-06-22,0.7354
2009-06-19,0.8910
2009-06-18,0.9948
2009-06-17,1.0679
2009-06-16,1.2167
2009-06-15,1.2920
2009-06-12,1.2643
2009-06-11,1.0990
2009-06-10,0.9856
2009-06-09,0.7481
2009-06-08,0.5913
2009-06-05,0.5359
2009-06-04,0.5358
2009-06-03,0.5596
2009-06-02,0.4748
2009-06-01,0.3642
2009-05-29,0.2430
2009-05-28,0.2261
2009-05-27,0.2058
2009-05-26,0.2038
2009-05-22,0.1831
2009-05-21,0.3285
2009-05-20,0.5359
2009-05-19,0.7197
2009-05-18,0.7817
2009-05-15,0.7665
2009-05-14,0.8784
2009-05-13,0.9539
2009-05-12,0.8506
2009-05-11,0.6982
2009-05-08,0.6614
2009-05-07,0.7777
2009-05-06,0.8712
2009-05-05,0.8791
2009-05-04,0.9163
2009-05-01,0.8555
2009-04-30,0.7336
2009-04-29,0.6577
2009-04-28,0.5837
2009-04-27,0.7703
2009-04-24,0.9792
2009-04-23,1.0892
2009-04-22,1.2737
2009-04-21,1.4960
2009-04-20,1.6787
2009-04-17,1.7607
2009-04-16,1.8269
2009-04-15,1.8103
2009-04-14,1.9190
2009-04-13,2.1786
2009-04-09,2.3490
2009-04-08,2.4504
2009-04-07,2.6189
2009-04-06,2.5389
2009-04-03,2.3347
2009-04-02,2.1462
2009-04-01,2.0997
2009-03-31,2.0445
2009-03-30,2.0104
2009-03-27,1.9435
2009-03-26,1.8019
2009-03-25,1.4310
2009-03-24,0.9269
2009-03-23,0.4536
2009-03-20,0.0203
2009-03-19,-0.1722
2009-03-18,-0.4069
2009-03-17,-0.6405
2009-03-16,-0.7480
2009-03-13,-0.8650
2009-03-12,-1.1090
2009-03-11,-1.3449
2009-03-10,-1.5763
2009-03-09,-1.5886
2009-03-06,-1.5204
2009-03-05,-1.4402
2009-03-04,-1.3730
2009-03-03,-1.2099
2009-03-02,-0.9050
2009-02-27,-0.6394
2009-02-26,-0.5605
2009-02-25,-0.0490
2009-02-24,0.4453
2009-02-23,0.7532
2009-02-20,1.1490
2009-02-19,1.4213
2009-02-18,1.5674
2009-02-17,1.7040
2009-02-13,1.8483
2009-02-12,2.0068
2009-02-11,1.9625
2009-02-10,1.9635
2009-02-09,1.9040
2009-02-06,1.8508
2009-02-05,1.8879
2009-02-04,1.6496
2009-02-03,1.5322
2009-02-02,1.3797
2009-01-30,1.2455
2009-01-29,1.1619
2009-01-28,1.0423
2009-01-27,0.8109
2009-01-26,0.7299
2009-01-23,0.6663
2009-01-22,0.7945
2009-01-21,0.8118
2009-01-20,0.8548
2009-01-16,0.9349
2009-01-15,0.9195
2009-01-14,0.7745
2009-01-13,0.7447
2009-01-12,0.6918
2009-01-09,0.5661
2009-01-08,0.5450
2009-01-07,0.5940
2009-01-06,0.5519
2009-01-05,0.5563
2009-01-02,0.6659
2008-12-31,0.6141
2008-12-30,0.7190
2008-12-29,0.8310
2008-12-26,1.0136
2008-12-24,1.1011
2008-12-23,1.3603
2008-12-22,1.3655
2008-12-19,1.1138
2008-12-18,1.0639
2008-12-17,0.9024
2008-12-16,0.5399
2008-12-15,0.3260
2008-12-12,0.2267
2008-12-11,0.0065
2008-12-10,-0.2804
2008-12-09,-0.8339
2008-12-08,-1.5310
2008-12-05,-2.0427
2008-12-04,-2.2136
2008-12-03,-2.4061
2008-12-02,-2.3908
2008-12-01,-2.2300
2008-11-28,-2.2467
2008-11-26,-2.2268
2008-11-25,-2.2665
2008-11-24,-2.2486
2008-11-21,-2.2270
2008-11-20,-1.9065
2008-11-19,-1.2874
2008-11-18,-0.9135
2008-11-17,-0.5977
2008-11-14,-0.2286
2008-11-13,-0.0664
2008-11-12,-0.0719
2008-11-11,-0.4163
2008-11-10,-0.8284
2008-11-07,-1.2241
2008-11-06,-1.7387
2008-11-05,-2.1016
2008-11-04,-2.5459
2008-11-03,-3.0997
2008-10-31,-3.7056
2008-10-30,-4.4777
2008-10-29,-4.8808
2008-10-28,-5.2634
2008-10-27,-5.8415
2008-10-24,-6.2340
2008-10-23,-6.5380
2008-10-22,-6.5926
2008-10-21,-6.5009
2008-10-20,-6.3920
2008-10-17,-6.3912
2008-10-16,-6.1115
2008-10-15,-5.5191
2008-10-14,-4.8988
2008-10-13,-4.2308
2008-10-10,-3.4369
2008-10-09,-2.7130
2008-10-08,-2.1378
2008-10-07,-1.5633
2008-10-06,-1.0624
2008-10-03,-0.9079
2008-10-02,-0.9606
2008-10-01,-0.8209
2008-09-30,-0.8574
2008-09-29,-0.9323
2008-09-26,-0.8963
2008-09-25,-1.0222
2008-09-24,-1.3005
2008-09-23,-1.4316
2008-09-22,-1.7056
2008-09-19,-1.9822
2008-09-18,-2.1490
2008-09-17,-2.2106
2008-09-16,-2.0635
2008-09-15,-1.9450
2008-09-12,-1.8645
2008-09-11,-1.9172
2008-09-10,-1.9429
2008-09-09,-1.8207
2008-09-08,-1.6941
2008-09-05,-1.6710
2008-09-04,-1.5924
2008-09-03,-1.4140
2008-09-02,-1.2079
2008-08-29,-1.0244
2008-08-28,-1.0027
2008-08-27,-1.0659
2008-08-26,-1.0482
2008-08-25,-0.8823
2008-08-22,-0.7398
2008-08-21,-0.5728
2008-08-20,-0.3823
2008-08-19,-0.1822
2008-08-18,0.0098
2008-08-15,0.2007
2008-08-14,0.3663
2008-08-13,0.5216
2008-08-12,0.5696
2008-08-11,0.7826
2008-08-08,1.0685
2008-08-07,1.2886
2008-08-06,1.5208
2008-08-05,1.7057
2008-08-04,1.9333
2008-08-01,2.0194
2008-07-31,2.0306
2008-07-30,1.9102
2008-07-29,1.6944
2008-07-28,1.5483
2008-07-25,1.4364
2008-07-24,1.1632
2008-07-23,0.9907
2008-07-22,0.6902
2008-07-21,0.3020
2008-07-18,-0.0261
2008-07-17,-0.3638
2008-07-16,-0.7090
2008-07-15,-0.9707
2008-07-14,-1.0991
2008-07-11,-1.1062
2008-07-10,-1.1583
2008-07-09,-1.2419
2008-07-08,-1.2809
2008-07-07,-1.3445
2008-07-03,-1.3950
2008-07-02,-1.3527
2008-07-01,-1.1821
2008-06-30,-0.9763
2008-06-27,-0.8658
2008-06-26,-0.7964
2008-06-25,-0.6650
2008-06-24,-0.6471
2008-06-23,-0.6709
2008-06-20,-0.5501
2008-06-19,-0.4337
2008-06-18,-0.3399
2008-06-17,-0.2191
2008-06-16,-0.0041
2008-06-13,0.1669
2008-06-12,0.3599
2008-06-11,0.5465
2008-06-10,0.6242
2008-06-09,0.6359
2008-06-06,0.5924
2008-06-05,0.7006
2008-06-04,0.7382
2008-06-03,0.8813
2008-06-02,1.0174
2008-05-30,1.1002
2008-05-29,1.1033
2008-05-28,1.0384
2008-05-27,0.9108
2008-05-23,0.8740
2008-05-22,0.9046
2008-05-21,0.8958
2008-05-20,0.9456
2008-05-19,1.0068
2008-05-16,1.0820
2008-05-15,0.9384
2008-05-14,0.9164
2008-05-13,0.8757
2008-05-12,0.9187
2008-05-09,1.0547
2008-05-08,1.1874
2008-05-07,1.3274
2008-05-06,1.4820
2008-05-05,1.7102
2008-05-02,1.9102
2008-05-01,1.9470
2008-04-30,1.7979
2008-04-29,1.7017
2008-04-28,1.4746
2008-04-25,1.4141
2008-04-24,1.2594
2008-04-23,1.0255
2008-04-22,0.8664
2008-04-21,0.6876
2008-04-18,0.4902
2008-04-17,0.2138
2008-04-16,0.0559
2008-04-15,-0.0487
2008-04-14,-0.0981
2008-04-11,-0.0786
2008-04-10,-0.0256
2008-04-09,0.0014
2008-04-08,0.1556
2008-04-07,0.2968
2008-04-04,0.3469
2008-04-03,0.4505
2008-04-02,0.4632
2008-04-01,0.5791
2008-03-31,0.7263
2008-03-28,0.9810
2008-03-27,1.2045
2008-03-26,1.3535
2008-03-25,1.4421
2008-03-24,1.4428
2008-03-20,1.4980
2008-03-19,1.6239
2008-03-18,1.7457
2008-03-17,1.8542
2008-03-14,2.1119
2008-03-13,2.4058
2008-03-12,2.5698
2008-03-11,2.4549
2008-03-10,2.2409
2008-03-07,2.0759
2008-03-06,1.9835
2008-03-05,1.7890
2008-03-04,1.6003
2008-03-03,1.4120
2008-02-29,1.3121
2008-02-28,1.1536
2008-02-27,1.0001
2008-02-26,0.6894
2008-02-25,0.4342
2008-02-22,0.3269
2008-02-21,0.3094
2008-02-20,0.4258
2008-02-19,0.6788
2008-02-15,0.8666
2008-02-14,0.9949
2008-02-13,1.1586
2008-02-12,1.1674
2008-02-11,1.1789
2008-02-08,1.2527
2008-02-07,1.3396
2008-02-06,1.1626
2008-02-05,1.0115
2008-02-04,0.7439
2008-02-01,0.3902
2008-01-31,0.0161
2008-01-30,-0.2500
2008-01-29,-0.6692
2008-01-28,-0.9646
2008-01-25,-1.2876
2008-01-24,-1.5952
2008-01-23,-1.8761
2008-01-22,-2.1391
2008-01-18,-2.1243
2008-01-17,-2.1405
2008-01-16,-1.9998
2008-01-15,-1.7726
2008-01-14,-1.5891
2008-01-11,-1.3134
2008-01-10,-0.8767
2008-01-09,-0.5041
2008-01-08,-0.1777
2008-01-07,0.0430
2008-01-04,0.1708
2008-01-03,0.2663
2008-01-02,0.3649
2007-12-31,0.5328
2007-12-28,0.6695
2007-12-27,0.6686
2007-12-26,0.8103
2007-12-24,0.8292
2007-12-21,0.9075
2007-12-20,0.9351
2007-12-19,0.9101
2007-12-18,0.9685
2007-12-17,1.0423
2007-12-14,1.1417
2007-12-13,1.1040
