time,PPO
2006-11-09,3.0754
2006-11-08,3.3894
2006-11-07,3.7695
2006-11-06,4.0628
2006-11-03,4.2892
2006-11-02,4.5705
2006-11-01,4.5607
2006-10-31,4.5027
2006-10-30,4.3801
2006-10-27,4.2009
2006-10-26,3.9891
2006-10-25,3.6508
2006-10-24,3.3491
2006-10-23,2.9599
2006-10-20,2.5090
2006-10-19,2.1514
2006-10-18,1.6913
2006-10-17,1.2489
2006-10-16,1.0280
2006-10-13,0.8364
2006-10-12,0.7473
2006-10-11,0.7326
2006-10-10,0.6679
2006-10-09,0.4963
2006-10-06,0.3960
2006-10-05,0.5152
2006-10-04,0.4800
2006-10-03,0.5239
2006-10-02,0.7396
2006-09-29,0.9195
2006-09-28,1.1033
2006-09-27,1.2786
2006-09-26,1.2944
2006-09-25,1.2301
2006-09-22,1.0889
2006-09-21,1.0950
2006-09-20,1.2349
2006-09-19,1.3530
2006-09-18,1.5702
2006-09-15,1.7817
2006-09-14,1.9918
2006-09-13,2.1191
2006-09-12,2.2207
2006-09-11,2.2469
2006-09-08,2.2526
2006-09-07,2.3037
2006-09-06,2.4700
2006-09-05,2.5896
2006-09-01,2.6438
2006-08-31,2.6775
2006-08-30,2.5366
2006-08-29,2.3346
2006-08-28,1.9865
2006-08-25,1.7839
2006-08-24,1.5360
2006-08-23,1.2796
2006-08-22,1.1432
2006-08-21,1.0608
2006-08-18,1.0111
2006-08-17,0.8893
2006-08-16,0.7150
2006-08-15,0.6456
2006-08-14,0.6353
2006-08-11,0.5722
2006-08-10,0.4598
2006-08-09,0.3552
2006-08-08,0.2697
2006-08-07,0.1249
2006-08-04,0.0158
2006-08-03,0.0004
2006-08-02,-0.2413
2006-08-01,-0.5698
2006-07-31,-0.8990
2006-07-28,-1.2348
2006-07-27,-1.4633
2006-07-26,-1.5197
2006-07-25,-1.5193
2006-07-24,-1.5636
2006-07-21,-1.4621
2006-07-20,-1.2867
2006-07-19,-1.0826
2006-07-18,-1.0483
2006-07-17,-0.8730
2006-07-14,-0.7284
2006-07-13,-0.6741
2006-07-12,-0.6333
2006-07-11,-0.6356
2006-07-10,-0.7084
2006-07-07,-0.7311
2006-07-06,-0.7337
2006-07-05,-0.8798
2006-07-03,-1.0059
2006-06-30,-1.0515
2006-06-29,-1.1006
2006-06-28,-1.2792
2006-06-27,-1.3976
2006-06-26,-1.4273
2006-06-23,-1.6087
2006-06-22,-1.5922
2006-06-21,-1.5593
2006-06-20,-1.6984
2006-06-19,-1.7472
2006-06-16,-1.6586
2006-06-15,-1.6896
2006-06-14,-1.7435
2006-06-13,-1.6719
2006-06-12,-1.6098
2006-06-09,-1.5646
2006-06-08,-1.5826
2006-06-07,-1.5131
2006-06-06,-1.5270
2006-06-05,-1.5411
2006-06-02,-1.5250
2006-06-01,-1.4193
2006-05-31,-1.2729
2006-05-30,-1.1080
2006-05-26,-0.9298
2006-05-25,-0.7562
2006-05-24,-0.5083
2006-05-23,-0.3430
2006-05-22,-0.1243
2006-05-19,0.0122
2006-05-18,0.2190
2006-05-17,0.3576
2006-05-16,0.3998
2006-05-15,0.3869
2006-05-12,0.4276
2006-05-11,0.4250
2006-05-10,0.3838
2006-05-09,0.2803
2006-05-08,0.1410
2006-05-05,0.0224
2006-05-04,-0.0976
2006-05-03,-0.0088
2006-05-02,-0.1335
2006-05-01,-0.2216
2006-04-28,-0.4158
2006-04-27,-0.6324
2006-04-26,-0.8085
2006-04-25,-0.9067
2006-04-24,-0.8210
2006-04-21,-0.6486
2006-04-20,-0.5479
2006-04-19,-0.4830
2006-04-18,-0.4249
2006-04-17,-0.3555
2006-04-13,-0.1768
2006-04-12,-0.0926
2006-04-11,0.1635
2006-04-10,0.4392
2006-04-07,0.6502
2006-04-06,0.9683
2006-04-05,1.1527
2006-04-04,1.2788
2006-04-03,1.3974
2006-03-31,1.5189
2006-03-30,1.7197
2006-03-29,1.7755
2006-03-28,1.7791
2006-03-27,1.7738
2006-03-24,1.6675
2006-03-23,1.5609
2006-03-22,1.3643
2006-03-21,1.1003
2006-03-20,0.8238
2006-03-17,0.6017
2006-03-16,0.3711
2006-03-15,0.2631
2006-03-14,0.1734
2006-03-13,0.0344
2006-03-10,-0.1016
2006-03-09,-0.1324
2006-03-08,-0.1900
2006-03-07,-0.2483
2006-03-06,-0.2094
2006-03-03,-0.1463
2006-03-02,-0.0652
2006-03-01,-0.0473
2006-02-28,0.0380
2006-02-27,0.0107
2006-02-24,-0.0791
2006-02-23,-0.3428
2006-02-22,-0.5567
2006-02-21,-0.7949
2006-02-17,-0.8751
2006-02-16,-0.9222
2006-02-15,-1.0410
2006-02-14,-1.1066
2006-02-13,-1.3041
2006-02-10,-1.3821
2006-02-09,-1.4646
2006-02-08,-1.5066
2006-02-07,-1.5203
2006-02-06,-1.4737
2006-02-03,-1.2738
2006-02-02,-0.9591
2006-02-01,-0.8842
2006-01-31,-0.8192
2006-01-30,-0.6743
2006-01-27,-0.4576
2006-01-26,-0.2310
2006-01-25,-0.0510
2006-01-24,0.2334
2006-01-23,0.2932
2006-01-20,0.2406
2006-01-19,0.0977
2006-01-18,-0.1701
2006-01-17,-0.5152
2006-01-13,-0.7724
2006-01-12,-1.0614
2006-01-11,-1.2899
2006-01-10,-1.5853
2006-01-09,-1.9089
2006-01-06,-2.2618
2006-01-05,-2.6603
2006-01-04,-2.8657
2006-01-03,-3.0111
2005-12-30,-3.2003
2005-12-29,-3.3048
2005-12-28,-3.1715
2005-12-27,-2.9961
2005-12-23,-2.7297
2005-12-22,-2.3576
2005-12-21,-1.8885
2005-12-20,-1.4322
2005-12-19,-0.9302
2005-12-16,-0.3652
2005-12-15,0.1889
2005-12-14,0.7405
2005-12-13,1.3020
2005-12-12,1.8316
2005-12-09,2.2533
2005-12-08,2.6295
2005-12-07,2.8888
2005-12-06,3.1208
2005-12-05,3.2685
2005-12-02,3.3779
2005-12-01,3.3508
2005-11-30,3.1580
2005-11-29,2.9938
2005-11-28,2.7696
2005-11-25,2.4374
2005-11-23,2.1036
2005-11-22,1.8264
2005-11-21,1.5714
2005-11-18,1.3506
2005-11-17,0.9292
2005-11-16,0.6065
2005-11-15,0.2839
2005-11-14,0.0587
2005-11-11,0.0208
2005-11-10,0.0682
2005-11-09,0.1883
2005-11-08,0.3691
2005-11-07,0.5034
2005-11-04,0.6184
2005-11-03,0.8622
2005-11-02,1.0841
2005-11-01,1.3864
2005-10-31,1.6641
2005-10-28,1.8833
2005-10-27,2.1171
2005-10-26,2.4378
2005-10-25,2.4729
2005-10-24,2.3695
2005-10-21,2.1332
2005-10-20,1.9319
2005-10-19,1.7458
2005-10-18,1.5264
2005-10-17,1.2849
2005-10-14,1.1090
2005-10-13,0.8877
2005-10-12,0.5084
2005-10-11,0.0670
2005-10-10,-0.2949
2005-10-07,-0.5302
2005-10-06,-0.8431
2005-10-05,-0.9876
2005-10-04,-1.1008
2005-10-03,-1.0907
2005-09-30,-1.1675
2005-09-29,-1.1927
2005-09-28,-1.2314
2005-09-27,-1.1725
2005-09-26,-1.0402
2005-09-23,-0.8661
2005-09-22,-0.7140
2005-09-21,-0.5701
2005-09-20,-0.6079
2005-09-19,-0.6862
2005-09-16,-0.7160
2005-09-15,-0.7739
2005-09-14,-0.8014
2005-09-13,-0.9465
2005-09-12,-1.0233
2005-09-09,-1.1069
2005-09-08,-1.1593
2005-09-07,-1.0833
2005-09-06,-1.0067
2005-09-02,-1.0976
2005-09-01,-1.1026
2005-08-31,-1.1152
2005-08-30,-1.0774
2005-08-29,-1.0702
2005-08-26,-1.0705
2005-08-25,-1.0809
2005-08-24,-0.9910
2005-08-23,-0.8862
2005-08-22,-0.7536
2005-08-19,-0.7022
2005-08-18,-0.5671
2005-08-17,-0.3750
2005-08-16,-0.1139
2005-08-15,0.2006
2005-08-12,0.4694
2005-08-11,0.8529
2005-08-10,1.3122
2005-08-09,1.8657
2005-08-08,2.3737
2005-08-05,2.9123
2005-08-04,3.4609
2005-08-03,3.9059
2005-08-02,4.1787
2005-08-01,4.5474
2005-07-29,4.8463
2005-07-28,4.9516
2005-07-27,4.9326
2005-07-26,4.7885
2005-07-25,4.6739
2005-07-22,4.3160
2005-07-21,3.8130
2005-07-20,3.2708
2005-07-19,2.6911
2005-07-18,2.1208
2005-07-15,1.7039
2005-07-14,1.3198
2005-07-13,0.7628
2005-07-12,0.2751
2005-07-11,-0.0179
2005-07-08,-0.1267
2005-07-07,-0.3203
2005-07-06,-0.3190
2005-07-05,-0.3205
2005-07-01,-0.1906
2005-06-30,-0.0786
2005-06-29,-0.0844
2005-06-28,-0.1394
2005-06-27,-0.2539
2005-06-24,-0.3043
2005-06-23,-0.3362
2005-06-22,-0.3203
2005-06-21,-0.4192
2005-06-20,-0.3231
2005-06-17,-0.0358
2005-06-16,0.1722
2005-06-15,0.1981
2005-06-14,0.3541
2005-06-13,0.5840
2005-06-10,0.6763
2005-06-09,0.6831
2005-06-08,0.7889
2005-06-07,0.8891
2005-06-06,1.0645
2005-06-03,1.1779
2005-06-02,0.9584
2005-06-01,0.7354
2005-05-31,0.4537
2005-05-27,0.2087
2005-05-26,-0.0454
2005-05-25,-0.1991
2005-05-24,-0.2756
2005-05-23,-0.3691
2005-05-20,-0.5028
2005-05-19,-0.8072
2005-05-18,-1.2680
2005-05-17,-1.7318
2005-05-16,-2.1036
2005-05-13,-2.5930
2005-05-12,-2.9239
2005-05-11,-3.4170
2005-05-10,-4.0545
2005-05-09,-4.7595
2005-05-06,-5.5792
2005-05-05,-6.6505
2005-05-04,-7.3222
2005-05-03,-7.9543
2005-05-02,-8.5565
2005-04-29,-8.4420
2005-04-28,-8.2211
2005-04-27,-7.8164
2005-04-26,-7.4371
2005-04-25,-6.8247
2005-04-22,-6.1174
2005-04-21,-5.3772
2005-04-20,-4.6127
2005-04-19,-3.7054
2005-04-18,-2.9664
2005-04-15,-2.2478
2005-04-14,-1.6040
2005-04-13,-1.3163
2005-04-12,-1.0142
2005-04-11,-0.8368
2005-04-08,-0.7009
2005-04-07,-0.7503
2005-04-06,-0.8561
2005-04-05,-0.9802
2005-04-04,-1.0885
2005-04-01,-1.1549
2005-03-31,-1.1383
2005-03-30,-1.1300
2005-03-29,-1.1620
2005-03-28,-1.1281
2005-03-24,-1.1575
2005-03-23,-1.1779
2005-03-22,-1.2061
2005-03-21,-1.1034
2005-03-18,-0.9756
2005-03-17,-0.7885
2005-03-16,-0.6550
2005-03-15,-0.6341
2005-03-14,-0.6280
2005-03-11,-0.6218
2005-03-10,-0.6761
2005-03-09,-0.7363
2005-03-08,-0.6906
2005-03-07,-0.5696
2005-03-04,-0.3080
2005-03-03,-0.1082
2005-03-02,0.0119
2005-03-01,0.0998
2005-02-28,0.0968
2005-02-25,0.0975
2005-02-24,0.2115
2005-02-23,0.2784
2005-02-22,0.4024
2005-02-18,0.4147
2005-02-17,0.4178
2005-02-16,0.3675
2005-02-15,0.2084
2005-02-14,0.0120
2005-02-11,-0.2457
2005-02-10,-0.5048
2005-02-09,-0.7241
2005-02-08,-1.0177
2005-02-07,-1.3603
2005-02-04,-1.6465
2005-02-03,-1.9172
2005-02-02,-1.9870
2005-02-01,-2.1316
2005-01-31,-2.2326
2005-01-28,-2.2414
2005-01-27,-2.2199
2005-01-26,-2.0772
2005-01-25,-1.9111
2005-01-24,-1.7697
2005-01-21,-1.5793
2005-01-20,-1.3995
2005-01-19,-1.1250
2005-01-18,-0.7930
2005-01-14,-0.6031
2005-01-13,-0.3528
2005-01-12,-0.0870
2005-01-11,0.0122
2005-01-10,0.1632
2005-01-07,0.3257
2005-01-06,0.4281
2005-01-05,0.5362
2005-01-04,0.5503
2005-01-03,0.6938
2004-12-31,0.7492
2004-12-30,0.7720
2004-12-29,0.7404
2004-12-28,0.7598
2004-12-27,0.8202
2004-12-23,0.8288
2004-12-22,0.8025
2004-12-21,0.8759
2004-12-20,0.9498
2004-12-17,0.9524
2004-12-16,1.0295
2004-12-15,0.9157
2004-12-14,0.9169
2004-12-13,0.8619
2004-12-10,0.9484
2004-12-09,1.0572
2004-12-08,1.1421
2004-12-07,1.2245
2004-12-06,1.4056
2004-12-03,1.5560
2004-12-02,1.6637
2004-12-01,1.9684
2004-11-30,2.2394
2004-11-29,2.5863
2004-11-26,2.7390
2004-11-24,2.8771
2004-11-23,2.9571
2004-11-22,3.1705
2004-11-19,3.3583
2004-11-18,3.4743
2004-11-17,3.4842
2004-11-16,3.3985
2004-11-15,3.2786
2004-11-12,3.0808
2004-11-11,2.9260
2004-11-10,2.6752
2004-11-09,2.4598
2004-11-08,2.1643
2004-11-05,1.9537
2004-11-04,1.8673
2004-11-03,1.9119
2004-11-02,1.7099
2004-11-01,1.4558
2004-10-29,1.1999
2004-10-28,1.0050
2004-10-27,0.9009
2004-10-26,0.7680
2004-10-25,0.6951
2004-10-22,0.7183
2004-10-21,0.8384
2004-10-20,0.8408
2004-10-19,0.7746
2004-10-18,0.6474
2004-10-15,0.5920
2004-10-14,0.5330
2004-10-13,0.4554
2004-10-12,0.3763
2004-10-11,0.2964
2004-10-08,0.1219
2004-10-07,0.0004
2004-10-06,-0.0424
2004-10-05,-0.1068
2004-10-04,-0.1539
2004-10-01,-0.1443
2004-09-30,-0.1042
2004-09-29,0.0382
2004-09-28,0.2008
2004-09-27,0.3890
2004-09-24,0.5788
2004-09-23,0.6868
2004-09-22,0.7861
2004-09-21,0.8071
2004-09-20,0.7770
2004-09-17,0.7910
2004-09-16,0.7816
2004-09-15,0.6644
2004-09-14,0.6526
2004-09-13,0.6010
2004-09-10,0.5290
2004-09-09,0.3716
2004-09-08,0.2369
2004-09-07,0.1475
2004-09-03,0.0526
2004-09-02,0.0258
2004-09-01,-0.0760
2004-08-31,-0.1625
2004-08-30,-0.2489
2004-08-27,-0.4760
2004-08-26,-0.6409
2004-08-25,-0.6306
2004-08-24,-0.8294
2004-08-23,-0.9683
2004-08-20,-0.9086
2004-08-19,-0.7927
2004-08-18,-0.6880
2004-08-17,-0.5502
2004-08-16,-0.3040
2004-08-13,-0.0383
2004-08-12,0.1541
2004-08-11,0.3618
2004-08-10,0.3982
2004-08-09,0.2821
2004-08-06,0.3392
2004-08-05,0.2964
2004-08-04,0.2707
2004-08-03,0.0825
2004-08-02,-0.2280
2004-07-30,-0.6334
2004-07-29,-1.0823
2004-07-28,-1.3720
2004-07-27,-1.6183
2004-07-26,-1.9921
2004-07-23,-2.3623
2004-07-22,-2.5529
2004-07-21,-2.7796
2004-07-20,-2.8178
2004-07-19,-2.8843
2004-07-16,-2.8175
2004-07-15,-2.6825
2004-07-14,-2.4354
2004-07-13,-2.0698
2004-07-12,-1.7125
2004-07-09,-1.2921
2004-07-08,-0.8972
2004-07-07,-0.5615
2004-07-06,-0.2598
2004-07-02,0.0694
2004-07-01,0.3099
2004-06-30,0.6114
2004-06-29,0.8352
2004-06-28,1.0761
2004-06-25,1.2777
2004-06-24,1.4766
2004-06-23,1.5460
2004-06-22,1.4352
2004-06-21,1.3085
2004-06-18,1.2843
2004-06-17,1.2304
2004-06-16,1.2127
2004-06-15,1.1401
2004-06-14,1.0290
2004-06-10,0.9561
2004-06-09,0.7098
2004-06-08,0.5279
2004-06-07,0.3692
2004-06-04,0.2066
2004-06-03,-0.0530
2004-06-02,-0.3819
2004-06-01,-0.6293
2004-05-28,-0.8463
2004-05-27,-1.0996
2004-05-26,-1.3445
2004-05-25,-1.5741
2004-05-24,-1.7528
2004-05-21,-1.8471
2004-05-20,-1.9749
2004-05-19,-2.1016
2004-05-18,-2.2723
2004-05-17,-2.4068
2004-05-14,-2.4036
2004-05-13,-2.3207
2004-05-12,-2.2390
2004-05-11,-2.2209
2004-05-10,-2.1421
2004-05-07,-2.0251
2004-05-06,-1.9047
2004-05-05,-1.8685
2004-05-04,-1.7509
2004-05-03,-1.6085
2004-04-30,-1.2497
2004-04-29,-0.8983
2004-04-28,-0.6333
2004-04-27,-0.3581
2004-04-26,-0.1979
2004-04-23,-0.0595
2004-04-22,0.0708
2004-04-21,0.3093
2004-04-20,0.5505
2004-04-19,0.5945
2004-04-16,0.6160
2004-04-15,0.5871
2004-04-14,0.4478
2004-04-13,0.3272
2004-04-12,0.1273
2004-04-08,-0.1589
2004-04-07,-0.4733
2004-04-06,-0.8107
2004-04-05,-1.1326
2004-04-02,-1.3454
2004-04-01,-1.5225
2004-03-31,-1.6838
2004-03-30,-1.8848
2004-03-29,-1.9440
2004-03-26,-2.2591
2004-03-25,-2.4336
2004-03-24,-2.4843
2004-03-23,-2.5369
2004-03-22,-2.4184
2004-03-19,-2.2754
2004-03-18,-2.1488
2004-03-17,-2.0694
2004-03-16,-1.9711
2004-03-15,-1.8752
2004-03-12,-1.7158
2004-03-11,-1.6997
2004-03-10,-1.5574
2004-03-09,-1.5492
2004-03-08,-1.4882
2004-03-05,-1.3415
2004-03-04,-1.2040
2004-03-03,-1.0382
2004-03-02,-0.9052
2004-03-01,-0.7308
2004-02-27,-0.4956
2004-02-26,-0.2727
2004-02-25,-0.0958
2004-02-24,0.1613
2004-02-23,0.4379
2004-02-20,1.0122
2004-02-19,1.5361
2004-02-18,1.9147
2004-02-17,2.2671
2004-02-13,2.3996
2004-02-12,2.4736
2004-02-11,2.6778
2004-02-10,2.9443
2004-02-09,3.1209
2004-02-06,3.2480
2004-02-05,3.3949
2004-02-04,3.4639
2004-02-03,3.3421
2004-02-02,3.1403
2004-01-30,2.6164
2004-01-29,2.0182
2004-01-28,1.6490
2004-01-27,1.2949
2004-01-26,1.0070
2004-01-23,0.6205
2004-01-22,0.4282
2004-01-21,0.2280
2004-01-20,-0.1041
2004-01-16,-0.2790
2004-01-15,-0.3269
2004-01-14,-0.2550
2004-01-13,-0.0349
2004-01-12,0.1253
2004-01-09,0.2893
2004-01-08,0.5052
2004-01-07,0.5993
2004-01-06,0.6888
2004-01-05,0.8521
2004-01-02,1.0892
2003-12-31,1.2201
2003-12-30,1.3948
2003-12-29,1.5545
2003-12-26,1.5673
2003-12-24,1.5291
2003-12-23,1.5371
2003-12-22,1.4493
2003-12-19,1.3674
2003-12-18,1.2120
2003-12-17,1.1747
2003-12-16,1.1031
2003-12-15,1.0320
2003-12-12,0.9481
2003-12-11,0.8334
2003-12-10,0.7270
2003-12-09,0.5348
2003-12-08,0.3833
2003-12-05,0.3125
2003-12-04,0.2183
2003-12-03,0.1399
2003-12-02,0.2186
2003-12-01,0.3575
2003-11-28,0.4581
2003-11-26,0.4448
2003-11-25,0.4979
2003-11-24,0.4141
2003-11-21,0.4097
2003-11-20,0.3606
2003-11-19,0.2349
2003-11-18,0.1101
2003-11-17,-0.0310
2003-11-14,-0.2249
2003-11-13,-0.4111
2003-11-12,-0.5963
2003-11-11,-0.8482
2003-11-10,-1.0202
2003-11-07,-1.2239
2003-11-06,-1.2900
2003-11-05,-1.3784
2003-11-04,-1.3246
2003-11-03,-1.3293
2003-10-31,-1.3398
2003-10-30,-1.0356
2003-10-29,-0.7148
2003-10-28,-0.4431
2003-10-27,-0.2508
2003-10-24,-0.0907
2003-10-23,0.1473
2003-10-22,0.3680
2003-10-21,0.5398
2003-10-20,0.7155
2003-10-17,0.8274
2003-10-16,0.9862
2003-10-15,0.9606
2003-10-14,0.8002
2003-10-13,0.6172
2003-10-10,0.5352
2003-10-09,0.4369
2003-10-08,0.5972
2003-10-07,0.7773
2003-10-06,1.3464
2003-10-03,1.8309
2003-10-02,2.2126
2003-10-01,2.5705
2003-09-30,2.7709
2003-09-29,3.0479
2003-09-26,3.2014
2003-09-25,3.3590
2003-09-24,3.6601
2003-09-23,3.9018
2003-09-22,3.9201
2003-09-19,4.0399
2003-09-18,3.9278
2003-09-17,3.8094
2003-09-16,3.4142
2003-09-15,3.0288
2003-09-12,2.7530
2003-09-11,2.5582
2003-09-10,2.3518
2003-09-09,2.1889
2003-09-08,1.9222
2003-09-05,1.6917
2003-09-04,1.5688
2003-09-03,1.4215
2003-09-02,1.1477
2003-08-29,0.8326
2003-08-28,0.7814
2003-08-27,0.7305
2003-08-26,0.6455
2003-08-25,0.4880
2003-08-22,0.2833
2003-08-21,-0.0540
2003-08-20,-0.5499
2003-08-19,-0.9114
2003-08-18,-1.1996
2003-08-15,-1.5018
2003-08-14,-1.6977
2003-08-13,-1.8616
2003-08-12,-1.9659
2003-08-11,-1.9782
2003-08-08,-2.0710
2003-08-07,-2.1124
2003-08-06,-2.1363
2003-08-05,-1.9944
2003-08-04,-1.7693
2003-08-01,-1.6956
2003-07-31,-1.2060
2003-07-30,-0.7977
2003-07-29,-0.4554
2003-07-28,-0.2911
2003-07-25,-0.2350
2003-07-24,-0.0973
2003-07-23,0.2445
2003-07-22,0.5186
2003-07-21,0.6849
2003-07-18,0.8395
2003-07-17,0.8152
2003-07-16,0.8077
2003-07-15,0.6973
2003-07-14,0.7847
2003-07-11,0.6561
2003-07-10,0.5603
2003-07-09,0.4854
2003-07-08,0.3449
2003-07-07,0.0936
2003-07-03,-0.1027
2003-07-02,-0.2334
2003-07-01,-0.3917
2003-06-30,-0.5507
2003-06-27,-0.5698
2003-06-26,-0.6405
2003-06-25,-0.9649
2003-06-24,-1.1912
2003-06-23,-1.7826
2003-06-20,-2.2060
2003-06-19,-2.4381
2003-06-18,-2.7475
2003-06-17,-2.6795
2003-06-16,-2.4580
2003-06-13,-2.2481
2003-06-12,-1.9529
2003-06-11,-1.7399
2003-06-10,-1.7200
2003-06-09,-1.5479
2003-06-06,-1.3088
2003-06-05,-0.9648
2003-06-04,-0.6865
2003-06-03,-0.2635
2003-06-02,0.3235
2003-05-30,0.5566
2003-05-29,0.8521
2003-05-28,1.0942
2003-05-27,1.2884
2003-05-23,1.2919
2003-05-22,1.5434
2003-05-21,1.8222
2003-05-20,2.1250
2003-05-19,2.6131
2003-05-16,2.8938
2003-05-15,2.9629
2003-05-14,2.9967
2003-05-13,3.0211
2003-05-12,2.8408
2003-05-09,2.7890
2003-05-08,2.8892
2003-05-07,3.1869
2003-05-06,3.2397
2003-05-05,3.2319
2003-05-02,3.1082
2003-05-01,2.9141
2003-04-30,2.4411
2003-04-29,1.9435
2003-04-28,1.3040
2003-04-25,0.7905
2003-04-24,0.4915
2003-04-23,0.1382
2003-04-22,-0.2132
2003-04-21,-0.2815
2003-04-17,-0.2445
2003-04-16,-0.3838
2003-04-15,-0.4860
2003-04-14,-0.3493
2003-04-11,-0.1020
2003-04-10,0.2700
2003-04-09,0.7941
2003-04-08,1.2606
2003-04-07,1.8984
2003-04-04,2.2031
2003-04-03,2.5030
2003-04-02,2.7856
2003-04-01,3.0098
2003-03-31,3.0466
2003-03-28,2.9728
2003-03-27,2.4621
2003-03-26,1.9171
2003-03-25,1.4113
2003-03-24,1.1218
2003-03-21,0.8891
2003-03-20,0.5426
2003-03-19,0.1942
2003-03-18,-0.1025
2003-03-17,-0.3214
2003-03-14,-0.6330
2003-03-13,-0.7119
2003-03-12,-0.5708
2003-03-11,-0.3483
2003-03-10,0.0119
2003-03-07,0.2603
2003-03-06,0.3205
2003-03-05,0.4192
2003-03-04,0.3626
2003-03-03,0.1674
2003-02-28,-0.0965
2003-02-27,-0.2344
2003-02-26,-0.3194
2003-02-25,-0.5338
2003-02-24,-1.0294
2003-02-21,-1.6080
2003-02-20,-2.3261
2003-02-19,-2.8287
2003-02-18,-3.3539
2003-02-14,-3.8231
2003-02-13,-3.8442
2003-02-12,-3.8783
2003-02-11,-4.0121
2003-02-10,-4.0499
2003-02-07,-3.8584
2003-02-06,-3.6199
2003-02-05,-3.2620
2003-02-04,-2.8544
2003-02-03,-2.0054
2003-01-31,-1.1195
2003-01-30,-0.1587
2003-01-29,0.7082
2003-01-28,1.5359
2003-01-27,2.2843
2003-01-24,2.7806
2003-01-23,3.3662
2003-01-22,3.6753
2003-01-21,3.8507
2003-01-17,3.8099
2003-01-16,3.4481
2003-01-15,2.7635
2003-01-14,1.9735
2003-01-13,1.2069
2003-01-10,0.5946
2003-01-09,-0.0500
2003-01-08,-0.8051
2003-01-07,-1.5008
2003-01-06,-2.2844
2003-01-03,-2.6884
2003-01-02,-2.9004
2002-12-31,-3.1351
2002-12-30,-3.2001
2002-12-27,-2.9165
2002-12-26,-2.6136
2002-12-24,-2.5341
2002-12-23,-2.2860
2002-12-20,-2.0233
2002-12-19,-1.6078
2002-12-18,-0.9667
2002-12-17,-0.0528
2002-12-16,0.7458
2002-12-13,1.4902
2002-12-12,1.9310
2002-12-11,2.4783
2002-12-10,2.7382
2002-12-09,3.1807
2002-12-06,3.4243
2002-12-05,3.2067
2002-12-04,3.1249
2002-12-03,3.1024
2002-12-02,3.1686
2002-11-29,3.1013
2002-11-27,2.9091
2002-11-26,2.4818
2002-11-25,2.1753
2002-11-22,2.0108
2002-11-21,2.3236
2002-11-20,2.9846
2002-11-19,3.7485
2002-11-18,4.7432
2002-11-15,5.5200
2002-11-14,6.5780
2002-11-13,7.5435
2002-11-12,8.4797
2002-11-11,9.2299
2002-11-08,9.8336
2002-11-07,10.5240
2002-11-06,11.1584
2002-11-05,11.6871
2002-11-04,12.2508
2002-11-01,12.3955
2002-10-31,11.6501
2002-10-30,11.3662
2002-10-29,10.6617
2002-10-28,9.8917
2002-10-25,8.2641
2002-10-24,6.3606
2002-10-23,4.5606
2002-10-22,2.4221
2002-10-21,0.2154
2002-10-18,-1.6381
2002-10-17,-3.4156
2002-10-16,-4.9788
2002-10-15,-6.4487
2002-10-14,-7.8401
2002-10-11,-8.5576
2002-10-10,-9.1222
2002-10-09,-9.7078
2002-10-08,-9.5694
2002-10-07,-9.6667
2002-10-04,-9.7034
2002-10-03,-9.1137
2002-10-02,-8.6051
2002-10-01,-8.0870
2002-09-30,-7.7124
2002-09-27,-7.3075
2002-09-26,-6.7300
2002-09-25,-6.1259
2002-09-24,-5.7814
2002-09-23,-5.2306
2002-09-20,-4.8899
2002-09-19,-4.3398
2002-09-18,-3.8540
2002-09-17,-3.3214
2002-09-16,-2.7901
2002-09-13,-2.3439
2002-09-12,-1.5772
2002-09-11,-0.5376
2002-09-10,0.5746
2002-09-09,1.6921
2002-09-06,2.7532
2002-09-05,3.8121
2002-09-04,4.9946
2002-09-03,5.7709
2002-08-30,6.5714
2002-08-29,6.8622
2002-08-28,6.7317
2002-08-27,6.7567
2002-08-26,6.5972
2002-08-23,6.1288
2002-08-22,5.3147
2002-08-21,4.3093
2002-08-20,3.2229
2002-08-19,2.2169
2002-08-16,1.2649
2002-08-15,0.7434
2002-08-14,0.6005
2002-08-13,0.4344
2002-08-12,-0.1999
2002-08-09,-0.5941
2002-08-08,-0.8056
2002-08-07,-1.1956
2002-08-06,-1.1999
2002-08-05,-0.9331
2002-08-02,-0.5329
2002-08-01,-0.3169
2002-07-31,-0.2456
2002-07-30,-0.1358
2002-07-29,-0.2764
2002-07-26,-0.5094
2002-07-25,-0.6082
2002-07-24,-0.9282
2002-07-23,-1.1304
2002-07-22,-0.8620
2002-07-19,-1.0067
2002-07-18,-1.5471
2002-07-17,-2.2475
2002-07-16,-2.4154
2002-07-15,-2.5649
2002-07-12,-3.1220
2002-07-11,-3.7713
2002-07-10,-4.2383
2002-07-09,-4.7070
2002-07-08,-5.0256
2002-07-05,-5.3332
2002-07-03,-5.4557
2002-07-02,-5.2805
2002-07-01,-5.1439
2002-06-28,-5.0712
2002-06-27,-5.3538
2002-06-26,-5.5106
2002-06-25,-5.4603
2002-06-24,-5.2224
2002-06-21,-4.8992
2002-06-20,-4.3887
2002-06-19,-4.2230
2002-06-18,-4.1350
2002-06-17,-3.8404
2002-06-14,-3.4416
2002-06-13,-3.1713
2002-06-12,-2.5410
2002-06-11,-1.7298
2002-06-10,-1.1083
2002-06-07,-0.6956
2002-06-06,-0.4444
2002-06-05,-0.1423
2002-06-04,0.2298
