time,FAMA,MAMA
2022-08-04,107.1709,114.7444
2022-08-03,107.1328,114.7348
2022-08-02,107.0946,114.7190
2022-08-01,107.0563,114.7076
2022-07-29,107.0178,114.6941
2022-07-28,106.9793,114.6916
2022-07-27,106.9405,114.7030
2022-07-26,106.9015,114.7154
2022-07-25,106.8622,114.7372
2022-07-22,106.8227,114.7550
2022-07-21,106.7828,114.7757
2022-07-20,106.7426,114.8063
2022-07-19,106.7021,114.8192
2022-07-18,106.6613,114.8171
2022-07-15,106.6203,114.7507
2022-07-14,106.5795,114.6677
2022-07-13,106.5388,114.5915
2022-07-12,106.4984,114.5312
2022-07-11,106.4580,114.4526
2022-07-08,106.4178,114.3570
2022-07-07,106.3779,114.2651
2022-07-06,106.3383,114.1691
2022-07-05,106.2990,114.0966
2022-07-01,106.2598,114.0274
2022-06-30,106.2207,113.9264
2022-06-29,106.1820,113.8238
2022-06-28,106.1436,113.7244
2022-06-27,106.1055,113.6139
2022-06-24,106.0678,113.4938
2022-06-23,106.0305,113.3791
2022-06-22,105.9935,113.2954
2022-06-21,105.9569,113.2229
2022-06-17,105.9203,113.1428
2022-06-16,105.8840,113.0871
2022-06-15,105.8478,113.0250
2022-06-14,105.8118,112.9500
2022-06-13,105.7759,112.8861
2022-06-10,105.7402,112.8269
2022-06-09,105.7046,112.7576
2022-06-08,105.6691,112.6719
2022-06-07,105.6339,112.5598
2022-06-06,105.5991,112.4293
2022-06-03,105.5648,112.2966
2022-06-02,105.5310,112.1776
2022-06-01,105.4976,112.0666
2022-05-31,105.4646,111.9608
2022-05-27,105.4319,111.8592
2022-05-26,105.3996,111.7528
2022-05-25,105.3677,111.6664
2022-05-24,105.3361,111.6013
2022-05-23,105.3046,111.5408
2022-05-20,105.2732,111.5031
2022-05-19,105.2419,111.4888
2022-05-18,105.2105,111.4640
2022-05-17,105.1791,111.4097
2022-05-16,105.1478,111.3067
2022-05-13,105.1169,111.2324
2022-05-12,105.0861,111.1699
2022-05-11,105.0556,111.1131
2022-05-10,105.0251,111.0747
2022-05-09,104.9947,111.0504
2022-05-06,104.9643,110.9786
2022-05-05,104.9341,110.8923
2022-05-04,104.9041,110.8205
2022-05-03,104.8744,110.7350
2022-05-02,104.8449,110.6913
2022-04-29,104.8156,110.6427
2022-04-28,104.7863,110.6009
2022-04-27,104.7571,110.5277
2022-04-26,104.7281,110.4597
2022-04-25,104.6993,110.3812
2022-04-22,104.6707,110.2763
2022-04-21,104.6425,110.1778
2022-04-20,104.6147,110.0643
2022-04-19,104.5873,109.9630
2022-04-18,104.5603,109.9412
2022-04-14,104.5333,109.9452
2022-04-13,104.5061,109.9459
2022-04-12,104.4787,109.9503
2022-04-11,104.4513,109.9561
2022-04-08,104.4236,109.9585
2022-04-07,104.3958,109.9491
2022-04-06,104.3679,109.9324
2022-04-05,104.3399,109.9081
2022-04-04,104.3119,109.8880
2022-04-01,104.2839,109.8555
2022-03-31,104.2559,109.8238
2022-03-30,104.2279,109.7929
2022-03-29,104.2000,109.7432
2022-03-28,104.1721,109.6947
2022-03-25,104.1444,109.6498
2022-03-24,104.1167,109.6055
2022-03-23,104.0891,109.5791
2022-03-22,104.0615,109.5609
2022-03-21,104.0339,109.5357
2022-03-18,104.0062,109.5188
2022-03-17,103.9785,109.4959
2022-03-16,103.9508,109.4797
2022-03-15,103.9230,109.4715
2022-03-14,103.8951,109.4754
2022-03-11,103.8671,109.4944
2022-03-10,103.8388,109.5133
2022-03-09,103.8103,109.5290
2022-03-08,103.7816,109.5284
2022-03-07,103.7527,109.5326
2022-03-04,103.7237,109.5334
2022-03-03,103.6945,109.5294
2022-03-02,103.6651,109.5314
2022-03-01,103.6357,109.5516
2022-02-28,103.6059,109.5940
2022-02-25,103.5758,109.6267
2022-02-24,103.5454,109.6450
2022-02-23,103.5148,109.6829
2022-02-22,103.4838,109.7203
2022-02-18,103.4524,109.7419
2022-02-17,103.4208,109.7599
2022-02-16,103.3890,109.7726
2022-02-15,103.3569,109.7486
2022-02-14,103.3248,109.7176
2022-02-11,103.2927,109.6845
2022-02-10,103.2605,109.6288
2022-02-09,103.2285,109.5653
2022-02-08,103.1967,109.4783
2022-02-07,103.1651,109.3971
2022-02-04,103.1338,109.3132
2022-02-03,103.1028,109.2292
2022-02-02,103.0720,109.1389
2022-02-01,103.0415,109.0523
2022-01-31,103.0113,108.9797
2022-01-28,102.9813,108.9234
2022-01-27,102.9514,108.8584
2022-01-26,102.9218,108.8100
2022-01-25,102.8922,108.7460
2022-01-24,102.8627,108.6653
2022-01-21,102.8336,108.6470
2022-01-20,102.8044,108.6238
2022-01-19,102.7751,108.5877
2022-01-18,102.7459,108.5447
2022-01-14,102.7168,108.4894
2022-01-13,102.6878,108.4226
2022-01-12,102.6590,108.3503
2022-01-11,102.6304,108.2874
2022-01-10,102.6019,108.2302
2022-01-07,102.5736,108.1536
2022-01-06,102.5456,108.0780
2022-01-05,102.5178,107.9973
2022-01-04,102.4903,107.8907
2022-01-03,102.4631,107.7848
2021-12-31,102.4364,107.6950
2021-12-30,102.4100,107.6249
2021-12-29,102.3838,107.5520
2021-12-28,102.3578,107.4831
2021-12-27,102.3320,107.4198
2021-12-23,102.3065,107.3646
2021-12-22,102.2810,107.3174
2021-12-21,102.2557,107.2774
2021-12-20,102.2305,107.2437
2021-12-17,102.2053,107.2263
2021-12-16,102.1801,107.2057
2021-12-15,102.1548,107.1976
2021-12-14,102.1295,107.2139
2021-12-13,102.1039,107.2247
2021-12-10,102.0782,107.2458
2021-12-09,102.0522,107.2541
2021-12-08,102.0261,107.2670
2021-12-07,101.9998,107.2847
2021-12-06,101.9732,107.3152
2021-12-03,101.9464,107.3604
2021-12-02,101.9192,107.4153
2021-12-01,101.8915,107.4875
2021-11-30,101.8634,107.5604
2021-11-29,101.8348,107.6324
2021-11-26,101.8057,107.6930
2021-11-24,101.7761,107.7775
2021-11-23,101.7459,107.8549
2021-11-22,101.7152,107.9326
2021-11-19,101.6840,108.0138
2021-11-18,101.6522,108.0995
2021-11-17,101.6198,108.1808
2021-11-16,101.5868,108.2508
2021-11-15,101.5533,108.3180
2021-11-12,101.5193,108.3823
2021-11-11,101.4848,108.4465
2021-11-10,101.4498,108.5000
2021-11-09,101.4144,108.5545
2021-11-08,101.3785,108.6040
2021-11-05,101.3422,108.6366
2021-11-04,101.3056,108.6774
2021-11-03,101.2685,108.7422
2021-11-02,101.2310,108.8018
2021-11-01,101.1929,108.8698
2021-10-29,101.1543,108.9376
2021-10-28,101.1152,109.0157
2021-10-27,101.0755,109.0886
2021-10-26,101.0353,109.1677
2021-10-25,100.9944,109.2316
2021-10-22,100.9530,109.2920
2021-10-21,100.9111,109.3510
2021-10-20,100.8687,109.4069
2021-10-19,100.8258,109.3526
2021-10-18,100.7829,109.2970
2021-10-15,100.7402,109.2380
2021-10-14,100.6975,109.1598
2021-10-13,100.6549,109.0907
2021-10-12,100.6125,109.0425
2021-10-11,100.5702,108.9961
2021-10-08,100.5278,108.9332
2021-10-07,100.4856,108.8633
2021-10-06,100.4435,108.8041
2021-10-05,100.4015,108.7399
2021-10-04,100.3596,108.6685
2021-10-01,100.3178,108.5886
2021-09-30,100.2763,108.5144
2021-09-29,100.2349,108.4753
2021-09-28,100.1935,108.4337
2021-09-27,100.1521,108.4057
2021-09-24,100.1106,108.3685
2021-09-23,100.0691,108.3396
2021-09-22,100.0275,108.3167
2021-09-21,99.9859,108.3107
2021-09-20,99.9440,108.3182
2021-09-17,99.9019,108.3148
2021-09-16,99.8597,108.3039
2021-09-15,99.8172,108.2831
2021-09-14,99.7747,108.2558
2021-09-13,99.7321,108.2362
2021-09-10,99.6893,108.2006
2021-09-09,99.6466,108.1739
2021-09-08,99.6037,108.1410
2021-09-07,99.5608,108.1003
2021-09-03,99.5179,108.0641
2021-09-02,99.4750,108.0151
2021-09-01,99.4321,107.9621
2021-08-31,99.3892,107.9143
2021-08-30,99.3463,107.8576
2021-08-27,99.3036,107.8115
2021-08-26,99.2608,107.7614
2021-08-25,99.2181,107.7158
2021-08-24,99.1754,107.6610
2021-08-23,99.1328,107.6059
2021-08-20,99.0902,107.5519
2021-08-19,99.0477,107.5016
2021-08-18,99.0052,107.4596
2021-08-17,98.9627,107.4054
2021-08-16,98.9203,107.3266
2021-08-13,98.8780,107.2374
2021-08-12,98.8360,107.1506
2021-08-11,98.7942,107.0639
2021-08-10,98.7527,106.9840
2021-08-09,98.7113,106.9093
2021-08-06,98.6701,106.8350
2021-08-05,98.6291,106.7503
2021-08-04,98.5883,106.6753
2021-08-03,98.5476,106.5997
2021-08-02,98.5072,106.5128
2021-07-30,98.4670,106.4463
2021-07-29,98.4269,106.3829
2021-07-28,98.3869,106.3111
2021-07-27,98.3471,106.2398
2021-07-26,98.3074,106.1598
2021-07-23,98.2679,106.0789
2021-07-22,98.2287,106.0088
2021-07-21,98.1896,105.9430
2021-07-20,98.1506,105.8718
2021-07-19,98.1118,105.8106
2021-07-16,98.0731,105.7653
2021-07-15,98.0345,105.7117
2021-07-14,97.9959,105.6450
2021-07-13,97.9575,105.5827
2021-07-12,97.9192,105.5161
2021-07-09,97.8810,105.4436
2021-07-08,97.8430,105.3656
2021-07-07,97.8052,105.2930
2021-07-06,97.7675,105.2272
2021-07-02,97.7301,105.1691
2021-07-01,97.6927,105.1004
2021-06-30,97.6555,104.9759
2021-06-29,97.6187,104.8522
2021-06-28,97.5823,104.7356
2021-06-25,97.5464,104.6200
2021-06-24,97.5108,104.4907
2021-06-23,97.4757,104.3713
2021-06-22,97.4411,104.2575
2021-06-21,97.4068,104.1284
2021-06-18,97.3731,103.9956
2021-06-17,97.3398,103.8900
2021-06-16,97.3069,103.7633
2021-06-15,97.2744,103.6173
2021-06-14,97.2426,103.4575
2021-06-11,97.2113,103.2907
2021-06-10,97.1808,103.1120
2021-06-09,97.1510,102.9376
2021-06-08,97.1219,102.7603
2021-06-07,97.0936,102.5942
2021-06-04,97.0659,102.4349
2021-06-03,97.0389,102.2788
2021-06-02,97.0126,102.1362
2021-06-01,96.9869,101.9908
2021-05-28,96.9617,101.8564
2021-05-27,96.9371,101.7241
2021-05-26,96.9131,101.5899
2021-05-25,96.8896,101.4580
2021-05-24,96.8666,101.3213
2021-05-21,96.8442,101.1758
2021-05-20,96.8224,101.0286
2021-05-19,96.8013,100.8869
2021-05-18,96.7808,100.7494
2021-05-17,96.7608,100.6046
2021-05-14,96.7415,100.4487
2021-05-13,96.7229,100.2947
2021-05-12,96.7049,100.1432
2021-05-11,96.6877,100.0134
2021-05-10,96.6710,99.8587
2021-05-07,96.6549,99.6867
2021-05-06,96.6397,99.5187
2021-05-05,96.6252,99.3384
2021-05-04,96.6116,99.1819
2021-05-03,96.5987,99.0195
2021-04-30,96.5865,98.8636
2021-04-29,96.5751,98.7289
2021-04-28,96.5643,98.5741
2021-04-27,96.5542,98.4276
2021-04-26,96.5447,98.2875
2021-04-23,96.5360,98.1495
2021-04-22,96.5279,98.0032
2021-04-21,96.5205,97.8647
2021-04-20,96.5137,97.7066
2021-04-19,96.5077,97.5900
2021-04-16,96.5023,97.5125
2021-04-15,96.4972,97.4304
2021-04-14,96.4925,97.3556
2021-04-13,96.4882,97.2796
2021-04-12,96.4842,97.2144
2021-04-09,96.4805,97.1214
2021-04-08,96.4773,97.0183
2021-04-07,96.4746,96.9190
2021-04-06,96.4724,96.8202
2021-04-05,96.4706,96.7261
2021-04-01,96.4693,96.6174
2021-03-31,96.4686,96.5292
2021-03-30,96.4683,96.4398
2021-03-29,96.4684,96.3379
2021-03-26,96.4691,96.2258
2021-03-25,96.4703,96.1085
2021-03-24,96.4721,96.0164
2021-03-23,96.4744,95.9429
2021-03-22,96.4771,95.8700
2021-03-19,96.4801,95.7956
2021-03-18,96.4836,95.7336
2021-03-17,96.4873,95.6618
2021-03-16,96.4915,95.5975
2021-03-15,96.4960,95.5388
2021-03-12,96.5008,95.4768
2021-03-11,96.5059,95.4219
2021-03-10,96.5114,95.3703
2021-03-09,96.5171,95.3122
2021-03-08,96.5232,95.2831
2021-03-05,96.5294,95.2486
2021-03-04,96.5358,95.2296
2021-03-03,96.5424,95.2322
2021-03-02,96.5490,95.2168
2021-03-01,96.5557,95.2174
2021-02-26,96.5624,95.2148
2021-02-25,96.5692,95.2266
2021-02-24,96.5759,95.2103
2021-02-23,96.5828,95.1879
2021-02-22,96.5898,95.1852
2021-02-19,96.5968,95.1813
2021-02-18,96.6040,95.1923
2021-02-17,96.6111,95.1895
2021-02-16,96.6182,95.1928
2021-02-12,96.6254,95.1953
2021-02-11,96.6325,95.1920
2021-02-10,96.6398,95.1877
2021-02-09,96.6471,95.1728
2021-02-08,96.6545,95.1589
2021-02-05,96.6620,95.1458
2021-02-04,96.6696,95.1469
2021-02-03,96.6773,95.1541
2021-02-02,96.6849,95.1763
2021-02-01,96.6925,95.1962
2021-01-29,96.7000,95.2076
2021-01-28,96.7075,95.2305
2021-01-27,96.7150,95.2459
2021-01-26,96.7223,95.2427
2021-01-25,96.7298,95.2392
2021-01-22,96.7373,95.2665
2021-01-21,96.7447,95.2939
2021-01-20,96.7519,95.2188
2021-01-19,96.7596,95.1553
2021-01-15,96.7677,95.0995
2021-01-14,96.7761,95.0481
2021-01-13,96.7848,94.9916
2021-01-12,96.7938,94.9507
2021-01-11,96.8030,94.8913
2021-01-08,96.8127,94.8363
2021-01-07,96.8226,94.7812
2021-01-06,96.8328,94.7218
2021-01-05,96.8435,94.6595
2021-01-04,96.8544,94.6214
2020-12-31,96.8656,94.6002
2020-12-30,96.8770,94.5636
2020-12-29,96.8887,94.5387
2020-12-28,96.9005,94.5178
2020-12-24,96.9124,94.4887
2020-12-23,96.9246,94.4603
2020-12-22,96.9370,94.4378
2020-12-21,96.9496,94.4174
2020-12-18,96.9623,94.3985
2020-12-17,96.9752,94.3601
2020-12-16,96.9883,94.3236
2020-12-15,97.0017,94.2867
2020-12-14,97.0153,94.2465
2020-12-11,97.0293,94.2248
2020-12-10,97.0433,94.1971
2020-12-09,97.0577,94.1636
2020-12-08,97.0722,94.1153
2020-12-07,97.0871,94.0751
2020-12-04,97.1022,94.0425
2020-12-03,97.1176,93.9898
2020-12-02,97.1333,93.9648
2020-12-01,97.1492,93.9317
2020-11-30,97.1654,93.9097
2020-11-27,97.1817,93.8847
2020-11-25,97.1983,93.8529
2020-11-24,97.2151,93.8219
2020-11-23,97.2322,93.7889
2020-11-20,97.2495,93.7897
2020-11-19,97.2669,93.8153
2020-11-18,97.2842,93.8393
2020-11-17,97.3015,93.8667
2020-11-16,97.3188,93.8871
2020-11-13,97.3360,93.9026
2020-11-12,97.3533,93.9300
2020-11-11,97.3705,93.9763
2020-11-10,97.3875,94.0018
2020-11-09,97.4045,94.0219
2020-11-06,97.4215,94.0610
2020-11-05,97.4384,94.1247
2020-11-04,97.4551,94.1834
2020-11-03,97.4715,94.2650
2020-11-02,97.4876,94.3298
2020-10-30,97.5035,94.4051
2020-10-29,97.5191,94.4908
2020-10-28,97.5343,94.5987
2020-10-27,97.5490,94.7253
2020-10-26,97.5632,94.8228
2020-10-23,97.5770,94.9084
2020-10-22,97.5904,94.9654
2020-10-21,97.6036,95.0249
2020-10-20,97.6166,95.0904
2020-10-19,97.6293,95.1387
2020-10-16,97.6418,95.1241
2020-10-15,97.6544,95.1061
2020-10-14,97.6672,95.0961
2020-10-13,97.6801,95.0778
2020-10-12,97.6932,95.0658
2020-10-09,97.7064,95.0373
2020-10-08,97.7198,95.0040
2020-10-07,97.7335,94.9416
2020-10-06,97.7475,94.9363
2020-10-05,97.7616,94.9472
2020-10-02,97.7758,94.9580
2020-10-01,97.7899,94.9800
2020-09-30,97.8041,94.9982
2020-09-29,97.8182,95.0121
2020-09-28,97.8323,95.0318
2020-09-25,97.8463,95.0456
2020-09-24,97.8604,95.0811
2020-09-23,97.8744,95.1236
2020-09-22,97.8882,95.1609
2020-09-21,97.9019,95.1854
2020-09-18,97.9156,95.2122
2020-09-17,97.9291,95.2198
2020-09-16,97.9428,95.2107
2020-09-15,97.9565,95.2069
2020-09-14,97.9703,95.2169
2020-09-11,97.9841,95.2297
2020-09-10,97.9980,95.2476
2020-09-09,98.0118,95.2726
2020-09-08,98.0256,95.2847
2020-09-04,98.0393,95.3051
2020-09-03,98.0531,95.3171
2020-09-02,98.0668,95.3127
2020-09-01,98.0807,95.2791
2020-08-31,98.0947,95.2824
2020-08-28,98.1089,95.2864
2020-08-27,98.1231,95.2768
2020-08-26,98.1374,95.2703
2020-08-25,98.1518,95.2675
2020-08-24,98.1663,95.2611
2020-08-21,98.1809,95.2464
2020-08-20,98.1956,95.2512
2020-08-19,98.2104,95.2562
2020-08-18,98.2253,95.2558
2020-08-17,98.2402,95.2470
2020-08-14,98.2552,95.2419
2020-08-13,98.2704,95.2303
2020-08-12,98.2856,95.2204
2020-08-11,98.3010,95.1974
2020-08-10,98.3166,95.1739
2020-08-07,98.3324,95.1472
2020-08-06,98.3484,95.1371
2020-08-05,98.3646,95.1304
2020-08-04,98.3808,95.1288
2020-08-03,98.3972,95.1242
2020-07-31,98.4136,95.1313
2020-07-30,98.4301,95.1489
2020-07-29,98.4466,95.1671
2020-07-28,98.4631,95.1668
2020-07-27,98.4796,95.1731
2020-07-24,98.4963,95.1661
2020-07-23,98.5130,95.1623
2020-07-22,98.5298,95.1466
2020-07-21,98.5468,95.1204
2020-07-20,98.5640,95.1141
2020-07-17,98.5814,95.1052
2020-07-16,98.5988,95.1060
2020-07-15,98.6164,95.1152
2020-07-14,98.6340,95.1322
2020-07-13,98.6516,95.1679
2020-07-10,98.6691,95.2146
2020-07-09,98.6865,95.2683
2020-07-08,98.7036,95.3428
2020-07-07,98.7205,95.4028
2020-07-06,98.7372,95.4643
2020-07-02,98.7536,95.5064
2020-07-01,98.7700,95.5527
2020-06-30,98.7861,95.6084
2020-06-29,98.8021,95.6476
2020-06-26,98.8179,95.6949
2020-06-25,98.8336,95.7624
2020-06-24,98.8491,95.8164
2020-06-23,98.8643,95.8910
2020-06-22,98.8793,95.9435
2020-06-19,98.8940,95.9837
2020-06-18,98.9086,96.0136
2020-06-17,98.9232,96.0308
2020-06-16,98.9377,96.0483
2020-06-15,98.9522,96.0582
2020-06-12,98.9668,96.0952
2020-06-11,98.9812,96.1305
2020-06-10,98.9955,96.1960
2020-06-09,99.0096,96.1713
2020-06-08,99.0239,96.1310
2020-06-05,99.0384,96.0604
2020-06-04,99.0534,96.0175
2020-06-03,99.0686,95.9985
2020-06-02,99.0840,95.9780
2020-06-01,99.0997,95.9808
2020-05-29,99.1153,95.9921
2020-05-28,99.1310,96.0034
2020-05-27,99.1467,96.0176
2020-05-26,99.1625,96.0243
2020-05-22,99.1782,96.0601
2020-05-21,99.1939,96.1220
2020-05-20,99.2093,96.1790
2020-05-19,99.2246,96.2192
2020-05-18,99.2397,96.2682
2020-05-15,99.2546,96.3079
2020-05-14,99.2694,96.3832
2020-05-13,99.2839,96.4595
2020-05-12,99.2981,96.5459
2020-05-11,99.3119,96.5984
2020-05-08,99.3256,96.6336
2020-05-07,99.3391,96.6660
2020-05-06,99.3525,96.7123
2020-05-05,99.3658,96.7567
2020-05-04,99.3789,96.8061
2020-05-01,99.3918,96.8627
2020-04-30,99.4045,96.9185
2020-04-29,99.4170,96.9469
2020-04-28,99.4295,96.9519
2020-04-27,99.4419,96.9752
2020-04-24,99.4543,97.0015
2020-04-23,99.4666,97.0371
2020-04-22,99.4788,97.0985
2020-04-21,99.4908,97.1761
2020-04-20,99.5024,97.2737
2020-04-17,99.5136,97.3447
2020-04-16,99.5245,97.4185
2020-04-15,99.5351,97.5264
2020-04-14,99.5452,97.6130
2020-04-13,99.5549,97.6609
2020-04-09,99.5644,97.7301
2020-04-08,99.5736,97.7975
2020-04-07,99.5826,97.8822
2020-04-06,99.5911,98.0008
2020-04-03,99.5991,98.1214
2020-04-02,99.6065,98.3075
2020-04-01,99.6131,98.4677
2020-03-31,99.6188,98.6663
2020-03-30,99.6236,98.8231
2020-03-27,99.6276,98.9664
2020-03-26,99.6309,99.1482
2020-03-25,99.6334,99.2950
2020-03-24,99.6351,99.4966
2020-03-23,99.6358,99.7031
2020-03-20,99.6354,99.9927
2020-03-19,99.6336,100.2806
2020-03-18,99.6304,100.5339
2020-03-17,99.6258,100.7654
2020-03-16,99.6201,100.9758
2020-03-13,99.6133,101.2457
2020-03-12,99.6051,101.4511
2020-03-11,99.5958,101.6975
2020-03-10,99.5853,101.8317
2020-03-09,99.5740,101.9157
2020-03-06,99.5622,102.0532
2020-03-05,99.5497,102.1171
2020-03-04,99.5368,102.1678
2020-03-03,99.5236,102.1836
2020-03-02,99.5102,102.2399
2020-02-28,99.4965,102.2559
2020-02-27,99.4826,102.3035
2020-02-26,99.4684,102.3291
2020-02-25,99.4541,102.3047
2020-02-24,99.4397,102.2653
2020-02-21,99.4255,102.1897
2020-02-20,99.4117,102.0875
2020-02-19,99.3982,101.9738
2020-02-18,99.3853,101.8618
2020-02-14,99.3728,101.7467
2020-02-13,99.3609,101.6336
2020-02-12,99.3495,101.4919
2020-02-11,99.3387,101.3413
2020-02-10,99.3286,101.2030
2020-02-07,99.3192,101.0561
2020-02-06,99.3105,100.9155
2020-02-05,99.3024,100.7604
2020-02-04,99.2951,100.6071
2020-02-03,99.2885,100.5062
2020-01-31,99.2824,100.4256
2020-01-30,99.2766,100.3633
2020-01-29,99.2712,100.3524
2020-01-28,99.2658,100.3346
2020-01-27,99.2604,100.3026
2020-01-24,99.2551,100.2773
2020-01-23,99.2500,100.2371
2020-01-22,99.2450,100.1793
2020-01-21,99.2404,100.1133
2020-01-17,99.2360,100.0819
2020-01-16,99.2317,100.0567
2020-01-15,99.2276,100.0337
2020-01-14,99.2235,100.0206
2020-01-13,99.2195,100.0134
2020-01-10,99.2155,100.0003
2020-01-09,99.2116,99.9864
2020-01-08,99.2077,99.9719
2020-01-07,99.2038,99.9681
2020-01-06,99.2000,99.9725
2020-01-03,99.1961,99.9777
2020-01-02,99.1922,99.9812
2019-12-31,99.1882,99.9766
2019-12-30,99.1843,99.9823
2019-12-27,99.1803,99.9973
2019-12-26,99.1762,99.9939
2019-12-24,99.1720,99.9933
2019-12-23,99.1679,99.9921
2019-12-20,99.1638,99.9866
2019-12-19,99.1596,99.9808
2019-12-18,99.1555,99.9827
2019-12-17,99.1514,99.9857
2019-12-16,99.1472,99.9901
2019-12-13,99.1429,99.9952
2019-12-12,99.1386,99.9998
2019-12-11,99.1343,99.9962
2019-12-10,99.1300,100.0042
2019-12-09,99.1256,100.0111
2019-12-06,99.1211,100.0181
2019-12-05,99.1166,100.0303
2019-12-04,99.1120,100.0525
2019-12-03,99.1073,100.0743
2019-12-02,99.1025,100.0954
2019-11-29,99.0975,100.1107
2019-11-27,99.0924,100.1147
2019-11-26,99.0872,100.1238
2019-11-25,99.0820,100.1231
2019-11-22,99.0768,100.1159
2019-11-21,99.0716,100.1207
2019-11-20,99.0663,100.1294
2019-11-19,99.0610,100.1429
2019-11-18,99.0555,100.1467
2019-11-15,99.0500,100.1520
2019-11-14,99.0445,100.1568
2019-11-13,99.0389,100.1646
2019-11-12,99.0333,100.1689
2019-11-11,99.0276,100.1649
2019-11-08,99.0218,100.1618
2019-11-07,99.0161,100.1426
2019-11-06,99.0105,100.1227
2019-11-05,99.0049,100.1064
2019-11-04,98.9993,100.0966
2019-11-01,98.9938,100.0883
2019-10-31,98.9883,100.0958
2019-10-30,98.9827,100.1166
2019-10-29,98.9771,100.1265
2019-10-28,98.9713,100.1470
2019-10-25,98.9654,100.1518
2019-10-24,98.9594,100.1605
2019-10-23,98.9534,100.1795
2019-10-22,98.9472,100.1964
2019-10-21,98.9409,100.2166
2019-10-18,98.9345,100.2472
2019-10-17,98.9279,100.2670
2019-10-16,98.9212,100.2856
2019-10-15,98.9143,100.2464
2019-10-14,98.9076,100.2001
2019-10-11,98.9011,100.1605
2019-10-10,98.8948,100.1152
2019-10-09,98.8887,100.0814
2019-10-08,98.8827,100.0582
2019-10-07,98.8768,100.0442
2019-10-04,98.8709,100.0087
2019-10-03,98.8652,99.9601
2019-10-02,98.8597,99.9182
2019-10-01,98.8544,99.8784
2019-09-30,98.8492,99.8235
2019-09-27,98.8443,99.7551
2019-09-26,98.8398,99.7021
2019-09-25,98.8354,99.6463
2019-09-24,98.8314,99.5928
2019-09-23,98.8275,99.5497
2019-09-20,98.8239,99.5033
2019-09-19,98.8205,99.4578
2019-09-18,98.8173,99.4038
2019-09-17,98.8143,99.3548
2019-09-16,98.8116,99.3055
2019-09-13,98.8091,99.2536
2019-09-12,98.8069,99.1924
2019-09-11,98.8050,99.1309
2019-09-10,98.8033,99.0689
2019-09-09,98.8020,98.9956
2019-09-06,98.8010,98.9397
2019-09-05,98.8003,98.8982
2019-09-04,98.7998,98.8534
2019-09-03,98.7996,98.8425
2019-08-30,98.7993,98.8480
2019-08-29,98.7991,98.8429
2019-08-28,98.7989,98.8426
2019-08-27,98.7987,98.8580
2019-08-26,98.7984,98.8854
2019-08-23,98.7979,98.9217
2019-08-22,98.7973,98.9615
2019-08-21,98.7965,98.9665
2019-08-20,98.7956,98.9722
2019-08-19,98.7947,98.9871
2019-08-16,98.7938,98.9871
2019-08-15,98.7928,98.9965
2019-08-14,98.7918,99.0197
2019-08-13,98.7906,99.0480
2019-08-12,98.7893,99.0431
2019-08-09,98.7881,99.0504
2019-08-08,98.7867,99.0429
2019-08-07,98.7855,99.0060
2019-08-06,98.7844,98.9878
2019-08-05,98.7833,98.9576
2019-08-02,98.7825,98.9268
2019-08-01,98.7817,98.8482
2019-07-31,98.7814,98.7464
2019-07-30,98.7816,98.6587
2019-07-29,98.7822,98.5590
2019-07-26,98.7833,98.4501
2019-07-25,98.7850,98.3366
